snapshot_file,snapshot_ts_utc,ts_beijing,ts_local,local_hour,local_minute,city,region_bucket,city_pool,target_date,unit,bracket,leg,side,outcome,target_bracket_low_native,target_bracket_high_native,running_value,running_native,latest_native,decline_native,metar_current_max_f,metar_latest_temp_f,metar_latest_ts_utc,metar_obs_count_today,obs_age_minutes,obs_cadence_min,minutes_to_next_obs,minutes_to_next_key_obs,forecast_max_native,forecast_gap_to_running_native,forecast_peak_time_local,forecast_peak_delta_hours_local,forecast_source,forecast_margin_to_target_native,target_distance_native,entry_price,best_bid,spread,top_size,depth_5c,bid_depth_5c,condition_id,market_id,yes_best_ask,yes_best_bid,no_best_ask,no_best_bid,question,clob_price_source,orderbook_rows_in_archive,multi_model_available,multi_model_spread_native,preferred_vs_ensemble_gap_native,om_cloud_cover,om_precipitation_probability,om_cape,om_cin,om_lifted_index,om_boundary_layer_height,om_shortwave_radiation,om_wind_speed,om_wind_gust,om_wind_direction,taf_available,taf_issue_time_utc,taf_peak_window_overlap,taf_peak_overlap_score,taf_tx_native,taf_tn_native,taf_tx_margin_ticks,taf_tsra,taf_shra,taf_tempo,taf_becmg,taf_suppression_level,taf_disruption_level,vertical_profile_available,vertical_heating_setup,vertical_heating_score,vertical_suppression_risk,vertical_trigger_risk,vertical_mixing_strength,vertical_shear_risk,vertical_profile_signal,hourly_context_available,om_remaining_temp_max_native,om_remaining_temp_mean_native,om_remaining_temp_slope_native,om_remaining_peak_margin_to_target_ticks,residual_points,target_distance_ticks,forecast_margin_to_target_ticks,heating_done_score_v1,heating_done_bucket_v1,heating_done_reasons_v1,leg_residual_done_score_v1,leg_residual_done_bucket_v1,leg_residual_done_reasons_v1,period,price_band,residual_band,peak_delta_bucket,forecast_gap_bucket,path_state,hour,snap_dt,metar_dt,true_local_time_float,native_tick_size,forecast_gap_to_running_ticks,decline_ticks,obs_count_log1p,obs_age_bucket,true_local_time_bucket,obs_cadence_bucket,pre_update_blackout_bucket,pre_update_blackout_score,minutes_since_running_max,same_running_max_obs_count,city_hour_path_prior_touch_rate,city_prior_d1_exact_rate,city_prior_d1_touch_rate,city_prior_late_spike_rate,source_prior_touch_rate,final_yes,settled,final_exact_target,no_win,touch_target_after_decision,first_touch_minutes_after_decision,max_future_increment_native,fee_per_share,cost_per_share,market_p_no_win,clock_only_p_touch,clock_only_p_no_win,raw_physical_score_v1,v1_original_retrained_p_no_win,old_v1_like_p_no_win,base_physical_only_p_touch,base_physical_only_p_exact,base_physical_only_p_no_win,obs_clock_cadence_p_touch,obs_clock_cadence_p_exact,obs_clock_cadence_p_no_win,multi_model_forecast_p_touch,multi_model_forecast_p_exact,multi_model_forecast_p_no_win,taf_p_touch,taf_p_exact,taf_p_no_win,vertical_hourly_context_p_touch,vertical_hourly_context_p_exact,vertical_hourly_context_p_no_win,city_late_reheat_calibration_p_touch,city_late_reheat_calibration_p_exact,city_late_reheat_calibration_p_no_win,full_v2_p_touch,full_v2_p_exact,full_v2_p_no_win
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260705_1652.json,2026-07-05T08:52:00Z,2026-07-05 16:52:00,2026-07-05T16:52:54,16,52,Chongqing,asia_humid_basin,t2_research,2026-07-05,C,37,d1_no,NO,no,37.0,37.0,36,36.111111111111114,35.0,1.1111111111111143,97.0,95.0,2026-07-05T08:00:00Z,17,52.0,60.0,8.0,8.0,33.1,-2.8999999999999986,2026-07-05T16:00,0.87,open_meteo_live_gfs,3.8999999999999986,1.0,0.979,0.94,0.039,35.0,3020.32,90.67,0x895c6e21b89580088c4e365016079b18bf5f604d6ec022bb874669f40ebc68d3,2778846,0.06,0.021,0.979,0.94,Will the highest temperature in Chongqing be 37°C on July 5?,clob_top_of_book_all,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,2.100000000000002,1.0,3.8999999999999986,0.65,heating_done_probable,peak_recently_passed;forecast_below_running_high;pulled_back_from_high,0.65,leg_residual_done_probable,peak_recently_passed;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_0_5_1_5h,busted_lt_minus1,decline,16,2026-07-05 08:52:00+00:00,2026-07-05 08:00:00+00:00,16.866666666666667,1.0,-2.8999999999999986,1.1111111111111143,2.8903717578961645,stale_35_65m,late_afternoon,cadence_50_75,next_obs_le10,1.0,100.0,2,1.0,0.10344827586206896,0.13793103448275862,0.2727272727272727,0.11031175059952038,0.0,True,False,True,False,,,0.00103,0.98003,0.02100000000000002,0.33181222783183395,0.668187772168166,0.65,0.8701211449222523,0.8259512477953436,0.09210093509276285,0.168327797585705,0.831672202414295,0.11600715451369377,0.17204347969728087,0.8279565203027192,0.06720926285230312,0.08677570576742748,0.9132242942325726,0.08449129569718725,0.06954194224586419,0.9304580577541358,0.08404283962283011,0.06966273379576834,0.9303372662042316,0.06136820672251968,0.0558000275227559,0.9441999724772441,0.061234572753007144,0.05567418670503604,0.944325813294964
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260705_1652.json,2026-07-05T08:52:00Z,2026-07-05 16:52:00,2026-07-05T16:52:54,16,52,Guangzhou,asia_humid,t1_trading,2026-07-05,C,33,d1_no,NO,no,33.0,33.0,32,32.22222222222222,30.0,2.2222222222222214,90.0,86.0,2026-07-05T08:44:00Z,39,8.0,30.0,22.0,22.0,30.7,-1.3000000000000007,2026-07-05T12:00,4.87,open_meteo_live_gfs,2.3000000000000007,1.0,0.995,0.991,0.004,250.02,1041.42,390.61,0x0c9e7f50f9e0bd21603e047aeab06efbe8f5f28db7d4f46dc3b2962c38e6ee29,2778992,0.009,0.005,0.995,0.991,Will the highest temperature in Guangzhou be 33°C on July 5?,clob_top_of_book_all,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,0.5000000000000004,1.0,2.3000000000000007,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,busted_lt_minus1,decline,16,2026-07-05 08:52:00+00:00,2026-07-05 08:44:00+00:00,16.866666666666667,1.0,-1.3000000000000007,2.2222222222222214,3.6888794541139363,fresh_0_15m,late_afternoon,cadence_le35,next_obs_20_30,0.55,100.0,5,0.08333333333333333,0.0,0.11627906976744186,0.16129032258064516,0.11031175059952038,0.0,True,False,True,False,,0.0,0.00025,0.99525,0.0050000000000000044,0.18242552380635638,0.8175744761936437,0.8,0.964267564779675,0.9772165777292932,0.05307155072729812,0.029812196924510984,0.970187803075489,0.059787434112903125,0.021911518943567007,0.978088481056433,0.04805649496312859,0.014460357345020247,0.9855396426549797,0.05592621466094377,0.018923757389460862,0.9810762426105392,0.05422795834776512,0.018559745727498564,0.9814402542725015,0.02162020901353355,0.010538355995226309,0.9894616440047737,0.0210608808939137,0.010113408881952772,0.9898865911180472
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260705_1652.json,2026-07-05T08:52:00Z,2026-07-05 16:52:00,2026-07-05T16:52:54,16,52,HongKong,asia_humid,t2_research,2026-07-05,C,33,d1_no,NO,no,33.0,33.0,32,32.22222222222222,31.11111111111111,1.1111111111111107,90.0,88.0,2026-07-05T08:30:00Z,39,22.0,30.0,8.0,8.0,29.7,-2.3000000000000007,2026-07-05T13:00,3.87,open_meteo_live_gfs,3.3000000000000007,1.0,0.004,0.003,0.001,40.93,1150.37,2151.01,0x9487f8c15c779cb1ca3c7d9b1efb3ab4459fedb7e319d7356f92e07544a1e1ba,2778770,0.997,0.996,0.004,0.003,Will the highest temperature in Hong Kong be 33°C on July 5?,clob_top_of_book_all,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,99.6,1.0,3.3000000000000007,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,lt90,gt10,post_peak_gt1_5h,busted_lt_minus1,decline,16,2026-07-05 08:52:00+00:00,2026-07-05 08:30:00+00:00,16.866666666666667,1.0,-2.3000000000000007,1.1111111111111107,3.6888794541139363,ok_15_35m,late_afternoon,cadence_le35,next_obs_le10,1.0,100.0,4,0.0,0.0,0.0,0.0,0.11031175059952038,1.0,True,True,False,True,,,0.0002,0.0042,0.996,0.18242552380635638,0.8175744761936437,0.8,0.9482990507354545,0.9365782279643861,0.10852255755214212,0.06548685911090411,0.9345131408890959,0.11785444973776571,0.06270488520099149,0.9372951147990085,0.08646075559856214,0.03541632127485607,0.964583678725144,0.10031415356452072,0.045476217653705533,0.9545237823462944,0.09935320679725074,0.04487803312634848,0.9551219668736515,0.08721993810286546,0.03716958385071549,0.9628304161492846,0.0856287670125743,0.03616632641384001,0.96383367358616
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260705_1652.json,2026-07-05T08:52:00Z,2026-07-05 16:52:00,2026-07-05T16:52:54,16,52,Shenzhen,other,t2_research,2026-07-05,C,33,d1_no,NO,no,33.0,33.0,32,32.22222222222222,31.11111111111111,1.1111111111111107,90.0,88.0,2026-07-05T08:00:00Z,17,52.0,60.0,8.0,8.0,32.2,0.20000000000000284,2026-07-05T14:00,2.87,open_meteo_live_gfs,0.7999999999999972,1.0,,,,,,,0x2653f3f9d65cab9385145ec7c9d5fa240e0d5b734cba3be3e3f49ab08173bea7,2778893,,,,,Will the highest temperature in Shenzhen be 33°C on July 5?,clob_top_of_book_all,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,0.7999999999999972,0.7,heating_done_confirmed,peak_passed_2h_plus;forecast_room_le_1_step;pulled_back_from_high,0.7,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_room_le_1_step;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,room_0_1,decline,16,2026-07-05 08:52:00+00:00,2026-07-05 08:00:00+00:00,16.866666666666667,1.0,0.20000000000000284,1.1111111111111107,2.8903717578961645,stale_35_65m,late_afternoon,cadence_50_75,next_obs_le10,1.0,100.0,2,0.0,0.15625,0.15625,0.0,0.11031175059952038,0.0,True,False,True,False,,,,,,0.33181222783183395,0.668187772168166,0.7,0.8233638762437362,0.7616728424166832,0.20266847616159753,0.195176353006931,0.804823646993069,0.23303639389962957,0.2080963371942618,0.7919036628057382,0.17812361824280049,0.11854575714473223,0.8814542428552677,0.14583313056640987,0.10263625101999713,0.8973637489800028,0.14619775213216896,0.10458862192472176,0.8954113780752783,0.14952179669097135,0.11011850826874539,0.8898814917312546,0.14971032989448457,0.11103581126530267,0.8889641887346973
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260705_1652.json,2026-07-05T08:52:00Z,2026-07-05 16:52:00,2026-07-05T17:52:54,17,52,Tokyo,asia_humid,t1_trading,2026-07-05,C,27,d1_no,NO,no,27.0,27.0,26,26.11111111111111,25.0,1.1111111111111107,79.0,77.0,2026-07-05T08:30:00Z,36,22.0,30.0,8.0,8.0,26.9,0.8999999999999986,2026-07-05T13:00,4.87,open_meteo_live_gfs,0.10000000000000142,1.0,,,,,,,0xcf405f50a771268415d9286521d5674523af916921749f188856f7aa45ee883a,2778756,,,,,Will the highest temperature in Tokyo be 27°C on July 5?,clob_top_of_book_all,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,0.10000000000000142,0.6,heating_done_probable,peak_passed_2h_plus;forecast_room_le_2_steps;pulled_back_from_high,0.6,leg_residual_done_probable,peak_passed_2h_plus;forecast_room_le_2_steps;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,room_0_1,decline,17,2026-07-05 08:52:00+00:00,2026-07-05 08:30:00+00:00,17.866666666666667,1.0,0.8999999999999986,1.1111111111111107,3.6109179126442243,ok_15_35m,late_afternoon,cadence_le35,next_obs_le10,1.0,167.0,6,0.0,0.0,0.0,0.0,0.11031175059952038,0.0,True,False,True,False,,,,,,0.18242552380635638,0.8175744761936437,0.6,0.9082764905932561,0.8763835644730869,0.16335286341052074,0.08857288867115666,0.9114271113288434,0.2396189174371494,0.15526499139388458,0.8447350086061154,0.2323353015734228,0.12863016094120866,0.8713698390587914,0.269728875028105,0.19832325876523377,0.8016767412347663,0.2701753932899841,0.19796316659294919,0.8020368334070508,0.284378922853176,0.21376569006916393,0.7862343099308361,0.2834596731719387,0.21045398701422027,0.7895460129857798
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260705_1652.json,2026-07-05T08:52:00Z,2026-07-05 16:52:00,2026-07-05T16:52:54,16,52,Wuhan,other,t2_research,2026-07-05,C,32,d1_no,NO,no,32.0,32.0,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-05T08:00:00Z,17,52.0,60.0,8.0,8.0,29.4,-1.6000000000000014,2026-07-05T13:00,3.87,open_meteo_live_gfs,2.6000000000000014,1.0,,,,,,,0x6075b80d7e6845b9cef2cf3691e6efd3436e55686f4914fab0123d53365ba733,2778870,,,,,Will the highest temperature in Wuhan be 32°C on July 5?,clob_top_of_book_all,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,2.6000000000000014,0.65,heating_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau,0.65,leg_residual_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,busted_lt_minus1,at_high,16,2026-07-05 08:52:00+00:00,2026-07-05 08:00:00+00:00,16.866666666666667,1.0,-1.6000000000000014,0.0,2.8903717578961645,stale_35_65m,late_afternoon,cadence_50_75,next_obs_le10,1.0,100.0,2,0.0,0.0,0.0,0.0,0.11031175059952038,0.0,True,False,True,False,,,,,,0.5000000000000001,0.4999999999999999,0.65,0.8206689597912299,0.7939747156290535,0.21853264955340979,0.19453990578129896,0.805460094218701,0.270761898603164,0.22738095005954215,0.7726190499404578,0.18474139278873794,0.10786426447597218,0.8921357355240278,0.1570229118183501,0.09059491090732823,0.9094050890926718,0.1571355919238167,0.09196528635094421,0.9080347136490557,0.12031796313356394,0.06987957172633759,0.9301204282736624,0.12051348176775137,0.06980255802597944,0.9301974419740205
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260705_1709.json,2026-07-05T09:09:00Z,2026-07-05 17:09:00,2026-07-05T18:09:37,18,9,Busan,other,t2_research,2026-07-05,C,27,d1_no,NO,no,27.0,27.0,26,26.11111111111111,26.11111111111111,0.0,79.0,79.0,2026-07-05T09:00:00Z,30,9.0,46.5,37.5,37.5,26.9,0.8999999999999986,2026-07-05T15:00,3.15,open_meteo_live_gfs,0.10000000000000142,1.0,0.999,0.998,0.001,712.81,712.81,1130.22,0x66814acc346cdb0e16a2042f3dc44946446098ad81dc3e5191b493ed6a0b0155,2778921,0.002,0.001,0.999,0.998,Will the highest temperature in Busan be 27°C on July 5?,clob_top_of_book_all,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,0.10000000000000009,1.0,0.10000000000000142,0.45,near_peak_capping,peak_passed_2h_plus;forecast_room_le_2_steps;at_running_high_plateau,0.45,leg_residual_marginal,peak_passed_2h_plus;forecast_room_le_2_steps;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,room_0_1,at_high,18,2026-07-05 09:09:00+00:00,2026-07-05 09:00:00+00:00,18.15,1.0,0.8999999999999986,0.0,3.4339872044851463,fresh_0_15m,evening,cadence_35_50,next_obs_30_45,0.25,184.0,6,1.0,0.24324324324324326,0.24324324324324326,0.07142857142857142,0.11031175059952038,0.0,True,False,True,False,,,5e-05,0.99905,0.0010000000000000009,0.10909682119561298,0.8909031788043871,0.45,0.5616704655053651,0.713549529982636,0.3857948407631693,0.3668493834143254,0.6331506165856746,0.5201533016819371,0.5017403808410557,0.49825961915894434,0.42952026254523845,0.31653729865437924,0.6834627013456207,0.5005571500714578,0.43892664954247423,0.5610733504575258,0.49991626663374983,0.4407597435321155,0.5592402564678844,0.5785743488639363,0.6106077947363604,0.3893922052636396,0.5804171742953064,0.6066224051625485,0.3933775948374515
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260705_1709.json,2026-07-05T09:09:00Z,2026-07-05 17:09:00,2026-07-05T17:09:37,17,9,Chengdu,asia_humid_basin,t1_trading,2026-07-05,C,38,d1_no,NO,no,38.0,38.0,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-05T09:00:00Z,18,9.0,60.0,51.0,51.0,33.7,-3.299999999999997,2026-07-05T14:00,3.15,open_meteo_live_gfs,4.299999999999997,1.0,0.96,0.9,0.06,5.0,2791.23,99.67,0xc9ec734da08a087bb9a8d37b1c8f6b52e154b0ba05b33142d7154fb1ac6ce730,2778882,0.1,0.04,0.96,0.9,Will the highest temperature in Chengdu be 38°C on July 5?,clob_top_of_book_all,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,4.0000000000000036,1.0,4.299999999999997,0.65,heating_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau,0.65,leg_residual_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_gt1_5h,busted_lt_minus1,at_high,17,2026-07-05 09:09:00+00:00,2026-07-05 09:00:00+00:00,17.15,1.0,-3.299999999999997,0.0,2.9444389791664403,fresh_0_15m,late_afternoon,cadence_50_75,next_obs_45_90,0.0,50.0,2,,0.10638297872340426,0.10638297872340426,0.13333333333333333,0.11031175059952038,0.0,True,False,True,False,,0.0,0.00192,0.96192,0.040000000000000036,0.21416501695744142,0.7858349830425586,0.65,0.8512225983708672,0.8412993946792264,0.11663695569101468,0.13515767206553053,0.8648423279344695,0.057997682602022226,0.0709409679204425,0.9290590320795575,0.03474846180081843,0.04207308012054832,0.9579269198794517,0.045763315545900775,0.03241208107604048,0.9675879189239596,0.045653370404418574,0.03254113466935367,0.9674588653306463,0.04273841941132889,0.03375725600843747,0.9662427439915625,0.04241451105502775,0.03368028310409399,0.966319716895906
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260705_1709.json,2026-07-05T09:09:00Z,2026-07-05 17:09:00,2026-07-05T17:09:37,17,9,Chongqing,asia_humid_basin,t2_research,2026-07-05,C,37,d1_no,NO,no,37.0,37.0,36,36.111111111111114,36.111111111111114,0.0,97.0,97.0,2026-07-05T09:00:00Z,18,9.0,60.0,51.0,51.0,33.1,-2.8999999999999986,2026-07-05T16:00,1.15,open_meteo_live_gfs,3.8999999999999986,1.0,0.966,0.96,0.006,21.71,3043.28,0.67,0x895c6e21b89580088c4e365016079b18bf5f604d6ec022bb874669f40ebc68d3,2778846,0.04,0.034,0.966,0.96,Will the highest temperature in Chongqing be 37°C on July 5?,clob_top_of_book_all,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,3.400000000000003,1.0,3.8999999999999986,0.58,heating_done_probable,peak_passed_1h_plus;forecast_below_running_high;at_running_high_plateau,0.58,leg_residual_done_probable,peak_passed_1h_plus;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_0_5_1_5h,busted_lt_minus1,at_high,17,2026-07-05 09:09:00+00:00,2026-07-05 09:00:00+00:00,17.15,1.0,-2.8999999999999986,0.0,2.9444389791664403,fresh_0_15m,late_afternoon,cadence_50_75,next_obs_45_90,0.0,117.0,3,0.0,0.10344827586206896,0.13793103448275862,0.2727272727272727,0.11031175059952038,0.0,True,False,True,False,,,0.00164,0.96764,0.03400000000000003,0.21416501695744142,0.7858349830425586,0.58,0.6838918029465147,0.6908485174680737,0.15689277057477666,0.2335508279766254,0.7664491720233746,0.09099386475633553,0.1213473215291506,0.8786526784708494,0.05610654621664863,0.06836686010184147,0.9316331398981585,0.07324103890009084,0.05237697656199854,0.9476230234380014,0.07271342125969625,0.05292022842396085,0.9470797715760392,0.05055356420555638,0.043244985073089354,0.9567550149269106,0.05009735264137521,0.04330540238291826,0.9566945976170818
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260705_1709.json,2026-07-05T09:09:00Z,2026-07-05 17:09:00,2026-07-05T17:09:37,17,9,Guangzhou,asia_humid,t1_trading,2026-07-05,C,33,d1_no,NO,no,33.0,33.0,32,32.22222222222222,31.11111111111111,1.1111111111111107,90.0,88.0,2026-07-05T09:00:00Z,40,9.0,23.0,14.0,14.0,30.7,-1.3000000000000007,2026-07-05T12:00,5.15,open_meteo_live_gfs,2.3000000000000007,1.0,0.998,0.993,0.005,319.72,491.39,374.5,0x0c9e7f50f9e0bd21603e047aeab06efbe8f5f28db7d4f46dc3b2962c38e6ee29,2778992,0.007,0.002,0.998,0.993,Will the highest temperature in Guangzhou be 33°C on July 5?,clob_top_of_book_all,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,0.20000000000000018,1.0,2.3000000000000007,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,busted_lt_minus1,decline,17,2026-07-05 09:09:00+00:00,2026-07-05 09:00:00+00:00,17.15,1.0,-1.3000000000000007,1.1111111111111107,3.713572066704308,fresh_0_15m,late_afternoon,cadence_le35,next_obs_10_20,0.75,117.0,6,0.0,0.0,0.11627906976744186,0.16129032258064516,0.11031175059952038,0.0,True,False,True,False,,0.0,0.0001,0.9981,0.0020000000000000018,0.18242552380635638,0.8175744761936437,0.8,0.9634819564726844,0.9631491494940644,0.07353373560563436,0.04462493476279597,0.9553750652372041,0.07703965814164136,0.04297558563206211,0.9570244143679378,0.06431374095048983,0.03106834533683355,0.9689316546631664,0.0780010192582895,0.04090216660074288,0.9590978333992571,0.07612092702423609,0.03995006195410437,0.9600499380458957,0.03400147059411651,0.024116507237121575,0.9758834927628784,0.033219145007686655,0.023224149118519402,0.9767758508814806
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260705_1709.json,2026-07-05T09:09:00Z,2026-07-05 17:09:00,2026-07-05T17:09:37,17,9,Singapore,asia_humid,t1_trading,2026-07-05,C,34,d1_no,NO,no,34.0,34.0,33,32.77777777777778,30.0,2.7777777777777786,91.0,86.0,2026-07-05T09:00:00Z,37,9.0,30.0,21.0,21.0,31.3,-1.6999999999999993,2026-07-05T14:00,3.15,open_meteo_live_gfs,2.6999999999999993,1.0,,,,,,,0x59ea6243f004bdd2c79419877a4c9d4a47b1697f87e5596b0bc5f318b4a4b9a9,2778792,,,,,Will the highest temperature in Singapore be 34°C on July 5?,clob_top_of_book_all,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,2.6999999999999993,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,busted_lt_minus1,decline,17,2026-07-05 09:09:00+00:00,2026-07-05 09:00:00+00:00,17.15,1.0,-1.6999999999999993,2.7777777777777786,3.6375861597263857,fresh_0_15m,late_afternoon,cadence_le35,next_obs_20_30,0.55,117.0,4,0.0,0.26,0.26,0.17857142857142858,0.11031175059952038,0.0,True,False,True,False,,0.0,,,,0.18242552380635638,0.8175744761936437,0.8,0.9397582941892784,0.9651840821506482,0.04803580259364711,0.03824809080867289,0.9617519091913271,0.050325225459485805,0.025518614484536184,0.9744813855154638,0.03564601281934069,0.01572388692113107,0.984276113078869,0.039478938692494754,0.019414351803978252,0.9805856481960218,0.03847774295271736,0.019309932714015595,0.9806900672859844,0.03826864612712825,0.01588538670893203,0.984114613291068,0.03754683280367438,0.015603121854033926,0.9843968781459661
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260705_1709.json,2026-07-05T09:09:00Z,2026-07-05 17:09:00,2026-07-05T17:09:37,17,9,Wuhan,other,t2_research,2026-07-05,C,32,d1_no,NO,no,32.0,32.0,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-05T09:00:00Z,18,9.0,60.0,51.0,51.0,29.4,-1.6000000000000014,2026-07-05T13:00,4.15,open_meteo_live_gfs,2.6000000000000014,1.0,,,,,,,0x6075b80d7e6845b9cef2cf3691e6efd3436e55686f4914fab0123d53365ba733,2778870,,,,,Will the highest temperature in Wuhan be 32°C on July 5?,clob_top_of_book_all,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,2.6000000000000014,0.65,heating_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau,0.65,leg_residual_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,busted_lt_minus1,at_high,17,2026-07-05 09:09:00+00:00,2026-07-05 09:00:00+00:00,17.15,1.0,-1.6000000000000014,0.0,2.9444389791664403,fresh_0_15m,late_afternoon,cadence_50_75,next_obs_45_90,0.0,117.0,3,0.0,0.0,0.0,0.0,0.11031175059952038,0.0,True,False,True,False,,0.0,,,,0.21416501695744142,0.7858349830425586,0.65,0.8443863934516981,0.8689381928173068,0.11698247855328951,0.11910421554024524,0.8808957844597548,0.06063194189833761,0.055385130741365626,0.9446148692586344,0.03946676868242523,0.0337897109031853,0.9662102890968147,0.031509704576395445,0.03174091090288674,0.9682590890971132,0.031186210726303315,0.032104800596364225,0.9678951994036358,0.02484211857561003,0.029573108147896737,0.9704268918521033,0.024596898347233463,0.0291785796283772,0.9708214203716228
