period,sizing,fee_profile,exit_policy,rows,dates,cities,win_rate_final,avg_entry,avg_cost,avg_entry_fee,avg_exit_fee,total_cost,total_fees,tp_hit_rate,stop_hit_rate,roi,pnl,roi_ci_low,roi_ci_high,losing_days,le_minus50pct_days,max_daily_loss_usd,max_daily_loss_roi,path_coverage
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee,hold_plus_late_dust_stop,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.0,0.0,0.1942382542338582,97.58769,-0.1463006407291842,0.5895599782233348,22,14,-17.82952,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee,hold_plus_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.0,0.0391644908616188,0.1930917855097937,97.01168999999999,-0.14747652801451713,0.5879815471596511,22,14,-17.82952,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee,hold_plus_strict_dead_or_late_dust,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.0,0.3968668407310705,0.1935455960464026,97.23969,-0.10487961899016787,0.5431759035903155,20,16,-16.34152,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee,hold_plus_strict_dead_stop,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.0,0.3968668407310705,0.1935455960464026,97.23969,-0.10487961899016787,0.5431759035903155,20,16,-16.34152,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee,hold_plus_time_stop,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.0,0.42036553524804177,0.1499320150017821,75.32769,-0.1538472333898128,0.5066260358571963,22,15,-15.225190000000001,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee,hold_plus_time_stop_or_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.0,0.4464751958224543,0.14916770251907244,74.94369,-0.1543875885163624,0.505482777875532,22,15,-15.225190000000001,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee,recover_stake_tp30_live_fixed30,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.18798955613577023,0.0,0.07061005995918634,35.47536333333332,-0.22345345028679794,0.41624664199494465,24,15,-12.80857,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee,tp20_live_fixed20,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.3133159268929504,0.0,-0.06849416169759051,-34.41230999999998,-0.27900713956739853,0.22824871533627172,33,8,-10.77273,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee,tp20_live_fixed20_plus_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.3133159268929504,0.0,-0.06849416169759051,-34.41230999999998,-0.27900713956739853,0.22824871533627172,33,8,-10.77273,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee,tp20_live_fixed20_plus_time_stop,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.3133159268929504,0.34203655352480417,0.09826926812362541,49.371690000000015,-0.100264978658873,0.378671731049088,23,5,-10.77273,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee,tp20_live_fixed20_plus_time_stop_or_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.3133159268929504,0.34203655352480417,0.09826926812362541,49.371690000000015,-0.100264978658873,0.378671731049088,23,5,-10.77273,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee,tp20_maxbid_backtest_style,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.3133159268929504,0.0,0.8435933625909762,423.83169,0.541665953838075,1.156667181419585,11,5,-10.77273,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee,tp30_live_fixed30,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.18798955613577023,0.0,-0.1019328328161386,-51.21231,-0.3394466324844642,0.20606929859216463,32,15,-13.822959999999998,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee_stop_taker_fee,hold,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.0,0.0,0.1942382542338582,97.58769,-0.1463006407291842,0.5895599782233348,22,14,-17.82952,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee_stop_taker_fee,hold_plus_late_dust_stop,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.0,0.0,0.1942382542338582,97.58769,-0.1463006407291842,0.5895599782233348,22,14,-17.82952,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee_stop_taker_fee,hold_plus_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,7.49869451697128e-05,502.41231000000005,21.18703,0.0,0.0391644908616188,0.1930346213053577,96.98296999999998,-0.1475351762959875,0.5879084905490342,22,14,-17.82952,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee_stop_taker_fee,hold_plus_strict_dead_or_late_dust,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.010353577023498694,502.41231000000005,25.123730000000002,0.0,0.3968668407310705,0.18565283561622917,93.27426999999997,-0.11290252272039429,0.5362331147470133,20,16,-16.41329,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee_stop_taker_fee,hold_plus_strict_dead_stop,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.010353577023498694,502.41231000000005,25.123730000000002,0.0,0.3968668407310705,0.18565283561622917,93.27426999999997,-0.11290252272039429,0.5362331147470133,20,16,-16.41329,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee_stop_taker_fee,hold_plus_time_stop,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.013322976501305483,502.41231000000005,26.26101,0.0,0.42036553524804177,0.13977561576865022,70.22498999999999,-0.16416973335095292,0.4973364298437717,22,15,-15.52792,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee_stop_taker_fee,hold_plus_time_stop_or_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.013372976501305483,502.41231000000005,26.280160000000002,0.0,0.4464751958224543,0.1389731871816596,69.82184,-0.16472267587809022,0.49620237502984055,22,15,-15.52792,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee_stop_taker_fee,recover_stake_tp30_live_fixed30,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.18798955613577023,0.0,0.07061005995918634,35.47536333333332,-0.22345345028679794,0.41624664199494465,24,15,-12.80857,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee_stop_taker_fee,tp20_live_fixed20,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.3133159268929504,0.0,-0.06849416169759051,-34.41230999999998,-0.27900713956739853,0.22824871533627172,33,8,-10.77273,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee_stop_taker_fee,tp20_live_fixed20_plus_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.3133159268929504,0.0,-0.06849416169759051,-34.41230999999998,-0.27900713956739853,0.22824871533627172,33,8,-10.77273,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee_stop_taker_fee,tp20_live_fixed20_plus_time_stop,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.010217362924281985,502.41231000000005,25.07156,0.3133159268929504,0.34203655352480417,0.09048034670965767,45.45844000000001,-0.10778866144656818,0.3707306000261317,23,5,-10.77273,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee_stop_taker_fee,tp20_live_fixed20_plus_time_stop_or_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.010217362924281985,502.41231000000005,25.07156,0.3133159268929504,0.34203655352480417,0.09048034670965767,45.45844000000001,-0.10778866144656818,0.3707306000261317,23,5,-10.77273,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee_stop_taker_fee,tp20_maxbid_backtest_style,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.3133159268929504,0.0,0.8435933625909762,423.83169,0.541665953838075,1.156667181419585,11,5,-10.77273,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_12_shares,taker_entry_weather_fee_stop_taker_fee,tp30_live_fixed30,383,44,48,0.13054830287206268,0.10471148825065274,1.3117814882506529,0.05524362924281984,0.0,502.41231000000005,21.15831,0.18798955613577023,0.0,-0.1019328328161386,-51.21231,-0.3394466324844642,0.20606929859216463,32,15,-13.822959999999998,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,maker_entry_no_fee,hold,383,44,48,0.13054830287206268,0.10471148825065274,0.8376919060052219,0.0,0.0,320.836,0.0,0.0,0.0,0.24674288421498833,79.164,-0.10869129125970674,0.6596366267799932,21,14,-11.392,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,maker_entry_no_fee,hold_plus_late_dust_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.8376919060052219,0.0,0.0,320.836,0.0,0.0,0.0,0.24674288421498833,79.164,-0.10869129125970674,0.6596366267799932,21,14,-11.392,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,maker_entry_no_fee,hold_plus_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,0.8376919060052219,0.0,0.0,320.836,0.0,0.0,0.0391644908616188,0.24554601104614196,78.78,-0.10991898227914576,0.657984208458836,21,14,-11.392,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,maker_entry_no_fee,hold_plus_strict_dead_or_late_dust,383,44,48,0.13054830287206268,0.10471148825065274,0.8376919060052219,0.0,0.0,320.836,0.0,0.0,0.3968668407310705,0.24601977334214364,78.932,-0.06549031323450284,0.6113265487720747,20,16,-10.4,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,maker_entry_no_fee,hold_plus_strict_dead_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.8376919060052219,0.0,0.0,320.836,0.0,0.0,0.3968668407310705,0.24601977334214364,78.932,-0.06549031323450284,0.6113265487720747,20,16,-10.4,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,maker_entry_no_fee,hold_plus_time_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.8376919060052219,0.0,0.0,320.836,0.0,0.0,0.42036553524804177,0.20048872321061226,64.324,-0.11662852276820654,0.5727915382621104,22,15,-9.552,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,maker_entry_no_fee,hold_plus_time_stop_or_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,0.8376919060052219,0.0,0.0,320.836,0.0,0.0,0.4464751958224543,0.19969080776471468,64.068,-0.11719264589658583,0.5715980725154252,22,15,-9.552,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,maker_entry_no_fee,recover_stake_tp30_live_fixed30,383,44,48,0.13054830287206268,0.10471148825065274,0.8376919060052219,0.0,0.0,320.836,0.0,0.18798955613577023,0.0,0.12307047837524467,39.48544,-0.18416003372994874,0.48511390714364366,23,15,-8.18048,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,maker_entry_no_fee,tp20_live_fixed20,383,44,48,0.13054830287206268,0.10471148825065274,0.8376919060052219,0.0,0.0,320.836,0.0,0.3133159268929504,0.0,-0.027540550312309064,-8.835999999999991,-0.24727972219098526,0.28248558775169175,33,8,-6.552,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,maker_entry_no_fee,tp20_live_fixed20_plus_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,0.8376919060052219,0.0,0.0,320.836,0.0,0.3133159268929504,0.0,-0.027540550312309064,-8.835999999999991,-0.24727972219098526,0.28248558775169175,33,8,-6.552,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,maker_entry_no_fee,tp20_live_fixed20_plus_time_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.8376919060052219,0.0,0.0,320.836,0.0,0.3133159268929504,0.34203655352480417,0.14655462603947192,47.02000000000002,-0.060671136494366035,0.43924913545662564,20,5,-6.552,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,maker_entry_no_fee,tp20_live_fixed20_plus_time_stop_or_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,0.8376919060052219,0.0,0.0,320.836,0.0,0.3133159268929504,0.34203655352480417,0.14655462603947192,47.02000000000002,-0.060671136494366035,0.43924913545662564,20,5,-6.552,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,maker_entry_no_fee,tp20_maxbid_backtest_style,383,44,48,0.13054830287206268,0.10471148825065274,0.8376919060052219,0.0,0.0,320.836,0.0,0.3133159268929504,0.0,0.9246468600780462,296.66,0.6093349398719462,1.2512323455648455,10,5,-6.552,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,maker_entry_no_fee,tp30_live_fixed30,383,44,48,0.13054830287206268,0.10471148825065274,0.8376919060052219,0.0,0.0,320.836,0.0,0.18798955613577023,0.0,-0.06244935107032879,-20.03600000000001,-0.31029601633945797,0.2588682647313823,32,15,-8.628,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee,hold,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.0,0.0,0.09058151987802938,33.223200000000006,-0.21981837031391205,0.45084091232897866,23,15,-12.96641,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee,hold_plus_late_dust_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.0,0.0,0.09058151987802938,33.223200000000006,-0.21981837031391205,0.45084091232897866,23,15,-12.96641,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee,hold_plus_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.0,0.0391644908616188,0.08953456161894648,32.839200000000005,-0.2207784560333833,0.44983923538934456,23,15,-12.96641,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee,hold_plus_strict_dead_or_late_dust,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.0,0.3968668407310705,0.08994898259650011,32.9912,-0.18273987935501046,0.4096783924603503,20,17,-11.974409999999999,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee,hold_plus_strict_dead_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.0,0.3968668407310705,0.08994898259650011,32.9912,-0.18273987935501046,0.4096783924603503,20,17,-11.974409999999999,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee,hold_plus_time_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.0,0.42036553524804177,0.05012094549055447,18.3832,-0.22717175456276537,0.37671556763895686,22,17,-11.56356,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee,hold_plus_time_stop_or_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.0,0.4464751958224543,0.049422973317832505,18.127199999999988,-0.2279396540945119,0.3760309332535381,22,17,-11.56356,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee,recover_stake_tp30_live_fixed30,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.18798955613577023,0.0,-0.03224633255611226,-11.827206666666676,-0.2975157411472434,0.27945725232019747,24,17,-9.37927,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee,tp20_live_fixed20,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.3133159268929504,0.0,-0.14934641449513708,-54.77679999999999,-0.34162146511795694,0.12350184560022982,35,13,-8.42664,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee,tp20_live_fixed20_plus_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.3133159268929504,0.0,-0.14934641449513708,-54.77679999999999,-0.34162146511795694,0.12350184560022982,35,13,-8.42664,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee,tp20_live_fixed20_plus_time_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.3133159268929504,0.34203655352480417,0.0029423889406309336,1.0792000000000037,-0.1781661308333274,0.2598948412821889,31,6,-8.42664,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee,tp20_live_fixed20_plus_time_stop_or_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.3133159268929504,0.34203655352480417,0.0029423889406309336,1.0792000000000037,-0.1781661308333274,0.2598948412821889,31,6,-8.42664,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee,tp20_maxbid_backtest_style,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.3133159268929504,0.0,0.683574315496509,250.7192,0.40703424079809314,0.9700237473847292,12,7,-8.42664,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee,tp30_live_fixed30,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.18798955613577023,0.0,-0.17988269705172197,-65.97680000000001,-0.3973004719551593,0.1029012405257275,33,18,-10.37728,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee_stop_taker_fee,hold,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.0,0.0,0.09058151987802938,33.223200000000006,-0.21981837031391205,0.45084091232897866,23,15,-12.96641,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee_stop_taker_fee,hold_plus_late_dust_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.0,0.0,0.09058151987802938,33.223200000000006,-0.21981837031391205,0.45084091232897866,23,15,-12.96641,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee_stop_taker_fee,hold_plus_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,4.9947780678851176e-05,366.7768,15.319930000000001,0.0,0.0391644908616188,0.0894824045577583,32.82007,-0.22083022607366354,0.4497904370555235,23,15,-12.96641,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee_stop_taker_fee,hold_plus_strict_dead_or_late_dust,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.006902454308093996,366.7768,17.94444,0.0,0.3968668407310705,0.08274122027347422,30.347559999999998,-0.19075335074137587,0.40319250859778455,21,17,-12.02226,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee_stop_taker_fee,hold_plus_strict_dead_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.006902454308093996,366.7768,17.94444,0.0,0.3968668407310705,0.08274122027347422,30.347559999999998,-0.19075335074137587,0.40319250859778455,21,17,-12.02226,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee_stop_taker_fee,hold_plus_time_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.008881932114882507,366.7768,18.70258,0.0,0.42036553524804177,0.04084614948382776,14.981419999999996,-0.23761332966802912,0.36811330935672565,22,18,-11.76539,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee_stop_taker_fee,hold_plus_time_stop_or_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.008915248041775459,366.7768,18.71534,0.0,0.4464751958224543,0.04011338776062173,14.712660000000003,-0.23811388213135753,0.3672089038988118,22,18,-11.76539,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee_stop_taker_fee,recover_stake_tp30_live_fixed30,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.18798955613577023,0.0,-0.03224633255611226,-11.827206666666676,-0.2975157411472434,0.27945725232019747,24,17,-9.37927,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee_stop_taker_fee,tp20_live_fixed20,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.3133159268929504,0.0,-0.14934641449513708,-54.77679999999999,-0.34162146511795694,0.12350184560022982,35,13,-8.42664,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee_stop_taker_fee,tp20_live_fixed20_plus_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.3133159268929504,0.0,-0.14934641449513708,-54.77679999999999,-0.34162146511795694,0.12350184560022982,35,13,-8.42664,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee_stop_taker_fee,tp20_live_fixed20_plus_time_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.006811514360313316,366.7768,17.90961,0.3133159268929504,0.34203655352480417,-0.004170410996551557,-1.529609999999991,-0.18564728314799167,0.2533658590199698,31,7,-8.42664,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee_stop_taker_fee,tp20_live_fixed20_plus_time_stop_or_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.006811514360313316,366.7768,17.90961,0.3133159268929504,0.34203655352480417,-0.004170410996551557,-1.529609999999991,-0.18564728314799167,0.2533658590199698,31,7,-8.42664,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee_stop_taker_fee,tp20_maxbid_backtest_style,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.3133159268929504,0.0,0.683574315496509,250.7192,0.40703424079809314,0.9700237473847292,12,7,-8.42664,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_plus1c_weather_fee_stop_taker_fee,tp30_live_fixed30,383,44,48,0.13054830287206268,0.10471148825065274,0.957641775456919,0.03994986945169713,0.0,366.7768,15.3008,0.18798955613577023,0.0,-0.17988269705172197,-65.97680000000001,-0.3973004719551593,0.1029012405257275,33,18,-10.37728,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_weather_fee,hold,383,44,48,0.13054830287206268,0.10471148825065274,0.8745195822454309,0.03682767624020888,0.0,334.94100000000003,14.105,0.0,0.0,0.194240179613723,65.059,-0.1462989122612051,0.5895630873510713,22,14,-11.88633,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_weather_fee,hold_plus_late_dust_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.8745195822454309,0.03682767624020888,0.0,334.94100000000003,14.105,0.0,0.0,0.194240179613723,65.059,-0.1462989122612051,0.5895630873510713,22,14,-11.88633,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_weather_fee,hold_plus_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,0.8745195822454309,0.03682767624020888,0.0,334.94100000000003,14.105,0.0,0.0391644908616188,0.19309370904129386,64.67500000000001,-0.14747480192988047,0.587983954838283,22,14,-11.88633,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_weather_fee,hold_plus_strict_dead_or_late_dust,383,44,48,0.13054830287206268,0.10471148825065274,0.8745195822454309,0.03682767624020888,0.0,334.94100000000003,14.105,0.0,0.3968668407310705,0.19354752030954703,64.827,-0.10487831775735068,0.5431783419337594,20,16,-10.89433,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_weather_fee,hold_plus_strict_dead_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.8745195822454309,0.03682767624020888,0.0,334.94100000000003,14.105,0.0,0.3968668407310705,0.19354752030954703,64.827,-0.10487831775735068,0.5431783419337594,20,16,-10.89433,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_weather_fee,hold_plus_time_stop,383,44,48,0.13054830287206268,0.10471148825065274,0.8745195822454309,0.03682767624020888,0.0,334.94100000000003,14.105,0.0,0.42036553524804177,0.14993386895005387,50.218999999999994,-0.15384585676555912,0.506627806389877,22,15,-10.15012,-1.0,0.7963446475195822
train_le_2026_06_20,fixed_8_shares,taker_entry_weather_fee,hold_plus_time_stop_or_late_salvage,383,44,48,0.13054830287206268,0.10471148825065274,0.8745195822454309,0.03682767624020888,0.0,334.94100000000003,14.105,0.0,0.4464751958224543,0.1491695552351011,49.962999999999994,-0.154386212770132,0.5054845470647992,22,15,-10.15012,-1.0,0.7963446475195822
