evidence_layer,target_date,city,router_route,router_expression,router_ask,router_payoff,base_weight,patched_weight,patched_shares,patch_effect,forecast_source,row_forecast_model,city_source_bias_regime,city_source_bias,city_source_hot_underforecast_rate
historical_best_ask_diagnostic,2026-06-08,TelAviv,false_fade_reheat_current_no,current_bracket_no,0.4,0.0,0.41600000000000004,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,mild_or_mixed,0.4697,0.3287
historical_best_ask_diagnostic,2026-06-09,CapeTown,fresh_runway_current_no,current_bracket_no,0.67,0.0,0.24834047999999997,0.24834047999999997,1.8532871641791042,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_noisy,-0.6234,0.0758
historical_best_ask_diagnostic,2026-06-09,Chengdu,capped_d2_no,d2_no,0.7,0.0,0.18225000000000005,0.11846250000000004,0.8461607142857147,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,1.0728,0.5084
historical_best_ask_diagnostic,2026-06-09,Guangzhou,capped_d2_no,d2_no,0.7,1.0,0.18225000000000005,0.13668750000000005,0.9763392857142862,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_noisy,0.5786,0.4242
historical_best_ask_diagnostic,2026-06-09,Karachi,capped_d2_no,d2_no,0.6,1.0,0.30150000000000005,0.19597500000000004,1.6331250000000004,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.9132,0.5056
historical_best_ask_diagnostic,2026-06-09,SanFrancisco,fresh_runway_current_no,current_bracket_no,0.59,0.0,0.5203840000000001,0.5203840000000001,4.410033898305086,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_clean,-1.1492,0.1489
historical_best_ask_diagnostic,2026-06-09,Shanghai,capped_d2_no,d2_no,0.47,1.0,0.38718,0.25166700000000003,2.6773085106382983,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.9496,0.5075
historical_best_ask_diagnostic,2026-06-09,Singapore,fresh_runway_current_no,current_bracket_no,0.59,0.0,0.21590400000000004,0.21590400000000004,1.8296949152542379,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.8289,0.4073
historical_best_ask_diagnostic,2026-06-10,Guangzhou,capped_d2_no,d2_no,0.7,1.0,0.18225000000000005,0.13668750000000005,0.9763392857142862,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_noisy,0.5786,0.4242
historical_best_ask_diagnostic,2026-06-10,Istanbul,fresh_runway_current_no,current_bracket_no,0.68,1.0,0.39519999999999994,0.39519999999999994,2.905882352941176,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_noisy,-0.2309,0.236
historical_best_ask_diagnostic,2026-06-10,NYC,fresh_runway_current_no,current_bracket_no,0.68,1.0,0.39519999999999994,0.39519999999999994,2.905882352941176,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_noisy,-0.2712,0.156
historical_best_ask_diagnostic,2026-06-10,SaoPaulo,fresh_runway_current_no,current_bracket_no,0.68,1.0,0.252928,0.252928,1.8597647058823528,below_min5_after_sizing,gfs_seamless,gfs,mild_or_mixed,-0.0191,0.2163
historical_best_ask_diagnostic,2026-06-11,Ankara,capped_d2_no,d2_no,0.41,0.0,0.45,0.29250000000000004,3.567073170731708,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.7653,0.441
historical_best_ask_diagnostic,2026-06-11,Karachi,fresh_runway_current_no,current_bracket_no,0.7,1.0,0.23040000000000008,0.23040000000000008,1.6457142857142864,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.9132,0.5056
historical_best_ask_diagnostic,2026-06-11,SanFrancisco,fresh_runway_current_no,current_bracket_no,0.61,0.0,0.4147200000000001,0.4147200000000001,3.3993442622950827,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_clean,-1.1492,0.1489
historical_best_ask_diagnostic,2026-06-11,TelAviv,pullback_uncertain_current_high_yes,current_high_yes,0.9,1.0,0.11249999999999999,0.11249999999999999,0.625,below_min5_after_sizing,gfs_seamless,gfs,mild_or_mixed,0.4697,0.3287
historical_best_ask_diagnostic,2026-06-12,Amsterdam,false_fade_reheat_current_no,current_bracket_no,0.28,1.0,0.38272000000000006,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,balanced_tight,0.0349,0.1348
historical_best_ask_diagnostic,2026-06-12,Ankara,capped_d2_no,d2_no,0.61,0.0,0.2916,0.18954000000000001,1.5536065573770494,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.7653,0.441
historical_best_ask_diagnostic,2026-06-12,Atlanta,false_fade_reheat_current_no,current_bracket_no,0.44,0.0,0.234,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,hot_underforecast_clean,1.1528,0.5618
historical_best_ask_diagnostic,2026-06-12,CapeTown,fresh_runway_current_no,current_bracket_no,0.55,1.0,0.39936000000000005,0.39936000000000005,3.6305454545454547,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_noisy,-0.6234,0.0758
historical_best_ask_diagnostic,2026-06-12,Houston,false_fade_reheat_current_no,current_bracket_no,0.42,0.0,0.234,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,cold_overforecast_clean,-0.7775,0.0815
historical_best_ask_diagnostic,2026-06-12,Karachi,capped_d2_no,d2_no,0.55,0.0,0.32292,0.209898,1.9081636363636363,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.9132,0.5056
historical_best_ask_diagnostic,2026-06-12,LA,fresh_runway_current_no,current_bracket_no,0.62,0.0,0.20032000000000003,0.20032000000000003,1.615483870967742,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_noisy,-0.2704,0.1085
historical_best_ask_diagnostic,2026-06-12,Miami,false_fade_reheat_current_no,current_bracket_no,0.7,1.0,0.10530000000000002,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,balanced_tight,0.1286,0.2239
historical_best_ask_diagnostic,2026-06-12,SanFrancisco,false_fade_reheat_current_no,current_bracket_no,0.562,0.0,0.11266319999999998,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,cold_overforecast_clean,-1.1492,0.1489
historical_best_ask_diagnostic,2026-06-12,Warsaw,fresh_runway_current_no,current_bracket_no,0.52,1.0,0.43315200000000004,0.43315200000000004,4.164923076923077,below_min5_after_sizing,gfs_seamless,gfs,balanced_tight,-0.0484,0.1818
historical_best_ask_diagnostic,2026-06-13,Beijing,fresh_runway_current_no,current_bracket_no,0.64,1.0,0.37248000000000003,0.37248000000000003,2.91,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_noisy,0.176,0.3596
historical_best_ask_diagnostic,2026-06-13,Chongqing,capped_d2_no,d2_no,0.66,1.0,0.21789,0.14162850000000002,1.072943181818182,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,1.2798,0.5787
historical_best_ask_diagnostic,2026-06-13,Helsinki,pullback_uncertain_current_high_yes,current_high_yes,0.893,1.0,0.09899999999999998,0.09899999999999998,0.5543113101903694,below_min5_after_sizing,gfs_seamless,gfs,mild_or_mixed,0.2863,0.2556
historical_best_ask_diagnostic,2026-06-13,Houston,fresh_runway_current_no,current_bracket_no,0.65,1.0,0.30105600000000005,0.30105600000000005,2.3158153846153846,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_clean,-0.7775,0.0815
historical_best_ask_diagnostic,2026-06-13,Karachi,capped_d2_no,d2_no,0.6,0.0,0.2592900000000001,0.16853850000000006,1.4044875000000006,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.9132,0.5056
historical_best_ask_diagnostic,2026-06-13,Miami,false_fade_reheat_current_no,current_bracket_no,0.57,1.0,0.21528000000000005,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,balanced_tight,0.1286,0.2239
historical_best_ask_diagnostic,2026-06-14,Chengdu,fresh_runway_current_no,current_bracket_no,0.69,1.0,0.2718720000000001,0.2718720000000001,1.97008695652174,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,1.0728,0.5084
historical_best_ask_diagnostic,2026-06-14,Dallas,capped_d2_no,d2_no,0.65,1.0,0.252,0.1638,1.2599999999999998,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,3.8596,0.9213
historical_best_ask_diagnostic,2026-06-14,Shanghai,fresh_runway_current_no,current_bracket_no,0.427,0.0,0.11200000000000002,0.11200000000000002,1.3114754098360657,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.9496,0.5075
historical_best_ask_diagnostic,2026-06-14,Singapore,capped_d2_no,d2_no,0.69,1.0,0.19116000000000002,0.12425400000000002,0.9003913043478263,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.8289,0.4073
historical_best_ask_diagnostic,2026-06-14,Taipei,false_fade_reheat_current_no,current_bracket_no,0.12,1.0,0.12675,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,two_sided_noisy,-0.0708,0.3624
historical_best_ask_diagnostic,2026-06-15,Ankara,capped_d2_no,d2_no,0.31,1.0,0.45,0.29250000000000004,4.717741935483871,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.7653,0.441
historical_best_ask_diagnostic,2026-06-15,Austin,false_fade_reheat_current_no,current_bracket_no,0.39,1.0,0.572,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,hot_underforecast_clean,1.6201,0.6811
historical_best_ask_diagnostic,2026-06-15,CapeTown,fresh_runway_current_no,current_bracket_no,0.62,1.0,0.40064000000000005,0.40064000000000005,3.230967741935484,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_noisy,-0.6234,0.0758
historical_best_ask_diagnostic,2026-06-15,Helsinki,fresh_runway_current_no,current_bracket_no,0.38,1.0,0.088,0.088,1.157894736842105,below_min5_after_sizing,gfs_seamless,gfs,mild_or_mixed,0.2863,0.2556
historical_best_ask_diagnostic,2026-06-15,Karachi,capped_d2_no,d2_no,0.6,1.0,0.27738000000000007,0.18029700000000004,1.5024750000000004,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.9132,0.5056
historical_best_ask_diagnostic,2026-06-15,Munich,capped_d2_no,d2_no,0.49,0.0,0.41040000000000004,0.3078,3.1408163265306124,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_noisy,0.6598,0.5197
historical_best_ask_diagnostic,2026-06-15,NYC,fresh_runway_current_no,current_bracket_no,0.607,0.0,0.3854284800000001,0.3854284800000001,3.174863920922571,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_noisy,-0.2712,0.156
historical_best_ask_diagnostic,2026-06-15,SanFrancisco,fresh_runway_current_no,current_bracket_no,0.65,0.0,0.44799999999999995,0.44799999999999995,3.446153846153846,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_clean,-1.1492,0.1489
historical_best_ask_diagnostic,2026-06-15,TelAviv,fresh_runway_current_no,current_bracket_no,0.63,0.0,0.19328,0.19328,1.533968253968254,below_min5_after_sizing,gfs_seamless,gfs,mild_or_mixed,0.4697,0.3287
historical_best_ask_diagnostic,2026-06-15,Tokyo,fresh_runway_current_no,current_bracket_no,0.46,1.0,0.152568,0.152568,1.6583478260869566,below_min5_after_sizing,gfs_seamless,gfs,balanced_tight,-0.0899,0.1384
historical_best_ask_diagnostic,2026-06-16,Austin,capped_d2_no,d2_no,0.639,0.0,0.26288999999999996,0.1708785,1.3370774647887322,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,1.6201,0.6811
historical_best_ask_diagnostic,2026-06-16,Guangzhou,capped_d2_no,d2_no,0.69,0.0,0.16567200000000004,0.12425400000000003,0.9003913043478264,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_noisy,0.5786,0.4242
historical_best_ask_diagnostic,2026-06-17,Busan,fresh_runway_current_no,current_bracket_no,0.579,1.0,0.3300249600000001,0.3300249600000001,2.8499564766839387,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_noisy,-0.4813,0.1067
historical_best_ask_diagnostic,2026-06-17,Chengdu,false_fade_reheat_current_no,current_bracket_no,0.38,0.0,0.273,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,hot_underforecast_clean,1.0728,0.5084
historical_best_ask_diagnostic,2026-06-17,Dallas,capped_d2_no,d2_no,0.61,1.0,0.2916,0.18954000000000001,1.5536065573770494,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,3.8596,0.9213
historical_best_ask_diagnostic,2026-06-17,Helsinki,capped_d2_no,d2_no,0.685,1.0,0.19126799999999994,0.17214119999999994,1.2565051094890507,below_min5_after_sizing,gfs_seamless,gfs,mild_or_mixed,0.2863,0.2556
historical_best_ask_diagnostic,2026-06-17,Istanbul,fresh_runway_current_no,current_bracket_no,0.68,0.0,0.1359488,0.1359488,0.9996235294117647,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_noisy,-0.2309,0.236
historical_best_ask_diagnostic,2026-06-17,Karachi,capped_d2_no,d2_no,0.53,0.0,0.341136,0.2217384,2.0918716981132075,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.9132,0.5056
historical_best_ask_diagnostic,2026-06-17,TelAviv,fresh_runway_current_no,current_bracket_no,0.67,1.0,0.264192,0.264192,1.9715820895522385,below_min5_after_sizing,gfs_seamless,gfs,mild_or_mixed,0.4697,0.3287
historical_best_ask_diagnostic,2026-06-17,Wuhan,fresh_runway_current_no,current_bracket_no,0.62,0.0,0.45072,0.45072,3.6348387096774193,below_min5_after_sizing,gfs_seamless,gfs,mild_or_mixed,0.1514,0.2753
historical_best_ask_diagnostic,2026-06-18,Helsinki,false_fade_reheat_current_no,current_bracket_no,0.69,1.0,0.24544000000000007,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,mild_or_mixed,0.2863,0.2556
historical_best_ask_diagnostic,2026-06-18,Karachi,capped_d2_no,d2_no,0.7,1.0,0.17415000000000005,0.11319750000000003,0.8085535714285718,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.9132,0.5056
historical_best_ask_diagnostic,2026-06-18,Manila,capped_d2_no,d2_no,0.67,0.0,0.20897999999999997,0.13583699999999999,1.0137089552238805,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,1.2891,0.6404
historical_best_ask_diagnostic,2026-06-18,Taipei,capped_d2_no,d2_no,0.65,1.0,0.2268,0.15875999999999998,1.2212307692307691,below_min5_after_sizing,gfs_seamless,gfs,two_sided_noisy,-0.0708,0.3624
historical_best_ask_diagnostic,2026-06-19,Beijing,false_fade_reheat_current_no,current_bracket_no,0.4,1.0,0.286,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,cold_overforecast_noisy,0.176,0.3596
historical_best_ask_diagnostic,2026-06-19,BuenosAires,capped_d2_no,d2_no,0.56,0.0,0.34109999999999996,0.25582499999999997,2.2841517857142852,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_noisy,0.6053,0.4747
historical_best_ask_diagnostic,2026-06-19,Busan,pullback_uncertain_current_high_yes,current_high_yes,0.76,1.0,0.08775,0.08775,0.5773026315789473,below_min5_after_sizing,gfs_seamless,gfs,cold_overforecast_noisy,-0.4813,0.1067
historical_best_ask_diagnostic,2026-06-19,Helsinki,capped_d2_no,d2_no,0.51,1.0,0.3906,0.35154,3.446470588235294,below_min5_after_sizing,gfs_seamless,gfs,mild_or_mixed,0.2863,0.2556
historical_best_ask_diagnostic,2026-06-19,Karachi,capped_d2_no,d2_no,0.62,0.0,0.24226200000000003,0.15747030000000004,1.2699217741935487,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.9132,0.5056
historical_best_ask_diagnostic,2026-06-19,NYC,false_fade_reheat_current_no,current_bracket_no,0.65,1.0,0.364,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,cold_overforecast_noisy,-0.2712,0.156
historical_best_ask_diagnostic,2026-06-19,Taipei,capped_d2_no,d2_no,0.669,0.0,0.1958796,0.13711571999999997,1.0247811659192823,below_min5_after_sizing,gfs_seamless,gfs,two_sided_noisy,-0.0708,0.3624
historical_best_ask_diagnostic,2026-06-19,TelAviv,fresh_runway_current_no,current_bracket_no,0.34,0.0,0.32000000000000006,0.32000000000000006,4.705882352941177,below_min5_after_sizing,gfs_seamless,gfs,mild_or_mixed,0.4697,0.3287
historical_best_ask_diagnostic,2026-06-19,Wuhan,fresh_runway_current_no,current_bracket_no,0.62,1.0,0.31249920000000003,0.31249920000000003,2.5201548387096775,below_min5_after_sizing,gfs_seamless,gfs,mild_or_mixed,0.1514,0.2753
historical_best_ask_diagnostic,2026-06-20,Beijing,capped_d2_no,d2_no,0.64,1.0,0.26189999999999997,0.170235,1.3299609375,below_min5_after_sizing,open_meteo_live_ecmwf,ecmwf,hot_underforecast_clean,1.2279,0.5815
historical_best_ask_diagnostic,2026-06-20,Jeddah,false_fade_reheat_current_no,current_bracket_no,0.17,0.0,0.26,0.0,0.0,shadow_only_tail_or_false_fade,open_meteo_live_ecmwf,ecmwf,cold_overforecast_clean,-0.97,0.0393
historical_best_ask_diagnostic,2026-06-20,Karachi,fresh_runway_current_no,current_bracket_no,0.639,0.0,0.17572736,0.17572736,1.3750184663536775,below_min5_after_sizing,open_meteo_live_gfs,gfs,hot_underforecast_clean,0.9132,0.5056
historical_best_ask_diagnostic,2026-06-20,Manila,capped_d2_no,d2_no,0.679,0.0,0.20096099999999995,0.13062464999999998,0.9618899116347568,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,1.2891,0.6404
historical_best_ask_diagnostic,2026-06-20,Munich,capped_d2_no,d2_no,0.63,1.0,0.2718,0.20384999999999998,1.6178571428571429,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_noisy,0.6598,0.5197
historical_best_ask_diagnostic,2026-06-20,Shanghai,false_fade_reheat_current_no,current_bracket_no,0.612,1.0,0.26104416,0.0,0.0,shadow_only_tail_or_false_fade,open_meteo_live_gfs,gfs,hot_underforecast_clean,0.9496,0.5075
historical_best_ask_diagnostic,2026-06-20,Singapore,cheap_stale_tail_current_no,current_bracket_no,0.49,1.0,0.21340800000000001,0.0,0.0,shadow_only_tail_or_false_fade,open_meteo_live_gfs,gfs,hot_underforecast_clean,0.8289,0.4073
historical_best_ask_diagnostic,2026-06-21,Beijing,capped_d2_no,d2_no,0.29,0.0,0.45,0.29250000000000004,5.043103448275863,city_source_bias_resized,open_meteo_live_ecmwf,ecmwf,hot_underforecast_clean,1.2279,0.5815
historical_best_ask_diagnostic,2026-06-21,BuenosAires,capped_d2_no,d2_no,0.69,1.0,0.21240000000000003,0.13806000000000002,1.000434782608696,below_min5_after_sizing,open_meteo_live_ecmwf,ecmwf,hot_underforecast_clean,0.9777,0.4803
historical_best_ask_diagnostic,2026-06-21,CapeTown,fresh_runway_current_no,current_bracket_no,0.59,0.0,0.4428800000000001,0.4428800000000001,3.7532203389830516,below_min5_after_sizing,open_meteo_live_ecmwf,ecmwf,mild_or_mixed,0.4615,0.3202
historical_best_ask_diagnostic,2026-06-21,Denver,fresh_runway_current_no,current_bracket_no,0.65,0.0,0.3584,0.3584,2.756923076923077,below_min5_after_sizing,open_meteo_live_gfs,gfs,mild_or_mixed,0.3357,0.3654
historical_best_ask_diagnostic,2026-06-21,Jeddah,pullback_uncertain_current_high_yes,current_high_yes,0.57,1.0,0.18400000000000002,0.18400000000000002,1.6140350877192986,below_min5_after_sizing,open_meteo_live_ecmwf,ecmwf,cold_overforecast_clean,-0.97,0.0393
historical_best_ask_diagnostic,2026-06-21,Manila,capped_d2_no,d2_no,0.691,1.0,0.19026900000000005,0.12367485000000003,0.8948976121562955,below_min5_after_sizing,open_meteo_live_gfs,gfs,hot_underforecast_clean,1.2891,0.6404
historical_best_ask_diagnostic,2026-06-21,Singapore,capped_d2_no,d2_no,0.51,0.0,0.328104,0.2132676,2.0908588235294117,below_min5_after_sizing,open_meteo_live_gfs,gfs,hot_underforecast_clean,0.8289,0.4073
historical_best_ask_diagnostic,2026-06-21,TelAviv,fresh_runway_current_no,current_bracket_no,0.69,0.0,0.3020800000000001,0.3020800000000001,2.188985507246378,below_min5_after_sizing,open_meteo_live_gfs,gfs,mild_or_mixed,0.4697,0.3287
historical_best_ask_diagnostic,2026-06-22,NYC,false_fade_reheat_current_no,current_bracket_no,0.638,0.0,0.06708416000000002,0.0,0.0,shadow_only_tail_or_false_fade,open_meteo_live_gfs,gfs,cold_overforecast_noisy,-0.2712,0.156
historical_best_ask_diagnostic,2026-06-22,Shanghai,cheap_stale_tail_current_no,current_bracket_no,0.22,0.0,0.0525,0.0,0.0,shadow_only_tail_or_false_fade,open_meteo_live_gfs,gfs,hot_underforecast_clean,0.9496,0.5075
historical_best_ask_diagnostic,2026-06-22,Tokyo,capped_d2_no,d2_no,0.67,0.0,0.20897999999999997,0.20897999999999997,1.55955223880597,below_min5_after_sizing,open_meteo_live_gfs,gfs,balanced_tight,-0.0899,0.1384
historical_best_ask_diagnostic,2026-06-23,Chongqing,fresh_runway_current_no,current_bracket_no,0.53,0.0,0.5141760000000001,0.5141760000000001,4.850716981132075,below_min5_after_sizing,open_meteo_live_ecmwf,ecmwf,hot_underforecast_clean,0.7998,0.4073
historical_best_ask_diagnostic,2026-06-23,Jeddah,false_fade_reheat_current_no,current_bracket_no,0.661,0.0,0.17413499999999998,0.0,0.0,shadow_only_tail_or_false_fade,open_meteo_live_ecmwf,ecmwf,cold_overforecast_clean,-0.97,0.0393
historical_best_ask_diagnostic,2026-06-23,Karachi,fresh_runway_current_no,current_bracket_no,0.67,0.0,0.24834047999999997,0.24834047999999997,1.8532871641791042,below_min5_after_sizing,open_meteo_live_ecmwf,ecmwf,cold_overforecast_noisy,-0.115,0.2556
historical_best_ask_diagnostic,2026-06-23,NYC,cheap_stale_tail_current_no,current_bracket_no,0.21,1.0,0.26399999999999996,0.0,0.0,shadow_only_tail_or_false_fade,open_meteo_live_gfs,gfs,cold_overforecast_noisy,-0.2712,0.156
historical_best_ask_diagnostic,2026-06-23,Wellington,capped_d2_no,d2_no,0.62,1.0,0.2817,0.18310500000000002,1.4766532258064518,below_min5_after_sizing,open_meteo_live_gfs,gfs,hot_underforecast_clean,1.181,0.6096
historical_best_ask_diagnostic,2026-06-23,Wuhan,fresh_runway_current_no,current_bracket_no,0.62,1.0,0.390624,0.390624,3.1501935483870973,below_min5_after_sizing,open_meteo_live_ecmwf,ecmwf,hot_underforecast_noisy,0.688,0.4494
historical_best_ask_diagnostic,2026-06-24,Ankara,capped_d2_no,d2_no,0.69,0.0,0.21240000000000003,0.13806000000000002,1.000434782608696,below_min5_after_sizing,open_meteo_live_ecmwf,ecmwf,hot_underforecast_clean,0.8271,0.4438
historical_best_ask_diagnostic,2026-06-24,Jeddah,pullback_uncertain_current_high_yes,current_high_yes,0.72,0.0,0.11249999999999999,0.11249999999999999,0.78125,below_min5_after_sizing,open_meteo_live_ecmwf,ecmwf,cold_overforecast_clean,-0.97,0.0393
historical_best_ask_diagnostic,2026-06-24,Karachi,false_fade_reheat_current_no,current_bracket_no,0.572,1.0,0.34999744000000005,0.0,0.0,shadow_only_tail_or_false_fade,open_meteo_live_ecmwf,ecmwf,cold_overforecast_noisy,-0.115,0.2556
historical_best_ask_diagnostic,2026-06-25,Karachi,fresh_runway_current_no,current_bracket_no,0.5,0.0,0.39188480000000014,0.39188480000000014,3.9188480000000014,below_min5_after_sizing,open_meteo_live_ecmwf,ecmwf,cold_overforecast_noisy,-0.115,0.2556
historical_best_ask_diagnostic,2026-06-25,Manila,capped_d2_no,d2_no,0.67,1.0,0.195048,0.1267812,0.9461283582089552,below_min5_after_sizing,open_meteo_live_gfs,gfs,hot_underforecast_clean,1.2891,0.6404
historical_best_ask_diagnostic,2026-06-25,Shanghai,pullback_uncertain_current_high_yes,current_high_yes,0.4,0.0,0.195,0.195,2.4375,below_min5_after_sizing,open_meteo_live_gfs,gfs,hot_underforecast_clean,0.9496,0.5075
historical_best_ask_diagnostic,2026-06-25,Taipei,fresh_runway_current_no,current_bracket_no,0.6,1.0,0.10452000000000002,0.10452000000000002,0.8710000000000001,below_min5_after_sizing,open_meteo_live_gfs,gfs,two_sided_noisy,-0.0708,0.3624
historical_best_ask_diagnostic,2026-06-26,BuenosAires,fresh_runway_current_no,current_bracket_no,0.61,1.0,0.33177600000000007,0.33177600000000007,2.719475409836066,below_min5_after_sizing,open_meteo_live_ecmwf,ecmwf,hot_underforecast_clean,0.9777,0.4803
historical_best_ask_diagnostic,2026-06-26,Jeddah,fresh_runway_current_no,current_bracket_no,0.62,1.0,0.40064000000000005,0.40064000000000005,3.230967741935484,below_min5_after_sizing,open_meteo_live_ecmwf,ecmwf,cold_overforecast_clean,-0.97,0.0393
historical_best_ask_diagnostic,2026-06-26,TelAviv,fresh_runway_current_no,current_bracket_no,0.519,0.0,0.27142400000000005,0.27142400000000005,2.614874759152216,below_min5_after_sizing,open_meteo_live_gfs,gfs,mild_or_mixed,0.4697,0.3287
historical_best_ask_diagnostic,2026-06-26,Tokyo,false_fade_reheat_current_no,current_bracket_no,0.62,1.0,0.227864,0.0,0.0,shadow_only_tail_or_false_fade,open_meteo_live_gfs,gfs,balanced_tight,-0.0899,0.1384
frozen_live_like_route_price,2026-05-20,Jeddah,false_fade_reheat_current_no,current_bracket_no,0.587,0.0,0.11352250000000003,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,hot_underforecast_clean,1.4971,0.6966
frozen_live_like_route_price,2026-05-20,Shanghai,cheap_stale_tail_current_no,current_bracket_no,0.22,1.0,0.23399999999999999,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,hot_underforecast_clean,0.9496,0.5075
frozen_live_like_route_price,2026-05-20,Singapore,capped_d2_no,d2_no,0.62,0.0,0.23662800000000003,0.15380820000000003,1.2403887096774198,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,0.8289,0.4073
frozen_live_like_route_price,2026-05-21,Guangzhou,false_fade_reheat_current_no,current_bracket_no,0.65,1.0,0.22713600000000003,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,hot_underforecast_noisy,0.5786,0.4242
frozen_live_like_route_price,2026-05-21,Jeddah,capped_d2_no,d2_no,0.6,1.0,0.30150000000000005,0.19597500000000004,1.6331250000000004,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,1.4971,0.6966
frozen_live_like_route_price,2026-05-21,Manila,capped_d2_no,d2_no,0.6,0.0,0.27135000000000004,0.17637750000000002,1.4698125000000004,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_clean,1.2891,0.6404
frozen_live_like_route_price,2026-05-21,Munich,capped_d2_no,d2_no,0.56,0.0,0.34109999999999996,0.25582499999999997,2.2841517857142852,below_min5_after_sizing,gfs_seamless,gfs,hot_underforecast_noisy,0.6598,0.5197
frozen_live_like_route_price,2026-05-21,TelAviv,false_fade_reheat_current_no,current_bracket_no,0.58,0.0,0.19956300000000005,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,mild_or_mixed,0.4697,0.3287
frozen_live_like_route_price,2026-05-21,Warsaw,false_fade_reheat_current_no,current_bracket_no,0.43,1.0,0.26,0.0,0.0,shadow_only_tail_or_false_fade,gfs_seamless,gfs,balanced_tight,-0.0484,0.1818
frozen_live_like_route_price,2026-05-22,Helsinki,fresh_runway_current_no,current_bracket_no,0.31,0.0,0.16000000000000003,0.16000000000000003,2.580645161290323,below_min5_after_sizing,gfs_seamless,gfs,mild_or_mixed,0.2863,0.2556
