snapshot_file,snapshot_ts_utc,ts_beijing,ts_local,local_hour,local_minute,city,city_pool,target_date,unit,bracket,leg,outcome,running_value,running_native,latest_native,decline_native,metar_current_max_f,metar_latest_temp_f,metar_latest_ts_utc,metar_obs_count_today,forecast_max_native,forecast_gap_to_running_native,forecast_peak_time_local,forecast_peak_delta_hours_local,forecast_source,entry_price,best_bid,spread,top_size,depth_5c,bid_depth_5c,residual_points,condition_id,market_id,yes_best_ask,yes_best_bid,no_best_ask,no_best_bid,question,final_yes,settled,win,fee_per_share,cost_per_share,pnl_per_share,roi,period,price_band,residual_band,peak_delta_bucket,forecast_gap_bucket,path_state,hour
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260703_1623.json,2026-07-03T08:23:44Z,2026-07-03 16:23:44,2026-07-03 16:23:44,16,23,Beijing,t2_research,2026-07-03,C,36,d1_no,no,35,35.0,35.0,0.0,95.0,95.0,2026-07-03T08:00:00Z,33,38.7,3.700000000000003,2026-07-03T17:00,-0.62,open_meteo_live_gfs,0.96,0.93,0.03,73.95,497.85,119.41,4.0000000000000036,0xab81e98d3ba0906b447dd4d6ea9e309942982519845ad59b1c81e8040d9f9078,2751249,,,0.96,0.93,Will the highest temperature in Beijing be 36°C on July 3?,0.0,True,1.0,0.00192,0.96192,0.03808,0.03958749168330007,forward_2026-06-29_2026-07-06,95_97,3_5,peak_1h_to_15m_ahead,room_gt2,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260703_1638.json,2026-07-03T08:38:48Z,2026-07-03 16:38:48,2026-07-03 11:38:48,16,38,Ankara,t1_trading,2026-07-03,C,30,d2_no,no,28,27.77777777777778,27.77777777777778,0.0,82.0,82.0,2026-07-03T08:20:00Z,23,30.8,2.8000000000000007,2026-07-03T15:00,-3.37,open_meteo_live_gfs,0.96,0.948,0.012,10.0,706.14,131.38,4.0000000000000036,0x248c206ea6293556fb642a77e66a4373788bf6bc0e283f340ee8e2b773b8f508,2751102,,,0.96,0.948,Will the highest temperature in Ankara be 30°C on July 3?,0.0,True,1.0,0.00192,0.96192,0.03808,0.03958749168330007,forward_2026-06-29_2026-07-06,95_97,3_5,peak_gt1h_ahead,room_gt2,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260703_1654.json,2026-07-03T08:54:02Z,2026-07-03 16:54:02,2026-07-03 16:54:02,16,54,Chengdu,t1_trading,2026-07-03,C,31,current_yes,yes,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-03T08:00:00Z,17,29.4,-1.6000000000000014,2026-07-03T16:00,0.9,open_meteo_live_gfs,0.95,0.93,0.02,29.45,738.74,57.14,5.000000000000004,0x2a3931d3e6823df5236c756c602861158ad71045b8d20fb8a2d3e5c45f0d0929,2751271,0.95,0.93,0.07,0.05,Will the highest temperature in Chengdu be 31°C on July 3?,1.0,True,1.0,0.00238,0.95238,0.047619999999999996,0.05000105000105,forward_2026-06-29_2026-07-06,90_95,5_10,post_peak_0_5_1_5h,busted_lt_minus1,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260703_1709.json,2026-07-03T09:09:04Z,2026-07-03 17:09:04,2026-07-03 12:09:04,17,9,Ankara,t1_trading,2026-07-03,C,30,d1_no,no,29,28.88888888888889,28.88888888888889,0.0,84.0,84.0,2026-07-03T08:50:00Z,24,30.8,1.8000000000000007,2026-07-03T15:00,-2.85,open_meteo_live_gfs,0.979,0.913,0.066,13.27,732.3,152.25,2.100000000000002,0x248c206ea6293556fb642a77e66a4373788bf6bc0e283f340ee8e2b773b8f508,2751102,,,0.979,0.913,Will the highest temperature in Ankara be 30°C on July 3?,0.0,True,1.0,0.00103,0.98003,0.019970000000000043,0.020376927236921364,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_1_2,at_high,17
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 09:11:44,15,11,Amsterdam,t2_research,2026-07-04,C,24,d3_no,no,21,21.11111111111111,21.11111111111111,0.0,70.0,70.0,2026-07-04T06:55:00Z,17,22.7,1.6999999999999993,2026-07-04T16:00,-6.82,open_meteo_live_gfs,0.977,0.95,0.027,25.0,783.52,195.02,2.300000000000002,0x394467ac91d1715694fbed8d1d3ad5a394eaa6b21a0e3c490810eff6855d7bb6,2765893,0.05,0.023,0.977,0.95,Will the highest temperature in Amsterdam be 24°C on July 4?,0.0,True,1.0,0.00112,0.97812,0.02188000000000001,0.022369443422075013,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_1_2,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 15:11:44,15,11,Beijing,t2_research,2026-07-04,C,35,d2_no,no,33,32.77777777777778,32.77777777777778,0.0,91.0,91.0,2026-07-04T07:00:00Z,32,36.1,3.1000000000000014,2026-07-04T14:00,1.18,open_meteo_live_gfs,0.969,0.933,0.036,33.0,4155.59,40.85,3.1000000000000028,0x9f175909f1ba1a136f0fa025d206c1c92082511eedaf6b0adf9569350195d857,2764648,0.067,0.031,0.969,0.933,Will the highest temperature in Beijing be 35°C on July 4?,0.0,True,1.0,0.0015,0.9704999999999999,0.02950000000000008,0.03039670273055135,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_0_5_1_5h,room_gt2,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 15:11:44,15,11,Guangzhou,t1_trading,2026-07-04,C,30,current_yes,yes,30,30.0,30.0,0.0,86.0,86.0,2026-07-04T07:11:00Z,45,30.1,0.10000000000000142,2026-07-04T14:00,1.18,open_meteo_live_gfs,0.95,0.88,0.07,20.0,1417.79,57.76,5.000000000000004,0x17477ba20e1a8163a35af94a34c868b2da186be511df79912d865f8f7f309781,2764717,0.95,0.88,0.12,0.05,Will the highest temperature in Guangzhou be 30°C on July 4?,1.0,True,1.0,0.00238,0.95238,0.047619999999999996,0.05000105000105,forward_2026-06-29_2026-07-06,90_95,5_10,post_peak_0_5_1_5h,room_0_1,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 15:11:44,15,11,Guangzhou,t1_trading,2026-07-04,C,31,d1_no,no,30,30.0,30.0,0.0,86.0,86.0,2026-07-04T07:11:00Z,45,30.1,0.10000000000000142,2026-07-04T14:00,1.18,open_meteo_live_gfs,0.96,0.92,0.04,30.8,1355.69,14.21,4.0000000000000036,0x0a7d7857d55d487157edc802c89c0d19a7ed2a55a0faf5d3c039e95675cb54de,2764718,0.08,0.04,0.96,0.92,Will the highest temperature in Guangzhou be 31°C on July 4?,0.0,True,1.0,0.00192,0.96192,0.03808,0.03958749168330007,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_0_5_1_5h,room_0_1,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 10:11:44,15,11,Istanbul,t1_trading,2026-07-04,C,27,d1_no,no,26,26.11111111111111,23.88888888888889,2.2222222222222214,79.0,75.0,2026-07-04T06:50:00Z,20,25.3,-0.6999999999999993,2026-07-04T11:00,-0.82,open_meteo_live_gfs,0.963,0.907,0.056,8.0,2744.08,95.6,3.7000000000000033,0x48c8efe5a4856eb56610d29f86044e907eb7a7f8f6637a98cf3f03e454977151,2765884,0.093,0.037,0.963,0.907,Will the highest temperature in Istanbul be 27°C on July 4?,0.0,True,1.0,0.00178,0.96478,0.03522000000000003,0.03650573187669731,forward_2026-06-29_2026-07-06,95_97,3_5,peak_1h_to_15m_ahead,capped_minus1_0,decline,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 10:11:44,15,11,Istanbul,t1_trading,2026-07-04,C,28,d2_no,no,26,26.11111111111111,23.88888888888889,2.2222222222222214,79.0,75.0,2026-07-04T06:50:00Z,20,25.3,-0.6999999999999993,2026-07-04T11:00,-0.82,open_meteo_live_gfs,0.988,0.961,0.027,73.87,2609.36,234.09,1.200000000000001,0x67a802849ecd923f76a976c85163c43f4ef3becf719e8c2593205b41bbcaf927,2765885,0.039,0.012,0.988,0.961,Will the highest temperature in Istanbul be 28°C on July 4?,0.0,True,1.0,0.00059,0.98859,0.011410000000000031,0.011541690690781852,forward_2026-06-29_2026-07-06,97_99,1_3,peak_1h_to_15m_ahead,capped_minus1_0,decline,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 15:11:44,15,11,KualaLumpur,t2_research,2026-07-04,C,33,current_yes,yes,33,32.77777777777778,32.22222222222222,0.5555555555555571,91.0,90.0,2026-07-04T07:00:00Z,31,34.7,1.7000000000000028,2026-07-04T15:00,0.18,open_meteo_live_gfs,0.99,0.961,0.029,20.43,350.43,185.43,1.0000000000000009,0x5dd4c6641fc67b309108db0c46824b0887199df64289fbf7bf171a12480f8670,2764707,0.99,0.961,0.039,0.01,Will the highest temperature in Kuala Lumpur be 33°C on July 4?,1.0,True,1.0,0.0005,0.9904999999999999,0.009500000000000064,0.009591115598182801,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,room_1_2,decline,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 15:11:44,15,11,KualaLumpur,t2_research,2026-07-04,C,34,d1_no,no,33,32.77777777777778,32.22222222222222,0.5555555555555571,91.0,90.0,2026-07-04T07:00:00Z,31,34.7,1.7000000000000028,2026-07-04T15:00,0.18,open_meteo_live_gfs,0.989,0.965,0.024,15.0,2181.15,135.78,1.100000000000001,0x0e4ed5196f9d47bf49e71d1ec9412de5e9d20c3273dedbd012eb6ac344f78fc2,2764708,0.035,0.011,0.989,0.965,Will the highest temperature in Kuala Lumpur be 34°C on July 4?,0.0,True,1.0,0.00054,0.98954,0.010460000000000025,0.010570568142773434,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,room_1_2,decline,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 12:41:44,15,11,Lucknow,t1_trading,2026-07-04,C,39,d3_no,no,36,36.111111111111114,36.111111111111114,0.0,97.0,97.0,2026-07-04T07:00:00Z,26,40.8,4.799999999999997,2026-07-04T15:00,-2.32,open_meteo_live_gfs,0.987,0.948,0.039,35.0,2314.44,154.6,1.3000000000000012,0x2dcbaa0e426c4b92b89b19436987dce4dd9b78de49f9bc7617c05e2f9b631f79,2765806,0.052,0.013,0.987,0.948,Will the highest temperature in Lucknow be 39°C on July 4?,0.0,True,1.0,0.00064,0.98764,0.012360000000000038,0.01251468146288125,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 10:11:44,15,11,Moscow,t1_trading,2026-07-04,C,24,d2_no,no,22,22.22222222222222,18.88888888888889,3.333333333333332,72.0,66.0,2026-07-04T07:00:00Z,22,20.4,-1.6000000000000014,2026-07-04T10:00,0.18,open_meteo_live_gfs,0.981,0.943,0.038,315.79,2640.42,131.35,1.9000000000000017,0xb8de7f4ac288a0b3cb40a515a0533ef6adb266cc2f1726a4b238de4ab5dba3f7,2765872,0.057,0.019,0.981,0.943,Will the highest temperature in Moscow be 24°C on July 4?,0.0,True,1.0,0.00093,0.98193,0.01807000000000003,0.01840253378550409,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,busted_lt_minus1,decline,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1528.json,2026-07-04T07:28:21Z,2026-07-04 15:28:21,2026-07-04 15:28:21,15,28,Chengdu,t1_trading,2026-07-04,C,36,d2_no,no,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-04T07:00:00Z,16,31.4,-2.6000000000000014,2026-07-04T15:00,0.47,open_meteo_live_gfs,0.95,0.92,0.03,57.71,1034.52,508.0,5.000000000000004,0xe44b0c2fa5c1a83a5c7310cc49ae8f3ee53303d27d5b08d8339ae547535feacf,2764674,0.08,0.05,0.95,0.92,Will the highest temperature in Chengdu be 36°C on July 4?,0.0,True,1.0,0.00238,0.95238,0.047619999999999996,0.05000105000105,forward_2026-06-29_2026-07-06,90_95,5_10,near_peak,busted_lt_minus1,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1528.json,2026-07-04T07:28:21Z,2026-07-04 15:28:21,2026-07-04 10:28:21,15,28,Jeddah,t1_trading,2026-07-04,C,36,d2_no,no,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-04T07:00:00Z,11,38.2,4.200000000000003,2026-07-04T12:00,-1.53,open_meteo_live_gfs,0.95,0.73,0.22,88.07,1087.85,35.0,5.000000000000004,0xb2cf884299a115c23bedd8876cfeb435d3c206f508b33ac7a0287e94b75368b1,2765916,0.27,0.05,0.95,0.73,Will the highest temperature in Jeddah be 36°C on July 4?,1.0,True,0.0,0.00238,0.95238,-0.95238,-1.0,forward_2026-06-29_2026-07-06,90_95,5_10,peak_gt1h_ahead,room_gt2,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1545.json,2026-07-04T07:45:27Z,2026-07-04 15:45:27,2026-07-04 10:45:27,15,45,Istanbul,t1_trading,2026-07-04,C,26,current_yes,yes,26,26.11111111111111,22.77777777777778,3.333333333333332,79.0,73.0,2026-07-04T07:20:00Z,21,25.3,-0.6999999999999993,2026-07-04T11:00,-0.25,open_meteo_live_gfs,0.95,0.8,0.15,33.64,3022.41,70.32,5.000000000000004,0x8b53826b3f082bd8d7790db62df36810463bcd0f87db108ae3dcfdd38780aae4,2765883,0.95,0.8,0.2,0.05,Will the highest temperature in Istanbul be 26°C on July 4?,1.0,True,1.0,0.00238,0.95238,0.047619999999999996,0.05000105000105,forward_2026-06-29_2026-07-06,90_95,5_10,peak_1h_to_15m_ahead,capped_minus1_0,decline,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1545.json,2026-07-04T07:45:27Z,2026-07-04 15:45:27,2026-07-04 12:45:27,15,45,Karachi,t1_trading,2026-07-04,C,36,d3_no,no,33,32.77777777777778,32.77777777777778,0.0,91.0,91.0,2026-07-04T07:30:00Z,26,33.1,0.10000000000000142,2026-07-04T14:00,-1.25,open_meteo_live_gfs,0.985,0.98,0.005,1025.0,4439.33,5.09,1.5000000000000013,0x26abee4fb6de446e5f9c9a91ba640f8b255044b33e8df28b2c4744d647653fcc,2765938,0.02,0.015,0.985,0.98,Will the highest temperature in Karachi be 36°C on July 4?,0.0,True,1.0,0.00074,0.98574,0.01426000000000005,0.014466289285207105,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_0_1,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1545.json,2026-07-04T07:45:27Z,2026-07-04 15:45:27,2026-07-04 13:15:27,15,45,Lucknow,t1_trading,2026-07-04,C,38,d2_no,no,36,36.111111111111114,30.0,6.111111111111114,97.0,86.0,2026-07-04T07:30:00Z,27,40.8,4.799999999999997,2026-07-04T15:00,-1.75,open_meteo_live_gfs,0.98,0.923,0.057,39.0,2272.81,150.08,2.0000000000000018,0xa8178aae1f80ca65a25073da27eee89f6f7455da304e0d85af8ab49bfb46a256,2765805,0.077,0.02,0.98,0.923,Will the highest temperature in Lucknow be 38°C on July 4?,0.0,True,1.0,0.00098,0.98098,0.019020000000000037,0.019388774490815344,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,decline,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1545.json,2026-07-04T07:45:27Z,2026-07-04 15:45:27,2026-07-04 15:45:27,15,45,Manila,t1_trading,2026-07-04,C,34,current_yes,yes,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-04T07:00:00Z,17,33.3,-0.7000000000000028,2026-07-04T14:00,1.75,open_meteo_live_gfs,0.977,0.947,0.03,43.44,1159.39,128.38,2.300000000000002,0xdaa39d7c47b045a10153a93b02eef36fc49d07704b9529c75622f5038b762768,2764740,0.977,0.947,0.053,0.023,Will the highest temperature in Manila be 34°C on July 4?,1.0,True,1.0,0.00112,0.97812,0.02188000000000001,0.022369443422075013,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_gt1_5h,capped_minus1_0,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1545.json,2026-07-04T07:45:27Z,2026-07-04 15:45:27,2026-07-04 15:45:27,15,45,Manila,t1_trading,2026-07-04,C,35,d1_no,no,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-04T07:00:00Z,17,33.3,-0.7000000000000028,2026-07-04T14:00,1.75,open_meteo_live_gfs,0.974,0.946,0.028,38.65,2608.87,187.36,2.6000000000000023,0x3d355df2e023cfcdb8c9bdf7ce51ae1c0694c7e6c39b52d0b6778e670808aa21,2764741,0.054,0.026,0.974,0.946,Will the highest temperature in Manila be 35°C on July 4?,0.0,True,1.0,0.00127,0.97527,0.02473000000000003,0.025357080603320137,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_gt1_5h,capped_minus1_0,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1602.json,2026-07-04T08:02:06Z,2026-07-04 16:02:06,2026-07-04 11:02:06,16,2,Ankara,t1_trading,2026-07-04,C,28,d3_no,no,25,25.0,25.0,0.0,77.0,77.0,2026-07-04T07:50:00Z,22,28.6,3.6000000000000014,2026-07-04T15:00,-3.97,open_meteo_live_gfs,0.98,0.921,0.059,126.19,2585.51,41.98,2.0000000000000018,0xd6cffef46c9116f6e49116d881c7a900b879022ab9cebc1c9841a55e1f6241ba,2765790,0.079,0.02,0.98,0.921,Will the highest temperature in Ankara be 28°C on July 4?,0.0,True,1.0,0.00098,0.98098,0.019020000000000037,0.019388774490815344,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1602.json,2026-07-04T08:02:06Z,2026-07-04 16:02:06,2026-07-04 16:02:06,16,2,Beijing,t2_research,2026-07-04,C,33,current_yes,yes,33,32.77777777777778,32.77777777777778,0.0,91.0,91.0,2026-07-04T07:30:00Z,33,36.1,3.1000000000000014,2026-07-04T14:00,2.03,open_meteo_live_gfs,0.959,0.932,0.027,30.0,908.55,36.86,4.100000000000003,0x2bf8cc193f1ec72cacee762a012675ab57d5853af6c8eb97145842a0f0791492,2764646,0.959,0.932,0.068,0.041,Will the highest temperature in Beijing be 33°C on July 4?,1.0,True,1.0,0.00197,0.96097,0.03903000000000001,0.04061521171316483,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_gt1_5h,room_gt2,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1602.json,2026-07-04T08:02:06Z,2026-07-04 16:02:06,2026-07-04 16:02:06,16,2,Beijing,t2_research,2026-07-04,C,34,d1_no,no,33,32.77777777777778,32.77777777777778,0.0,91.0,91.0,2026-07-04T07:30:00Z,33,36.1,3.1000000000000014,2026-07-04T14:00,2.03,open_meteo_live_gfs,0.96,0.93,0.03,30.19,297.47,92.07,4.0000000000000036,0x48a273891d7db4265bc8109e768123c3032277de4b5b7dd43484d907b60ac6fc,2764647,0.07,0.04,0.96,0.93,Will the highest temperature in Beijing be 34°C on July 4?,0.0,True,1.0,0.00192,0.96192,0.03808,0.03958749168330007,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_gt1_5h,room_gt2,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1602.json,2026-07-04T08:02:06Z,2026-07-04 16:02:06,2026-07-04 16:02:06,16,2,Chongqing,t2_research,2026-07-04,C,35+,d3_no,no,32,32.22222222222222,32.22222222222222,0.0,90.0,90.0,2026-07-04T07:00:00Z,16,31.5,-0.5,2026-07-04T16:00,0.03,open_meteo_live_gfs,0.982,0.95,0.032,55.0,4702.06,264.5,1.8000000000000016,0x196eefbbd95ba4196225cc3a203172d1ea7775b67c6fca6badfa3f1b583f5f32,2764643,0.05,0.018,0.982,0.95,Will the highest temperature in Chongqing be 35°C or higher on July 4?,0.0,True,1.0,0.00088,0.98288,0.017120000000000024,0.017418199576754053,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,capped_minus1_0,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1602.json,2026-07-04T08:02:06Z,2026-07-04 16:02:06,2026-07-04 13:02:06,16,2,Karachi,t1_trading,2026-07-04,C,36,d2_no,no,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-04T08:00:00Z,27,33.1,-0.8999999999999986,2026-07-04T14:00,-0.97,open_meteo_live_gfs,0.983,0.914,0.069,67.22,1588.45,189.23,1.7000000000000015,0x26abee4fb6de446e5f9c9a91ba640f8b255044b33e8df28b2c4744d647653fcc,2765938,0.086,0.017,0.983,0.914,Will the highest temperature in Karachi be 36°C on July 4?,0.0,True,1.0,0.00084,0.9838399999999999,0.016160000000000063,0.01642543503008626,forward_2026-06-29_2026-07-06,97_99,1_3,peak_1h_to_15m_ahead,capped_minus1_0,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1618.json,2026-07-04T08:18:41Z,2026-07-04 16:18:41,2026-07-04 10:18:41,16,18,CapeTown,t2_research,2026-07-04,C,16,d2_no,no,14,13.88888888888889,13.88888888888889,0.0,57.0,57.0,2026-07-04T08:00:00Z,11,17.6,3.6000000000000014,2026-07-04T15:00,-4.7,open_meteo_live_gfs,0.97,0.92,0.05,67.86,437.14,39.32,3.0000000000000027,0x64c44f364001aae4baac94909ff71dd9677606b98bd4f97db863fb48a3a4dc01,2765924,0.08,0.03,0.97,0.92,Will the highest temperature in Cape Town be 16°C on July 4?,0.0,True,1.0,0.00146,0.97146,0.02854000000000001,0.029378461285076082,forward_2026-06-29_2026-07-06,95_97,3_5,peak_gt1h_ahead,room_gt2,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1618.json,2026-07-04T08:18:41Z,2026-07-04 16:18:41,2026-07-04 16:18:41,16,18,Chengdu,t1_trading,2026-07-04,C,34,current_yes,yes,34,33.888888888888886,32.77777777777778,1.1111111111111072,93.0,91.0,2026-07-04T08:00:00Z,17,31.4,-2.6000000000000014,2026-07-04T15:00,1.3,open_meteo_live_gfs,0.96,0.95,0.01,154.04,1026.08,722.61,4.0000000000000036,0xd843f58ef40d1214c9aaf6f4eb3fbfa861fc6553a910f5632a4096de7e09c0b8,2764672,0.96,0.95,0.05,0.04,Will the highest temperature in Chengdu be 34°C on July 4?,1.0,True,1.0,0.00192,0.96192,0.03808,0.03958749168330007,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_0_5_1_5h,busted_lt_minus1,decline,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1618.json,2026-07-04T08:18:41Z,2026-07-04 16:18:41,2026-07-04 16:18:41,16,18,Chengdu,t1_trading,2026-07-04,C,35,d1_no,no,34,33.888888888888886,32.77777777777778,1.1111111111111072,93.0,91.0,2026-07-04T08:00:00Z,17,31.4,-2.6000000000000014,2026-07-04T15:00,1.3,open_meteo_live_gfs,0.965,0.951,0.014,200.0,2367.28,1198.16,3.500000000000003,0xb809112a3b239d9aa1fa1b3064151b1a27b16e7868eda141548f3962531168e3,2764673,0.049,0.035,0.965,0.951,Will the highest temperature in Chengdu be 35°C on July 4?,0.0,True,1.0,0.00169,0.9666899999999999,0.03331000000000006,0.034457788949921964,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_0_5_1_5h,busted_lt_minus1,decline,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1635.json,2026-07-04T08:35:53Z,2026-07-04 16:35:53,2026-07-04 16:35:53,16,35,Chongqing,t2_research,2026-07-04,C,35+,d1_no,no,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-04T08:00:00Z,17,31.5,-2.5,2026-07-04T16:00,0.58,open_meteo_live_gfs,0.963,0.943,0.02,293.64,6372.24,655.45,3.7000000000000033,0x196eefbbd95ba4196225cc3a203172d1ea7775b67c6fca6badfa3f1b583f5f32,2764643,0.057,0.037,0.963,0.943,Will the highest temperature in Chongqing be 35°C or higher on July 4?,0.0,True,1.0,0.00178,0.96478,0.03522000000000003,0.03650573187669731,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_0_5_1_5h,busted_lt_minus1,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1635.json,2026-07-04T08:35:53Z,2026-07-04 16:35:53,2026-07-04 11:35:53,16,35,Helsinki,t2_research,2026-07-04,C,21,d3_no,no,18,17.77777777777778,15.0,2.7777777777777786,64.0,59.0,2026-07-04T08:20:00Z,23,20.1,2.1000000000000014,2026-07-04T14:00,-2.42,open_meteo_live_gfs,0.959,0.859,0.1,8.0,2291.21,110.14,4.100000000000003,0xa68d70ebc97a6eaa0104e3f5426e159b804a346aaeca0e7dfd9667cc53183291,2765905,0.141,0.041,0.959,0.859,Will the highest temperature in Helsinki be 21°C on July 4?,0.0,True,1.0,0.00197,0.96097,0.03903000000000001,0.04061521171316483,forward_2026-06-29_2026-07-06,95_97,3_5,peak_gt1h_ahead,room_gt2,decline,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1652.json,2026-07-04T08:52:35Z,2026-07-04 16:52:35,2026-07-04 16:52:35,16,52,Chongqing,t2_research,2026-07-04,C,34,current_yes,yes,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-04T08:00:00Z,17,31.5,-2.5,2026-07-04T16:00,0.87,open_meteo_live_gfs,0.975,0.95,0.025,6.0,769.36,101.24,2.500000000000002,0xa199bb8bb5d6cc9145a464f9058c758345032afdffcf078c3b08532a934b42dd,2764642,0.975,0.95,0.05,0.025,Will the highest temperature in Chongqing be 34°C on July 4?,1.0,True,1.0,0.00122,0.97622,0.023780000000000023,0.02435926328081787,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_0_5_1_5h,busted_lt_minus1,at_high,16
