ask_floor,scope,city,target_date,first_hour,first_expression,first_side,first_ask,first_p_win,first_model_edge,first_win,first_cost_gross,first_pnl_gross,first_cost_taker,first_pnl_taker,has_opposite,reverse_hour,reverse_expression,reverse_side,reverse_ask,reverse_p_win,reverse_model_edge,reverse_win,same_bracket_proxy,transition,replace_cost_gross,replace_pnl_gross,replace_cost_taker,replace_pnl_taker,add_cost_gross,add_pnl_gross,add_cost_taker,add_pnl_taker,close_only_cost_gross,close_only_pnl_gross,close_only_cost_taker,close_only_pnl_taker,close_plus_reverse_cost_gross,close_plus_reverse_pnl_gross,close_plus_reverse_cost_taker,close_plus_reverse_pnl_taker
0.4,verified_forward,Ankara,2026-07-03,12.0,d2_no,NO,0.8,0.8313619139879995,0.0313619139879994,0.0,0.8,-0.8,0.808,-0.808,False,,,,,,,,False,,0.8,-0.8,0.808,-0.808,0.8,-0.8,0.808,-0.808,0.8,-0.8,0.808,-0.808,0.8,-0.8,0.808,-0.808
0.4,verified_forward,Atlanta,2026-06-22,12.0,d2_no,NO,0.81,0.8616702208143259,0.0516702208143258,1.0,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,False,,,,,,,,False,,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988
0.4,verified_forward,Atlanta,2026-06-26,14.0,current_no,NO,0.56,0.6055687241603815,0.0455687241603814,0.0,0.56,-0.56,0.57232,-0.57232,False,,,,,,,,False,,0.56,-0.56,0.57232,-0.57232,0.56,-0.56,0.57232,-0.57232,0.56,-0.56,0.57232,-0.57232,0.56,-0.56,0.57232,-0.57232
0.4,verified_forward,Atlanta,2026-06-27,11.0,d2_no,NO,0.45,0.5347622776774097,0.0847622776774096,1.0,0.45,0.55,0.46237500000000004,0.537625,False,,,,,,,,False,,0.45,0.55,0.46237500000000004,0.537625,0.45,0.55,0.46237500000000004,0.537625,0.45,0.55,0.46237500000000004,0.537625,0.45,0.55,0.46237500000000004,0.537625
0.4,verified_forward,Atlanta,2026-06-29,13.0,d2_no,NO,0.43,0.4998943720886981,0.0698943720886981,0.0,0.43,-0.43,0.442255,-0.442255,False,,,,,,,,False,,0.43,-0.43,0.442255,-0.442255,0.43,-0.43,0.442255,-0.442255,0.43,-0.43,0.442255,-0.442255,0.43,-0.43,0.442255,-0.442255
0.4,verified_forward,Atlanta,2026-07-03,11.0,d2_no,NO,0.74,0.7889334742197298,0.0489334742197298,1.0,0.74,0.26,0.74962,0.25038,False,,,,,,,,False,,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038
0.4,verified_forward,Austin,2026-06-25,15.0,d2_no,NO,0.84,0.8658207672216056,0.0258207672216056,1.0,0.84,0.16,0.8467199999999999,0.15328,False,,,,,,,,False,,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328
0.4,verified_forward,Beijing,2026-06-23,14.0,current_yes,YES,0.824,0.8582410892186172,0.0342410892186172,1.0,0.824,0.176,0.8312512,0.16874879999999998,False,,,,,,,,False,,0.824,0.176,0.8312512,0.16874879999999998,0.824,0.176,0.8312512,0.16874879999999998,0.824,0.176,0.8312512,0.16874879999999998,0.824,0.176,0.8312512,0.16874879999999998
0.4,verified_forward,Beijing,2026-06-25,13.0,d1_no,NO,0.61,0.6656276711674465,0.0556276711674464,1.0,0.61,0.39,0.621895,0.378105,False,,,,,,,,False,,0.61,0.39,0.621895,0.378105,0.61,0.39,0.621895,0.378105,0.61,0.39,0.621895,0.378105,0.61,0.39,0.621895,0.378105
0.4,verified_forward,Beijing,2026-06-26,12.0,d1_no,NO,0.59,0.6415793005990844,0.0515793005990844,1.0,0.59,0.41,0.6020949999999999,0.39790499999999995,False,,,,,,,,False,,0.59,0.41,0.6020949999999999,0.39790499999999995,0.59,0.41,0.6020949999999999,0.39790499999999995,0.59,0.41,0.6020949999999999,0.39790499999999995,0.59,0.41,0.6020949999999999,0.39790499999999995
0.4,verified_forward,Beijing,2026-06-27,13.0,d2_no,NO,0.71,0.7433945751551826,0.0333945751551826,1.0,0.71,0.29,0.720295,0.279705,False,,,,,,,,False,,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705
0.4,verified_forward,Beijing,2026-06-30,10.0,d1_no,NO,0.84,0.8927159263602236,0.0527159263602236,1.0,0.84,0.16,0.8467199999999999,0.15328,False,,,,,,,,False,,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328
0.4,verified_forward,Beijing,2026-07-03,15.0,current_yes,YES,0.74,0.7985377466696102,0.0585377466696102,1.0,0.74,0.26,0.74962,0.25038,False,,,,,,,,False,,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038
0.4,verified_forward,BuenosAires,2026-06-21,12.0,d1_no,NO,0.78,0.8015361170123221,0.021536117012322,1.0,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,True,14.0,current_yes,YES,0.59,0.6419699939268987,0.0519699939268987,1.0,True,d1_no->current_yes,0.59,0.41,0.6020949999999999,0.39790499999999995,1.37,0.6299999999999999,1.3906749999999999,0.6093249999999999,1.37,-0.37,1.3906749999999999,-0.390675,1.96,0.03999999999999998,1.99277,0.007229999999999959
0.4,verified_forward,BuenosAires,2026-06-25,10.0,d2_no,NO,0.53,0.5634744595991458,0.0334744595991457,0.0,0.53,-0.53,0.542455,-0.542455,True,14.0,current_yes,YES,0.81,0.8578505158450258,0.0478505158450257,1.0,False,d2_no->current_yes,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,1.34,-0.34000000000000014,1.36015,-0.36015000000000014,0.53,-0.53,0.542455,-0.542455,0.53,-0.53,0.542455,-0.542455
0.4,verified_forward,BuenosAires,2026-06-26,11.0,d2_no,NO,0.84,0.8874640643847567,0.0474640643847567,1.0,0.84,0.16,0.8467199999999999,0.15328,True,14.0,current_yes,YES,0.4,0.442826816275544,0.042826816275544,0.0,False,d2_no->current_yes,0.4,-0.4,0.41200000000000003,-0.41200000000000003,1.24,-0.24000000000000002,1.2587199999999998,-0.25872000000000006,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328
0.4,verified_forward,BuenosAires,2026-06-27,13.0,d1_no,NO,0.6,0.6345762483473011,0.0345762483473011,1.0,0.6,0.4,0.612,0.388,False,,,,,,,,False,,0.6,0.4,0.612,0.388,0.6,0.4,0.612,0.388,0.6,0.4,0.612,0.388,0.6,0.4,0.612,0.388
0.4,verified_forward,BuenosAires,2026-06-30,12.0,d1_no,NO,0.75,0.7702704166882373,0.0202704166882372,1.0,0.75,0.25,0.759375,0.240625,False,,,,,,,,False,,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625
0.4,verified_forward,BuenosAires,2026-07-01,12.0,d2_no,NO,0.71,0.7722761415878845,0.0622761415878845,1.0,0.71,0.29,0.720295,0.279705,False,,,,,,,,False,,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705
0.4,verified_forward,BuenosAires,2026-07-02,10.0,d2_no,NO,0.66,0.7090170893971197,0.0490170893971196,1.0,0.66,0.3399999999999999,0.67122,0.3287799999999999,False,,,,,,,,False,,0.66,0.3399999999999999,0.67122,0.3287799999999999,0.66,0.3399999999999999,0.67122,0.3287799999999999,0.66,0.3399999999999999,0.67122,0.3287799999999999,0.66,0.3399999999999999,0.67122,0.3287799999999999
0.4,verified_forward,BuenosAires,2026-07-03,12.0,d1_no,NO,0.84,0.8815600208067162,0.0415600208067162,1.0,0.84,0.16,0.8467199999999999,0.15328,False,,,,,,,,False,,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328
0.4,verified_forward,Busan,2026-06-21,11.0,current_yes,YES,0.627,0.6663522785448697,0.0393522785448696,0.0,0.627,-0.627,0.63869355,-0.63869355,False,,,,,,,,False,,0.627,-0.627,0.63869355,-0.63869355,0.627,-0.627,0.63869355,-0.63869355,0.627,-0.627,0.63869355,-0.63869355,0.627,-0.627,0.63869355,-0.63869355
0.4,verified_forward,Busan,2026-06-27,10.0,d1_no,NO,0.5,0.526558396204629,0.0265583962046289,1.0,0.5,0.5,0.5125,0.4875,False,,,,,,,,False,,0.5,0.5,0.5125,0.4875,0.5,0.5,0.5125,0.4875,0.5,0.5,0.5125,0.4875,0.5,0.5,0.5125,0.4875
0.4,verified_forward,CapeTown,2026-06-22,12.0,d2_no,NO,0.665,0.6877905988435304,0.0227905988435304,1.0,0.665,0.3349999999999999,0.67613875,0.32386124999999993,True,15.0,current_yes,YES,0.588,0.6290537146925606,0.0410537146925605,1.0,False,d2_no->current_yes,0.588,0.412,0.6001128,0.3998872,1.2530000000000001,0.7469999999999999,1.27625155,0.72374845,0.665,0.3349999999999999,0.67613875,0.32386124999999993,0.665,0.3349999999999999,0.67613875,0.32386124999999993
0.4,verified_forward,CapeTown,2026-06-25,12.0,d1_no,NO,0.76,0.7945718738062773,0.0345718738062772,1.0,0.76,0.24,0.76912,0.23088,False,,,,,,,,False,,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088
0.4,verified_forward,CapeTown,2026-06-27,11.0,d2_no,NO,0.649,0.6741358609347564,0.0251358609347563,1.0,0.649,0.351,0.66038995,0.33961005,False,,,,,,,,False,,0.649,0.351,0.66038995,0.33961005,0.649,0.351,0.66038995,0.33961005,0.649,0.351,0.66038995,0.33961005,0.649,0.351,0.66038995,0.33961005
0.4,verified_forward,CapeTown,2026-06-30,12.0,d1_no,NO,0.4,0.5058885308849304,0.1058885308849303,1.0,0.4,0.6,0.41200000000000003,0.588,False,,,,,,,,False,,0.4,0.6,0.41200000000000003,0.588,0.4,0.6,0.41200000000000003,0.588,0.4,0.6,0.41200000000000003,0.588,0.4,0.6,0.41200000000000003,0.588
0.4,verified_forward,CapeTown,2026-07-02,11.0,d1_no,NO,0.83,0.8579713366711668,0.0279713366711668,1.0,0.83,0.17,0.837055,0.162945,False,,,,,,,,False,,0.83,0.17,0.837055,0.162945,0.83,0.17,0.837055,0.162945,0.83,0.17,0.837055,0.162945,0.83,0.17,0.837055,0.162945
0.4,verified_forward,CapeTown,2026-07-03,10.0,d2_no,NO,0.73,0.7771213521149988,0.0471213521149987,1.0,0.73,0.27,0.7398549999999999,0.260145,False,,,,,,,,False,,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145
0.4,verified_forward,Chengdu,2026-07-01,11.0,d2_no,NO,0.66,0.6814557702567398,0.0214557702567397,0.0,0.66,-0.66,0.67122,-0.67122,False,,,,,,,,False,,0.66,-0.66,0.67122,-0.67122,0.66,-0.66,0.67122,-0.67122,0.66,-0.66,0.67122,-0.67122,0.66,-0.66,0.67122,-0.67122
0.4,verified_forward,Chongqing,2026-06-21,10.0,d2_no,NO,0.73,0.7695367104109645,0.0395367104109645,1.0,0.73,0.27,0.7398549999999999,0.260145,False,,,,,,,,False,,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145
0.4,verified_forward,Chongqing,2026-06-26,10.0,current_yes,YES,0.43,0.4960870166983229,0.0660870166983229,1.0,0.43,0.5700000000000001,0.442255,0.557745,False,,,,,,,,False,,0.43,0.5700000000000001,0.442255,0.557745,0.43,0.5700000000000001,0.442255,0.557745,0.43,0.5700000000000001,0.442255,0.557745,0.43,0.5700000000000001,0.442255,0.557745
0.4,verified_forward,Chongqing,2026-06-30,13.0,current_no,NO,0.61,0.6383868874319705,0.0283868874319704,1.0,0.61,0.39,0.621895,0.378105,False,,,,,,,,False,,0.61,0.39,0.621895,0.378105,0.61,0.39,0.621895,0.378105,0.61,0.39,0.621895,0.378105,0.61,0.39,0.621895,0.378105
0.4,verified_forward,Chongqing,2026-07-01,11.0,d1_no,NO,0.74,0.777717613114664,0.037717613114664,1.0,0.74,0.26,0.74962,0.25038,False,,,,,,,,False,,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038
0.4,verified_forward,Dallas,2026-06-25,16.0,current_yes,YES,0.51,0.5763931638853504,0.0663931638853504,0.0,0.51,-0.51,0.522495,-0.522495,False,,,,,,,,False,,0.51,-0.51,0.522495,-0.522495,0.51,-0.51,0.522495,-0.522495,0.51,-0.51,0.522495,-0.522495,0.51,-0.51,0.522495,-0.522495
0.4,verified_forward,Dallas,2026-06-29,13.0,d2_no,NO,0.47,0.5343859394344606,0.0643859394344605,0.0,0.47,-0.47,0.48245499999999997,-0.48245499999999997,False,,,,,,,,False,,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997
0.4,verified_forward,Dallas,2026-07-03,14.0,d1_no,NO,0.58,0.6055824353160798,0.0255824353160798,0.0,0.58,-0.58,0.5921799999999999,-0.5921799999999999,False,,,,,,,,False,,0.58,-0.58,0.5921799999999999,-0.5921799999999999,0.58,-0.58,0.5921799999999999,-0.5921799999999999,0.58,-0.58,0.5921799999999999,-0.5921799999999999,0.58,-0.58,0.5921799999999999,-0.5921799999999999
0.4,verified_forward,Denver,2026-06-21,11.0,d2_no,NO,0.75,0.7914707607941123,0.0414707607941122,0.0,0.75,-0.75,0.759375,-0.759375,False,,,,,,,,False,,0.75,-0.75,0.759375,-0.759375,0.75,-0.75,0.759375,-0.759375,0.75,-0.75,0.759375,-0.759375,0.75,-0.75,0.759375,-0.759375
0.4,verified_forward,Denver,2026-06-22,12.0,d2_no,NO,0.75,0.8054249333619496,0.0554249333619496,1.0,0.75,0.25,0.759375,0.240625,False,,,,,,,,False,,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625
0.4,verified_forward,Denver,2026-06-25,16.0,current_no,NO,0.49,0.5194700914866052,0.0294700914866051,1.0,0.49,0.51,0.502495,0.49750500000000003,False,,,,,,,,False,,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003
0.4,verified_forward,Denver,2026-06-27,12.0,d1_no,NO,0.81,0.8359875246176042,0.0259875246176041,1.0,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,False,,,,,,,,False,,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988
0.4,verified_forward,Denver,2026-06-29,13.0,current_no,NO,0.47,0.5398726942310759,0.0698726942310759,0.0,0.47,-0.47,0.48245499999999997,-0.48245499999999997,False,,,,,,,,False,,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997
0.4,verified_forward,Denver,2026-07-03,14.0,d1_no,NO,0.58,0.616533514763784,0.036533514763784,1.0,0.58,0.42,0.5921799999999999,0.40781999999999996,False,,,,,,,,False,,0.58,0.42,0.5921799999999999,0.40781999999999996,0.58,0.42,0.5921799999999999,0.40781999999999996,0.58,0.42,0.5921799999999999,0.40781999999999996,0.58,0.42,0.5921799999999999,0.40781999999999996
0.4,verified_forward,Guangzhou,2026-06-21,13.0,d2_no,NO,0.8,0.8252004035139558,0.0252004035139558,1.0,0.8,0.1999999999999999,0.808,0.1919999999999999,False,,,,,,,,False,,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999
0.4,verified_forward,Guangzhou,2026-06-22,14.0,d1_no,NO,0.46,0.5010084551265035,0.0410084551265034,1.0,0.46,0.54,0.47242,0.52758,False,,,,,,,,False,,0.46,0.54,0.47242,0.52758,0.46,0.54,0.47242,0.52758,0.46,0.54,0.47242,0.52758,0.46,0.54,0.47242,0.52758
0.4,verified_forward,Guangzhou,2026-06-26,12.0,d1_no,NO,0.84,0.8662376192159544,0.0262376192159544,1.0,0.84,0.16,0.8467199999999999,0.15328,False,,,,,,,,False,,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328
0.4,verified_forward,Guangzhou,2026-06-27,12.0,current_no,NO,0.46,0.5262426253321084,0.0662426253321084,1.0,0.46,0.54,0.47242,0.52758,False,,,,,,,,False,,0.46,0.54,0.47242,0.52758,0.46,0.54,0.47242,0.52758,0.46,0.54,0.47242,0.52758,0.46,0.54,0.47242,0.52758
0.4,verified_forward,Guangzhou,2026-06-28,10.0,current_yes,YES,0.445,0.5266478169421435,0.0816478169421434,0.0,0.445,-0.445,0.45734875,-0.45734875,False,,,,,,,,False,,0.445,-0.445,0.45734875,-0.45734875,0.445,-0.445,0.45734875,-0.45734875,0.445,-0.445,0.45734875,-0.45734875,0.445,-0.445,0.45734875,-0.45734875
0.4,verified_forward,Guangzhou,2026-07-01,10.0,d2_no,NO,0.78,0.8000364771785868,0.0200364771785868,0.0,0.78,-0.78,0.7885800000000001,-0.7885800000000001,False,,,,,,,,False,,0.78,-0.78,0.7885800000000001,-0.7885800000000001,0.78,-0.78,0.7885800000000001,-0.7885800000000001,0.78,-0.78,0.7885800000000001,-0.7885800000000001,0.78,-0.78,0.7885800000000001,-0.7885800000000001
0.4,verified_forward,Helsinki,2026-06-21,16.0,d2_no,NO,0.93,0.9537583667926705,0.0237583667926702,1.0,0.93,0.0699999999999999,0.9332550000000001,0.0667449999999999,False,,,,,,,,False,,0.93,0.0699999999999999,0.9332550000000001,0.0667449999999999,0.93,0.0699999999999999,0.9332550000000001,0.0667449999999999,0.93,0.0699999999999999,0.9332550000000001,0.0667449999999999,0.93,0.0699999999999999,0.9332550000000001,0.0667449999999999
0.4,verified_forward,Helsinki,2026-06-25,11.0,d2_no,NO,0.68,0.737204038309744,0.0572040383097439,1.0,0.68,0.3199999999999999,0.69088,0.3091199999999999,False,,,,,,,,False,,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999
0.4,verified_forward,Helsinki,2026-06-26,12.0,d2_no,NO,0.709,0.7579983364711403,0.0489983364711403,1.0,0.709,0.291,0.7193159499999999,0.28068404999999996,False,,,,,,,,False,,0.709,0.291,0.7193159499999999,0.28068404999999996,0.709,0.291,0.7193159499999999,0.28068404999999996,0.709,0.291,0.7193159499999999,0.28068404999999996,0.709,0.291,0.7193159499999999,0.28068404999999996
0.4,verified_forward,Helsinki,2026-06-30,11.0,d2_no,NO,0.71,0.7463422078912936,0.0363422078912936,0.0,0.71,-0.71,0.720295,-0.720295,False,,,,,,,,False,,0.71,-0.71,0.720295,-0.720295,0.71,-0.71,0.720295,-0.720295,0.71,-0.71,0.720295,-0.720295,0.71,-0.71,0.720295,-0.720295
0.4,verified_forward,Houston,2026-06-25,11.0,d2_no,NO,0.72,0.7736707692103936,0.0536707692103936,1.0,0.72,0.28,0.73008,0.26992000000000005,False,,,,,,,,False,,0.72,0.28,0.73008,0.26992000000000005,0.72,0.28,0.73008,0.26992000000000005,0.72,0.28,0.73008,0.26992000000000005,0.72,0.28,0.73008,0.26992000000000005
0.4,verified_forward,Houston,2026-06-26,10.0,d2_no,NO,0.83,0.8617977270368277,0.0317977270368277,1.0,0.83,0.17,0.837055,0.162945,False,,,,,,,,False,,0.83,0.17,0.837055,0.162945,0.83,0.17,0.837055,0.162945,0.83,0.17,0.837055,0.162945,0.83,0.17,0.837055,0.162945
0.4,verified_forward,Houston,2026-06-29,10.0,d2_no,NO,0.73,0.822716496003497,0.092716496003497,1.0,0.73,0.27,0.7398549999999999,0.260145,False,,,,,,,,False,,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145
0.4,verified_forward,Houston,2026-07-01,10.0,d2_no,NO,0.8,0.859311283334867,0.0593112833348669,1.0,0.8,0.1999999999999999,0.808,0.1919999999999999,False,,,,,,,,False,,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999
0.4,verified_forward,Istanbul,2026-06-21,13.0,d2_no,NO,0.79,0.8344864181557057,0.0444864181557056,1.0,0.79,0.2099999999999999,0.7982950000000001,0.2017049999999999,False,,,,,,,,False,,0.79,0.2099999999999999,0.7982950000000001,0.2017049999999999,0.79,0.2099999999999999,0.7982950000000001,0.2017049999999999,0.79,0.2099999999999999,0.7982950000000001,0.2017049999999999,0.79,0.2099999999999999,0.7982950000000001,0.2017049999999999
0.4,verified_forward,Istanbul,2026-06-22,10.0,d1_no,NO,0.57,0.6290088611266225,0.0590088611266225,1.0,0.57,0.43,0.582255,0.417745,False,,,,,,,,False,,0.57,0.43,0.582255,0.417745,0.57,0.43,0.582255,0.417745,0.57,0.43,0.582255,0.417745,0.57,0.43,0.582255,0.417745
0.4,verified_forward,Istanbul,2026-06-23,14.0,current_yes,YES,0.49,0.6015737663565421,0.1115737663565421,0.0,0.49,-0.49,0.502495,-0.502495,False,,,,,,,,False,,0.49,-0.49,0.502495,-0.502495,0.49,-0.49,0.502495,-0.502495,0.49,-0.49,0.502495,-0.502495,0.49,-0.49,0.502495,-0.502495
0.4,verified_forward,Istanbul,2026-06-25,15.0,current_yes,YES,0.68,0.7570675626504101,0.07706756265041,1.0,0.68,0.3199999999999999,0.69088,0.3091199999999999,False,,,,,,,,False,,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999
0.4,verified_forward,Istanbul,2026-06-26,14.0,d1_no,NO,0.68,0.7071178810940838,0.0271178810940837,0.0,0.68,-0.68,0.69088,-0.69088,False,,,,,,,,False,,0.68,-0.68,0.69088,-0.69088,0.68,-0.68,0.69088,-0.69088,0.68,-0.68,0.69088,-0.69088,0.68,-0.68,0.69088,-0.69088
0.4,verified_forward,Istanbul,2026-06-27,13.0,current_no,NO,0.67,0.7265890279731926,0.0565890279731925,1.0,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,False,,,,,,,,False,,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999
0.4,verified_forward,Istanbul,2026-06-30,11.0,d2_no,NO,0.49,0.5191774025837936,0.0291774025837936,1.0,0.49,0.51,0.502495,0.49750500000000003,False,,,,,,,,False,,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003
0.4,verified_forward,Istanbul,2026-07-01,10.0,d2_no,NO,0.7,0.7403359130950633,0.0403359130950633,1.0,0.7,0.3,0.7104999999999999,0.2895,True,12.0,current_yes,YES,0.76,0.8022501899286607,0.0422501899286607,1.0,False,d2_no->current_yes,0.76,0.24,0.76912,0.23088,1.46,0.54,1.47962,0.52038,0.7,0.3,0.7104999999999999,0.2895,0.7,0.3,0.7104999999999999,0.2895
0.4,verified_forward,Jeddah,2026-06-21,13.0,d1_no,NO,0.65,0.6848523181035779,0.0348523181035779,1.0,0.65,0.35,0.661375,0.33862499999999995,False,,,,,,,,False,,0.65,0.35,0.661375,0.33862499999999995,0.65,0.35,0.661375,0.33862499999999995,0.65,0.35,0.661375,0.33862499999999995,0.65,0.35,0.661375,0.33862499999999995
0.4,verified_forward,Jeddah,2026-06-22,15.0,current_yes,YES,0.85,0.8861112490963483,0.0361112490963483,1.0,0.85,0.15,0.856375,0.143625,False,,,,,,,,False,,0.85,0.15,0.856375,0.143625,0.85,0.15,0.856375,0.143625,0.85,0.15,0.856375,0.143625,0.85,0.15,0.856375,0.143625
0.4,verified_forward,Jeddah,2026-06-23,12.0,d2_no,NO,0.89,0.9400433954244332,0.0500433954244332,1.0,0.89,0.1099999999999999,0.894895,0.1051049999999999,True,13.0,current_yes,YES,0.704,0.7722526963626507,0.0682526963626507,1.0,False,d2_no->current_yes,0.704,0.296,0.7144191999999999,0.28558079999999997,1.5939999999999999,0.4059999999999999,1.6093142,0.39068579999999986,0.89,0.1099999999999999,0.894895,0.1051049999999999,0.89,0.1099999999999999,0.894895,0.1051049999999999
0.4,verified_forward,Jeddah,2026-07-01,10.0,d2_no,NO,0.78,0.8003325400047183,0.0203325400047182,1.0,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,False,,,,,,,,False,,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989
0.4,verified_forward,Karachi,2026-06-22,10.0,d2_no,NO,0.59,0.6138459102057924,0.0238459102057924,1.0,0.59,0.41,0.6020949999999999,0.39790499999999995,False,,,,,,,,False,,0.59,0.41,0.6020949999999999,0.39790499999999995,0.59,0.41,0.6020949999999999,0.39790499999999995,0.59,0.41,0.6020949999999999,0.39790499999999995,0.59,0.41,0.6020949999999999,0.39790499999999995
0.4,verified_forward,Karachi,2026-06-23,12.0,d1_no,NO,0.46,0.4839116807125809,0.0239116807125809,1.0,0.46,0.54,0.47242,0.52758,False,,,,,,,,False,,0.46,0.54,0.47242,0.52758,0.46,0.54,0.47242,0.52758,0.46,0.54,0.47242,0.52758,0.46,0.54,0.47242,0.52758
0.4,verified_forward,Karachi,2026-06-25,12.0,d2_no,NO,0.72,0.7609190289159646,0.0409190289159646,1.0,0.72,0.28,0.73008,0.26992000000000005,True,13.0,current_yes,YES,0.57,0.6449449321966735,0.0749449321966735,1.0,False,d2_no->current_yes,0.57,0.43,0.582255,0.417745,1.29,0.71,1.312335,0.687665,0.72,0.28,0.73008,0.26992000000000005,0.72,0.28,0.73008,0.26992000000000005
