strategy,description,city,target_date,decision_hour_local,entry_raw,entry_stress,fee_usd_per_1_notional,win,raw_pnl_per_1,exec_no_fee_pnl_per_1,exec_fee_pnl_per_1,cash_roi_exec_fee,current_high_yes_ask,forecast_gap_native,temp_trend_1h_f,forecast_peak_delta_hours_local,current_yes_ask,forecast_steps,steps,leg_steps,leg,ask_size
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Helsinki,2026-06-14,17,0.01,0.02,0.049,False,-1.0,-1.0,-1.049,-1.0,,1.3888888888888893,1.7999999999999972,0.0,0.998,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Austin,2026-06-15,11,0.41,0.42,0.029000000000000005,True,1.4390243902439024,1.380952380952381,1.351952380952381,1.3138507103521682,,3.0999999999999943,2.0,-7.0,0.71,2.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Austin,2026-06-15,12,0.39,0.4,0.03,True,1.5641025641025639,1.5,1.47,1.4271844660194175,,3.0999999999999943,2.0,-6.0,0.71,2.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Austin,2026-06-15,18,0.29,0.3,0.034999999999999996,False,-1.0,-1.0,-1.035,-1.0,,1.0999999999999943,1.0,0.0,0.94,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Wellington,2026-06-16,19,0.12,0.13,0.043500000000000004,True,7.333333333333334,6.692307692307692,6.648807692307692,6.3716412959345385,,0.4444444444444428,1.8000000000000045,-4.0,0.9,1.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Istanbul,2026-06-16,11,0.3,0.31,0.034499999999999996,True,2.3333333333333335,2.2258064516129035,2.1913064516129035,2.118227599432483,,2.722222222222225,1.8000000000000114,-1.0,0.779,3.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",NYC,2026-06-16,15,0.42,0.43,0.028500000000000004,True,1.380952380952381,1.3255813953488373,1.2970813953488374,1.2611389356819032,,4.700000000000003,2.0,-1.0,0.63,2.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Houston,2026-06-16,14,0.52,0.53,0.0235,True,0.9230769230769229,0.8867924528301885,0.8632924528301885,0.843470886986017,,3.4000000000000057,1.0,-2.0,0.61,1.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",NYC,2026-06-16,16,0.48,0.49,0.025500000000000002,True,1.0833333333333335,1.0408163265306123,1.0153163265306122,0.9900695529308748,,3.700000000000003,1.0,0.0,0.66,2.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Beijing,2026-06-17,15,0.05,0.060000000000000005,0.047,False,-1.0,-1.0,-1.047,-1.0,,0.3888888888888928,1.7999999999999972,0.0,0.97,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Busan,2026-06-19,14,0.05,0.060000000000000005,0.047,False,-1.0,-1.0,-1.047,-1.0,,1.3888888888888893,1.7999999999999972,0.0,0.97,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Austin,2026-06-19,16,0.1,0.11,0.044500000000000005,False,-1.0,-1.0,-1.0445,-1.0,,3.5,3.0,-1.0,0.93,2.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Singapore,2026-06-20,13,0.54,0.55,0.0225,True,0.8518518518518516,0.8181818181818181,0.7956818181818182,0.7781729273171816,,0.7777777777777786,3.6000000000000085,-2.0,0.7,1.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Singapore,2026-06-20,14,0.44,0.45,0.027500000000000004,True,1.272727272727273,1.2222222222222223,1.1947222222222222,1.1627466882941335,,0.7777777777777786,1.7999999999999972,-1.0,0.61,1.0,1.0,-1.0,current_bracket_no,
