evidence_layer,target_date,city,router_route,router_ask,router_payoff,score_deployed_weight,score_all_expr_city_bias_weight,score_no_price_weight,score_route_mult,score_price_mult,score_peak_mult,score_freshness_mult,score_momentum_mult,score_weather_mult,score_deployed_city_bias_mult,score_all_expr_city_bias_mult,city_source_bias_regime,score_recompute_abs_diff
historical_best_ask_diagnostic,2026-05-28,Munich,capped_d2_no,0.64,1.0,0.19642499999999996,0.19642499999999996,0.3375,0.45,0.582,1.0,1.0,1.0,1.0,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-05-28,NYC,fresh_runway_current_no,0.48,0.0,0.18680000000000002,0.1401,0.2,0.8,0.934,0.25,1.0,1.0,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-05-28,TelAviv,fresh_runway_current_no,0.48,0.0,0.5977600000000001,0.4782080000000001,0.6400000000000001,0.8,0.934,0.8,1.0,1.0,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-05-28,Wellington,false_fade_reheat_current_no,0.44,1.0,0.45759999999999995,0.5262399999999999,0.45759999999999995,0.65,1.0,1.0,1.0,0.8,0.8799999999999999,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-05-28,Wuhan,fresh_runway_current_no,0.3,0.0,0.6720000000000002,0.5376000000000002,0.6720000000000002,0.8,1.0,1.0,1.0,1.0,0.8400000000000001,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-05-29,Atlanta,fresh_runway_current_no,0.49,1.0,0.65664,0.7551359999999999,0.7200000000000001,0.8,0.912,1.0,1.0,1.0,0.9,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-05-29,CapeTown,fresh_runway_current_no,0.53,1.0,0.52736,0.39552000000000004,0.6400000000000001,0.8,0.824,0.8,1.0,1.0,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-05-29,Chengdu,capped_d2_no,0.7,1.0,0.11846250000000004,0.11846250000000004,0.26325000000000004,0.45,0.45000000000000007,1.0,1.0,1.0,0.9,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-05-29,Istanbul,false_fade_reheat_current_no,0.659,1.0,0.3230396,0.2422797,0.5980000000000001,0.65,0.5401999999999999,1.0,1.0,1.0,0.92,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-05-29,LA,fresh_runway_current_no,0.59,0.0,0.4428800000000001,0.33216000000000007,0.6400000000000001,0.8,0.6920000000000001,1.0,1.0,0.8,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-05-29,SaoPaulo,fresh_runway_current_no,0.55,0.0,0.234624,0.1876992,0.30080000000000007,0.8,0.7799999999999999,0.5,1.0,0.8,0.94,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-05-29,Seattle,cheap_stale_tail_current_no,0.25,1.0,0.06599999999999999,0.07589999999999998,0.06599999999999999,0.3,1.0,0.25,1.0,1.0,0.8799999999999999,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-05-29,Warsaw,capped_d2_no,0.69,0.0,0.19540800000000003,0.19540800000000003,0.41400000000000003,0.45,0.4720000000000001,1.0,1.0,1.0,0.92,1.0,1.0,balanced_tight,0.0
historical_best_ask_diagnostic,2026-05-30,Karachi,capped_d2_no,0.56,1.0,0.2039778,0.2039778,0.2691,0.45,0.7579999999999999,1.0,1.0,1.0,0.92,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-05-30,Shanghai,capped_d2_no,0.56,0.0,0.19954349999999998,0.19954349999999998,0.26325000000000004,0.45,0.7579999999999999,1.0,1.0,1.0,0.9,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-05-30,Tokyo,capped_d2_no,0.42,1.0,0.405,0.405,0.405,0.45,1.0,1.0,1.0,1.0,0.9,1.0,1.0,balanced_tight,0.0
historical_best_ask_diagnostic,2026-05-31,Ankara,capped_d2_no,0.6,1.0,0.19597500000000004,0.19597500000000004,0.29250000000000004,0.45,0.67,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-05-31,Busan,fresh_runway_current_no,0.15,0.0,0.14400000000000004,0.10800000000000004,0.14400000000000004,0.8,1.0,0.25,1.0,0.8,0.9,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-05-31,Karachi,capped_d2_no,0.55,0.0,0.22815,0.22815,0.29250000000000004,0.45,0.7799999999999999,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-05-31,Miami,fresh_runway_current_no,0.43,0.0,0.5376000000000002,0.48384000000000016,0.5376000000000002,0.8,1.0,0.8,1.0,1.0,0.8400000000000001,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-05-31,Taipei,capped_d2_no,0.69,1.0,0.13381200000000001,0.13381200000000001,0.2835,0.45,0.4720000000000001,1.0,1.0,1.0,0.9,0.7,0.7,two_sided_noisy,0.0
historical_best_ask_diagnostic,2026-05-31,TelAviv,pullback_uncertain_current_high_yes,0.9,1.0,0.22499999999999998,0.20249999999999999,0.5,0.5,0.44999999999999996,1.0,1.0,1.0,1.0,1.0,0.9,mild_or_mixed,0.11249999999999999
historical_best_ask_diagnostic,2026-05-31,Tokyo,fresh_runway_current_no,0.37,0.0,0.4608000000000001,0.4147200000000001,0.4608000000000001,0.8,1.0,0.8,1.0,0.8,0.9,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-05-31,Wuhan,fresh_runway_current_no,0.39,0.0,0.7200000000000001,0.5760000000000001,0.7200000000000001,0.8,1.0,1.0,1.0,1.0,0.9,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-01,CapeTown,fresh_runway_current_no,0.35,0.0,0.6400000000000001,0.4800000000000001,0.6400000000000001,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-01,Houston,fresh_runway_current_no,0.47,0.0,0.6883200000000002,0.44740800000000014,0.7200000000000001,0.8,0.9560000000000001,1.0,1.0,1.0,0.9,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-01,NYC,fresh_runway_current_no,0.44,0.0,0.5120000000000001,0.3840000000000001,0.5120000000000001,0.8,1.0,0.8,1.0,0.8,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-01,TelAviv,cheap_stale_tail_current_no,0.32,0.0,0.15,0.12,0.15,0.3,1.0,0.5,1.0,1.0,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-01,Wuhan,capped_d2_no,0.6,1.0,0.24421500000000004,0.24421500000000004,0.36450000000000005,0.45,0.67,1.0,1.0,1.0,0.9,0.9,0.9,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-02,Amsterdam,cheap_stale_tail_current_no,0.33,0.0,0.26399999999999996,0.23759999999999998,0.26399999999999996,0.3,1.0,1.0,1.0,1.0,0.8799999999999999,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-06-02,Beijing,fresh_runway_current_no,0.692,0.0,0.23941120000000013,0.1795584000000001,0.5120000000000001,0.8,0.4676000000000001,0.8,1.0,0.8,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-02,BuenosAires,capped_d2_no,0.66,1.0,0.15978599999999998,0.15978599999999998,0.297,0.45,0.5379999999999999,1.0,1.0,1.0,0.8799999999999999,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-02,Busan,capped_d2_no,0.66,0.0,0.1982799,0.1982799,0.36855000000000004,0.45,0.5379999999999999,1.0,1.0,1.0,0.78,1.05,1.05,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-02,CapeTown,fresh_runway_current_no,0.61,1.0,0.48729600000000006,0.365472,0.752,0.8,0.648,1.0,1.0,1.0,0.94,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-02,Houston,fresh_runway_current_no,0.32,0.0,0.7200000000000001,0.4680000000000001,0.7200000000000001,0.8,1.0,1.0,1.0,1.0,0.9,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-02,Jeddah,fresh_runway_current_no,0.61,1.0,0.10368000000000002,0.11923200000000002,0.16000000000000003,0.8,0.648,0.25,1.0,0.8,1.0,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-02,Munich,capped_d2_no,0.51,1.0,0.29295,0.29295,0.3375,0.45,0.868,1.0,1.0,1.0,1.0,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-02,TelAviv,fresh_runway_current_no,0.46,0.0,0.7824,0.62592,0.8,0.8,0.978,1.0,1.0,1.0,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-03,BuenosAires,capped_d2_no,0.58,1.0,0.212058,0.212058,0.297,0.45,0.7140000000000001,1.0,1.0,1.0,0.8799999999999999,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-03,Houston,capped_d2_no,0.68,1.0,0.21474179999999995,0.21474179999999995,0.43470000000000003,0.45,0.4939999999999999,1.0,1.0,1.0,0.8400000000000001,1.15,1.15,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-03,Munich,capped_d2_no,0.65,1.0,0.16632,0.16632,0.297,0.45,0.5599999999999999,1.0,1.0,1.0,0.8799999999999999,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-03,TelAviv,fresh_runway_current_no,0.3,1.0,0.4,0.32000000000000006,0.4,0.8,1.0,1.0,1.0,0.5,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-03,Wuhan,fresh_runway_current_no,0.39,0.0,0.12480000000000002,0.09984000000000003,0.12480000000000002,0.8,1.0,0.25,1.0,0.8,0.78,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-04,Amsterdam,fresh_runway_current_no,0.66,1.0,0.31677439999999996,0.28509695999999995,0.5888000000000001,0.8,0.5379999999999999,1.0,1.0,0.8,0.92,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-06-04,Beijing,fresh_runway_current_no,0.5,1.0,0.5696000000000001,0.4272000000000001,0.6400000000000001,0.8,0.89,0.8,1.0,1.0,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-04,Dallas,capped_d2_no,0.63,0.0,0.17667,0.17667,0.29250000000000004,0.45,0.604,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-04,Guangzhou,capped_d2_no,0.66,1.0,0.1634175,0.1634175,0.30375,0.45,0.5379999999999999,1.0,1.0,1.0,0.9,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-04,Karachi,capped_d2_no,0.58,1.0,0.20884500000000003,0.20884500000000003,0.29250000000000004,0.45,0.7140000000000001,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-04,NYC,fresh_runway_current_no,0.55,1.0,0.49920000000000003,0.3744,0.6400000000000001,0.8,0.7799999999999999,0.8,1.0,1.0,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-05,Helsinki,pullback_uncertain_current_high_yes,0.677,1.0,0.25029999999999997,0.22526999999999997,0.5,0.5,0.5005999999999999,1.0,1.0,1.0,1.0,1.0,0.9,mild_or_mixed,0.12514999999999998
historical_best_ask_diagnostic,2026-06-05,Houston,capped_d2_no,0.66,1.0,0.2171637,0.2171637,0.40365,0.45,0.5379999999999999,1.0,1.0,1.0,0.78,1.15,1.15,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-05,Karachi,capped_d2_no,0.57,1.0,0.21528000000000003,0.21528000000000003,0.29250000000000004,0.45,0.7360000000000001,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-05,Miami,fresh_runway_current_no,0.69,1.0,0.2537472000000001,0.2283724800000001,0.5376000000000002,0.8,0.4720000000000001,1.0,1.0,0.8,0.8400000000000001,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-06-05,Munich,capped_d2_no,0.63,1.0,0.20384999999999998,0.20384999999999998,0.3375,0.45,0.604,1.0,1.0,1.0,1.0,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-05,Taipei,cheap_stale_tail_current_no,0.303,0.0,0.11699999999999999,0.0702,0.11699999999999999,0.3,1.0,0.5,1.0,1.0,0.78,1.0,0.6,two_sided_noisy,0.0
historical_best_ask_diagnostic,2026-06-05,Tokyo,fresh_runway_current_no,0.48,0.0,0.36343808000000005,0.3270942720000001,0.3891200000000001,0.8,0.934,0.8,1.0,0.8,0.76,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-06-06,Amsterdam,fresh_runway_current_no,0.22,1.0,0.5120000000000001,0.4608000000000001,0.5120000000000001,0.8,1.0,0.8,1.0,0.8,1.0,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-06-06,Chongqing,capped_d2_no,0.46,1.0,0.25745850000000003,0.25745850000000003,0.26325000000000004,0.45,0.978,1.0,1.0,1.0,0.9,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-06,Denver,pullback_uncertain_current_high_yes,0.8,0.0,0.22499999999999998,0.20249999999999999,0.5,0.5,0.44999999999999996,1.0,1.0,1.0,1.0,1.0,0.9,mild_or_mixed,0.11249999999999999
historical_best_ask_diagnostic,2026-06-06,Wuhan,fresh_runway_current_no,0.57,1.0,0.3391488000000001,0.27131904000000007,0.4608000000000001,0.8,0.7360000000000001,0.8,1.0,0.8,0.9,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-07,Istanbul,false_fade_reheat_current_no,0.43,0.0,0.325,0.24375000000000002,0.325,0.65,1.0,0.5,1.0,1.0,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-07,Munich,capped_d2_no,0.49,1.0,0.3078,0.3078,0.3375,0.45,0.912,1.0,1.0,1.0,1.0,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-07,NYC,pullback_uncertain_current_high_yes,0.679,1.0,0.24809999999999993,0.26050499999999993,0.5,0.5,0.49619999999999986,1.0,1.0,1.0,1.0,1.0,1.05,cold_overforecast_noisy,0.12404999999999997
historical_best_ask_diagnostic,2026-06-07,SanFrancisco,fresh_runway_current_no,0.46,0.0,0.62592,0.40684800000000004,0.6400000000000001,0.8,0.978,0.8,1.0,1.0,1.0,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-07,Wellington,capped_d2_no,0.66,1.0,0.157365,0.157365,0.29250000000000004,0.45,0.5379999999999999,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-08,Austin,capped_d2_no,0.7,1.0,0.11319750000000003,0.11319750000000003,0.25155000000000005,0.45,0.45000000000000007,1.0,1.0,1.0,0.8600000000000001,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-08,Beijing,fresh_runway_current_no,0.31,1.0,0.5120000000000001,0.3840000000000001,0.5120000000000001,0.8,1.0,0.8,1.0,0.8,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-08,Busan,capped_d2_no,0.63,1.0,0.2226042,0.2226042,0.36855000000000004,0.45,0.604,1.0,1.0,1.0,0.78,1.05,1.05,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-08,Dallas,capped_d2_no,0.53,1.0,0.24101999999999998,0.24101999999999998,0.29250000000000004,0.45,0.824,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-08,Guangzhou,capped_d2_no,0.69,1.0,0.12425400000000003,0.12425400000000003,0.26325000000000004,0.45,0.4720000000000001,1.0,1.0,1.0,0.78,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-08,Houston,fresh_runway_current_no,0.44,1.0,0.7200000000000001,0.4680000000000001,0.7200000000000001,0.8,1.0,1.0,1.0,1.0,0.9,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-08,Karachi,capped_d2_no,0.56,1.0,0.2039778,0.2039778,0.2691,0.45,0.7579999999999999,1.0,1.0,1.0,0.92,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-08,Miami,fresh_runway_current_no,0.59,1.0,0.3720192000000001,0.3348172800000001,0.5376000000000002,0.8,0.6920000000000001,1.0,1.0,0.8,0.8400000000000001,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-06-08,TelAviv,false_fade_reheat_current_no,0.4,0.0,0.41600000000000004,0.33280000000000004,0.41600000000000004,0.65,1.0,0.8,1.0,0.8,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-09,CapeTown,fresh_runway_current_no,0.67,0.0,0.24834047999999997,0.18625535999999998,0.4812800000000001,0.8,0.5159999999999999,0.8,1.0,0.8,0.94,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-09,Chengdu,capped_d2_no,0.7,0.0,0.11846250000000004,0.11846250000000004,0.26325000000000004,0.45,0.45000000000000007,1.0,1.0,1.0,0.9,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-09,Guangzhou,capped_d2_no,0.7,1.0,0.13668750000000005,0.13668750000000005,0.30375,0.45,0.45000000000000007,1.0,1.0,1.0,0.9,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-09,Istanbul,fresh_runway_current_no,0.28,0.0,0.29440000000000005,0.22080000000000005,0.29440000000000005,0.8,1.0,0.5,1.0,0.8,0.92,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-09,Karachi,capped_d2_no,0.6,1.0,0.19597500000000004,0.19597500000000004,0.29250000000000004,0.45,0.67,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-09,LA,fresh_runway_current_no,0.18,1.0,0.5120000000000001,0.3840000000000001,0.5120000000000001,0.8,1.0,0.8,1.0,0.8,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-09,NYC,fresh_runway_current_no,0.38,1.0,0.6400000000000001,0.4800000000000001,0.6400000000000001,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-09,SanFrancisco,fresh_runway_current_no,0.59,0.0,0.5203840000000001,0.33824960000000004,0.752,0.8,0.6920000000000001,1.0,1.0,1.0,0.94,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-09,Shanghai,capped_d2_no,0.47,1.0,0.25166700000000003,0.25166700000000003,0.26325000000000004,0.45,0.9560000000000001,1.0,1.0,1.0,0.9,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-09,Singapore,fresh_runway_current_no,0.59,0.0,0.21590400000000004,0.24828960000000003,0.31200000000000006,0.8,0.6920000000000001,1.0,1.0,0.5,0.78,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-10,Beijing,fresh_runway_current_no,0.49,0.0,0.7296,0.5472,0.8,0.8,0.912,1.0,1.0,1.0,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-10,Busan,fresh_runway_current_no,0.46,0.0,0.563328,0.42249600000000004,0.5760000000000002,0.8,0.978,0.8,1.0,1.0,0.9,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-10,Guangzhou,capped_d2_no,0.7,1.0,0.13668750000000005,0.13668750000000005,0.30375,0.45,0.45000000000000007,1.0,1.0,1.0,0.9,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-10,Istanbul,fresh_runway_current_no,0.68,1.0,0.39519999999999994,0.29639999999999994,0.8,0.8,0.4939999999999999,1.0,1.0,1.0,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-10,NYC,fresh_runway_current_no,0.68,1.0,0.39519999999999994,0.29639999999999994,0.8,0.8,0.4939999999999999,1.0,1.0,1.0,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-10,SaoPaulo,fresh_runway_current_no,0.68,1.0,0.252928,0.2023424,0.5120000000000001,0.8,0.4939999999999999,0.8,1.0,0.8,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-10,Warsaw,fresh_runway_current_no,0.1,0.0,0.1,0.09000000000000001,0.1,0.8,1.0,0.25,1.0,0.5,1.0,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-06-11,Ankara,capped_d2_no,0.41,0.0,0.29250000000000004,0.29250000000000004,0.29250000000000004,0.45,1.0,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-11,Atlanta,fresh_runway_current_no,0.38,1.0,0.7200000000000001,0.8280000000000001,0.7200000000000001,0.8,1.0,1.0,1.0,1.0,0.9,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-11,Busan,fresh_runway_current_no,0.17,1.0,0.5760000000000002,0.43200000000000016,0.5760000000000002,0.8,1.0,0.8,1.0,1.0,0.9,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-11,Houston,fresh_runway_current_no,0.49,1.0,0.6128640000000001,0.39836160000000004,0.6720000000000002,0.8,0.912,1.0,1.0,1.0,0.8400000000000001,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-11,Istanbul,fresh_runway_current_no,0.35,0.0,0.5120000000000001,0.3840000000000001,0.5120000000000001,0.8,1.0,0.8,1.0,0.8,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-11,Karachi,fresh_runway_current_no,0.7,1.0,0.23040000000000008,0.2649600000000001,0.5120000000000001,0.8,0.45000000000000007,0.8,1.0,0.8,1.0,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-11,Manila,fresh_runway_current_no,0.34,0.0,0.43008000000000013,0.4945920000000001,0.43008000000000013,0.8,1.0,0.8,1.0,0.8,0.8400000000000001,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-11,SanFrancisco,fresh_runway_current_no,0.61,0.0,0.4147200000000001,0.2695680000000001,0.6400000000000001,0.8,0.648,0.8,1.0,1.0,1.0,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-11,TelAviv,pullback_uncertain_current_high_yes,0.9,1.0,0.22499999999999998,0.20249999999999999,0.5,0.5,0.44999999999999996,1.0,1.0,1.0,1.0,1.0,0.9,mild_or_mixed,0.11249999999999999
historical_best_ask_diagnostic,2026-06-11,Wuhan,fresh_runway_current_no,0.34,0.0,0.5760000000000002,0.46080000000000015,0.5760000000000002,0.8,1.0,1.0,1.0,0.8,0.9,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-12,Amsterdam,false_fade_reheat_current_no,0.28,1.0,0.38272000000000006,0.3444480000000001,0.38272000000000006,0.65,1.0,0.8,1.0,0.8,0.92,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-06-12,Ankara,capped_d2_no,0.61,0.0,0.18954000000000001,0.18954000000000001,0.29250000000000004,0.45,0.648,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-12,Atlanta,false_fade_reheat_current_no,0.44,0.0,0.234,0.2691,0.234,0.65,1.0,0.8,1.0,0.5,0.9,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-12,Austin,fresh_runway_current_no,0.19,1.0,0.8,0.9199999999999999,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-12,Busan,fresh_runway_current_no,0.27,0.0,0.4608000000000001,0.3456000000000001,0.4608000000000001,0.8,1.0,0.8,1.0,0.8,0.9,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-12,CapeTown,fresh_runway_current_no,0.55,1.0,0.39936000000000005,0.29952,0.5120000000000001,0.8,0.7799999999999999,0.8,1.0,0.8,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-12,Houston,false_fade_reheat_current_no,0.42,0.0,0.234,0.1521,0.234,0.65,1.0,0.8,1.0,0.5,0.9,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-12,Karachi,capped_d2_no,0.55,0.0,0.209898,0.209898,0.2691,0.45,0.7799999999999999,1.0,1.0,1.0,0.92,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-12,LA,fresh_runway_current_no,0.62,0.0,0.20032000000000003,0.15024,0.32000000000000006,0.8,0.626,0.5,1.0,0.8,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-12,Manila,fresh_runway_current_no,0.33,0.0,0.5760000000000002,0.6624000000000001,0.5760000000000002,0.8,1.0,1.0,1.0,0.8,0.9,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-12,Miami,false_fade_reheat_current_no,0.7,1.0,0.10530000000000002,0.09477000000000002,0.234,0.65,0.45000000000000007,0.8,1.0,0.5,0.9,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-06-12,SanFrancisco,false_fade_reheat_current_no,0.562,0.0,0.11266319999999998,0.07323107999999999,0.14950000000000002,0.65,0.7535999999999998,0.5,1.0,0.5,0.92,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-12,TelAviv,fresh_runway_current_no,0.49,0.0,0.7296,0.5836800000000001,0.8,0.8,0.912,1.0,1.0,1.0,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-12,Warsaw,fresh_runway_current_no,0.52,1.0,0.43315200000000004,0.38983680000000004,0.5120000000000001,0.8,0.846,0.8,1.0,0.8,1.0,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-06-13,Beijing,fresh_runway_current_no,0.64,1.0,0.37248000000000003,0.27936000000000005,0.6400000000000001,0.8,0.582,0.8,1.0,1.0,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-13,Chongqing,capped_d2_no,0.66,1.0,0.14162850000000002,0.14162850000000002,0.26325000000000004,0.45,0.5379999999999999,1.0,1.0,1.0,0.9,0.65,0.65,hot_underforecast_clean,0.0
