label,period,rows,dates,cities,win_rate,avg_entry,avg_cost,stop_hit_rate,cost,pnl,roi,roi_ci_low,roi_ci_high,losing_days,le_minus50pct_days,max_daily_loss_usd,max_daily_loss_roi,sizing,price_band,avg_shares,shares_sum,wins,cost_pct,shares_pct,rows_pct,wins_pct
price_tier_6_8_10_shares|14-20c,train_le_2026_06_20,56,32,27,0.30357142857142855,0.16980357142857144,1.7683408169642856,0.0,99.02708575,70.97291424999999,0.7167020387651869,0.0027633598143633983,1.5179321226454086,18,18,-7.246677,-1.0,price_tier_6_8_10_shares,14-20c,10.0,560.0,17,0.4006388673110142,0.26590693257359926,0.20363636363636364,0.425
price_tier_6_8_10_shares|5-8c,train_le_2026_06_20,103,41,38,0.0970873786407767,0.06553398058252428,0.4115529917475727,0.0,42.38995814999999,17.610041849999995,0.4154295644191382,-0.3048072943881335,1.2591859183637304,31,31,-3.368973075,-1.0,price_tier_6_8_10_shares,5-8c,6.0,618.0,10,0.1714991882266645,0.2934472934472934,0.37454545454545457,0.25
price_tier_6_8_10_shares|8-14c,train_le_2026_06_20,116,40,39,0.11206896551724138,0.10911637931034483,0.9116887387931034,0.0,105.7558937,-1.7558936999999974,-0.016603270404777427,-0.46152852424230856,0.46401252702053014,28,28,-4.55357,-1.0,price_tier_6_8_10_shares,8-14c,8.0,928.0,13,0.4278619444623213,0.4406457739791073,0.4218181818181818,0.325
quality_price_tier_5_8_12_shares|14-20c,train_le_2026_06_20,56,32,27,0.30357142857142855,0.16980357142857144,1.8743778183035715,0.0,104.965157825,79.034842175,0.7529626383906215,0.028725538683130124,1.563565624073908,18,18,-6.8595366,-1.0,quality_price_tier_5_8_12_shares,14-20c,10.535714285714286,590.0,17,0.4241763808049844,0.28629658385093165,0.20363636363636364,0.425
quality_price_tier_5_8_12_shares|5-8c,train_le_2026_06_20,103,41,38,0.0970873786407767,0.06553398058252428,0.36785538458737854,0.0,37.88910461249999,15.1108953875,0.39881901517711676,-0.3224559242778446,1.2410298310576693,31,31,-3.0314112625,-1.0,quality_price_tier_5_8_12_shares,5-8c,5.378640776699029,554.0,10,0.15311426762456434,0.26882763975155277,0.37454545454545457,0.25
quality_price_tier_5_8_12_shares|8-14c,train_le_2026_06_20,116,40,39,0.11206896551724138,0.10911637931034483,0.9017425177586207,0.0,104.60213206,0.9978679399999943,0.009539652016152167,-0.4565489589070534,0.5147090893071518,28,28,-4.63665,-1.0,quality_price_tier_5_8_12_shares,8-14c,7.903448275862068,916.8,13,0.4227093515704512,0.44487577639751547,0.4218181818181818,0.325
fixed_8_shares|14-20c,recent_ge_2026_06_21,9,6,7,0.4444444444444444,0.17244444444444446,1.4365533555555556,0.0,12.9289802,19.071019800000002,1.4750598658972347,0.41514596408065896,2.3624060691900284,2,2,-1.37511,-1.0,fixed_8_shares,14-20c,8.0,72.0,4,0.2695361627648178,0.15517241379310345,0.15517241379310345,0.4
fixed_8_shares|5-8c,recent_ge_2026_06_21,27,8,15,0.07407407407407407,0.06488888888888888,0.5433455407407407,0.0,14.670329599999999,1.3296703999999986,0.09063670934837065,-1.0,1.9925549552463484,6,6,-3.6304743,-1.0,fixed_8_shares,5-8c,8.0,216.0,2,0.3058388431037371,0.46551724137931033,0.46551724137931033,0.2
fixed_8_shares|8-14c,recent_ge_2026_06_21,22,8,19,0.18181818181818182,0.1108181818181818,0.9258275545454544,0.0,20.368206199999996,11.6317938,0.5710760037376292,-0.4737384678411441,1.6256619881355228,4,4,-4.51208,-1.0,fixed_8_shares,8-14c,8.0,176.0,4,0.42462499413144505,0.3793103448275862,0.3793103448275862,0.4
fixed_cash_0p80|14-20c,recent_ge_2026_06_21,9,6,7,0.4444444444444444,0.17244444444444446,0.8331022222222224,0.0,7.4979200000000015,10.342371159435743,1.379365365252729,0.34859832605689856,2.2414842759576814,2,2,-0.8338000000000002,-1.0,fixed_cash_0p80,14-20c,4.671284814483042,42.04156333034738,4,0.15462715032608573,0.07704687921557228,0.15517241379310345,0.4
fixed_cash_0p80|5-8c,recent_ge_2026_06_21,27,8,15,0.07407407407407407,0.06488888888888888,0.8374044444444444,0.0,22.60992,2.8198882869511426,0.12471907405913611,-1.0,2.256464124779208,6,6,-5.86266,-1.0,fixed_cash_0p80,5-8c,12.598979390369438,340.17244353997484,2,0.4662769806427345,0.6234122400241857,0.46551724137931033,0.2
fixed_cash_0p80|8-14c,recent_ge_2026_06_21,22,8,19,0.18181818181818182,0.1108181818181818,0.8355672727272728,0.0,18.38248,10.928416958158028,0.5945017733275394,-0.5103470328161811,1.6928962194859867,4,4,-4.1784,-1.0,fixed_cash_0p80,8-14c,7.429459615852166,163.44811154874765,4,0.37909586903117987,0.299540880760242,0.3793103448275862,0.4
price_tier_6_8_10_shares|14-20c,recent_ge_2026_06_21,9,6,7,0.4444444444444444,0.17244444444444446,1.7956916944444445,0.0,16.16122525,23.83877475,1.4750598658972343,0.415145964080659,2.362406069190028,2,2,-1.7188875000000001,-1.0,price_tier_6_8_10_shares,14-20c,10.0,90.0,4,0.34000598560823597,0.2102803738317757,0.15517241379310345,0.4
price_tier_6_8_10_shares|5-8c,recent_ge_2026_06_21,27,8,15,0.07407407407407407,0.06488888888888888,0.4075091555555556,0.0,11.002747200000002,0.9972527999999983,0.09063670934837056,-1.0,1.992554955246349,6,6,-2.722855725,-1.0,price_tier_6_8_10_shares,5-8c,6.0,162.0,2,0.23147996814995564,0.37850467289719625,0.46551724137931033,0.2
price_tier_6_8_10_shares|8-14c,recent_ge_2026_06_21,22,8,19,0.18181818181818182,0.1108181818181818,0.9258275545454544,0.0,20.368206199999996,11.6317938,0.5710760037376292,-0.4737384678411441,1.6256619881355228,4,4,-4.51208,-1.0,price_tier_6_8_10_shares,8-14c,8.0,176.0,4,0.4285140462418084,0.411214953271028,0.3793103448275862,0.4
quality_price_tier_5_8_12_shares|14-20c,recent_ge_2026_06_21,9,6,7,0.4444444444444444,0.17244444444444446,1.9091344722222223,0.0,17.18221025,22.81778975,1.327989206161646,0.26127271356068626,2.2909023309469436,2,2,-2.062665,-1.0,quality_price_tier_5_8_12_shares,14-20c,10.666666666666666,96.0,4,0.3691460588011137,0.23380418899171942,0.15517241379310345,0.4
quality_price_tier_5_8_12_shares|5-8c,recent_ge_2026_06_21,27,8,15,0.07407407407407407,0.06488888888888888,0.3648277305555556,0.0,9.850348725000002,0.14965127500000008,0.015192484974688046,-1.0,1.7912841887978075,6,6,-2.3957283875,-1.0,quality_price_tier_5_8_12_shares,5-8c,5.37037037037037,145.0,2,0.21162687202307548,0.3531417437895762,0.46551724137931033,0.2
quality_price_tier_5_8_12_shares|8-14c,recent_ge_2026_06_21,22,8,19,0.18181818181818182,0.1108181818181818,0.8869669327272728,0.0,19.51327252,9.286727480000001,0.47591850472449615,-0.5366119756168594,1.5621509302175556,4,4,-4.0945800000000006,-1.0,quality_price_tier_5_8_12_shares,8-14c,7.70909090909091,169.60000000000002,4,0.4192270691758109,0.41305406721870436,0.3793103448275862,0.4
