target_date,variant,weight_policy,trades,cities,wins,win_rate,weighted_cost_usd,weighted_profit_usd,weighted_roi,avg_weight,day_risk,regime_mix,loss_cities
2026-05-28,routed_capped_d1_no_relaxed50_best_ask,full_size,6,6,2,0.3333333333333333,30.0,-0.03597437922260127,-0.001199145974086709,1.0,0.18076190476190476,"day_marginal_runway:4,day_open_runway:2","Ankara,Chongqing,Manila,Wuhan"
2026-05-29,routed_capped_d1_no_relaxed50_best_ask,full_size,6,6,3,0.5,30.0,12.321428571428573,0.41071428571428575,1.0,0.39166666666666666,"day_forecast_capped:4,day_marginal_runway:1,day_open_runway:1","LA,Manila,Tokyo"
2026-05-30,routed_capped_d1_no_relaxed50_best_ask,full_size,3,3,2,0.6666666666666666,15.0,5.204081632653061,0.3469387755102041,1.0,0.581904761904762,day_forecast_capped:3,Singapore
2026-05-31,routed_capped_d1_no_relaxed50_best_ask,full_size,5,5,1,0.2,25.0,-13.372093023255815,-0.5348837209302326,1.0,0.3008,"day_forecast_capped:2,day_marginal_runway:2,day_open_runway:1","BuenosAires,Tokyo,Warsaw,Wuhan"
2026-06-01,routed_capped_d1_no_relaxed50_best_ask,full_size,6,6,2,0.3333333333333333,30.0,-6.541189307146755,-0.2180396435715585,1.0,0.35214285714285715,"day_forecast_capped:4,day_marginal_runway:1,day_open_runway:1","Amsterdam,CapeTown,NYC,Shanghai"
2026-06-02,routed_capped_d1_no_relaxed50_best_ask,full_size,4,4,2,0.5,20.0,5.344180225281601,0.26720901126408003,1.0,0.3817857142857143,"day_forecast_capped:3,day_open_runway:1","LA,TelAviv"
2026-06-03,routed_capped_d1_no_relaxed50_best_ask,full_size,4,4,1,0.25,20.0,-10.0,-0.5,1.0,0.40214285714285714,"day_forecast_capped:3,day_open_runway:1","Atlanta,NYC,Wuhan"
2026-06-04,routed_capped_d1_no_relaxed50_best_ask,full_size,4,4,2,0.5,20.0,0.204081632653061,0.01020408163265305,1.0,0.3375,"day_forecast_capped:2,day_open_runway:2","Ankara,LA"
2026-06-05,routed_capped_d1_no_relaxed50_best_ask,full_size,3,3,0,0.0,15.0,-15.0,-1.0,1.0,0.3398095238095238,day_open_runway:3,"Helsinki,Taipei,Tokyo"
2026-06-06,routed_capped_d1_no_relaxed50_best_ask,full_size,6,6,2,0.3333333333333333,30.0,-1.938775510204085,-0.06462585034013617,1.0,0.2711904761904762,"day_forecast_capped:2,day_marginal_runway:2,day_open_runway:2","LA,NYC,SaoPaulo,Tokyo"
2026-06-07,routed_capped_d1_no_relaxed50_best_ask,full_size,8,8,3,0.375,40.0,7.527118955690387,0.18817797389225968,1.0,0.22696428571428573,"day_forecast_capped:3,day_marginal_runway:2,day_open_runway:3","Istanbul,LA,NYC,Warsaw,Wellington"
2026-06-08,routed_capped_d1_no_relaxed50_best_ask,full_size,5,5,3,0.6,25.0,15.313181442213699,0.612527257688548,1.0,0.26657142857142857,"day_forecast_capped:2,day_marginal_runway:2,day_open_runway:1","Miami,TelAviv"
2026-06-09,routed_capped_d1_no_relaxed50_best_ask,full_size,3,3,2,0.6666666666666666,15.0,14.824561403508772,0.9883040935672515,1.0,0.12238095238095238,"day_forecast_capped:1,day_marginal_runway:2",Istanbul
2026-06-10,routed_capped_d1_no_relaxed50_best_ask,full_size,6,6,1,0.16666666666666666,30.0,-16.486486486486484,-0.5495495495495495,1.0,0.39333333333333337,"day_forecast_capped:4,day_marginal_runway:1,day_open_runway:1","Beijing,Busan,NYC,Singapore,Tokyo"
2026-06-11,routed_capped_d1_no_relaxed50_best_ask,full_size,9,9,1,0.1111111111111111,45.0,-34.79591836734694,-0.7732426303854876,1.0,0.28095238095238095,"day_forecast_capped:4,day_marginal_runway:3,day_open_runway:2","Ankara,Austin,Istanbul,Manila,Miami,SaoPaulo,TelAviv,Wuhan"
2026-06-12,routed_capped_d1_no_relaxed50_best_ask,full_size,9,9,3,0.3333333333333333,45.0,3.1382978723404253,0.06973995271867611,1.0,0.2798412698412698,"day_forecast_capped:3,day_marginal_runway:3,day_open_runway:3","Atlanta,Busan,Houston,Manila,TelAviv,Wellington"
2026-06-13,routed_capped_d1_no_relaxed50_best_ask,full_size,8,8,1,0.125,40.0,-27.5,-0.6875,1.0,0.2875357142857143,"day_forecast_capped:4,day_marginal_runway:3,day_open_runway:1","Amsterdam,Helsinki,LA,Miami,SaoPaulo,Singapore,Wuhan"
2026-06-14,routed_capped_d1_no_relaxed50_best_ask,full_size,14,14,6,0.42857142857142855,70.0,30.245643227871142,0.4320806175410163,1.0,0.3064489795918367,"day_forecast_capped:6,day_marginal_runway:2,day_open_runway:6","Chongqing,Dallas,Karachi,Lucknow,Seattle,Shanghai,Singapore,TelAviv"
2026-06-15,routed_capped_d1_no_relaxed50_best_ask,full_size,11,11,7,0.6363636363636364,55.0,34.841581953024395,0.6334833082368072,1.0,0.2925974025974026,"day_forecast_capped:5,day_marginal_runway:2,day_open_runway:4","Houston,Karachi,LA,Lucknow"
2026-06-16,routed_capped_d1_no_relaxed50_best_ask,full_size,5,5,2,0.4,25.0,6.339031339031338,0.25356125356125353,1.0,0.2803428571428571,"day_forecast_capped:2,day_marginal_runway:1,day_open_runway:2","Atlanta,TelAviv,Wellington"
2026-06-17,routed_capped_d1_no_relaxed50_best_ask,full_size,5,5,1,0.2,25.0,-13.095238095238095,-0.5238095238095238,1.0,0.46005714285714283,day_forecast_capped:5,"CapeTown,Chongqing,Helsinki,Houston"
2026-06-18,routed_capped_d1_no_relaxed50_best_ask,full_size,1,1,0,0.0,5.0,-5.0,-1.0,1.0,0.3842857142857143,day_forecast_capped:1,Karachi
2026-06-19,routed_capped_d1_no_relaxed50_best_ask,full_size,5,5,3,0.6,25.0,10.219716404385393,0.4087886561754157,1.0,0.32742857142857146,"day_forecast_capped:3,day_marginal_runway:2","Busan,Miami"
2026-06-20,routed_capped_d1_no_relaxed50_best_ask,full_size,3,3,1,0.3333333333333333,15.0,-4.795918367346939,-0.3197278911564626,1.0,0.17666666666666667,day_marginal_runway:3,"Jeddah,Tokyo"
2026-06-21,routed_capped_d1_no_relaxed50_best_ask,full_size,2,2,1,0.5,10.0,6.129032258064516,0.6129032258064516,1.0,0.10071428571428573,"day_marginal_runway:1,day_open_runway:1",Jeddah
2026-06-22,routed_capped_d1_no_relaxed50_best_ask,full_size,1,1,0,0.0,5.0,-5.0,-1.0,1.0,0.3,day_marginal_runway:1,Shanghai
2026-06-23,routed_capped_d1_no_relaxed50_best_ask,full_size,2,2,1,0.5,10.0,13.80952380952381,1.380952380952381,1.0,0.3678571428571429,"day_forecast_capped:1,day_open_runway:1",Wellington
2026-06-25,routed_capped_d1_no_relaxed50_best_ask,full_size,3,3,1,0.3333333333333333,15.0,-4.361702127659575,-0.29078014184397166,1.0,0.2738095238095238,"day_forecast_capped:1,day_marginal_runway:1,day_open_runway:1","CapeTown,Karachi"
2026-06-26,routed_capped_d1_no_relaxed50_best_ask,full_size,2,2,0,0.0,10.0,-10.0,-1.0,1.0,0.3364285714285714,"day_forecast_capped:1,day_open_runway:1","Chongqing,Warsaw"
2026-06-30,routed_capped_d1_no_relaxed50_best_ask,full_size,4,4,1,0.25,20.0,30.0,1.5,1.0,0.35464285714285715,"day_forecast_capped:3,day_marginal_runway:1","Busan,CapeTown,Helsinki"
2026-05-20,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,5,5,2,0.4,18.98559375,19.464387310606064,1.0252187825627557,0.7594237500000001,0.22000000000000003,"day_forecast_capped:1,day_marginal_runway:2,day_open_runway:2","Ankara,Beijing,Taipei"
2026-05-21,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,2,2,1,0.5,6.682129183673469,-0.46711418604651156,-0.06990499183820295,0.6682129183673469,0.3707142857142857,"day_forecast_capped:1,day_marginal_runway:1",SaoPaulo
2026-05-22,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,8,8,3,0.375,23.727161225765308,3.5085921254723207,0.14787239367102809,0.5931790306441327,0.3455357142857143,"day_forecast_capped:5,day_marginal_runway:1,day_open_runway:2","Helsinki,LA,Miami,Munich,Singapore"
2026-05-23,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,4,4,1,0.25,12.238733248086735,-5.124257044528389,-0.41869178293672327,0.6119366624043368,0.3592857142857143,"day_forecast_capped:2,day_open_runway:2","Houston,Lucknow,Miami"
2026-05-24,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,1,1,1,1.0,2.731414112244898,4.272211816588173,1.5641025641025639,0.5462828224489795,0.5228571428571429,day_forecast_capped:1,
2026-05-25,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,8,8,3,0.375,22.360124174234695,-3.3235441552953,-0.14863710636835284,0.5590031043558674,0.40267857142857144,"day_forecast_capped:6,day_open_runway:2","LA,Shanghai,Warsaw,Wellington,Wuhan"
2026-05-26,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,5,5,4,0.8,16.827330924688777,16.21168985689782,0.9634142175876688,0.6730932369875509,0.2910857142857143,"day_forecast_capped:2,day_marginal_runway:2,day_open_runway:1",Wuhan
2026-05-27,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,9,9,2,0.2222222222222222,31.24917207989796,-16.469582652460318,-0.5270406079991767,0.6944260462199546,0.3005079365079365,"day_forecast_capped:4,day_marginal_runway:4,day_open_runway:1","Denver,Helsinki,Houston,Miami,SaoPaulo,Singapore,Warsaw"
2026-05-28,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,6,6,2,0.3333333333333333,21.23325657734694,-0.6111511778594254,-0.02878273408665171,0.7077752192448981,0.18076190476190476,"day_marginal_runway:4,day_open_runway:2","Ankara,Chongqing,Manila,Wuhan"
2026-05-29,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,6,6,3,0.5,16.568414549744897,4.351609246492347,0.2626448797153828,0.5522804849914965,0.39166666666666666,"day_forecast_capped:4,day_marginal_runway:1,day_open_runway:1","LA,Manila,Tokyo"
2026-05-30,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,3,3,2,0.6666666666666666,7.738879359693878,2.675379441326531,0.3457063118544801,0.5159252906462586,0.581904761904762,day_forecast_capped:3,Singapore
2026-05-31,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,5,5,1,0.2,18.0739864334949,-11.85897143586794,-0.6561347979043943,0.7229594573397959,0.3008,"day_forecast_capped:2,day_marginal_runway:2,day_open_runway:1","BuenosAires,Tokyo,Warsaw,Wuhan"
2026-06-01,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,6,6,2,0.3333333333333333,18.232838612244898,-5.557187918890633,-0.30479005694475403,0.6077612870748299,0.35214285714285715,"day_forecast_capped:4,day_marginal_runway:1,day_open_runway:1","Amsterdam,CapeTown,NYC,Shanghai"
2026-06-02,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,4,4,2,0.5,11.759145390306124,2.1393452759603853,0.18193033634263894,0.5879572695153061,0.3817857142857143,"day_forecast_capped:3,day_open_runway:1","LA,TelAviv"
2026-06-03,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,4,4,1,0.25,11.363452514540818,-6.141779491581632,-0.5404853396203779,0.5681726257270409,0.40214285714285714,"day_forecast_capped:3,day_open_runway:1","Atlanta,NYC,Wuhan"
2026-06-04,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,4,4,2,0.5,10.608026110331632,0.6438261154336735,0.06069235772398999,0.5304013055165817,0.3375,"day_forecast_capped:2,day_open_runway:2","Ankara,LA"
2026-06-05,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,3,3,0,0.0,10.304784306683672,-10.304784306683672,-1.0,0.6869856204455781,0.3398095238095238,day_open_runway:3,"Helsinki,Taipei,Tokyo"
2026-06-06,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,6,6,2,0.3333333333333333,20.014855671683673,-3.32988551862245,-0.16637069850738204,0.6671618557227891,0.2711904761904762,"day_forecast_capped:2,day_marginal_runway:2,day_open_runway:2","LA,NYC,SaoPaulo,Tokyo"
2026-06-07,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,8,8,3,0.375,27.096119230357143,4.489749624211711,0.165697146002429,0.6774029807589286,0.22696428571428573,"day_forecast_capped:3,day_marginal_runway:2,day_open_runway:3","Istanbul,LA,NYC,Warsaw,Wellington"
2026-06-08,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,5,5,3,0.6,17.301683882653062,11.188255087602872,0.6466570053808688,0.6920673553061224,0.26657142857142857,"day_forecast_capped:2,day_marginal_runway:2,day_open_runway:1","Miami,TelAviv"
2026-06-09,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,3,3,2,0.6666666666666666,10.652293244897958,8.185101259219477,0.7683886531324913,0.7101528829931972,0.12238095238095238,"day_forecast_capped:1,day_marginal_runway:2",Istanbul
2026-06-10,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,6,6,1,0.16666666666666666,18.16782836734694,-10.587733889961388,-0.5827737732810563,0.6055942789115646,0.39333333333333337,"day_forecast_capped:4,day_marginal_runway:1,day_open_runway:1","Beijing,Busan,NYC,Singapore,Tokyo"
2026-06-11,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,9,9,1,0.1111111111111111,29.65826468622449,-20.346856522959186,-0.6860433925660453,0.6590725485827665,0.28095238095238095,"day_forecast_capped:4,day_marginal_runway:3,day_open_runway:2","Ankara,Austin,Istanbul,Manila,Miami,SaoPaulo,TelAviv,Wuhan"
2026-06-12,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,9,9,3,0.3333333333333333,31.16721197257653,-4.71159901817602,-0.15117165508168237,0.6926047105017008,0.2798412698412698,"day_forecast_capped:3,day_marginal_runway:3,day_open_runway:3","Atlanta,Busan,Houston,Manila,TelAviv,Wellington"
2026-06-13,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,8,8,1,0.125,26.479520815581633,-16.29022712935714,-0.6152009790060591,0.6619880203895409,0.2875357142857143,"day_forecast_capped:4,day_marginal_runway:3,day_open_runway:1","Amsterdam,Helsinki,LA,Miami,SaoPaulo,Singapore,Wuhan"
2026-06-14,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,14,14,6,0.42857142857142855,44.579109219885204,19.91565121378146,0.44674852329480313,0.6368444174269315,0.3064489795918367,"day_forecast_capped:6,day_marginal_runway:2,day_open_runway:6","Chongqing,Dallas,Karachi,Lucknow,Seattle,Shanghai,Singapore,TelAviv"
2026-06-15,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,11,11,7,0.6363636363636364,32.8984273507653,22.173173454354846,0.6739888572162718,0.5981532245593693,0.2925974025974026,"day_forecast_capped:5,day_marginal_runway:2,day_open_runway:4","Houston,Karachi,LA,Lucknow"
2026-06-16,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,5,5,2,0.4,17.792812792040817,5.067351621587884,0.284797669756557,0.7117125116816326,0.2803428571428571,"day_forecast_capped:2,day_marginal_runway:1,day_open_runway:2","Atlanta,TelAviv,Wellington"
2026-06-17,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,5,5,1,0.2,13.432437495102041,-6.932959965340135,-0.516135658019488,0.5372974998040816,0.46005714285714283,day_forecast_capped:5,"CapeTown,Chongqing,Helsinki,Houston"
2026-06-18,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,1,1,0,0.0,2.744719788265306,-2.744719788265306,-1.0,0.5489439576530611,0.3842857142857143,day_forecast_capped:1,Karachi
2026-06-19,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,5,5,3,0.6,17.914601706632656,6.257036871528441,0.34927021956686044,0.7165840682653062,0.32742857142857146,"day_forecast_capped:3,day_marginal_runway:2","Busan,Miami"
2026-06-20,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,3,3,1,0.3333333333333333,11.69754,-2.529091020408164,-0.21620708460139174,0.779836,0.17666666666666667,day_marginal_runway:3,"Jeddah,Tokyo"
2026-06-21,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,2,2,1,0.5,7.340470303443878,6.36920711591096,0.8676837930837705,0.7340470303443878,0.10071428571428573,"day_marginal_runway:1,day_open_runway:1",Jeddah
2026-06-22,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,1,1,0,0.0,2.91,-2.91,-1.0,0.5820000000000001,0.3,day_marginal_runway:1,Shanghai
2026-06-23,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,2,2,1,0.5,6.369586511479593,11.529223012329933,1.810042612899814,0.6369586511479592,0.3678571428571429,"day_forecast_capped:1,day_open_runway:1",Wellington
2026-06-25,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,3,3,1,0.3333333333333333,9.70025264987245,-1.3557129625081412,-0.1397605826819333,0.6466835099914966,0.2738095238095238,"day_forecast_capped:1,day_marginal_runway:1,day_open_runway:1","CapeTown,Karachi"
2026-06-26,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,2,2,0,0.0,6.533395719387755,-6.533395719387755,-1.0,0.6533395719387756,0.3364285714285714,"day_forecast_capped:1,day_open_runway:1","Chongqing,Warsaw"
2026-06-30,routed_capped_d1_no_relaxed50_best_ask,soft_moderate,4,4,1,0.25,12.466884331632654,29.39561566836735,2.3578959174090386,0.6233442165816327,0.35464285714285715,"day_forecast_capped:3,day_marginal_runway:1","Busan,CapeTown,Helsinki"
2026-05-20,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,5,5,2,0.4,14.1857,9.331012121212122,0.6577759378255653,0.567428,0.22000000000000003,"day_forecast_capped:1,day_marginal_runway:2,day_open_runway:2","Ankara,Beijing,Taipei"
2026-05-21,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,2,2,1,0.5,3.7432480408163262,-0.815930337921215,-0.21797389032848521,0.3743248040816326,0.3707142857142857,"day_forecast_capped:1,day_marginal_runway:1",SaoPaulo
2026-05-22,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,8,8,3,0.375,13.36630513265306,3.8610512149306913,0.2888645124147571,0.33415762831632656,0.3455357142857143,"day_forecast_capped:5,day_marginal_runway:1,day_open_runway:2","Helsinki,LA,Miami,Munich,Singapore"
2026-05-23,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,4,4,1,0.25,7.3275441326530615,-2.928894211145997,-0.3997102109688067,0.36637720663265305,0.3592857142857143,"day_forecast_capped:2,day_open_runway:2","Houston,Lucknow,Miami"
2026-05-24,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,1,1,1,1.0,1.3704509387755102,2.1435258273155413,1.5641025641025639,0.274090187755102,0.5228571428571429,day_forecast_capped:1,
2026-05-25,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,8,8,3,0.375,12.098778944897958,-2.3221110877551014,-0.19192937554531758,0.30246947362244897,0.40267857142857144,"day_forecast_capped:6,day_open_runway:2","LA,Shanghai,Warsaw,Wellington,Wuhan"
2026-05-26,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,5,5,4,0.8,10.119831767346938,8.18290486395708,0.8086008791529891,0.40479327069387755,0.2910857142857143,"day_forecast_capped:2,day_marginal_runway:2,day_open_runway:1",Wuhan
2026-05-27,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,9,9,2,0.2222222222222222,19.710192959183672,-11.182418582766442,-0.5673419131879254,0.43800428798185936,0.3005079365079365,"day_forecast_capped:4,day_marginal_runway:4,day_open_runway:1","Denver,Helsinki,Houston,Miami,SaoPaulo,Singapore,Warsaw"
2026-05-28,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,6,6,2,0.3333333333333333,12.175790448979592,1.3314454544894567,0.10935187001358423,0.405859681632653,0.18076190476190476,"day_marginal_runway:4,day_open_runway:2","Ankara,Chongqing,Manila,Wuhan"
2026-05-29,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,6,6,3,0.5,8.037560846938776,0.10594738010204119,0.013181533815995038,0.2679186948979592,0.39166666666666666,"day_forecast_capped:4,day_marginal_runway:1,day_open_runway:1","LA,Manila,Tokyo"
2026-05-30,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,3,3,2,0.6666666666666666,3.2631571836734694,1.1148652653061222,0.341652333171114,0.21754381224489794,0.581904761904762,day_forecast_capped:3,Singapore
2026-05-31,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,5,5,1,0.2,12.447889531632653,-9.520571828737541,-0.7648342158358497,0.4979155812653061,0.3008,"day_forecast_capped:2,day_marginal_runway:2,day_open_runway:1","BuenosAires,Tokyo,Warsaw,Wuhan"
2026-06-01,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,6,6,2,0.3333333333333333,11.205751081632654,-4.360533031597581,-0.3891334904578534,0.37352503605442183,0.35214285714285715,"day_forecast_capped:4,day_marginal_runway:1,day_open_runway:1","Amsterdam,CapeTown,NYC,Shanghai"
2026-06-02,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,4,4,2,0.5,7.170955897959184,0.7351710540982346,0.10252064920765451,0.3585477948979592,0.3817857142857143,"day_forecast_capped:3,day_open_runway:1","LA,TelAviv"
2026-06-03,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,4,4,1,0.25,6.380573177551019,-3.6905604224489794,-0.5784057826393403,0.31902865887755105,0.40214285714285714,"day_forecast_capped:3,day_open_runway:1","Atlanta,NYC,Wuhan"
2026-06-04,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,4,4,2,0.5,4.910430153061224,0.6309989285714281,0.12850176235131977,0.2455215076530612,0.3375,"day_forecast_capped:2,day_open_runway:2","Ankara,LA"
2026-06-05,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,3,3,0,0.0,6.23957007142857,-6.23957007142857,-1.0,0.41597133809523806,0.3398095238095238,day_open_runway:3,"Helsinki,Taipei,Tokyo"
2026-06-06,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,6,6,2,0.3333333333333333,12.77129843877551,-3.839744357142858,-0.30065418763411234,0.42570994795918365,0.2711904761904762,"day_forecast_capped:2,day_marginal_runway:2,day_open_runway:2","LA,NYC,SaoPaulo,Tokyo"
2026-06-07,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,8,8,3,0.375,19.322369010204078,1.6727128430777736,0.08656872468352196,0.48305922525510203,0.22696428571428573,"day_forecast_capped:3,day_marginal_runway:2,day_open_runway:3","Istanbul,LA,NYC,Warsaw,Wellington"
2026-06-08,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,5,5,3,0.6,11.606497183673468,8.64040826778751,0.7444458160849535,0.4642598873469387,0.26657142857142857,"day_forecast_capped:2,day_marginal_runway:2,day_open_runway:1","Miami,TelAviv"
2026-06-09,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,3,3,2,0.6666666666666666,7.481802040816326,4.2992559613319,0.5746284034083874,0.4987868027210884,0.12238095238095238,"day_forecast_capped:1,day_marginal_runway:2",Istanbul
2026-06-10,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,6,6,1,0.16666666666666666,10.235284530612244,-5.409723306122448,-0.5285366801423794,0.3411761510204081,0.39333333333333337,"day_forecast_capped:4,day_marginal_runway:1,day_open_runway:1","Beijing,Busan,NYC,Singapore,Tokyo"
2026-06-11,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,9,9,1,0.1111111111111111,17.933719489795916,-11.735107244897959,-0.6543599196795234,0.39852709977324263,0.28095238095238095,"day_forecast_capped:4,day_marginal_runway:3,day_open_runway:2","Ankara,Austin,Istanbul,Manila,Miami,SaoPaulo,TelAviv,Wuhan"
2026-06-12,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,9,9,3,0.3333333333333333,20.094936224489796,-5.073930997611812,-0.2524979895894463,0.4465541383219954,0.2798412698412698,"day_forecast_capped:3,day_marginal_runway:3,day_open_runway:3","Atlanta,Busan,Houston,Manila,TelAviv,Wellington"
2026-06-13,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,8,8,1,0.125,16.813951593877555,-10.352433736734696,-0.6157049804106915,0.4203487898469388,0.2875357142857143,"day_forecast_capped:4,day_marginal_runway:3,day_open_runway:1","Amsterdam,Helsinki,LA,Miami,SaoPaulo,Singapore,Wuhan"
2026-06-14,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,14,14,6,0.42857142857142855,27.35470065204081,10.744189568328876,0.3927730632112511,0.3907814378862974,0.3064489795918367,"day_forecast_capped:6,day_marginal_runway:2,day_open_runway:6","Chongqing,Dallas,Karachi,Lucknow,Seattle,Shanghai,Singapore,TelAviv"
2026-06-15,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,11,11,7,0.6363636363636364,19.01608012244898,11.591020431641526,0.6095378415006795,0.34574691131725416,0.2925974025974026,"day_forecast_capped:5,day_marginal_runway:2,day_open_runway:4","Houston,Karachi,LA,Lucknow"
2026-06-16,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,5,5,2,0.4,12.672209662040814,3.8618840061957083,0.30475221837307936,0.5068883864816327,0.2803428571428571,"day_forecast_capped:2,day_marginal_runway:1,day_open_runway:2","Atlanta,TelAviv,Wellington"
2026-06-17,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,5,5,1,0.2,7.0903471224489785,-3.2522221224489787,-0.45868306110881546,0.28361388489795913,0.46005714285714283,day_forecast_capped:5,"CapeTown,Chongqing,Helsinki,Houston"
2026-06-18,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,1,1,0,0.0,1.6462974489795918,-1.6462974489795918,-1.0,0.32925948979591835,0.3842857142857143,day_forecast_capped:1,Karachi
2026-06-19,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,5,5,3,0.6,12.754064714285715,4.427441917410115,0.34713967794525746,0.5101625885714286,0.32742857142857146,"day_forecast_capped:3,day_marginal_runway:2","Busan,Miami"
2026-06-20,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,3,3,1,0.3333333333333333,6.77802,-1.749407755102041,-0.25810011701087354,0.451868,0.17666666666666667,day_marginal_runway:3,"Jeddah,Tokyo"
2026-06-21,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,2,2,1,0.5,5.3916474999999995,5.8986750806451616,1.0940394528101405,0.53916475,0.10071428571428573,"day_marginal_runway:1,day_open_runway:1",Jeddah
2026-06-22,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,1,1,0,0.0,0.6630000000000001,-0.6630000000000001,-1.0,0.13260000000000002,0.3,day_marginal_runway:1,Shanghai
2026-06-23,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,2,2,1,0.5,4.02250637755102,8.727493622448979,2.1696655774508544,0.40225063775510206,0.3678571428571429,"day_forecast_capped:1,day_open_runway:1",Wellington
2026-06-25,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,3,3,1,0.3333333333333333,5.628250183673469,-0.8919243478072079,-0.1584727612845851,0.37521667891156457,0.2738095238095238,"day_forecast_capped:1,day_marginal_runway:1,day_open_runway:1","CapeTown,Karachi"
2026-06-26,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,2,2,0,0.0,4.333473469387755,-4.333473469387755,-1.0,0.4333473469387755,0.3364285714285714,"day_forecast_capped:1,day_open_runway:1","Chongqing,Warsaw"
2026-06-30,routed_capped_d1_no_relaxed50_best_ask,soft_balanced,4,4,1,0.25,7.633868367346938,20.85613163265306,2.7320528242094073,0.38169341836734694,0.35464285714285715,"day_forecast_capped:3,day_marginal_runway:1","Busan,CapeTown,Helsinki"
2026-05-20,routed_capped_d2_no_relaxed50_best_ask,full_size,4,4,2,0.5,20.0,36.06060606060606,1.8030303030303032,1.0,0.15,"day_marginal_runway:2,day_open_runway:2","Ankara,Beijing"
2026-05-21,routed_capped_d2_no_relaxed50_best_ask,full_size,1,1,0,0.0,5.0,-5.0,-1.0,1.0,0.19571428571428573,day_marginal_runway:1,SaoPaulo
