state_key,orderbook_file,snapshot_ts_utc,snapshot_ts_local,decision_hour_local,city,target_date,unit,winner_label,running_max_c,running_max_f,current_temp_c,final_max_c,final_max_f,running_value,decline,period,materialized_period,current_bracket,yes_current_ask,yes_current_size,current_yes_wins,yes_current_pnl,d1_no_bracket,d1_no_ask,d1_no_size,d1_hit,d1_no_pnl,d1_skip_over_wins_no_only,d2_no_bracket,d2_no_ask,d2_no_size,d2_hit,d2_no_pnl,d2_skip_over_wins_no_only,has_d1_no,has_d2_no,current_yes_cost,d1_no_cost,d2_no_cost,current_yes_pnl,settlement_state,ladder_cost,ladder_pnl,can_ladder,d1_no_minus_yes_pnl,d2_no_minus_yes_pnl,ladder_minus_yes_pnl
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1530.jsonl.gz|Chengdu|2026-06-02|2026-06-02T07:30:53+00:00|15|30,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1530.jsonl.gz,2026-06-02T07:30:53+00:00,2026-06-02T07:30:53+00:00,15,Chengdu,2026-06-02,C,31,30.0,86.0,30.0,31.11111111111111,88.0,30,0.0,holdout,factory_v1,30,0.66,32.0,False,-0.66,31,0.65,7.45,True,-0.65,False,32,0.95,53.76,False,0.050000000000000044,False,True,True,0.66,0.65,0.95,-0.66,d1_hit,1.6,-0.6,True,0.010000000000000009,0.7100000000000001,0.06000000000000005
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1530.jsonl.gz|Chongqing|2026-06-02|2026-06-02T07:30:53+00:00|15|26,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1530.jsonl.gz,2026-06-02T07:30:53+00:00,2026-06-02T07:30:53+00:00,15,Chongqing,2026-06-02,C,26,26.11111111111111,79.0,26.11111111111111,26.11111111111111,79.0,26,0.0,holdout,factory_v1,26,0.41,29.5,True,0.5900000000000001,27,0.5,5.5,False,0.5,False,28,0.88,29.99,False,0.12,False,True,True,0.41,0.5,0.88,0.5900000000000001,current_hit,1.38,0.62,True,-0.09000000000000008,-0.4700000000000001,0.029999999999999916
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1530.jsonl.gz|Guangzhou|2026-06-02|2026-06-02T07:30:53+00:00|15|35,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1530.jsonl.gz,2026-06-02T07:30:53+00:00,2026-06-02T07:30:53+00:00,15,Guangzhou,2026-06-02,C,37,35.0,95.0,35.0,37.22222222222222,99.0,35,0.0,holdout,factory_v1,35,0.56,25.0,False,-0.56,36,0.58,8.0,False,0.42000000000000004,True,37,0.978,41.57,True,-0.978,False,True,True,0.56,0.58,0.978,-0.56,d2_hit,1.5579999999999998,-0.5579999999999999,True,0.9800000000000001,-0.4179999999999999,0.002000000000000113
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1530.jsonl.gz|Shanghai|2026-06-02|2026-06-02T07:30:53+00:00|15|31,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1530.jsonl.gz,2026-06-02T07:30:53+00:00,2026-06-02T07:30:53+00:00,15,Shanghai,2026-06-02,C,31,31.11111111111111,88.0,28.88888888888889,31.11111111111111,88.0,31,2.2222222222222214,holdout,factory_v1,31,0.998,1733.44,True,0.0020000000000000018,32,0.998,2195.09,False,0.0020000000000000018,False,33+,,,False,,False,True,False,0.998,0.998,,0.0020000000000000018,current_hit,,,False,0.0,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1530.jsonl.gz|Singapore|2026-06-02|2026-06-02T07:30:53+00:00|15|32,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1530.jsonl.gz,2026-06-02T07:30:53+00:00,2026-06-02T07:30:53+00:00,15,Singapore,2026-06-02,C,33,32.22222222222222,90.0,32.22222222222222,32.77777777777778,91.0,32,0.0,holdout,factory_v1,32,0.01,1630.92,False,-0.01,33,0.02,98.0,True,-0.02,False,34,0.997,7.73,False,0.0030000000000000027,False,True,True,0.01,0.02,0.997,-0.01,d1_hit,1.017,-0.016999999999999998,True,-0.01,0.013000000000000003,-0.0069999999999999975
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1530.jsonl.gz|Wuhan|2026-06-02|2026-06-02T07:30:53+00:00|15|31,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1530.jsonl.gz,2026-06-02T07:30:53+00:00,2026-06-02T07:30:53+00:00,15,Wuhan,2026-06-02,C,31,31.11111111111111,88.0,31.11111111111111,31.11111111111111,88.0,31,0.0,holdout,factory_v1,31,0.88,16.0,True,0.12,32,0.89,67.0,False,0.10999999999999999,False,33,0.997,24.28,False,0.0030000000000000027,False,True,True,0.88,0.89,0.997,0.12,current_hit,1.887,0.11299999999999999,True,-0.010000000000000009,-0.11699999999999999,-0.007000000000000006
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1600.jsonl.gz|Busan|2026-06-02|2026-06-02T08:00:53+00:00|17|23,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1600.jsonl.gz,2026-06-02T08:00:53+00:00,2026-06-02T08:00:53+00:00,17,Busan,2026-06-02,C,23,22.77777777777778,73.0,22.77777777777778,22.77777777777778,73.0,23,0.0,holdout,factory_v1,23,0.95,125.71,True,0.050000000000000044,24,0.99,120.53,False,0.010000000000000009,False,25,0.999,683.38,False,0.0010000000000000009,False,True,True,0.95,0.99,0.999,0.050000000000000044,current_hit,1.9889999999999999,0.01100000000000001,True,-0.040000000000000036,-0.049000000000000044,-0.039000000000000035
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1600.jsonl.gz|Chengdu|2026-06-02|2026-06-02T08:00:53+00:00|16|30,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1600.jsonl.gz,2026-06-02T08:00:53+00:00,2026-06-02T08:00:53+00:00,16,Chengdu,2026-06-02,C,31,30.0,86.0,30.0,31.11111111111111,88.0,30,0.0,holdout,factory_v1,30,0.73,15.46,False,-0.73,31,0.73,34.0,True,-0.73,False,32,0.996,17.37,False,0.0040000000000000036,False,True,True,0.73,0.73,0.996,-0.73,d1_hit,1.726,-0.726,True,0.0,0.734,0.0040000000000000036
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1600.jsonl.gz|Chongqing|2026-06-02|2026-06-02T08:00:53+00:00|16|26,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1600.jsonl.gz,2026-06-02T08:00:53+00:00,2026-06-02T08:00:53+00:00,16,Chongqing,2026-06-02,C,26,26.11111111111111,79.0,26.11111111111111,26.11111111111111,79.0,26,0.0,holdout,factory_v1,26,0.891,8.0,True,0.10899999999999999,27,0.85,8.0,False,0.15000000000000002,False,28,0.989,15.0,False,0.01100000000000001,False,True,True,0.891,0.85,0.989,0.10899999999999999,current_hit,1.839,0.16100000000000003,True,0.041000000000000036,-0.09799999999999998,0.052000000000000046
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1600.jsonl.gz|Guangzhou|2026-06-02|2026-06-02T08:00:53+00:00|16|37,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1600.jsonl.gz,2026-06-02T08:00:53+00:00,2026-06-02T08:00:53+00:00,16,Guangzhou,2026-06-02,C,37,37.22222222222222,99.0,37.22222222222222,37.22222222222222,99.0,37,0.0,holdout,factory_v1,37,0.979,50.0,True,0.02100000000000002,38,0.978,28.03,False,0.02200000000000002,False,39+,0.999,1635.56,False,0.0010000000000000009,False,True,True,0.979,0.978,0.999,0.02100000000000002,current_hit,1.9769999999999999,0.02300000000000002,True,0.0010000000000000009,-0.020000000000000018,0.0020000000000000018
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1600.jsonl.gz|Lucknow|2026-06-02|2026-06-02T08:00:53+00:00|13|nan,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1600.jsonl.gz,2026-06-02T08:00:53+00:00,2026-06-02T08:00:53+00:00,13,Lucknow,2026-06-02,C,38,37.22222222222222,99.0,37.22222222222222,37.22222222222222,99.0,37,0.0,holdout,factory_v1,,,,False,,38,0.033,217.91,True,-0.033,False,39,0.973,6.16,False,0.027000000000000024,False,True,True,,0.033,0.973,,d1_hit,1.006,-0.005999999999999978,True,,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1600.jsonl.gz|Singapore|2026-06-02|2026-06-02T08:00:53+00:00|16|33,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1600.jsonl.gz,2026-06-02T08:00:53+00:00,2026-06-02T08:00:53+00:00,16,Singapore,2026-06-02,C,33,32.77777777777778,91.0,32.22222222222222,32.77777777777778,91.0,33,0.5555555555555571,holdout,factory_v1,33,0.998,95.0,True,0.0020000000000000018,34,0.995,140.48,False,0.0050000000000000044,False,,,,False,,False,True,False,0.998,0.995,,0.0020000000000000018,current_hit,,,False,0.0030000000000000027,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz|Beijing|2026-06-02|2026-06-02T08:30:53+00:00|16|33,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz,2026-06-02T08:30:53+00:00,2026-06-02T08:30:53+00:00,16,Beijing,2026-06-02,C,33,32.77777777777778,91.0,32.77777777777778,32.77777777777778,91.0,33,0.0,holdout,factory_v1,33,0.981,77.58,True,0.019000000000000017,34,0.985,70.0,False,0.015000000000000013,False,35,,,False,,False,True,False,0.981,0.985,,0.019000000000000017,current_hit,,,False,-0.0040000000000000036,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz|Busan|2026-06-02|2026-06-02T08:30:53+00:00|17|23,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz,2026-06-02T08:30:53+00:00,2026-06-02T08:30:53+00:00,17,Busan,2026-06-02,C,23,22.77777777777778,73.0,22.77777777777778,22.77777777777778,73.0,23,0.0,holdout,factory_v1,23,0.95,125.71,True,0.050000000000000044,24,0.99,120.53,False,0.010000000000000009,False,25,0.999,683.38,False,0.0010000000000000009,False,True,True,0.95,0.99,0.999,0.050000000000000044,current_hit,1.9889999999999999,0.01100000000000001,True,-0.040000000000000036,-0.049000000000000044,-0.039000000000000035
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz|Chengdu|2026-06-02|2026-06-02T08:30:53+00:00|16|30,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz,2026-06-02T08:30:53+00:00,2026-06-02T08:30:53+00:00,16,Chengdu,2026-06-02,C,31,30.0,86.0,30.0,31.11111111111111,88.0,30,0.0,holdout,factory_v1,30,0.73,15.46,False,-0.73,31,0.73,34.0,True,-0.73,False,32,0.996,17.37,False,0.0040000000000000036,False,True,True,0.73,0.73,0.996,-0.73,d1_hit,1.726,-0.726,True,0.0,0.734,0.0040000000000000036
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz|Chongqing|2026-06-02|2026-06-02T08:30:53+00:00|16|26,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz,2026-06-02T08:30:53+00:00,2026-06-02T08:30:53+00:00,16,Chongqing,2026-06-02,C,26,26.11111111111111,79.0,26.11111111111111,26.11111111111111,79.0,26,0.0,holdout,factory_v1,26,0.891,8.0,True,0.10899999999999999,27,0.85,8.0,False,0.15000000000000002,False,28,0.989,15.0,False,0.01100000000000001,False,True,True,0.891,0.85,0.989,0.10899999999999999,current_hit,1.839,0.16100000000000003,True,0.041000000000000036,-0.09799999999999998,0.052000000000000046
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz|Guangzhou|2026-06-02|2026-06-02T08:30:53+00:00|16|37,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz,2026-06-02T08:30:53+00:00,2026-06-02T08:30:53+00:00,16,Guangzhou,2026-06-02,C,37,37.22222222222222,99.0,37.22222222222222,37.22222222222222,99.0,37,0.0,holdout,factory_v1,37,0.979,50.0,True,0.02100000000000002,38,0.978,28.03,False,0.02200000000000002,False,39+,0.999,1635.56,False,0.0010000000000000009,False,True,True,0.979,0.978,0.999,0.02100000000000002,current_hit,1.9769999999999999,0.02300000000000002,True,0.0010000000000000009,-0.020000000000000018,0.0020000000000000018
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz|Karachi|2026-06-02|2026-06-02T08:30:53+00:00|13|35,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz,2026-06-02T08:30:53+00:00,2026-06-02T08:30:53+00:00,13,Karachi,2026-06-02,C,37+,35.0,95.0,35.0,37.22222222222222,99.0,35,0.0,holdout,factory_v1,35,0.31,5.0,False,-0.31,36,0.38,6.0,False,0.62,True,37+,0.94,1837.36,True,-0.94,False,True,True,0.31,0.38,0.94,-0.31,d2_hit,1.3199999999999998,-0.31999999999999995,True,0.9299999999999999,-0.6299999999999999,-0.009999999999999953
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz|Shanghai|2026-06-02|2026-06-02T08:30:53+00:00|16|31,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz,2026-06-02T08:30:53+00:00,2026-06-02T08:30:53+00:00,16,Shanghai,2026-06-02,C,31,31.11111111111111,88.0,27.22222222222222,31.11111111111111,88.0,31,3.8888888888888897,holdout,factory_v1,31,0.999,252.31,True,0.0010000000000000009,32,0.999,526.11,False,0.0010000000000000009,False,,,,False,,False,True,False,0.999,0.999,,0.0010000000000000009,current_hit,,,False,0.0,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz|Singapore|2026-06-02|2026-06-02T08:30:53+00:00|16|33,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz,2026-06-02T08:30:53+00:00,2026-06-02T08:30:53+00:00,16,Singapore,2026-06-02,C,33,32.77777777777778,91.0,32.22222222222222,32.77777777777778,91.0,33,0.5555555555555571,holdout,factory_v1,33,0.998,95.0,True,0.0020000000000000018,34,0.995,140.48,False,0.0050000000000000044,False,,,,False,,False,True,False,0.998,0.995,,0.0020000000000000018,current_hit,,,False,0.0030000000000000027,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz|Wuhan|2026-06-02|2026-06-02T08:30:53+00:00|16|31,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1630.jsonl.gz,2026-06-02T08:30:53+00:00,2026-06-02T08:30:53+00:00,16,Wuhan,2026-06-02,C,31,31.11111111111111,88.0,31.11111111111111,31.11111111111111,88.0,31,0.0,holdout,factory_v1,31,0.96,14.36,True,0.040000000000000036,32,0.96,71.43,False,0.040000000000000036,False,33,0.999,5.33,False,0.0010000000000000009,False,True,True,0.96,0.96,0.999,0.040000000000000036,current_hit,1.959,0.041000000000000036,True,0.0,-0.039000000000000035,0.0010000000000000009
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1700.jsonl.gz|Chengdu|2026-06-02|2026-06-02T09:00:53+00:00|17|31,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1700.jsonl.gz,2026-06-02T09:00:53+00:00,2026-06-02T09:00:53+00:00,17,Chengdu,2026-06-02,C,31,31.11111111111111,88.0,31.11111111111111,31.11111111111111,88.0,31,0.0,holdout,factory_v1,31,0.979,15.52,True,0.02100000000000002,32,0.99,11.05,False,0.010000000000000009,False,33,,,False,,False,True,False,0.979,0.99,,0.02100000000000002,current_hit,,,False,-0.01100000000000001,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1700.jsonl.gz|Chongqing|2026-06-02|2026-06-02T09:00:53+00:00|17|26,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1700.jsonl.gz,2026-06-02T09:00:53+00:00,2026-06-02T09:00:53+00:00,17,Chongqing,2026-06-02,C,26,26.11111111111111,79.0,26.11111111111111,26.11111111111111,79.0,26,0.0,holdout,factory_v1,26,0.95,24.12,True,0.050000000000000044,27,0.95,11.29,False,0.050000000000000044,False,28,,,False,,False,True,False,0.95,0.95,,0.050000000000000044,current_hit,,,False,0.0,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1700.jsonl.gz|Lucknow|2026-06-02|2026-06-02T09:00:53+00:00|14|nan,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1700.jsonl.gz,2026-06-02T09:00:53+00:00,2026-06-02T09:00:53+00:00,14,Lucknow,2026-06-02,C,38,37.22222222222222,99.0,37.22222222222222,37.22222222222222,99.0,37,0.0,holdout,factory_v1,,,,False,,38,0.022,18.55,True,-0.022,False,39,0.982,125.31,False,0.018000000000000016,False,True,True,,0.022,0.982,,d1_hit,1.004,-0.003999999999999983,True,,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz|Beijing|2026-06-02|2026-06-02T09:30:04+00:00|17|33,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz,2026-06-02T09:30:04+00:00,2026-06-02T09:30:04+00:00,17,Beijing,2026-06-02,C,33,32.77777777777778,91.0,32.77777777777778,32.77777777777778,91.0,33,0.0,holdout,factory_v1,33,0.99,213.55,True,0.010000000000000009,34,0.988,50.0,False,0.01200000000000001,False,35,,,False,,False,True,False,0.99,0.988,,0.010000000000000009,current_hit,,,False,0.0020000000000000018,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz|Chengdu|2026-06-02|2026-06-02T09:30:04+00:00|17|31,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz,2026-06-02T09:30:04+00:00,2026-06-02T09:30:04+00:00,17,Chengdu,2026-06-02,C,31,31.11111111111111,88.0,31.11111111111111,31.11111111111111,88.0,31,0.0,holdout,factory_v1,31,0.979,15.52,True,0.02100000000000002,32,0.99,11.05,False,0.010000000000000009,False,33,,,False,,False,True,False,0.979,0.99,,0.02100000000000002,current_hit,,,False,-0.01100000000000001,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz|Chongqing|2026-06-02|2026-06-02T09:30:04+00:00|17|26,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz,2026-06-02T09:30:04+00:00,2026-06-02T09:30:04+00:00,17,Chongqing,2026-06-02,C,26,26.11111111111111,79.0,26.11111111111111,26.11111111111111,79.0,26,0.0,holdout,factory_v1,26,0.95,24.12,True,0.050000000000000044,27,0.95,11.29,False,0.050000000000000044,False,28,,,False,,False,True,False,0.95,0.95,,0.050000000000000044,current_hit,,,False,0.0,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz|Guangzhou|2026-06-02|2026-06-02T09:30:04+00:00|17|37,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz,2026-06-02T09:30:04+00:00,2026-06-02T09:30:04+00:00,17,Guangzhou,2026-06-02,C,37,37.22222222222222,99.0,33.888888888888886,37.22222222222222,99.0,37,3.3333333333333357,holdout,factory_v1,37,0.998,738.96,True,0.0020000000000000018,38,0.999,677.06,False,0.0010000000000000009,False,,,,False,,False,True,False,0.998,0.999,,0.0020000000000000018,current_hit,,,False,-0.0010000000000000009,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz|Karachi|2026-06-02|2026-06-02T09:30:04+00:00|14|36,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz,2026-06-02T09:30:04+00:00,2026-06-02T09:30:04+00:00,14,Karachi,2026-06-02,C,37+,36.111111111111114,97.0,36.111111111111114,37.22222222222222,99.0,36,0.0,holdout,factory_v1,36,0.9,30.0,False,-0.9,37+,0.92,55.69,True,-0.92,False,,,,False,,False,True,False,0.9,0.92,,-0.9,d1_hit,,,False,-0.020000000000000018,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz|Lucknow|2026-06-02|2026-06-02T09:30:04+00:00|15|nan,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz,2026-06-02T09:30:04+00:00,2026-06-02T09:30:04+00:00,15,Lucknow,2026-06-02,C,38,37.22222222222222,99.0,37.22222222222222,37.22222222222222,99.0,37,0.0,holdout,factory_v1,,,,False,,38,0.009,6.0,True,-0.009,False,39,0.998,93.85,False,0.0020000000000000018,False,True,True,,0.009,0.998,,d1_hit,1.007,-0.0069999999999999975,True,,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz|Singapore|2026-06-02|2026-06-02T09:30:04+00:00|17|33,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz,2026-06-02T09:30:04+00:00,2026-06-02T09:30:04+00:00,17,Singapore,2026-06-02,C,33,32.77777777777778,91.0,32.22222222222222,32.77777777777778,91.0,33,0.5555555555555571,holdout,factory_v1,33,0.999,1690.01,True,0.0010000000000000009,34,0.999,748.71,False,0.0010000000000000009,False,,,,False,,False,True,False,0.999,0.999,,0.0010000000000000009,current_hit,,,False,0.0,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz|Wuhan|2026-06-02|2026-06-02T09:30:04+00:00|17|31,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1730.jsonl.gz,2026-06-02T09:30:04+00:00,2026-06-02T09:30:04+00:00,17,Wuhan,2026-06-02,C,31,31.11111111111111,88.0,30.0,31.11111111111111,88.0,31,1.1111111111111107,holdout,factory_v1,31,0.998,255.0,True,0.0020000000000000018,32,0.998,25.0,False,0.0020000000000000018,False,,,,False,,False,True,False,0.998,0.998,,0.0020000000000000018,current_hit,,,False,0.0,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1800.jsonl.gz|Lucknow|2026-06-02|2026-06-02T10:00:53+00:00|15|nan,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1800.jsonl.gz,2026-06-02T10:00:53+00:00,2026-06-02T10:00:53+00:00,15,Lucknow,2026-06-02,C,38,37.22222222222222,99.0,37.22222222222222,37.22222222222222,99.0,37,0.0,holdout,factory_v1,,,,False,,38,0.009,6.0,True,-0.009,False,39,0.998,93.85,False,0.0020000000000000018,False,True,True,,0.009,0.998,,d1_hit,1.007,-0.0069999999999999975,True,,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1830.jsonl.gz|Ankara|2026-06-02|2026-06-02T10:30:53+00:00|13|23,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1830.jsonl.gz,2026-06-02T10:30:53+00:00,2026-06-02T10:30:53+00:00,13,Ankara,2026-06-02,C,25,22.77777777777778,73.0,22.77777777777778,25.0,77.0,23,0.0,holdout,factory_v1,23,0.002,133.28,False,-0.002,24,0.84,24.0,False,0.16000000000000003,True,25,0.33,50.6,True,-0.33,False,True,True,0.002,0.84,0.33,-0.002,d2_hit,1.17,-0.16999999999999998,True,0.16200000000000003,-0.328,-0.16799999999999998
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1830.jsonl.gz|Helsinki|2026-06-02|2026-06-02T10:30:53+00:00|13|19,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1830.jsonl.gz,2026-06-02T10:30:53+00:00,2026-06-02T10:30:53+00:00,13,Helsinki,2026-06-02,C,21,18.88888888888889,66.0,18.88888888888889,21.11111111111111,70.0,19,0.0,holdout,factory_v1,19,0.1,79.1,False,-0.1,20,0.34,44.93,False,0.6599999999999999,True,21,0.79,7.25,True,-0.79,False,True,True,0.1,0.34,0.79,-0.1,d2_hit,1.1300000000000001,-0.13000000000000012,True,0.7599999999999999,-0.6900000000000001,-0.03000000000000011
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1830.jsonl.gz|Jeddah|2026-06-02|2026-06-02T10:30:53+00:00|13|33,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1830.jsonl.gz,2026-06-02T10:30:53+00:00,2026-06-02T10:30:53+00:00,13,Jeddah,2026-06-02,C,34,32.77777777777778,91.0,32.77777777777778,33.888888888888886,93.0,33,0.0,holdout,factory_v1,33,0.14,16.0,False,-0.14,34,0.64,16.0,True,-0.64,False,35,0.73,31.0,False,0.27,False,True,True,0.14,0.64,0.73,-0.14,d1_hit,1.37,-0.37,True,-0.5,0.41000000000000003,-0.22999999999999998
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1830.jsonl.gz|TelAviv|2026-06-02|2026-06-02T10:30:53+00:00|13|28,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_1830.jsonl.gz,2026-06-02T10:30:53+00:00,2026-06-02T10:30:53+00:00,13,TelAviv,2026-06-02,C,28,27.77777777777778,82.0,27.77777777777778,27.77777777777778,82.0,28,0.0,holdout,factory_v1,28,0.72,46.0,True,0.28,29,0.77,27.78,False,0.22999999999999998,False,30,0.95,64.87,False,0.050000000000000044,False,True,True,0.72,0.77,0.95,0.28,current_hit,1.72,0.28,True,-0.050000000000000044,-0.22999999999999998,0.0
