snapshot_ts_utc,city,target_date,leg,bracket,unit,win,entry_price,p_market_entry_v1,p_heating_done_score_v1,p_leg_win_physical_lodo_v1,p_leg_win_physical_expanding_v1,p_leg_win_physical_v1,local_time_float,forecast_peak_delta_hours_local,forecast_gap_to_running_native,decline_native,target_distance_native,forecast_margin_to_target_native,metar_obs_count_today,running_value,leg.1,unit.1,path_state,peak_delta_bucket,forecast_gap_bucket,fee_per_share,cost_per_share,p_model,model_edge_per_share,pnl_per_share,roi,pred_name,scope,edge_threshold,is_leaky_eval
2026-07-05T08:36:22Z,Helsinki,2026-07-05,d2_no,18,C,1.0,0.63,0.63,0.45,0.740502648251195,0.6940503278884034,0.7723828550170232,16.6,-6.4,0.3000000000000007,0.0,2.0,1.6999999999999993,23,16,d2_no,C,at_high,peak_gt1h_ahead,room_0_1,0.01166,0.64166,0.740502648251195,0.09884264825119504,0.35834,0.5584577502103918,lodo,all_lodo,0.02,False
2026-07-05T09:09:37Z,CapeTown,2026-07-05,d2_no,18,C,0.0,0.72,0.72,1e-06,0.8695122670158015,0.8548773381396798,0.8490615876762454,17.15,-3.85,2.8000000000000007,0.0,2.0,-0.8000000000000007,13,16,d2_no,C,at_high,peak_gt1h_ahead,room_gt2,0.01008,0.73008,0.8695122670158015,0.13943226701580158,-0.73008,-1.0,lodo,all_lodo,0.02,False
2026-07-05T09:09:37Z,CapeTown,2026-07-05,d3_no,19,C,1.0,0.54,0.54,0.2,0.890591811552959,0.8760118775438851,0.8761315668239987,17.15,-3.85,2.8000000000000007,0.0,3.0,0.1999999999999993,13,16,d3_no,C,at_high,peak_gt1h_ahead,room_gt2,0.01242,0.55242,0.890591811552959,0.33817181155295895,0.44758,0.8102168639803048,lodo,all_lodo,0.02,False
2026-07-05T09:09:37Z,Moscow,2026-07-05,current_yes,19,C,0.0,0.037,0.037,1e-06,0.4946792723234665,0.4694231070886113,0.4297430634447794,17.15,-3.85,3.3999999999999986,0.0,0.0,-3.3999999999999986,25,19,current_yes,C,at_high,peak_gt1h_ahead,room_gt2,0.00178,0.038779999999999995,0.4946792723234665,0.4558992723234665,-0.038779999999999995,-1.0,lodo,all_lodo,0.02,False
2026-07-05T09:09:37Z,Moscow,2026-07-05,d1_no,20,C,1.0,0.79,0.79,1e-06,0.8863135954357513,0.8758931398847338,0.8530622204896949,17.15,-3.85,3.3999999999999986,0.0,1.0,-2.3999999999999986,25,19,d1_no,C,at_high,peak_gt1h_ahead,room_gt2,0.0083,0.7983,0.8863135954357513,0.08801359543575127,0.2017,0.25266190655142173,lodo,all_lodo,0.02,False
2026-07-05T09:09:37Z,Moscow,2026-07-05,d2_no,21,C,1.0,0.626,0.626,1e-06,0.8900804316170579,0.8785017001555807,0.8645097792021639,17.15,-3.85,3.3999999999999986,0.0,2.0,-1.3999999999999986,25,19,d2_no,C,at_high,peak_gt1h_ahead,room_gt2,0.01171,0.63771,0.8900804316170579,0.25237043161705786,0.36229,0.5681108968026218,lodo,all_lodo,0.02,False
2026-07-05T09:26:31Z,Helsinki,2026-07-05,current_yes,17,C,1.0,0.358,0.358,0.1,0.4077172985105776,0.3328937732742524,0.4346915911762972,17.433333333333334,-5.57,-0.6999999999999993,0.0,0.0,0.6999999999999993,25,17,current_yes,C,at_high,peak_gt1h_ahead,capped_minus1_0,0.01149,0.36949,0.4077172985105776,0.0382272985105776,0.63051,1.706433191696663,lodo,all_lodo,0.02,False
2026-07-05T09:26:31Z,Helsinki,2026-07-05,d1_no,18,C,1.0,0.56,0.56,0.1,0.8457306343589458,0.7992214739844582,0.855571876310218,17.433333333333334,-5.57,-0.6999999999999993,0.0,1.0,1.6999999999999993,25,17,d1_no,C,at_high,peak_gt1h_ahead,capped_minus1_0,0.01232,0.57232,0.8457306343589458,0.27341063435894575,0.42767999999999995,0.7472742521666199,lodo,all_lodo,0.02,False
2026-07-05T09:26:31Z,Helsinki,2026-07-05,d2_no,19,C,1.0,0.79,0.79,0.55,0.8506154922094031,0.8030792601639632,0.8668544307909424,17.433333333333334,-5.57,-0.6999999999999993,0.0,2.0,2.6999999999999993,25,17,d2_no,C,at_high,peak_gt1h_ahead,capped_minus1_0,0.0083,0.7983,0.8506154922094031,0.052315492209403125,0.2017,0.25266190655142173,lodo,all_lodo,0.02,False
2026-07-05T09:26:31Z,Moscow,2026-07-05,d3_no,22,C,0.0,0.768,0.768,1e-06,0.909374146016938,0.8986142034837096,0.8881778484337376,17.433333333333334,-3.57,3.3999999999999986,0.0,3.0,-0.3999999999999986,25,19,d3_no,C,at_high,peak_gt1h_ahead,room_gt2,0.00891,0.77691,0.909374146016938,0.132464146016938,-0.77691,-1.0,lodo,all_lodo,0.02,False
2026-07-05T09:43:24Z,Amsterdam,2026-07-05,d1_no,21,C,1.0,0.53,0.53,1e-06,0.687130741289605,0.6956574311077142,0.692097578745351,17.716666666666665,-3.28,1.1000000000000014,0.0,1.0,-0.1000000000000014,22,20,d1_no,C,at_high,peak_gt1h_ahead,room_1_2,0.01246,0.54246,0.687130741289605,0.144670741289605,0.45753999999999995,0.8434538952180805,lodo,all_lodo,0.02,False
2026-07-05T10:00:17Z,Ankara,2026-07-05,current_yes,24,C,0.0,0.13,0.13,0.3,0.355708804956363,0.3451625339694441,0.3388807330700691,18.0,-1.0,-0.6000000000000014,0.0,0.0,0.6000000000000014,26,24,current_yes,C,at_high,peak_gt1h_ahead,capped_minus1_0,0.00566,0.13566,0.355708804956363,0.22004880495636298,-0.13566,-1.0,lodo,all_lodo,0.02,False
2026-07-05T10:00:17Z,Ankara,2026-07-05,d1_no,25,C,0.0,0.55,0.55,0.3,0.8147043107266833,0.8078639371231254,0.7979348446719925,18.0,-1.0,-0.6000000000000014,0.0,1.0,1.6000000000000014,26,24,d1_no,C,at_high,peak_gt1h_ahead,capped_minus1_0,0.01238,0.56238,0.8147043107266833,0.25232431072668327,-0.56238,-1.0,lodo,all_lodo,0.02,False
2026-07-05T10:00:17Z,Ankara,2026-07-05,d2_no,26,C,1.0,0.66,0.66,0.75,0.8203629276043349,0.8115948115357151,0.8127344312835619,18.0,-1.0,-0.6000000000000014,0.0,2.0,2.6000000000000014,26,24,d2_no,C,at_high,peak_gt1h_ahead,capped_minus1_0,0.01122,0.67122,0.8203629276043349,0.1491429276043349,0.32877999999999996,0.4898244986740561,lodo,all_lodo,0.02,False
2026-07-05T10:00:17Z,Istanbul,2026-07-05,d1_no,28,C,1.0,0.9,0.9,0.48,0.9420762801646896,0.9369646089204976,0.917966686668074,18.0,1.0,0.1999999999999993,0.0,1.0,0.8000000000000007,26,27,d1_no,C,at_high,post_peak_0_5_1_5h,room_0_1,0.0045,0.9045,0.9420762801646896,0.03757628016468961,0.09550000000000003,0.10558319513543397,lodo,all_lodo,0.02,False
2026-07-05T10:00:17Z,Jeddah,2026-07-05,current_yes,37,C,0.0,0.5,0.5,1e-06,0.8668518000888886,0.8793012807870433,0.7722658606537771,18.0,0.0,4.299999999999997,0.0,0.0,-4.299999999999997,14,37,current_yes,C,at_high,near_peak,room_gt2,0.0125,0.5125,0.8668518000888886,0.35435180008888867,-0.5125,-1.0,lodo,all_lodo,0.02,False
2026-07-05T10:00:17Z,Jeddah,2026-07-05,d1_no,38,C,1.0,0.73,0.73,1e-06,0.9810778006375868,0.98308328385122,0.9631329320992724,18.0,0.0,4.299999999999997,0.0,1.0,-3.299999999999997,14,37,d1_no,C,at_high,near_peak,room_gt2,0.00985,0.73985,0.9810778006375868,0.24122780063758675,0.26015,0.35162532945867403,lodo,all_lodo,0.02,False
2026-07-05T10:00:17Z,Jeddah,2026-07-05,d2_no,39+,C,0.0,0.9,0.9,1e-06,0.9817693449751588,0.9834813403032208,0.9663434834298716,18.0,0.0,4.299999999999997,0.0,2.0,-2.299999999999997,14,37,d2_no,C,at_high,near_peak,room_gt2,0.0045,0.9045,0.9817693449751588,0.0772693449751588,-0.9045,-1.0,lodo,all_lodo,0.02,False
2026-07-05T10:00:17Z,Milan,2026-07-05,d3_no,33,C,0.0,0.84,0.84,1e-06,0.9291993596152271,0.9196907310880928,0.8991762358990357,18.0,-5.0,4.899999999999999,0.0,3.0,-1.8999999999999984,24,30,d3_no,C,at_high,peak_gt1h_ahead,room_gt2,0.00672,0.8467199999999999,0.9291993596152271,0.08247935961522723,-0.8467199999999999,-1.0,lodo,all_lodo,0.02,False
2026-07-05T10:17:04Z,Lucknow,2026-07-05,d1_no,39,C,1.0,0.906,0.906,0.2,0.97510145933069,0.9766159271680884,0.9636681188913164,18.283333333333335,2.78,3.299999999999997,0.0,1.0,-2.299999999999997,32,38,d1_no,C,at_high,post_peak_gt1_5h,room_gt2,0.00426,0.9102600000000001,0.97510145933069,0.06484145933068997,0.08973999999999993,0.09858721683914477,lodo,all_lodo,0.02,False
2026-07-05T10:17:04Z,Munich,2026-07-05,d2_no,25,C,1.0,0.53,0.53,0.45,0.732902064034835,0.6946287029691854,0.7327301198208591,18.283333333333335,-4.72,0.1999999999999993,0.0,2.0,1.8000000000000007,24,23,d2_no,C,at_high,peak_gt1h_ahead,room_0_1,0.01246,0.54246,0.732902064034835,0.190442064034835,0.45753999999999995,0.8434538952180805,lodo,all_lodo,0.02,False
2026-07-05T10:17:04Z,Munich,2026-07-05,d3_no,26,C,0.0,0.726,0.726,0.45,0.7702182434283634,0.7317784072781639,0.7751381341324143,18.283333333333335,-4.72,0.1999999999999993,0.0,3.0,2.8000000000000007,24,23,d3_no,C,at_high,peak_gt1h_ahead,room_0_1,0.00995,0.73595,0.7702182434283634,0.03426824342836343,-0.73595,-1.0,lodo,all_lodo,0.02,False
2026-07-05T10:33:48Z,CapeTown,2026-07-05,current_yes,17,C,0.0,0.019,0.019,1e-06,0.2472081670643069,0.2698667194439829,0.240519411135119,18.55,-2.45,1.8000000000000007,0.0,0.0,-1.8000000000000007,14,17,current_yes,C,at_high,peak_gt1h_ahead,room_1_2,0.00093,0.01993,0.2472081670643069,0.2272781670643069,-0.01993,-1.0,lodo,all_lodo,0.02,False
2026-07-05T10:33:48Z,CapeTown,2026-07-05,d1_no,18,C,0.0,0.6,0.6,1e-06,0.7233925665640668,0.7467328484577089,0.7092798038900148,18.55,-2.45,1.8000000000000007,0.0,1.0,-0.8000000000000007,14,17,d1_no,C,at_high,peak_gt1h_ahead,room_1_2,0.012,0.612,0.7233925665640668,0.11139256656406682,-0.612,-1.0,lodo,all_lodo,0.02,False
2026-07-05T10:33:48Z,CapeTown,2026-07-05,d2_no,19,C,1.0,0.54,0.54,0.2,0.7309186992028823,0.7512853095613797,0.7283621635430199,18.55,-2.45,1.8000000000000007,0.0,2.0,0.1999999999999993,14,17,d2_no,C,at_high,peak_gt1h_ahead,room_1_2,0.01242,0.55242,0.7309186992028823,0.1784986992028823,0.44758,0.8102168639803048,lodo,all_lodo,0.02,False
2026-07-05T10:33:48Z,Karachi,2026-07-05,d1_no,35,C,1.0,0.94,0.94,0.5,0.9664132979627232,0.9586587258438882,0.9540373343520732,18.55,0.55,-1.3999999999999986,0.0,1.0,2.3999999999999986,32,34,d1_no,C,at_high,post_peak_0_5_1_5h,busted_lt_minus1,0.00282,0.94282,0.9664132979627232,0.023593297962723248,0.05718000000000001,0.06064784370293376,lodo,all_lodo,0.02,False
2026-07-05T10:33:48Z,Milan,2026-07-05,d2_no,33,C,0.0,0.85,0.85,1e-06,0.8975647313968138,0.8815103629559752,0.8540696837695111,18.55,-4.45,3.8999999999999986,0.0,2.0,-1.8999999999999984,25,31,d2_no,C,at_high,peak_gt1h_ahead,room_gt2,0.00638,0.85638,0.8975647313968138,0.04118473139681378,-0.85638,-1.0,lodo,all_lodo,0.02,False
2026-07-05T10:33:48Z,Milan,2026-07-05,d3_no,34,C,1.0,0.5,0.5,1e-06,0.914557867659754,0.8992235038128055,0.8803680402036618,18.55,-4.45,3.8999999999999986,0.0,3.0,-0.8999999999999986,25,31,d3_no,C,at_high,peak_gt1h_ahead,room_gt2,0.0125,0.5125,0.914557867659754,0.40205786765975404,0.48750000000000004,0.9512195121951221,lodo,all_lodo,0.02,False
2026-07-05T10:33:48Z,Moscow,2026-07-05,current_yes,20,C,0.0,0.13,0.13,1e-06,0.4589027034360621,0.4272468416016388,0.3797802495032202,18.55,-2.45,2.3999999999999986,0.0,0.0,-2.3999999999999986,28,20,current_yes,C,at_high,peak_gt1h_ahead,room_gt2,0.00566,0.13566,0.4589027034360621,0.3232427034360621,-0.13566,-1.0,lodo,all_lodo,0.02,False
2026-07-05T10:33:48Z,Moscow,2026-07-05,d1_no,21,C,1.0,0.528,0.528,1e-06,0.8710359796072141,0.8561246400205074,0.8250930030778176,18.55,-2.45,2.3999999999999986,0.0,1.0,-1.3999999999999986,28,20,d1_no,C,at_high,peak_gt1h_ahead,room_gt2,0.01246,0.54046,0.8710359796072141,0.3305759796072141,0.45953999999999995,0.8502756910779704,lodo,all_lodo,0.02,False
2026-07-05T10:33:48Z,Moscow,2026-07-05,d2_no,22,C,0.0,0.764,0.764,1e-06,0.8752377620196963,0.8590818587795244,0.8383065539610131,18.55,-2.45,2.3999999999999986,0.0,2.0,-0.3999999999999986,28,20,d2_no,C,at_high,peak_gt1h_ahead,room_gt2,0.00902,0.77302,0.8752377620196963,0.10221776201969623,-0.77302,-1.0,lodo,all_lodo,0.02,False
2026-07-05T10:50:47Z,Munich,2026-07-05,current_yes,24,C,0.0,0.13,0.13,0.1,0.3948661221331407,0.3286739597235641,0.3855648051962388,18.833333333333332,-4.17,-0.8000000000000007,0.0,0.0,0.8000000000000007,26,24,current_yes,C,at_high,peak_gt1h_ahead,capped_minus1_0,0.00566,0.13566,0.3948661221331407,0.2592061221331407,-0.13566,-1.0,lodo,all_lodo,0.02,False
2026-07-05T10:50:47Z,Munich,2026-07-05,d1_no,25,C,1.0,0.64,0.64,0.1,0.8386216148441815,0.7961450765087571,0.8285987331890758,18.833333333333332,-4.17,-0.8000000000000007,0.0,1.0,1.8000000000000007,26,24,d1_no,C,at_high,peak_gt1h_ahead,capped_minus1_0,0.01152,0.65152,0.8386216148441815,0.18710161484418153,0.34848,0.5348722986247545,lodo,all_lodo,0.02,False
2026-07-05T10:50:47Z,Munich,2026-07-05,d2_no,26,C,0.0,0.647,0.647,0.55,0.8436899718801429,0.8000471845258751,0.8415982845949252,18.833333333333332,-4.17,-0.8000000000000007,0.0,2.0,2.8000000000000007,26,24,d2_no,C,at_high,peak_gt1h_ahead,capped_minus1_0,0.01142,0.65842,0.8436899718801429,0.18526997188014294,-0.65842,-1.0,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Beijing,2026-07-06,d1_no,34,C,1.0,0.76,0.76,1e-06,0.9529283246359136,0.9529283246359136,0.9538570488439864,15.2,0.2,2.1000000000000014,0.0,1.0,-1.1000000000000014,31,33,d1_no,C,at_high,near_peak,room_gt2,0.00912,0.76912,0.9529283246359136,0.18380832463591357,0.23087999999999997,0.3001872269606823,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Chengdu,2026-07-06,d1_no,38,C,1.0,0.7,0.7,0.1,0.8922032765517998,0.8922032765517998,0.8767705360403638,15.2,-0.8,0.6000000000000014,0.0,1.0,0.3999999999999986,16,37,d1_no,C,at_high,peak_1h_to_15m_ahead,room_0_1,0.0105,0.7104999999999999,0.8922032765517998,0.18170327655179985,0.2895000000000001,0.40745953553835346,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Chongqing,2026-07-06,current_yes,35,C,0.0,0.25,0.25,0.4,0.7036040402069534,0.7036040402069534,0.692946967823554,15.2,0.2,-1.7000000000000028,0.0,0.0,1.7000000000000028,16,35,current_yes,C,at_high,near_peak,busted_lt_minus1,0.00938,0.25938,0.7036040402069534,0.44422404020695344,-0.25938,-1.0,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Chongqing,2026-07-06,d1_no,36,C,1.0,0.42,0.42,0.4,0.9478336624000636,0.9478336624000636,0.945610301786807,15.2,0.2,-1.7000000000000028,0.0,1.0,2.700000000000003,16,35,d1_no,C,at_high,near_peak,busted_lt_minus1,0.01218,0.43218,0.9478336624000636,0.5156536624000636,0.56782,1.313850710352168,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Chongqing,2026-07-06,d2_no,37,C,0.0,0.86,0.86,0.85,0.9520842348884084,0.9520842348884084,0.950268009751152,15.2,0.2,-1.7000000000000028,0.0,2.0,3.700000000000003,16,35,d2_no,C,at_high,near_peak,busted_lt_minus1,0.00602,0.86602,0.9520842348884084,0.08606423488840842,-0.86602,-1.0,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,HongKong,2026-07-06,current_yes,32,C,0.0,0.13,0.13,0.8,0.808911042566351,0.808911042566351,0.7611038807687526,15.2,11.2,-3.8000000000000007,3.333333333333332,0.0,3.8000000000000007,41,32,current_yes,C,decline,post_peak_gt1_5h,busted_lt_minus1,0.00566,0.13566,0.808911042566351,0.673251042566351,-0.13566,-1.0,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Istanbul,2026-07-06,current_yes,25,C,0.0,0.03,0.03,1e-06,0.2116446253579819,0.2116446253579819,0.2028992809924996,15.2,-3.8,0.1000000000000014,0.0,0.0,-0.1000000000000014,20,25,current_yes,C,at_high,peak_gt1h_ahead,room_0_1,0.00145,0.03145,0.2116446253579819,0.1801946253579819,-0.03145,-1.0,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Istanbul,2026-07-06,d1_no,26,C,1.0,0.51,0.51,1e-06,0.6726470319508806,0.6726470319508806,0.6622755632776399,15.2,-3.8,0.1000000000000014,0.0,1.0,0.8999999999999986,20,25,d1_no,C,at_high,peak_gt1h_ahead,room_0_1,0.0125,0.5225,0.6726470319508806,0.15014703195088064,0.47750000000000004,0.9138755980861245,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Istanbul,2026-07-06,d2_no,27,C,0.0,0.6,0.6,0.45,0.6920347130656592,0.6920347130656592,0.6830645701218132,15.2,-3.8,0.1000000000000014,0.0,2.0,1.8999999999999984,20,25,d2_no,C,at_high,peak_gt1h_ahead,room_0_1,0.012,0.612,0.6920347130656592,0.08003471306565924,-0.612,-1.0,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Jeddah,2026-07-06,current_yes,36,C,0.0,0.01,0.01,1e-06,0.4423680461505017,0.4423680461505017,0.4279266923489181,15.2,-4.8,6.200000000000003,0.0,0.0,-6.200000000000003,11,36,current_yes,C,at_high,peak_gt1h_ahead,room_gt2,0.00049,0.01049,0.4423680461505017,0.4318780461505017,-0.01049,-1.0,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Karachi,2026-07-06,current_yes,35,C,0.0,0.44,0.44,1e-06,0.5505956231143233,0.5505956231143233,0.5020502101880288,15.2,-0.8,1.6000000000000014,0.0,0.0,-1.6000000000000014,25,35,current_yes,C,at_high,peak_1h_to_15m_ahead,room_1_2,0.01232,0.45232,0.5505956231143233,0.09827562311432331,-0.45232,-1.0,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Karachi,2026-07-06,d1_no,36,C,0.0,0.54,0.54,1e-06,0.9036364986974642,0.9036364986974642,0.8859399055755127,15.2,-0.8,1.6000000000000014,0.0,1.0,-0.6000000000000014,25,35,d1_no,C,at_high,peak_1h_to_15m_ahead,room_1_2,0.01242,0.55242,0.9036364986974642,0.3512164986974642,-0.55242,-1.0,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Lucknow,2026-07-06,current_yes,36,C,1.0,0.53,0.53,0.73,0.7492353987669432,0.7492353987669432,0.7646390794970941,15.2,1.7,-2.299999999999997,1.1111111111111145,0.0,2.299999999999997,25,36,current_yes,C,decline,post_peak_gt1_5h,busted_lt_minus1,0.01246,0.54246,0.7492353987669432,0.20677539876694317,0.45753999999999995,0.8434538952180805,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Lucknow,2026-07-06,d1_no,37,C,1.0,0.72,0.72,0.73,0.9581037875560589,0.9581037875560589,0.9615802562752308,15.2,1.7,-2.299999999999997,1.1111111111111145,1.0,3.299999999999997,25,36,d1_no,C,decline,post_peak_gt1_5h,busted_lt_minus1,0.01008,0.73008,0.9581037875560589,0.2280237875560589,0.26992000000000005,0.36971290817444674,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Manila,2026-07-06,d1_no,35,C,1.0,0.93,0.93,0.4,0.955657992917979,0.955657992917979,0.9541988293668248,15.2,0.2,-0.2000000000000028,0.0,1.0,1.2000000000000028,16,34,d1_no,C,at_high,near_peak,capped_minus1_0,0.00325,0.93325,0.955657992917979,0.022407992917979014,0.06674999999999998,0.07152424323600319,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,Miami,2026-07-06,d3_no,88-89,F,1.0,0.88,0.88,1e-06,0.952012832311722,0.952012832311722,0.9661546219545464,15.2,-12.8,6.599999999999994,3.0,5.0,-1.5999999999999943,6,83,d3_no,F,decline,peak_gt1h_ahead,room_gt2,0.00528,0.88528,0.952012832311722,0.066732832311722,0.11472000000000004,0.12958611964576186,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,NYC,2026-07-06,d1_no,72-73,F,1.0,0.66,0.66,0.25,0.8173059335977936,0.8173059335977936,0.8763983711253484,15.2,-10.8,0.0,3.0,1.0,1.0,6,71,d1_no,F,decline,peak_gt1h_ahead,capped_minus1_0,0.01122,0.67122,0.8173059335977936,0.14608593359779354,0.32877999999999996,0.4898244986740561,lodo,all_lodo,0.02,False
2026-07-06T07:12:18Z,NYC,2026-07-06,d2_no,74-75,F,1.0,0.79,0.79,0.7,0.8749177354804034,0.8749177354804034,0.914885497004961,15.2,-10.8,0.0,3.0,3.0,3.0,6,71,d2_no,F,decline,peak_gt1h_ahead,capped_minus1_0,0.0083,0.7983,0.8749177354804034,0.0766177354804034,0.2017,0.25266190655142173,lodo,all_lodo,0.02,False
2026-07-06T07:28:57Z,Amsterdam,2026-07-06,d3_no,24,C,1.0,0.549,0.549,0.2,0.867087647690667,0.867087647690667,0.8916821612861491,15.466666666666669,-7.53,2.8999999999999986,0.0,3.0,0.1000000000000014,19,21,d3_no,C,at_high,peak_gt1h_ahead,room_gt2,0.01238,0.56138,0.867087647690667,0.30570764769066705,0.43862,0.7813245929673306,lodo,all_lodo,0.02,False
2026-07-06T07:45:43Z,Moscow,2026-07-06,current_yes,20,C,0.0,0.097,0.097,1e-06,0.2587686642783853,0.2587686642783853,0.2433219093660616,15.75,-3.25,0.8999999999999986,0.0,0.0,-0.8999999999999986,23,20,current_yes,C,at_high,peak_gt1h_ahead,room_0_1,0.00438,0.10138,0.2587686642783853,0.1573886642783853,-0.10138,-1.0,lodo,all_lodo,0.02,False
2026-07-06T07:45:43Z,Moscow,2026-07-06,d2_no,22,C,0.0,0.46,0.46,0.45,0.7450361838371006,0.7450361838371006,0.731375015805008,15.75,-3.25,0.8999999999999986,0.0,2.0,1.1000000000000014,23,20,d2_no,C,at_high,peak_gt1h_ahead,room_0_1,0.01242,0.47242,0.7450361838371006,0.27261618383710057,-0.47242,-1.0,lodo,all_lodo,0.02,False
2026-07-06T08:02:17Z,Istanbul,2026-07-06,d1_no,27,C,0.0,0.6,0.6,0.1,0.7816846871793047,0.7816846871793047,0.790023014325922,16.033333333333335,-2.97,-0.8999999999999986,0.0,1.0,1.8999999999999984,22,26,d1_no,C,at_high,peak_gt1h_ahead,capped_minus1_0,0.012,0.612,0.7816846871793047,0.16968468717930474,-0.612,-1.0,lodo,all_lodo,0.02,False
2026-07-06T08:35:57Z,Ankara,2026-07-06,d3_no,26,C,1.0,0.44,0.44,0.35,0.8397110309826434,0.8397110309826434,0.8657702238864864,16.583333333333332,-5.42,2.1000000000000014,0.0,3.0,0.8999999999999986,23,23,d3_no,C,at_high,peak_gt1h_ahead,room_gt2,0.01232,0.45232,0.8397110309826434,0.38739103098264344,0.54768,1.2108241952599927,lodo,all_lodo,0.02,False
2026-07-06T08:35:57Z,CapeTown,2026-07-06,d2_no,18,C,1.0,0.81,0.81,1e-06,0.841269498871326,0.841269498871326,0.8512687642371554,16.583333333333332,-3.42,3.0,0.0,2.0,-1.0,17,16,d2_no,C,at_high,peak_gt1h_ahead,room_gt2,0.00769,0.81769,0.841269498871326,0.023579498871325932,0.18230999999999997,0.22295735547701448,lodo,all_lodo,0.02,False
2026-07-06T08:35:57Z,CapeTown,2026-07-06,d3_no,19,C,0.0,0.69,0.69,0.2,0.8683072122855757,0.8683072122855757,0.8779997766399765,16.583333333333332,-3.42,3.0,0.0,3.0,0.0,17,16,d3_no,C,at_high,peak_gt1h_ahead,room_gt2,0.0107,0.7007,0.8683072122855757,0.16760721228557574,-0.7007,-1.0,lodo,all_lodo,0.02,False
2026-07-06T08:35:57Z,Moscow,2026-07-06,current_yes,21,C,0.0,0.27,0.27,0.1,0.3782344201896999,0.3782344201896999,0.3815581467782442,16.583333333333332,-2.42,-0.1000000000000014,0.0,0.0,0.1000000000000014,25,21,current_yes,C,at_high,peak_gt1h_ahead,capped_minus1_0,0.00986,0.27986,0.3782344201896999,0.09837442018969988,-0.27986,-1.0,lodo,all_lodo,0.02,False
2026-07-06T08:35:57Z,Moscow,2026-07-06,d1_no,22,C,0.0,0.53,0.53,0.1,0.8231989968166453,0.8231989968166453,0.8261786321960095,16.583333333333332,-2.42,-0.1000000000000014,0.0,1.0,1.1000000000000014,25,21,d1_no,C,at_high,peak_gt1h_ahead,capped_minus1_0,0.01246,0.54246,0.8231989968166453,0.28073899681664527,-0.54246,-1.0,lodo,all_lodo,0.02,False
2026-07-06T08:35:57Z,Moscow,2026-07-06,d2_no,23,C,1.0,0.799,0.799,0.55,0.8358461499370127,0.8358461499370127,0.8393261391241159,16.583333333333332,-2.42,-0.1000000000000014,0.0,2.0,2.1000000000000014,25,21,d2_no,C,at_high,peak_gt1h_ahead,capped_minus1_0,0.00803,0.80703,0.8358461499370127,0.028816149937012647,0.19296999999999997,0.23911130936892058,lodo,all_lodo,0.02,False
2026-07-06T08:53:05Z,Amsterdam,2026-07-06,d2_no,24,C,1.0,0.537,0.537,1e-06,0.8262941915724359,0.8262941915724359,0.8611893852453497,16.883333333333333,-7.12,2.5,0.0,2.0,-0.5,21,22,d2_no,C,at_high,peak_gt1h_ahead,room_gt2,0.01243,0.5494300000000001,0.8262941915724359,0.2768641915724358,0.4505699999999999,0.8200680705458381,lodo,all_lodo,0.02,False
2026-07-06T08:53:05Z,Amsterdam,2026-07-06,d3_no,25,C,1.0,0.624,0.624,0.35,0.8554444436904564,0.8554444436904564,0.8863753841308738,16.883333333333333,-7.12,2.5,0.0,3.0,0.5,21,22,d3_no,C,at_high,peak_gt1h_ahead,room_gt2,0.01173,0.63573,0.8554444436904564,0.21971444369045634,0.36427,0.5729948248470262,lodo,all_lodo,0.02,False
2026-07-06T09:10:02Z,Amsterdam,2026-07-06,current_yes,23,C,0.0,0.1,0.1,1e-06,0.2503800377943129,0.2503800377943129,0.2666074074243303,17.166666666666668,-6.83,1.5,0.0,0.0,-1.5,22,23,current_yes,C,at_high,peak_gt1h_ahead,room_1_2,0.0045,0.10450000000000001,0.2503800377943129,0.14588003779431288,-0.10450000000000001,-1.0,lodo,all_lodo,0.02,False
2026-07-06T09:10:02Z,Amsterdam,2026-07-06,d1_no,24,C,1.0,0.56,0.56,1e-06,0.7188239873679256,0.7188239873679256,0.73688076842048,17.166666666666668,-6.83,1.5,0.0,1.0,-0.5,22,23,d1_no,C,at_high,peak_gt1h_ahead,room_1_2,0.01232,0.57232,0.7188239873679256,0.14650398736792558,0.42767999999999995,0.7472742521666199,lodo,all_lodo,0.02,False
