scope,method,slice,value,rows,dates,cost,pnl,roi,roi_ci_low,roi_ci_high
dev_cv,mkt_regime_blend,intraday_state,plateau_near_high,117,19,58.135000000000005,13.865000000000002,0.23849660273501336,0.10949114415418035,0.3415664771635389
dev_cv,mkt_regime_blend,intraday_state,pullback_uncertain,28,14,18.011000000000003,2.9889999999999994,0.16595413913719387,-0.03576088936664229,0.4306554885694898
dev_cv,mkt_regime_blend,intraday_state,reheating_after_dip,23,13,10.912,-3.912,-0.35850439882697943,-0.7238927021087416,0.12699691875244645
dev_cv,mkt_regime_blend,intraday_state,slow_warming,5,4,2.1999999999999997,-0.1999999999999999,-0.09090909090909087,-1.0,1.578947368421039
dev_cv,mkt_regime_blend,intraday_state,state_unknown,1,1,0.81,0.18999999999999995,0.23456790123456783,,
dev_cv,mkt_regime_blend,moisture_cloud_regime,cloud_suppression,48,17,27.813000000000002,0.18699999999999994,0.006723474634163878,-0.1597705663652573,0.17292356230413736
dev_cv,mkt_regime_blend,moisture_cloud_regime,dry_heat_inertia,224,19,102.50999999999999,5.49,0.05355575065847235,-0.08260920145677343,0.18317400327655697
dev_cv,mkt_regime_blend,moisture_cloud_regime,humid_convective_risk,127,19,73.376,2.624,0.035761011774967294,-0.11664837280157399,0.1765723903921653
dev_cv,mkt_regime_blend,moisture_cloud_regime,humid_overcast_suppression,46,13,28.970000000000002,5.0299999999999985,0.17362789092164302,-0.06379549950514683,0.3217846927124449
dev_cv,mkt_regime_blend,moisture_cloud_regime,mixed_moisture,622,19,340.043,26.957,0.07927526812785442,0.01110685429488431,0.14781498335396404
dev_cv,mkt_regime_blend,moisture_cloud_regime,moisture_cloud_unknown,1,1,0.81,0.18999999999999995,0.23456790123456783,,
dev_cv,mkt_regime_blend,running_max_state,fresh_running_high,627,19,334.29,20.71,0.061952197194053066,-0.004051444598615067,0.1184086043676413
dev_cv,mkt_regime_blend,running_max_state,mature_fade,118,19,68.747,-2.7470000000000008,-0.03995810726286239,-0.22378046122716913,0.1368115608686733
dev_cv,mkt_regime_blend,running_max_state,near_high_plateau,8,3,3.6579999999999995,-1.658,-0.4532531437944232,-1.0,0.23456790123456783
