city,target_date,decision_hour_local,settled,steps,forecast_steps,temp_trend_1h_f,forecast_peak_delta_hours_local,minutes_since_running_max,forecast_gap_native,current_yes_ask,leg,leg_steps,leg_bracket,ask,ask_size,max_future_bid,min_future_ask,city_hot_tail_pct
Munich,2026-06-01,21,True,0.0,,-3.5999999999999943,4.0,130.88333333333333,-1.5555555555555571,,current_bracket_no,-1,23,0.003,,,,0.6601123595505618
Seattle,2026-06-01,12,True,0.0,0.0,3.0,-4.0,7.883333333333334,6.299999999999997,,current_bracket_no,-1,66+,0.001,,,,0.5098314606741573
Miami,2026-06-01,15,True,1.0,,2.0,0.0,38.88333333333333,-2.0999999999999943,0.77,d1_yes,1,92-93,0.38,12.24,0.999,0.97,0.43000914913083255
Miami,2026-06-01,15,True,1.0,,2.0,0.0,38.88333333333333,-2.0999999999999943,0.77,d2_yes,2,94-95,0.013,6.0,0.023,0.001,0.43000914913083255
Miami,2026-06-01,15,True,1.0,,2.0,0.0,38.88333333333333,-2.0999999999999943,0.77,tail_yes,4,98-99,0.002,59.05,,0.003,0.43000914913083255
Miami,2026-06-01,15,True,1.0,,2.0,0.0,38.88333333333333,-2.0999999999999943,0.77,current_bracket_no,-1,90-91,0.38,,0.99,,0.43000914913083255
NYC,2026-06-01,15,True,0.0,1.0,1.0,0.0,40.88333333333333,1.5999999999999943,0.95,d1_yes,1,70-71,0.06,11.0,0.012,0.002,0.2753888380603843
NYC,2026-06-01,15,True,0.0,1.0,1.0,0.0,40.88333333333333,1.5999999999999943,0.95,d2_yes,2,72-73,0.006,105.0,0.001,0.003,0.2753888380603843
NYC,2026-06-01,15,True,0.0,1.0,1.0,0.0,40.88333333333333,1.5999999999999943,0.95,tail_yes,4,76-77,0.003,487.24,,0.003,0.2753888380603843
NYC,2026-06-01,15,True,0.0,1.0,1.0,0.0,40.88333333333333,1.5999999999999943,0.95,current_bracket_no,-1,68-69,0.06,,0.012,0.002,0.2753888380603843
SaoPaulo,2026-06-01,16,True,0.0,2.0,-1.7999999999999972,2.0,91.88333333333334,1.7222222222222143,0.999,d1_yes,1,21,0.01,59.97,0.001,0.004,0.4353932584269663
SaoPaulo,2026-06-01,16,True,0.0,2.0,-1.7999999999999972,2.0,91.88333333333334,1.7222222222222143,0.999,d2_yes,2,22,0.004,25.0,0.001,0.004,0.4353932584269663
SaoPaulo,2026-06-01,16,True,0.0,2.0,-1.7999999999999972,2.0,91.88333333333334,1.7222222222222143,0.999,tail_yes,3,23,0.002,55.0,,,0.4353932584269663
SaoPaulo,2026-06-01,16,True,0.0,2.0,-1.7999999999999972,2.0,91.88333333333334,1.7222222222222143,0.999,current_bracket_no,-1,20,0.01,,0.001,0.003,0.4353932584269663
Austin,2026-06-01,14,True,2.0,1.0,1.0,-4.0,38.88333333333333,2.299999999999997,0.027,d1_yes,1,90-91,0.34,5.0,0.24,0.003,0.6724611161939615
Austin,2026-06-01,14,True,2.0,1.0,1.0,-4.0,38.88333333333333,2.299999999999997,0.027,d2_yes,2,92+,0.8,5.0,0.998,0.77,0.6724611161939615
Austin,2026-06-01,14,True,2.0,1.0,1.0,-4.0,38.88333333333333,2.299999999999997,0.027,current_bracket_no,-1,88-89,0.994,,0.999,,0.6724611161939615
SaoPaulo,2026-06-01,17,True,0.0,2.0,-1.7999999999999972,3.0,120.88333333333334,1.7222222222222143,0.999,d1_yes,1,21,0.004,750.0,,,0.4353932584269663
SaoPaulo,2026-06-01,17,True,0.0,2.0,-1.7999999999999972,3.0,120.88333333333334,1.7222222222222143,0.999,d2_yes,2,22,0.004,1500.0,,,0.4353932584269663
SaoPaulo,2026-06-01,17,True,0.0,2.0,-1.7999999999999972,3.0,120.88333333333334,1.7222222222222143,0.999,current_bracket_no,-1,20,0.003,,,,0.4353932584269663
LA,2026-06-01,13,True,0.0,1.0,0.0,2.0,37.88333333333333,1.2999999999999972,0.9,d1_yes,1,72-73,0.13,53.76,0.002,0.006,0.11893870082342177
LA,2026-06-01,13,True,0.0,1.0,0.0,2.0,37.88333333333333,1.2999999999999972,0.9,d2_yes,2,74+,0.01,263.73,,0.003,0.11893870082342177
LA,2026-06-01,13,True,0.0,1.0,0.0,2.0,37.88333333333333,1.2999999999999972,0.9,current_bracket_no,-1,70-71,0.16,,0.01,0.004,0.11893870082342177
Houston,2026-06-01,15,True,0.0,,-1.0,1.0,97.88333333333334,-2.200000000000003,0.77,d1_yes,1,92+,0.28,7.47,0.07,0.006,0.39325842696629215
Houston,2026-06-01,15,True,0.0,,-1.0,1.0,97.88333333333334,-2.200000000000003,0.77,current_bracket_no,-1,90-91,0.3,,0.06,0.005,0.39325842696629215
Denver,2026-06-01,14,True,0.0,0.0,-18.0,-2.0,92.88333333333334,4.799999999999997,0.999,current_bracket_no,-1,76+,0.004,,0.001,0.003,0.471671388101983
Dallas,2026-06-01,15,True,2.0,0.0,0.0,-1.0,37.88333333333333,-1.2999999999999972,0.017,d1_yes,1,92-93,0.3,20.0,0.5,0.01,0.702247191011236
Dallas,2026-06-01,15,True,2.0,0.0,0.0,-1.0,37.88333333333333,-1.2999999999999972,0.017,d2_yes,2,94+,0.7,16.0,0.996,0.29,0.702247191011236
Dallas,2026-06-01,15,True,2.0,0.0,0.0,-1.0,37.88333333333333,-1.2999999999999972,0.017,current_bracket_no,-1,90-91,0.988,,0.998,,0.702247191011236
Houston,2026-06-01,16,True,0.0,,0.0,2.0,157.88333333333333,-2.200000000000003,0.94,d1_yes,1,92+,0.09,19.5,0.01,0.006,0.39325842696629215
Houston,2026-06-01,16,True,0.0,,0.0,2.0,157.88333333333333,-2.200000000000003,0.94,current_bracket_no,-1,90-91,0.08,,0.01,0.005,0.39325842696629215
LA,2026-06-01,14,True,0.0,1.0,0.0,3.0,37.88333333333333,1.2999999999999972,0.99,d1_yes,1,72-73,0.011,21.48,,0.006,0.11893870082342177
LA,2026-06-01,14,True,0.0,1.0,0.0,3.0,37.88333333333333,1.2999999999999972,0.99,current_bracket_no,-1,70-71,0.02,,0.001,0.004,0.11893870082342177
Miami,2026-06-01,17,True,0.0,,0.0,2.0,37.88333333333333,-4.099999999999994,0.996,d1_yes,1,94-95,0.011,55.99,0.001,0.001,0.43000914913083255
Miami,2026-06-01,17,True,0.0,,0.0,2.0,37.88333333333333,-4.099999999999994,0.996,d2_yes,2,96-97,0.003,5.0,0.001,0.002,0.43000914913083255
Miami,2026-06-01,17,True,0.0,,0.0,2.0,37.88333333333333,-4.099999999999994,0.996,current_bracket_no,-1,92-93,0.01,,0.001,0.001,0.43000914913083255
NYC,2026-06-01,17,True,0.0,1.0,0.0,2.0,159.88333333333333,1.5999999999999943,0.99,d1_yes,1,70-71,0.013,16.8,0.001,0.002,0.2753888380603843
NYC,2026-06-01,17,True,0.0,1.0,0.0,2.0,159.88333333333333,1.5999999999999943,0.99,d2_yes,2,72-73,0.003,10.88,,,0.2753888380603843
NYC,2026-06-01,17,True,0.0,1.0,0.0,2.0,159.88333333333333,1.5999999999999943,0.99,tail_yes,3,74-75,0.004,51.69,,,0.2753888380603843
NYC,2026-06-01,17,True,0.0,1.0,0.0,2.0,159.88333333333333,1.5999999999999943,0.99,current_bracket_no,-1,68-69,0.012,,0.001,0.002,0.2753888380603843
Denver,2026-06-01,15,True,0.0,0.0,11.799999999999995,-1.0,152.88333333333333,4.799999999999997,0.999,current_bracket_no,-1,76+,0.004,,0.001,0.003,0.471671388101983
Austin,2026-06-01,16,True,0.0,-1.0,1.0,-2.0,37.88333333333333,-1.7000000000000028,0.998,current_bracket_no,-1,92+,0.006,,0.001,0.002,0.6724611161939615
Dallas,2026-06-01,16,True,1.0,-1.0,2.0,0.0,37.88333333333333,-3.299999999999997,0.62,d1_yes,1,94+,0.49,12.0,0.996,0.29,0.702247191011236
Dallas,2026-06-01,16,True,1.0,-1.0,2.0,0.0,37.88333333333333,-3.299999999999997,0.62,current_bracket_no,-1,92-93,0.51,,0.99,0.5,0.702247191011236
Miami,2026-06-01,18,True,0.0,,-6.0,3.0,97.88333333333334,-4.099999999999994,0.999,d1_yes,1,94-95,0.002,381.75,,0.001,0.43000914913083255
Miami,2026-06-01,18,True,0.0,,-6.0,3.0,97.88333333333334,-4.099999999999994,0.999,d2_yes,2,96-97,0.002,11.0,,,0.43000914913083255
Miami,2026-06-01,18,True,0.0,,-6.0,3.0,97.88333333333334,-4.099999999999994,0.999,current_bracket_no,-1,92-93,0.002,,,0.001,0.43000914913083255
LA,2026-06-01,15,True,0.0,1.0,-1.0,4.0,97.88333333333334,1.2999999999999972,0.999,d1_yes,1,72-73,0.019,7.0,,0.006,0.11893870082342177
LA,2026-06-01,15,True,0.0,1.0,-1.0,4.0,97.88333333333334,1.2999999999999972,0.999,d2_yes,2,74+,0.004,50.0,,0.003,0.11893870082342177
LA,2026-06-01,15,True,0.0,1.0,-1.0,4.0,97.88333333333334,1.2999999999999972,0.999,current_bracket_no,-1,70-71,0.01,,0.001,0.004,0.11893870082342177
NYC,2026-06-01,18,True,0.0,1.0,-1.0,3.0,219.88333333333333,1.5999999999999943,0.999,d1_yes,1,70-71,0.004,525.0,0.001,0.002,0.2753888380603843
NYC,2026-06-01,18,True,0.0,1.0,-1.0,3.0,219.88333333333333,1.5999999999999943,0.999,current_bracket_no,-1,68-69,0.004,,0.001,0.002,0.2753888380603843
Houston,2026-06-01,17,True,0.0,,-2.0,3.0,217.88333333333333,-2.200000000000003,0.99,d1_yes,1,92+,0.023,146.0,0.001,0.006,0.39325842696629215
Houston,2026-06-01,17,True,0.0,,-2.0,3.0,217.88333333333333,-2.200000000000003,0.99,current_bracket_no,-1,90-91,0.02,,0.002,0.005,0.39325842696629215
Atlanta,2026-06-01,18,True,0.0,1.0,-2.0,2.0,158.88333333333333,2.0999999999999943,0.999,d1_yes,1,86-87,0.002,3.78,,0.003,0.6882022471910112
Atlanta,2026-06-01,18,True,0.0,1.0,-2.0,2.0,158.88333333333333,2.0999999999999943,0.999,d2_yes,2,88-89,0.002,5.0,0.001,0.002,0.6882022471910112
Atlanta,2026-06-01,18,True,0.0,1.0,-2.0,2.0,158.88333333333333,2.0999999999999943,0.999,current_bracket_no,-1,84-85,0.003,,0.001,0.002,0.6882022471910112
BuenosAires,2026-06-01,19,True,0.0,,0.0,5.0,150.88333333333333,1.666666666666666,0.999,d1_yes,1,15,0.003,508.19,,0.003,0.6207865168539326
BuenosAires,2026-06-01,19,True,0.0,,0.0,5.0,150.88333333333333,1.666666666666666,0.999,current_bracket_no,-1,14,0.002,,,0.002,0.6207865168539326
Denver,2026-06-01,16,True,0.0,0.0,7.5,0.0,212.88333333333333,4.799999999999997,0.999,current_bracket_no,-1,76+,0.003,,0.001,0.003,0.471671388101983
Dallas,2026-06-01,17,True,1.0,,0.0,1.0,37.88333333333333,-3.299999999999997,0.78,d1_yes,1,94+,0.29,6.25,0.996,0.999,0.702247191011236
Dallas,2026-06-01,17,True,1.0,,0.0,1.0,37.88333333333333,-3.299999999999997,0.78,current_bracket_no,-1,92-93,0.5,,0.99,,0.702247191011236
Miami,2026-06-01,19,True,0.0,,-7.0,4.0,127.88333333333334,-4.099999999999994,,d1_yes,1,94-95,0.001,2963.65,,,0.43000914913083255
Miami,2026-06-01,19,True,0.0,,-7.0,4.0,127.88333333333334,-4.099999999999994,,current_bracket_no,-1,92-93,0.001,,,,0.43000914913083255
Atlanta,2026-06-01,19,True,0.0,,-2.0,3.0,188.88333333333333,2.0999999999999943,0.999,d1_yes,1,88-89,0.002,100.11,,,0.6882022471910112
Atlanta,2026-06-01,19,True,0.0,,-2.0,3.0,188.88333333333333,2.0999999999999943,0.999,current_bracket_no,-1,84-85,0.002,,,,0.6882022471910112
BuenosAires,2026-06-01,20,True,0.0,,0.0,6.0,180.88333333333333,1.666666666666666,,current_bracket_no,-1,14,0.002,,,,0.6207865168539326
LA,2026-06-01,16,True,0.0,1.0,0.0,5.0,157.88333333333333,1.2999999999999972,0.999,d1_yes,1,72-73,0.006,30.0,,,0.11893870082342177
LA,2026-06-01,16,True,0.0,1.0,0.0,5.0,157.88333333333333,1.2999999999999972,0.999,d2_yes,2,74+,0.003,584.92,,,0.11893870082342177
LA,2026-06-01,16,True,0.0,1.0,0.0,5.0,157.88333333333333,1.2999999999999972,0.999,current_bracket_no,-1,70-71,0.004,,,,0.11893870082342177
NYC,2026-06-01,19,True,0.0,1.0,-4.0,4.0,279.8833333333333,1.5999999999999943,0.999,d1_yes,1,70-71,0.002,3336.08,,,0.2753888380603843
NYC,2026-06-01,19,True,0.0,1.0,-4.0,4.0,279.8833333333333,1.5999999999999943,0.999,current_bracket_no,-1,68-69,0.002,,,,0.2753888380603843
Wellington,2026-06-02,11,True,0.0,,0.0,9.0,450.8833333333333,-1.9999999999999964,0.999,current_bracket_no,-1,20+,0.003,,0.001,0.002,0.8019662921348315
Houston,2026-06-01,18,True,0.0,,0.0,4.0,277.8833333333333,-2.200000000000003,0.998,d1_yes,1,92+,0.006,519.26,,,0.39325842696629215
Houston,2026-06-01,18,True,0.0,,0.0,4.0,277.8833333333333,-2.200000000000003,0.998,current_bracket_no,-1,90-91,0.005,,,,0.39325842696629215
Denver,2026-06-01,17,True,0.0,0.0,2.299999999999997,1.0,272.8833333333333,4.799999999999997,0.999,current_bracket_no,-1,76+,0.003,,,,0.471671388101983
Austin,2026-06-01,18,True,0.0,,1.0,0.0,37.88333333333333,-1.7000000000000028,0.999,current_bracket_no,-1,92+,0.002,,,,0.6724611161939615
Wellington,2026-06-02,12,True,0.0,,0.0,10.0,510.8833333333333,-1.9999999999999964,0.999,current_bracket_no,-1,20+,0.003,,,0.002,0.8019662921348315
Busan,2026-06-02,10,True,2.0,2.0,0.0,-3.0,837.8833333333333,1.8333333333333321,0.077,d1_yes,1,22,0.282,6.96,0.72,0.004,0.22331460674157302
Busan,2026-06-02,10,True,2.0,2.0,0.0,-3.0,837.8833333333333,1.8333333333333321,0.077,d2_yes,2,23,0.36,66.36,0.998,0.22,0.22331460674157302
Busan,2026-06-02,10,True,2.0,2.0,0.0,-3.0,837.8833333333333,1.8333333333333321,0.077,tail_yes,7,28,0.002,81.34,0.001,0.001,0.22331460674157302
Busan,2026-06-02,10,True,2.0,2.0,0.0,-3.0,837.8833333333333,1.8333333333333321,0.077,current_bracket_no,-1,21,0.97,,0.998,0.999,0.22331460674157302
Tokyo,2026-06-02,10,True,1.0,0.0,1.7999999999999972,-2.0,0.8833333333333333,-0.44444444444444287,0.01,d1_yes,1,26,0.86,12.18,0.997,0.94,0.2982616651418115
Tokyo,2026-06-02,10,True,1.0,0.0,1.7999999999999972,-2.0,0.8833333333333333,-0.44444444444444287,0.01,d2_yes,2,27+,0.177,13.0,0.047,0.003,0.2982616651418115
Wellington,2026-06-02,13,True,0.0,,-1.8000000000000045,11.0,570.8833333333333,-1.9999999999999964,,current_bracket_no,-1,20+,0.002,,,0.002,0.8019662921348315
Manila,2026-06-02,10,True,2.0,0.0,1.7999999999999972,-5.0,30.883333333333333,-0.3888888888888893,0.2,d1_yes,1,31,0.48,6.99,0.44,0.001,0.8497191011235955
Manila,2026-06-02,10,True,2.0,0.0,1.7999999999999972,-5.0,30.883333333333333,-0.3888888888888893,0.2,d2_yes,2,32+,0.34,24.0,0.999,0.54,0.8497191011235955
Manila,2026-06-02,10,True,2.0,0.0,1.7999999999999972,-5.0,30.883333333333333,-0.3888888888888893,0.2,current_bracket_no,-1,30,0.85,,0.996,0.998,0.8497191011235955
Guangzhou,2026-06-02,10,True,7.0,5.0,1.7999999999999972,-6.0,0.8833333333333333,4.611111111111114,0.003,d1_yes,1,31,0.007,189.0,0.001,0.002,0.7036516853932584
Guangzhou,2026-06-02,10,True,7.0,5.0,1.7999999999999972,-6.0,0.8833333333333333,4.611111111111114,0.003,d2_yes,2,32,0.029,5.0,0.01,0.001,0.7036516853932584
Guangzhou,2026-06-02,10,True,7.0,5.0,1.7999999999999972,-6.0,0.8833333333333333,4.611111111111114,0.003,tail_yes,9,39+,0.011,11.0,0.003,0.002,0.7036516853932584
Taipei,2026-06-02,10,True,4.0,1.0,3.6000000000000085,-3.0,0.8833333333333333,0.7777777777777786,0.002,d1_yes,1,34,0.29,6.0,,0.001,0.45365168539325845
Taipei,2026-06-02,10,True,4.0,1.0,3.6000000000000085,-3.0,0.8833333333333333,0.7777777777777786,0.002,d2_yes,2,35,0.39,1.92,0.53,0.007,0.45365168539325845
Taipei,2026-06-02,10,True,4.0,1.0,3.6000000000000085,-3.0,0.8833333333333333,0.7777777777777786,0.002,tail_yes,4,37+,0.068,11.0,0.998,0.099,0.45365168539325845
Taipei,2026-06-02,10,True,4.0,1.0,3.6000000000000085,-3.0,0.8833333333333333,0.7777777777777786,0.002,current_bracket_no,-1,33,0.999,,0.998,0.997,0.45365168539325845
Busan,2026-06-02,11,True,1.0,1.0,1.7999999999999972,-2.0,930.8833333333332,0.7222222222222214,0.4,d1_yes,1,23,0.36,69.17,0.998,0.22,0.22331460674157302
Busan,2026-06-02,11,True,1.0,1.0,1.7999999999999972,-2.0,930.8833333333332,0.7222222222222214,0.4,d2_yes,2,24,0.22,8.0,0.09,0.002,0.22331460674157302
Busan,2026-06-02,11,True,1.0,1.0,1.7999999999999972,-2.0,930.8833333333332,0.7222222222222214,0.4,tail_yes,6,28,0.002,76.34,0.001,0.001,0.22331460674157302
Busan,2026-06-02,11,True,1.0,1.0,1.7999999999999972,-2.0,930.8833333333332,0.7222222222222214,0.4,current_bracket_no,-1,22,0.73,,0.996,0.28,0.22331460674157302
Manila,2026-06-02,11,True,1.0,-1.0,1.7999999999999972,-4.0,1590.8833333333334,-1.5,0.54,d1_yes,1,32+,0.54,10.22,0.999,0.992,0.8497191011235955
Manila,2026-06-02,11,True,1.0,-1.0,1.7999999999999972,-4.0,1590.8833333333334,-1.5,0.54,current_bracket_no,-1,31,0.56,,0.999,0.997,0.8497191011235955
Shanghai,2026-06-02,11,True,1.0,,0.0,-2.0,0.8833333333333333,-2.1666666666666714,0.36,d1_yes,1,31,0.533,34.29,0.997,0.738,0.6806953339432754
Shanghai,2026-06-02,11,True,1.0,,0.0,-2.0,0.8833333333333333,-2.1666666666666714,0.36,d2_yes,2,32,0.111,5.0,0.33,0.002,0.6806953339432754
Shanghai,2026-06-02,11,True,1.0,,0.0,-2.0,0.8833333333333333,-2.1666666666666714,0.36,tail_yes,3,33+,0.026,14.0,0.021,0.001,0.6806953339432754
Shanghai,2026-06-02,11,True,1.0,,0.0,-2.0,0.8833333333333333,-2.1666666666666714,0.36,current_bracket_no,-1,30,0.69,,0.995,0.998,0.6806953339432754
Singapore,2026-06-02,11,True,2.0,1.0,1.7999999999999972,-2.0,0.8833333333333333,0.5555555555555571,0.01,d1_yes,1,32,0.46,32.0,0.7,0.004,0.702247191011236
Singapore,2026-06-02,11,True,2.0,1.0,1.7999999999999972,-2.0,0.8833333333333333,0.5555555555555571,0.01,d2_yes,2,33,0.4,1.43,0.999,0.27,0.702247191011236
Singapore,2026-06-02,11,True,2.0,1.0,1.7999999999999972,-2.0,0.8833333333333333,0.5555555555555571,0.01,tail_yes,4,35,0.012,41.38,0.003,0.003,0.702247191011236
Guangzhou,2026-06-02,11,True,5.0,3.0,1.7999999999999972,-5.0,1195.8833333333334,2.388888888888893,0.037,d1_yes,1,33,0.148,7.56,0.02,0.004,0.7036516853932584
Guangzhou,2026-06-02,11,True,5.0,3.0,1.7999999999999972,-5.0,1195.8833333333334,2.388888888888893,0.037,d2_yes,2,34,0.23,41.74,0.37,0.008,0.7036516853932584
Guangzhou,2026-06-02,11,True,5.0,3.0,1.7999999999999972,-5.0,1195.8833333333334,2.388888888888893,0.037,tail_yes,7,39+,0.011,6.0,0.001,0.002,0.7036516853932584
Guangzhou,2026-06-02,11,True,5.0,3.0,1.7999999999999972,-5.0,1195.8833333333334,2.388888888888893,0.037,current_bracket_no,-1,32,0.99,,0.999,,0.7036516853932584
Wuhan,2026-06-02,11,True,1.0,3.0,0.0,-5.0,30.883333333333333,2.8333333333333357,0.037,d1_yes,1,31,0.26,8.0,0.999,0.23,0.4747191011235955
Wuhan,2026-06-02,11,True,1.0,3.0,0.0,-5.0,30.883333333333333,2.8333333333333357,0.037,d2_yes,2,32,0.43,0.26,0.59,0.003,0.4747191011235955
Wuhan,2026-06-02,11,True,1.0,3.0,0.0,-5.0,30.883333333333333,2.8333333333333357,0.037,tail_yes,7,37+,0.002,5.0,,,0.4747191011235955
Wuhan,2026-06-02,11,True,1.0,3.0,0.0,-5.0,30.883333333333333,2.8333333333333357,0.037,current_bracket_no,-1,30,0.989,,0.999,,0.4747191011235955
Tokyo,2026-06-02,12,True,0.0,-1.0,0.0,0.0,1260.8833333333334,-1.5555555555555536,0.989,d1_yes,1,27+,0.029,30.0,0.007,0.003,0.2982616651418115
Tokyo,2026-06-02,12,True,0.0,-1.0,0.0,0.0,1260.8833333333334,-1.5555555555555536,0.989,current_bracket_no,-1,26,0.022,,0.005,0.003,0.2982616651418115
Taipei,2026-06-02,11,True,3.0,0.0,1.7999999999999972,-2.0,0.8833333333333333,-0.3333333333333286,0.01,d1_yes,1,35,0.6,32.94,0.003,0.007,0.45365168539325845
Taipei,2026-06-02,11,True,3.0,0.0,1.7999999999999972,-2.0,0.8833333333333333,-0.3333333333333286,0.01,d2_yes,2,36,0.39,15.86,0.76,0.001,0.45365168539325845
Taipei,2026-06-02,11,True,3.0,0.0,1.7999999999999972,-2.0,0.8833333333333333,-0.3333333333333286,0.01,tail_yes,3,37+,0.099,26.5,0.998,0.234,0.45365168539325845
Chengdu,2026-06-02,11,True,4.0,3.0,5.3999999999999915,-5.0,870.8833333333333,3.1111111111111107,0.003,d1_yes,1,28,0.021,5.0,0.042,0.002,0.6264044943820225
Chengdu,2026-06-02,11,True,4.0,3.0,5.3999999999999915,-5.0,870.8833333333333,3.1111111111111107,0.003,d2_yes,2,29,0.083,10.0,0.124,0.002,0.6264044943820225
Chengdu,2026-06-02,11,True,4.0,3.0,5.3999999999999915,-5.0,870.8833333333333,3.1111111111111107,0.003,tail_yes,9,36,0.004,25.0,,0.002,0.6264044943820225
Chengdu,2026-06-02,11,True,4.0,3.0,5.3999999999999915,-5.0,870.8833333333333,3.1111111111111107,0.003,current_bracket_no,-1,27,0.999,,0.993,0.995,0.6264044943820225
Wellington,2026-06-02,16,True,0.0,,0.0,14.0,720.8833333333333,-1.9999999999999964,,current_bracket_no,-1,20+,0.002,,,,0.8019662921348315
Shanghai,2026-06-02,12,True,0.0,,1.7999999999999972,-1.0,,-3.277777777777782,0.738,d1_yes,1,32,0.351,21.0,0.114,0.002,0.6806953339432754
Shanghai,2026-06-02,12,True,0.0,,1.7999999999999972,-1.0,,-3.277777777777782,0.738,d2_yes,2,33+,0.022,105.0,0.005,0.001,0.6806953339432754
Shanghai,2026-06-02,12,True,0.0,,1.7999999999999972,-1.0,,-3.277777777777782,0.738,current_bracket_no,-1,31,0.344,,0.108,0.003,0.6806953339432754
Manila,2026-06-02,12,True,0.0,-2.0,1.7999999999999972,-3.0,2791.883333333333,-2.6111111111111107,0.992,current_bracket_no,-1,32+,0.015,,0.002,0.001,0.8497191011235955
Guangzhou,2026-06-02,12,True,5.0,3.0,1.8000000000000114,-4.0,1.8833333333333333,2.388888888888893,0.001,d1_yes,1,33,0.03,16.0,0.02,0.004,0.7036516853932584
Guangzhou,2026-06-02,12,True,5.0,3.0,1.8000000000000114,-4.0,1.8833333333333333,2.388888888888893,0.001,d2_yes,2,34,0.19,9.67,0.37,0.008,0.7036516853932584
Guangzhou,2026-06-02,12,True,5.0,3.0,1.8000000000000114,-4.0,1.8833333333333333,2.388888888888893,0.001,tail_yes,7,39+,0.003,288.5,0.001,0.002,0.7036516853932584
Chengdu,2026-06-02,12,True,4.0,3.0,-1.7999999999999972,-4.0,931.8833333333332,3.1111111111111107,0.016,d1_yes,1,28,0.09,10.49,0.028,0.002,0.6264044943820225
Chengdu,2026-06-02,12,True,4.0,3.0,-1.7999999999999972,-4.0,931.8833333333332,3.1111111111111107,0.016,d2_yes,2,29,0.159,6.0,0.124,0.002,0.6264044943820225
Chengdu,2026-06-02,12,True,4.0,3.0,-1.7999999999999972,-4.0,931.8833333333332,3.1111111111111107,0.016,tail_yes,8,35,0.003,39.96,0.001,0.002,0.6264044943820225
Chengdu,2026-06-02,12,True,4.0,3.0,-1.7999999999999972,-4.0,931.8833333333332,3.1111111111111107,0.016,current_bracket_no,-1,27,0.995,,0.993,0.997,0.6264044943820225
Chengdu,2026-06-02,13,True,,,1.7999999999999972,-3.0,960.8833333333332,3.1111111111111107,0.007,current_bracket_no,-1,27,0.997,,,,0.6264044943820225
Manila,2026-06-02,13,True,0.0,,-1.7999999999999972,-2.0,2850.883333333333,-2.6111111111111107,0.999,current_bracket_no,-1,32+,0.002,,0.002,0.001,0.8497191011235955
Shanghai,2026-06-02,13,True,0.0,,0.0,0.0,,-3.277777777777782,0.892,d1_yes,1,32,0.192,7.82,0.01,0.002,0.6806953339432754
Shanghai,2026-06-02,13,True,0.0,,0.0,0.0,,-3.277777777777782,0.892,d2_yes,2,33+,0.012,10.0,0.001,0.001,0.6806953339432754
Shanghai,2026-06-02,13,True,0.0,,0.0,0.0,,-3.277777777777782,0.892,current_bracket_no,-1,31,0.12,,0.009,0.003,0.6806953339432754
Guangzhou,2026-06-02,13,True,4.0,2.0,0.0,-3.0,0.8833333333333333,1.8333333333333357,0.072,d1_yes,1,34,0.35,5.81,0.37,0.008,0.7036516853932584
Guangzhou,2026-06-02,13,True,4.0,2.0,0.0,-3.0,0.8833333333333333,1.8333333333333357,0.072,d2_yes,2,35,0.46,22.5,0.4,0.001,0.7036516853932584
Guangzhou,2026-06-02,13,True,4.0,2.0,0.0,-3.0,0.8833333333333333,1.8333333333333357,0.072,tail_yes,6,39+,0.002,68.7,0.001,0.002,0.7036516853932584
Guangzhou,2026-06-02,13,True,4.0,2.0,0.0,-3.0,0.8833333333333333,1.8333333333333357,0.072,current_bracket_no,-1,33,0.98,,0.996,0.999,0.7036516853932584
Karachi,2026-06-02,10,True,4.0,1.0,1.8000000000000114,-3.0,0.8833333333333333,1.0,0.006,d1_yes,1,34,0.013,6.45,0.001,0.002,0.5084269662921348
Karachi,2026-06-02,10,True,4.0,1.0,1.8000000000000114,-3.0,0.8833333333333333,1.0,0.006,d2_yes,2,35,0.16,148.46,0.22,0.001,0.5084269662921348
Karachi,2026-06-02,10,True,4.0,1.0,1.8000000000000114,-3.0,0.8833333333333333,1.0,0.006,tail_yes,4,37+,0.38,63.6,0.998,0.08,0.5084269662921348
Karachi,2026-06-02,10,True,4.0,1.0,1.8000000000000114,-3.0,0.8833333333333333,1.0,0.006,current_bracket_no,-1,33,0.998,,0.998,0.999,0.5084269662921348
Taipei,2026-06-02,13,True,0.0,,-1.7999999999999972,0.0,7080.883333333333,-3.6666666666666643,0.925,current_bracket_no,-1,37+,0.103,,0.009,0.002,0.45365168539325845
Singapore,2026-06-02,13,True,1.0,0.0,0.0,0.0,2850.883333333333,-0.5555555555555536,0.47,d1_yes,1,33,0.5,46.0,0.999,0.27,0.702247191011236
Singapore,2026-06-02,13,True,1.0,0.0,0.0,0.0,2850.883333333333,-0.5555555555555536,0.47,d2_yes,2,34,0.044,8.0,0.005,0.002,0.702247191011236
Singapore,2026-06-02,13,True,1.0,0.0,0.0,0.0,2850.883333333333,-0.5555555555555536,0.47,tail_yes,4,36+,0.002,182.92,0.001,0.002,0.702247191011236
