rows,dates,cities,win_rate,avg_ask,avg_cost,cost,pnl,roi,roi_ci_low,roi_ci_high,daily_negative_100pct,evidence_layer,scope,model,p_col,shadow_variant
26,19,17,0.5,0.33380769230769225,0.5255414860755333,13.664078637963867,8.675087140672188,0.6348827001455909,-0.07634620927660546,1.3435562448697504,9,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,prob_p_ge_ask_plus05_size_p
20,16,16,0.4,0.2635,0.48241070436759115,9.648214087351823,6.754367759460438,0.700064042765694,-0.23387483785880814,1.621795850445803,9,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,prob_ratio_ge125_size_p
18,13,14,0.3888888888888889,0.23666666666666666,0.4621005555555556,8.317810000000001,7.865885685687973,0.9456678723952544,-0.16847639129045106,2.2079765087243857,6,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,agreement_current_and_prob_size_score
29,18,19,0.5172413793103449,0.3017241379310344,0.4090498274766222,11.862444996822044,10.351342081046779,0.8726145481660745,0.13764501233066354,1.5925604069158716,6,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,current_gate_size_min_score_p
27,17,21,0.4074074074074074,0.2977777777777778,0.4661166310902938,12.585149039437932,7.417219304460616,0.5893628499128111,-0.03437377953037741,1.2925180254078454,6,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,blend50_gate_size_blend50
27,18,20,0.37037037037037035,0.30037037037037034,0.4684155004572955,12.64721851234698,6.677770398994257,0.5280030856172061,-0.16546285113546946,1.3188726557255062,8,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,blend70score_gate_size_blend70
10,10,8,0.5,0.404,0.4866329600000001,4.866329600000001,1.2776282119303297,0.2625445288231873,-0.5196938866195508,1.1277666867752068,5,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,diagnostic_current_gate_prob_disagrees
26,18,18,0.4230769230769231,0.29692307692307696,0.48054083076923076,12.4940616,8.777341897618303,0.7025210999134424,-0.04749572666720888,1.5605500053539039,7,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,baseline_current_score_gate_size_score
26,20,19,0.5384615384615384,0.3334615384615385,0.526839055958281,13.697815454915306,10.89394825485792,0.7953055208484905,0.0909195112412902,1.4681803920062626,8,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,prob_p_ge_ask_size_p
49,20,23,0.5714285714285714,0.4736734693877552,0.3121360644897959,15.29466716,10.416556905919615,0.6810580967176546,0.0573635306708899,1.2959756902844914,3,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
24,19,17,0.5416666666666666,0.31958333333333333,0.5264025303759553,12.633660729022928,10.784009987810537,0.8535934452503348,0.1350690175551615,1.5304083067319283,7,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
21,17,16,0.47619047619047616,0.2938095238095238,0.5187830036270975,10.894443076169049,9.04411159145824,0.8301582309647109,0.03626178828251978,1.645636527984356,8,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
18,15,15,0.5555555555555556,0.2661111111111111,0.49020864444444445,8.8237556,11.360108028950386,1.2874459067010406,0.2538398765227818,2.371392337861775,5,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
29,18,19,0.4827586206896552,0.3144827586206897,0.4238094045183511,12.290472731032182,9.784710940335854,0.7961216101664229,0.09547126573594249,1.5450873848084952,6,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,current_gate_size_min_score_p
28,18,21,0.42857142857142855,0.31714285714285717,0.4843831493966932,13.56272818310741,9.033223772486851,0.6660329434116266,0.02279047900064559,1.3969022370583313,6,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,blend50_gate_size_blend50
27,18,20,0.4074074074074074,0.3140740740740741,0.48235175683113624,13.023497434440678,7.5998498671943215,0.5835490739297492,-0.07797624487525995,1.3343158122010466,7,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,blend70score_gate_size_blend70
11,10,9,0.36363636363636365,0.38636363636363635,0.45873163636363645,5.046048000000001,-0.06997681265076328,-0.01386764704790031,-0.7579974237036815,0.7848649367982599,6,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,diagnostic_current_gate_prob_disagrees
26,18,18,0.4230769230769231,0.29692307692307696,0.48054083076923076,12.4940616,8.777341897618303,0.7025210999134424,-0.04749572666720888,1.5605500053539039,7,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
25,20,18,0.56,0.35039999999999993,0.570826960875675,14.270674021891875,12.29132293818541,0.8612993975848618,0.17130573646620825,1.5394225267482238,8,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
50,20,24,0.58,0.47556,0.30770182,15.385091000000001,10.535203807955558,0.6847670779428966,0.0636559278899078,1.292655122279778,3,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_current_score
23,19,16,0.5652173913043478,0.32652173913043475,0.5657575841001731,13.01242443430398,12.548323715667998,0.9643340316034805,0.19282483420358004,1.6767297351389117,7,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,prob_p_ge_ask_plus05_size_p
21,17,15,0.5238095238095238,0.30523809523809525,0.5587690874065775,11.734150835538127,11.499915328997947,0.98003813741419,0.17590777055236065,1.805326101257656,7,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,prob_ratio_ge125_size_p
18,15,15,0.5555555555555556,0.2661111111111111,0.49020864444444445,8.8237556,11.360108028950386,1.2874459067010406,0.2538398765227818,2.371392337861775,5,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,agreement_current_and_prob_size_score
28,18,18,0.4642857142857143,0.30571428571428566,0.43378593567459983,12.146006198888795,10.81837597166197,0.8906940927340967,0.15935127041616412,1.6415030855440425,6,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,current_gate_size_min_score_p
26,17,19,0.4230769230769231,0.3053846153846154,0.48098967721194696,12.50573160751062,8.142596622940362,0.6511091776549984,-0.02656618605923496,1.4083190482593007,6,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,blend50_gate_size_blend50
27,18,20,0.4074074074074074,0.3140740740740741,0.48643585292016656,13.133768028844496,7.7127656466219765,0.5872469827153284,-0.08578629459769505,1.365158161850282,7,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,blend70score_gate_size_blend70
12,11,10,0.4166666666666667,0.3791666666666667,0.44717066666666666,5.366048,0.6766898540159032,0.12610581456146183,-0.5920473644928836,0.9464791301133412,6,historical_best_ask_diagnostic,expanding_walk_forward,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,diagnostic_current_gate_prob_disagrees
5,4,5,0.6,0.31399999999999995,0.42400912,2.1200456,2.006082404706344,0.9462449320459636,-0.28636304658103057,2.3928145099983573,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_market_route,p_no_wf_logit_market_route,baseline_current_score_gate_size_score
7,6,6,0.2857142857142857,0.3485714285714286,0.4963887219952089,3.474721053966462,-0.30927161372565976,-0.08900617025721248,-1.0,1.223253478051035,4,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_market_route,p_no_wf_logit_market_route,prob_p_ge_ask_size_p
11,6,8,0.45454545454545453,0.4309090909090909,0.30797565454545456,3.3877322000000003,1.6456100862312706,0.48575565867670134,-0.3614731580120648,1.3147862018560732,2,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_market_route,p_no_wf_logit_market_route,prob_p_ge_ask_size_current_score
6,5,5,0.3333333333333333,0.2866666666666667,0.45181506112502273,2.7108903667501365,0.4545590734906663,0.1676788847922315,-1.0,1.7832603784399166,3,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_market_route,p_no_wf_logit_market_route,prob_p_ge_ask_plus05_size_p
6,5,5,0.3333333333333333,0.2866666666666667,0.45181506112502273,2.7108903667501365,0.4545590734906663,0.1676788847922315,-1.0,1.7832603784399166,3,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_market_route,p_no_wf_logit_market_route,prob_ratio_ge125_size_p
5,4,5,0.6,0.31399999999999995,0.42400912,2.1200456,2.006082404706344,0.9462449320459636,-0.28636304658103057,2.3928145099983573,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_market_route,p_no_wf_logit_market_route,agreement_current_and_prob_size_score
5,4,5,0.6,0.31399999999999995,0.3689210234793832,1.844605117396916,1.745679450246533,0.9463702739315905,-0.3083574818679901,2.408521751052318,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_market_route,p_no_wf_logit_market_route,current_gate_size_min_score_p
7,5,6,0.42857142857142855,0.31285714285714283,0.4106157066551606,2.8743099465861244,1.2769935912301211,0.4442783189568098,-0.5563862956780461,1.7927366782736938,2,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_market_route,p_no_wf_logit_market_route,blend50_gate_size_blend50
6,4,6,0.5,0.3283333333333333,0.43101667881988015,2.586100072919281,1.5551332516530034,0.6013430291958942,-0.2769567636579446,2.1307588016871954,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_market_route,p_no_wf_logit_market_route,blend70score_gate_size_blend70
0,0,0,,,,0.0,0.0,,,,0,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_market_route,p_no_wf_logit_market_route,diagnostic_current_gate_prob_disagrees
5,4,5,0.6,0.31399999999999995,0.42400912,2.1200456,2.006082404706344,0.9462449320459636,-0.28636304658103057,2.3928145099983573,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,baseline_current_score_gate_size_score
7,6,6,0.2857142857142857,0.3485714285714286,0.5216498965389913,3.6515492757729393,-0.02813993309841245,-0.007706299702735341,-1.0,1.3811532213353392,4,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,prob_p_ge_ask_size_p
12,6,9,0.4166666666666667,0.4625000000000001,0.2945421833333333,3.5345062,0.35019942555884215,0.09908015596601362,-0.7488510707720496,0.6560706756480064,2,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,prob_p_ge_ask_size_current_score
7,6,6,0.2857142857142857,0.3485714285714286,0.5216498965389913,3.6515492757729393,-0.02813993309841245,-0.007706299702735341,-1.0,1.3811532213353392,4,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,prob_p_ge_ask_plus05_size_p
6,5,5,0.3333333333333333,0.2866666666666667,0.4717499387133199,2.830499632279919,0.792909710394608,0.2801306530310102,-1.0,1.92250386945549,3,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,prob_ratio_ge125_size_p
4,3,4,0.5,0.27499999999999997,0.401525,1.6061,1.4265267281105993,0.8881929693733885,-1.0,3.761904761904762,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,agreement_current_and_prob_size_score
5,4,5,0.6,0.31399999999999995,0.3676205226590239,1.8381026132951195,1.564417438582356,0.8511045179234389,-0.36618602769353087,2.405175959510396,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,current_gate_size_min_score_p
6,4,5,0.3333333333333333,0.3383333333333333,0.46793790325191037,2.807627419511462,0.5203906158811016,0.18534888648852543,-1.0,0.8620319183821573,2,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,blend50_gate_size_blend50
6,4,5,0.3333333333333333,0.3383333333333333,0.4481144752844795,2.688686851706877,0.5211746607729006,0.19383985176333934,-1.0,0.8653167548271536,2,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,blend70score_gate_size_blend70
1,1,1,1.0,0.47,0.5139456000000002,0.5139456000000002,0.579555676595745,1.1276595744680853,,,0,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather,p_no_wf_logit_mechanism_weather,diagnostic_current_gate_prob_disagrees
5,4,5,0.6,0.31399999999999995,0.42400912,2.1200456,2.006082404706344,0.9462449320459636,-0.28636304658103057,2.3928145099983573,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,baseline_current_score_gate_size_score
7,6,6,0.2857142857142857,0.3485714285714286,0.5374292813697862,3.762004969588503,0.07698665602184684,0.02046426218045848,-1.0,1.3938003323456523,4,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,prob_p_ge_ask_size_p
11,6,9,0.45454545454545453,0.4436363636363636,0.30232056363636367,3.3255262,0.5591794255588418,0.1681476530116773,-0.6904968519320326,0.7352152431269745,2,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
6,5,5,0.3333333333333333,0.2866666666666667,0.5044327136198762,3.0265962817192573,0.8123953438910925,0.2684188006170455,-1.0,1.9011476270939054,3,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
6,5,5,0.3333333333333333,0.2866666666666667,0.5044327136198762,3.0265962817192573,0.8123953438910925,0.2684188006170455,-1.0,1.9011476270939054,3,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
5,4,5,0.6,0.31399999999999995,0.42400912,2.1200456,2.006082404706344,0.9462449320459636,-0.28636304658103057,2.3928145099983573,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
5,4,5,0.6,0.31399999999999995,0.40340137942117177,2.017006897105859,1.8243773881515732,0.9044973474157755,-0.3059402727497339,2.399139404168801,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,current_gate_size_min_score_p
6,4,5,0.3333333333333333,0.3383333333333333,0.49002824240156917,2.940169454409415,0.49563972245105925,0.16857522334562763,-1.0,0.8299986471141224,2,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,blend50_gate_size_blend50
7,4,6,0.42857142857142855,0.35714285714285715,0.4670204629395909,3.269143240577136,1.0712039523822972,0.32767115832868376,-0.3625745100620015,0.8448859921799888,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,blend70score_gate_size_blend70
0,0,0,,,,0.0,0.0,,,,0,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,diagnostic_current_gate_prob_disagrees
5,4,5,0.6,0.31399999999999995,0.42400912,2.1200456,2.006082404706344,0.9462449320459636,-0.28636304658103057,2.3928145099983573,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
7,6,6,0.2857142857142857,0.3485714285714286,0.5299066888952052,3.7093468222664367,0.019917555939908627,0.005369558818374083,-1.0,1.3149999632475808,4,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
12,6,10,0.5,0.46416666666666667,0.28863218333333335,3.4635862,0.6212063820805811,0.17935352152649792,-0.6904968519320326,0.71321121701503,2,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_current_score
6,5,5,0.3333333333333333,0.2866666666666667,0.4969598506723925,2.981759104034355,0.7475052741719903,0.25069271127926024,-1.0,1.836720339797212,3,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,prob_p_ge_ask_plus05_size_p
6,5,5,0.3333333333333333,0.2866666666666667,0.4969598506723925,2.981759104034355,0.7475052741719903,0.25069271127926024,-1.0,1.836720339797212,3,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,prob_ratio_ge125_size_p
5,4,5,0.6,0.31399999999999995,0.42400912,2.1200456,2.006082404706344,0.9462449320459636,-0.28636304658103057,2.3928145099983573,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,agreement_current_and_prob_size_score
5,4,5,0.6,0.31399999999999995,0.405517267671412,2.02758633835706,1.8349823277038064,0.9050082321972442,-0.30728035879698523,2.3992722795125503,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,current_gate_size_min_score_p
6,4,5,0.3333333333333333,0.3383333333333333,0.4842398522518056,2.9054391135108335,0.4755064396476387,0.16366078278372626,-1.0,0.8313080474376453,2,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,blend50_gate_size_blend50
7,4,6,0.42857142857142855,0.35714285714285715,0.46454869437283863,3.2518408606098705,1.0631111891323681,0.3269259581580464,-0.3741686297903174,0.8458711251947911,1,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,blend70score_gate_size_blend70
0,0,0,,,,0.0,0.0,,,,0,historical_best_ask_diagnostic,forward_2026-06-21_plus,logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score,diagnostic_current_gate_prob_disagrees
