target_date,rows,cost,pnl,wins,roi,evidence_layer,scope,model,shadow_variant
2026-06-11,2,0.8685000000000002,2.519735294117648,1.0,2.9012496190185924,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
2026-06-12,2,0.9895400000000001,3.2209863157894736,1.0,3.2550339711274665,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
2026-06-13,1,0.5760000000000002,0.8640000000000002,1.0,1.5,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
2026-06-14,2,0.7667500000000002,0.2895,1.0,0.3775676556895989,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
2026-06-15,2,0.9325000000000001,0.011048387096774026,1.0,0.011848136296808606,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
2026-06-17,3,0.9520120000000001,-0.6412906885245903,1.0,-0.6736161818596722,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
2026-06-19,2,0.6459999999999999,0.0689999999999999,1.0,0.10681114551083576,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
2026-06-20,3,0.9204041600000001,-0.4938614149019609,1.0,-0.5365701681552165,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
2026-06-21,1,0.2925,-0.2925,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
2026-06-22,1,0.0525,-0.0525,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
2026-06-23,2,0.778176,0.4789668571428567,1.0,0.6154993949220442,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
2026-06-26,1,0.4992000000000001,-0.4992000000000001,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
2026-06-28,1,0.2457,0.3535682926829269,1.0,1.4390243902439026,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_size_current_score
2026-06-08,1,0.6814148834050132,1.5166976437079325,1.0,2.225806451612903,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
2026-06-09,2,0.9316794489884697,2.376121227349272,2.0,2.550363464525317,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
2026-06-10,1,0.741904423726134,-0.741904423726134,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
2026-06-11,2,0.9524136398811864,1.9203330990715828,1.0,2.0162805514956132,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
2026-06-12,1,0.676760601791087,2.8851373023725286,1.0,4.263157894736842,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
2026-06-14,2,0.8814736369774914,1.2279083161196591,1.0,1.3930176293531216,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
2026-06-15,1,0.5030703197349532,-0.5030703197349532,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
2026-06-17,1,0.8202206270034584,0.5244033516907358,1.0,0.6393442622950821,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
2026-06-19,2,0.9365736825599633,0.6160771021909621,1.0,0.6577988615983968,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
2026-06-20,1,0.5622368989745248,-0.5622368989745248,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
2026-06-21,1,0.6354580455836776,-0.6354580455836776,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
2026-06-22,1,0.2803364937094804,-0.2803364937094804,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
2026-06-23,1,0.5196116729562166,1.954729626835291,1.0,3.761904761904762,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
2026-06-26,1,0.5523571361290041,-0.5523571361290041,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_p_ge_ask_plus05_size_p
2026-06-08,1,0.6814148834050132,1.5166976437079325,1.0,2.225806451612903,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
2026-06-09,1,0.3866815048284427,1.7615490775517946,1.0,4.555555555555555,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
2026-06-10,1,0.741904423726134,-0.741904423726134,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
2026-06-11,2,0.9524136398811864,1.9203330990715828,1.0,2.0162805514956132,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
2026-06-12,1,0.676760601791087,2.8851373023725286,1.0,4.263157894736842,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
2026-06-14,2,0.8814736369774914,1.2279083161196591,1.0,1.3930176293531216,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
2026-06-15,1,0.5030703197349532,-0.5030703197349532,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
2026-06-17,1,0.8202206270034584,0.5244033516907358,1.0,0.6393442622950821,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
2026-06-19,1,0.6210603139003702,0.9315904708505552,1.0,1.5,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
2026-06-20,1,0.5622368989745248,-0.5622368989745248,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
2026-06-21,1,0.6354580455836776,-0.6354580455836776,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
2026-06-22,1,0.2803364937094804,-0.2803364937094804,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
2026-06-23,1,0.5196116729562166,1.954729626835291,1.0,3.761904761904762,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
2026-06-26,1,0.5523571361290041,-0.5523571361290041,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,prob_ratio_ge125_size_p
2026-06-08,1,0.5120000000000001,1.1396129032258067,1.0,2.225806451612903,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
2026-06-09,1,0.5120000000000001,2.3324444444444454,1.0,4.555555555555556,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
2026-06-10,2,0.8296,-0.8296,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
2026-06-11,1,0.5760000000000002,2.812235294117648,1.0,4.88235294117647,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
2026-06-12,1,0.8,3.4105263157894736,1.0,4.263157894736842,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
2026-06-13,1,0.5760000000000002,0.8640000000000002,1.0,1.5,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
2026-06-14,2,0.7667500000000002,0.2895,1.0,0.3775676556895989,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
2026-06-15,1,0.6400000000000001,-0.6400000000000001,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
2026-06-17,1,0.4894720000000001,-0.4894720000000001,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
2026-06-19,2,0.8384,0.24887272727272725,1.0,0.2968424705065926,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
2026-06-20,2,0.6593600000000002,-0.6593600000000002,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
2026-06-21,1,0.2925,-0.2925,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
2026-06-23,1,0.2639999999999999,0.9931428571428568,1.0,3.761904761904762,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
2026-06-26,1,0.4992000000000001,-0.4992000000000001,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,agreement_current_and_prob_size_score
2026-06-08,2,0.8383827692784485,0.8132301339473582,1.0,0.9699986256245011,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-09,2,0.6202022487676132,1.5280283336126241,1.0,2.463758131559386,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-10,2,0.8296,-0.8296,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-11,2,0.9524136398811864,1.9203330990715828,1.0,2.0162805514956132,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-12,1,0.676760601791087,2.8851373023725286,1.0,4.263157894736842,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-13,2,0.6556462349111747,0.4181043264146225,1.0,0.6376980514061309,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-14,2,0.8814736369774914,1.2279083161196591,1.0,1.3930176293531216,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-15,2,0.7453095312785556,0.1863797438891459,1.0,0.250070254125715,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-16,2,0.6719143948172202,0.7510979613465587,2.0,1.1178477007489604,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-17,1,0.4894720000000001,-0.4894720000000001,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-18,1,0.5247206658313306,-0.5247206658313306,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-19,2,0.783575234332223,0.280201733105572,1.0,0.3575939116355113,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-20,2,0.6593600000000002,-0.6593600000000002,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-21,2,0.6892972223172351,0.19247438283217638,1.0,0.27923278463988055,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-23,1,0.2639999999999999,0.9931428571428568,1.0,3.761904761904762,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-25,1,0.3116457488931669,0.35143031258165625,1.0,1.127659574468085,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-26,1,0.4992000000000001,-0.4992000000000001,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,current_gate_size_min_score_p
2026-06-08,1,0.5967074417025067,1.3281552734668698,1.0,2.2258064516129035,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-09,1,0.44934075241422144,2.04699676099812,1.0,4.555555555555556,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-10,2,0.8410758977321369,-0.8410758977321369,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-11,2,0.965886554701056,2.164604461834153,1.0,2.2410545537659985,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-12,1,0.7383803008955435,3.1478318090810014,1.0,4.2631578947368425,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-13,1,0.5027501122651595,0.7541251683977391,1.0,1.4999999999999998,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-14,2,0.7413601510143503,0.6792040848552174,1.0,0.9161594185038282,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-15,2,0.836654765639278,0.18303602579072686,1.0,0.2187712701915601,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-17,1,0.5062080105335722,-0.5062080105335722,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-18,1,0.5655923329156654,-0.5655923329156654,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-19,2,0.7912868412799816,0.34253855109548104,1.0,0.4328879658119834,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-20,2,0.8992073731323129,-0.8992073731323129,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-21,2,0.9567776339504565,0.13833039084647158,1.0,0.144579457062888,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-23,2,0.9665027653176654,0.8992393131495167,1.0,0.9304053184513745,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-26,1,0.5257785680645021,-0.5257785680645021,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend50_gate_size_blend50
2026-06-08,1,0.562824465021504,1.2527383253704443,1.0,2.225806451612903,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-09,1,0.4744044514485328,2.1611758343766496,1.0,4.555555555555555,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-10,2,0.836485538639282,-0.836485538639282,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-11,2,0.9819639328206337,2.25162479474755,1.0,2.292981156935052,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-12,1,0.763028180537326,3.25290961176439,1.0,4.2631578947368425,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-13,1,0.5320500673590958,0.7980751010386435,1.0,1.4999999999999998,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-14,2,0.7515160906086102,0.52332245091313,1.0,0.6963556169360537,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-15,2,0.9988777561992966,0.2913050188936409,1.0,0.2916323014360123,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-17,1,0.49951360632014336,-0.49951360632014336,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-18,1,0.5819409997493992,-0.5819409997493992,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-19,2,0.8219525702996668,0.2582714290225807,1.0,0.3142169491950373,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-20,2,0.8032684238793877,-0.8032684238793877,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-21,2,0.9265865803702737,0.2538560122856608,1.0,0.27396901451369743,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-23,2,0.8911720591905993,0.7311303307468529,1.0,0.8204143332443533,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-26,1,0.5151471408387013,-0.5151471408387013,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,blend70score_gate_size_blend70
2026-06-08,1,0.6400000000000001,-0.6400000000000001,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,diagnostic_current_gate_prob_disagrees
2026-06-09,1,0.2944,-0.2944,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,diagnostic_current_gate_prob_disagrees
2026-06-11,1,0.5760000000000002,-0.5760000000000002,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,diagnostic_current_gate_prob_disagrees
2026-06-12,1,0.7200000000000001,-0.7200000000000001,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,diagnostic_current_gate_prob_disagrees
2026-06-13,1,0.4812800000000001,-0.4812800000000001,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,diagnostic_current_gate_prob_disagrees
2026-06-15,1,0.2880000000000001,0.8196923076923079,1.0,2.8461538461538463,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,diagnostic_current_gate_prob_disagrees
2026-06-16,2,0.9887040000000001,1.2080344615384617,2.0,1.2218363246618418,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,diagnostic_current_gate_prob_disagrees
2026-06-18,1,0.606464,-0.606464,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,diagnostic_current_gate_prob_disagrees
2026-06-21,1,0.5888000000000001,0.7196444444444446,1.0,1.2222222222222223,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,diagnostic_current_gate_prob_disagrees
2026-06-25,1,0.5139456000000002,0.579555676595745,1.0,1.1276595744680853,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_weather_citybias,diagnostic_current_gate_prob_disagrees
2026-06-08,1,0.5120000000000001,1.1396129032258067,1.0,2.225806451612903,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-09,2,0.8064000000000001,2.0380444444444454,1.0,2.5273368606701947,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-10,2,0.8296,-0.8296,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-11,1,0.5760000000000002,2.812235294117648,1.0,4.88235294117647,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-12,1,0.8,3.4105263157894736,1.0,4.263157894736842,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-13,1,0.5760000000000002,0.8640000000000002,1.0,1.5,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-14,2,0.9600000000000002,0.10666666666666647,1.0,0.11111111111111088,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-15,2,0.9280000000000002,0.17969230769230782,1.0,0.193633952254642,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-16,2,0.9887040000000001,1.2080344615384617,2.0,1.2218363246618418,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-17,1,0.4894720000000001,-0.4894720000000001,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-18,1,0.606464,-0.606464,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-19,2,0.8384,0.24887272727272725,1.0,0.2968424705065926,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-20,2,0.6593600000000002,-0.6593600000000002,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-21,2,0.8813000000000001,0.42714444444444466,1.0,0.4846754163672355,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-23,1,0.2639999999999999,0.9931428571428568,1.0,3.761904761904762,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-25,1,0.5139456000000002,0.579555676595745,1.0,1.1276595744680853,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-26,1,0.4992000000000001,-0.4992000000000001,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,baseline_current_score_gate_size_score
2026-06-08,1,0.6616379891195453,1.472678104814472,1.0,2.2258064516129035,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-09,2,0.9023551589288323,2.331874218556691,2.0,2.5842088843652338,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-10,2,0.852843786444278,-0.852843786444278,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-11,2,0.9589531452092486,2.02811999946662,1.0,2.1149312764640587,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-12,1,0.7789779931129618,3.3209061811657845,1.0,4.2631578947368425,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-13,1,0.4318011782119027,0.647701767317854,1.0,1.4999999999999998,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-14,2,0.7626928760834455,0.6308923309350535,1.0,0.8271905385753573,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-15,1,0.5027832074792027,-0.5027832074792027,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-17,1,0.8051487502200311,0.514767233747233,1.0,0.639344262295082,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-19,2,0.8823555183294587,0.5944470264026178,1.0,0.6737046621843192,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-20,1,0.5834049903365184,-0.5834049903365184,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-21,1,0.6105807505676842,-0.6105807505676842,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-22,1,0.3221104680752016,-0.3221104680752016,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-23,1,0.4878261015908546,1.835155334556072,1.0,3.761904761904762,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-26,1,0.5500303754772218,-0.5500303754772218,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_p
2026-06-08,3,0.9569978,1.51361589163551,3.0,1.5816294370117778,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_current_score
2026-06-09,2,0.7636670000000001,2.616239146572105,2.0,3.4258900103999577,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_current_score
2026-06-10,2,0.8296,-0.8296,0.0,-1.0,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_current_score
2026-06-11,2,0.8685000000000002,2.519735294117648,1.0,2.9012496190185924,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_current_score
2026-06-12,2,0.9895400000000001,3.2209863157894736,1.0,3.2550339711274665,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_current_score
2026-06-13,1,0.5760000000000002,0.8640000000000002,1.0,1.5,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_current_score
2026-06-14,2,0.9600000000000002,0.10666666666666647,1.0,0.11111111111111088,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_current_score
2026-06-15,2,0.9325000000000001,0.011048387096774026,1.0,0.011848136296808606,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_current_score
2026-06-17,3,0.9520120000000001,-0.6412906885245903,1.0,-0.6736161818596722,frozen_live_like_route_price,expanding_walk_forward,logit_mechanism_plus_heuristic_score,prob_p_ge_ask_size_current_score
