strategy,description,city,target_date,decision_hour_local,entry_raw,entry_stress,fee_usd_per_1_notional,win,raw_pnl_per_1,exec_no_fee_pnl_per_1,exec_fee_pnl_per_1,cash_roi_exec_fee,current_high_yes_ask,forecast_gap_native,temp_trend_1h_f,forecast_peak_delta_hours_local_x,current_yes_ask,forecast_steps,steps,leg_steps,leg,ask_size,relative_humidity_pct,wind_speed_kt,temp_trend_3h_f,minutes_since_running_max,forecast_source,forecast_peak_delta_hours_local_y,city_family,solar_window,day_regime,moisture_cloud_regime,wind_regime,running_max_state,intraday_state,current_no,tmax_p_current,tmax_p_not_d1,d2_no,scope,tmax_p_d1,current_yes_ref,trend3h_positive,no_trend3h_flat,day_open_runway,active_warming_or_reheat,tmax_d1_yes_edge_exec,tmax_current_overprice,tmax_d1_edge_pos,tmax_current_overprice_pos,tmax_both_pos,ask_band
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",NYC,2026-05-29,15,0.29,0.3,0.0349999999999999,True,2.4482758620689657,2.3333333333333335,2.2983333333333333,2.2206119162640903,,1.9000000000000057,2.0,-1.0,0.66,1.0,1.0,1.0,d1_yes,32.77,28.49,6.0,6.0,40.88333333333333,gfs_seamless,-1.0,southern_or_maritime,afternoon_decay_window,day_marginal_runway,dry_heat_inertia,light_wind,fresh_running_high,active_warming,,,,,,,0.66,True,True,False,True,,,False,False,False,20-30c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",LA,2026-05-29,13,0.41,0.42,0.029,False,-1.0,-1.0,-1.029,-1.0,,1.2999999999999972,1.0,0.0,0.63,1.0,0.0,1.0,d1_yes,23.0,58.56,16.0,1.0,37.88333333333333,gfs_seamless,0.0,southern_or_maritime,solar_peak_window,day_marginal_runway,mixed_moisture,moderate_wind,fresh_running_high,active_warming,,,,,,,0.63,True,True,False,True,,,False,False,False,40c+
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Karachi,2026-05-30,14,0.16,0.17,0.0415,False,-1.0,-1.0,-1.0415,-1.0,,0.4444444444444428,1.7999999999999972,0.0,0.91,1.0,0.0,1.0,d1_yes,6.0,53.36,17.0,1.7999999999999972,1500.7333333333331,gfs_seamless,0.0,continental_dry_hot,solar_peak_window,day_forecast_capped,mixed_moisture,moderate_wind,stalled_high,active_warming,,,,,,,0.91,True,True,False,True,,,False,False,False,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",SanFrancisco,2026-05-30,14,0.39,0.4,0.03,False,-1.0,-1.0,-1.03,-1.0,,0.5,1.0,0.0,0.72,1.0,0.0,1.0,d1_yes,6.95,58.28,15.0,4.0,34.88333333333333,gfs_seamless,0.0,southern_or_maritime,solar_peak_window,day_forecast_capped,mixed_moisture,moderate_wind,fresh_running_high,active_warming,,,,,,,0.72,True,True,False,True,,,False,False,False,30-40c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Wuhan,2026-05-31,14,0.34,0.35,0.0324999999999999,False,-1.0,-1.0,-1.0325,-1.0,,0.6111111111111107,3.5999999999999943,-2.0,0.63,1.0,0.0,1.0,d1_yes,5.0,58.64,3.89,3.5999999999999943,30.883333333333333,gfs_seamless,-2.0,humid_low_latitude,solar_peak_window,day_marginal_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,,,,,,,0.63,True,True,False,True,,,False,False,False,30-40c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Busan,2026-06-01,14,0.059,0.0689999999999999,0.04655,False,-1.0,-1.0,-1.04655,-1.0,,0.7777777777777786,1.7999999999999972,0.0,0.95,1.0,0.0,1.0,d1_yes,6.24,58.4,11.0,0.0,30.883333333333333,gfs_seamless,0.0,humid_low_latitude,solar_peak_window,day_marginal_runway,mixed_moisture,moderate_wind,fresh_running_high,active_warming,,,,,,,0.95,False,False,False,True,,,False,False,False,5-10c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",NYC,2026-06-01,15,0.06,0.0699999999999999,0.0465,False,-1.0,-1.0,-1.0465,-1.0,,1.5999999999999943,1.0,0.0,0.95,1.0,0.0,1.0,d1_yes,11.0,47.11,14.0,1.0,40.88333333333333,gfs_seamless,0.0,southern_or_maritime,afternoon_decay_window,day_marginal_runway,mixed_moisture,moderate_wind,fresh_running_high,active_warming,,,,,,,0.95,True,True,False,True,,,False,False,False,5-10c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",TelAviv,2026-06-02,13,0.34,0.35,0.0324999999999999,False,-1.0,-1.0,-1.0325,-1.0,,1.7777777777777786,1.8000000000000114,-2.0,0.72,2.0,0.0,1.0,d1_yes,13.0,48.13,10.0,3.6000000000000085,10.883333333333333,gfs_seamless,-2.0,southern_or_maritime,solar_peak_window,day_open_runway,mixed_moisture,moderate_wind,fresh_running_high,active_warming,0.2824171518606868,0.7175828481393132,0.7704221083233005,0.9493698114301828,dev_cv,0.2295778916766995,0.72,True,True,True,True,-0.12042210832330047,0.002417151860686806,False,True,False,30-40c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Wuhan,2026-06-03,13,0.151,0.161,0.04195,False,-1.0,-1.0,-1.04195,-1.0,,2.0555555555555536,1.7999999999999972,-2.0,0.89,2.0,0.0,1.0,d1_yes,5.0,79.1,3.89,1.7999999999999972,30.883333333333333,gfs_seamless,-2.0,humid_low_latitude,solar_peak_window,day_open_runway,humid_convective_risk,light_wind,fresh_running_high,active_warming,0.1500735453033052,0.8499264546966948,0.8691233974825018,0.9821335879204108,dev_cv,0.13087660251749822,0.89,True,True,True,True,-0.030123397482501785,0.0400735453033052,False,True,False,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Houston,2026-06-03,13,0.043,0.053,0.04735,False,-1.0,-1.0,-1.04735,-1.0,,2.5,2.0,0.0,0.97,1.0,0.0,1.0,d1_yes,15.0,90.46,6.0,-6.0,103.88333333333334,gfs_seamless,0.0,humid_low_latitude,solar_peak_window,day_marginal_runway,humid_convective_risk,light_wind,pullback_from_high,reheating_after_dip,,,,,,,0.97,False,True,False,True,,,False,False,False,0-5c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Austin,2026-06-05,13,0.075,0.0849999999999999,0.04575,False,-1.0,-1.0,-1.04575,-1.0,,1.5999999999999943,3.0,-5.0,0.95,1.0,0.0,1.0,d1_yes,48.0,63.19,3.0,8.0,37.88333333333333,gfs_seamless,-5.0,continental_dry_hot,solar_peak_window,day_marginal_runway,cloud_suppression,light_wind,fresh_running_high,active_warming,,,,,,,0.95,True,True,False,True,,,False,False,False,5-10c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",NYC,2026-06-05,15,0.17,0.18,0.041,False,-1.0,-1.0,-1.041,-1.0,,3.5,1.0,-1.0,0.86,2.0,0.0,1.0,d1_yes,5.0,19.6,9.0,5.0,39.88333333333333,gfs_seamless,-1.0,southern_or_maritime,afternoon_decay_window,day_open_runway,dry_heat_inertia,light_wind,fresh_running_high,active_warming,0.2126837095518459,0.7873162904481541,0.8054358473678352,0.9848451435099672,dev_cv,0.19456415263216476,0.86,True,True,True,True,0.014564152632164762,0.07268370955184589,True,True,True,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Atlanta,2026-06-05,16,0.1,0.11,0.0445,False,-1.0,-1.0,-1.0445,-1.0,,3.0999999999999943,1.0,-1.0,0.92,1.0,0.0,1.0,d1_yes,272.88,35.79,5.0,3.0,38.88333333333333,gfs_seamless,-1.0,humid_low_latitude,afternoon_decay_window,day_open_runway,dry_heat_inertia,light_wind,fresh_running_high,active_warming,0.099804907498159,0.9001950925018409,0.9073764449568384,0.9943047129050078,dev_cv,0.09262355504316155,0.92,True,True,True,True,-0.017376444956838447,0.019804907498159108,False,True,False,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Atlanta,2026-06-05,17,0.07,0.08,0.046,False,-1.0,-1.0,-1.046,-1.0,,2.0999999999999943,1.0,0.0,0.95,1.0,0.0,1.0,d1_yes,13.0,35.94,5.0,3.0,38.88333333333333,gfs_seamless,0.0,humid_low_latitude,afternoon_decay_window,day_marginal_runway,dry_heat_inertia,light_wind,fresh_running_high,active_warming,0.0650697251312313,0.9349302748687688,0.9387578379744012,0.99695850144002,dev_cv,0.061242162025598845,0.95,True,True,False,True,-0.018757837974401156,0.01506972513123117,False,True,False,5-10c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Austin,2026-06-05,16,0.129,0.139,0.04305,False,-1.0,-1.0,-1.04305,-1.0,,1.5999999999999943,1.0,-2.0,0.947,1.0,0.0,1.0,d1_yes,19.2,61.08,7.0,0.0,37.88333333333333,gfs_seamless,-2.0,continental_dry_hot,afternoon_decay_window,day_marginal_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,,,,,,,0.947,False,False,False,True,,,False,False,False,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Lucknow,2026-06-06,14,0.23,0.24,0.038,False,-1.0,-1.0,-1.038,-1.0,,4.833333333333336,1.7999999999999972,-1.0,0.8,5.0,0.0,1.0,d1_yes,0.52,42.18,9.0,3.5999999999999943,2790.883333333333,gfs_seamless,-1.0,continental_dry_hot,solar_peak_window,day_open_runway,dry_heat_inertia,light_wind,stalled_high,active_warming,0.2281325962108796,0.7718674037891203,0.8045308454522814,0.97962419135714,dev_cv,0.19546915454771863,0.8,True,True,True,True,-0.044530845452281365,0.028132596210879712,False,True,False,20-30c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Atlanta,2026-06-06,16,0.05,0.06,0.047,False,-1.0,-1.0,-1.047,-1.0,,3.700000000000003,1.0,0.0,0.96,2.0,0.0,1.0,d1_yes,8.0,41.68,7.0,2.0,38.88333333333333,gfs_seamless,0.0,humid_low_latitude,afternoon_decay_window,day_open_runway,dry_heat_inertia,light_wind,fresh_running_high,active_warming,0.0750724059116838,0.9249275940883162,0.9326972666289572,0.993513785033506,dev_cv,0.06730273337104276,0.96,True,True,True,True,0.007302733371042758,0.03507240591168381,True,True,True,5-10c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Singapore,2026-06-07,13,0.55,0.56,0.022,False,-1.0,-1.0,-1.022,-1.0,,0.5555555555555571,1.7999999999999972,-1.0,0.62,1.0,0.0,1.0,d1_yes,8.32,74.84,7.0,1.7999999999999972,1170.8833333333334,gfs_seamless,-1.0,humid_low_latitude,solar_peak_window,day_marginal_runway,mixed_moisture,light_wind,stalled_high,active_warming,0.4710955106138654,0.5289044893861345,0.5803424927646839,0.9510800133958496,dev_cv,0.41965750723531614,0.62,True,True,False,True,-0.1403424927646839,0.09109551061386545,False,True,False,40c+
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Warsaw,2026-06-07,13,0.12,0.13,0.0435,False,-1.0,-1.0,-1.0435,-1.0,,0.6111111111111072,5.3999999999999915,-3.0,0.89,1.0,0.0,1.0,d1_yes,26.0,43.45,2.0,-3.6000000000000085,150.88333333333333,gfs_seamless,-3.0,europe_cloud_break,solar_peak_window,day_marginal_runway,mixed_moisture,light_wind,mature_fade,reheating_after_dip,0.1487718708226624,0.8512281291773376,0.8727688266122547,0.9866733223031934,dev_cv,0.12723117338774526,0.89,False,True,False,True,-0.002768826612254749,0.038771870822662424,False,True,False,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Warsaw,2026-06-07,14,0.05,0.06,0.047,False,-1.0,-1.0,-1.047,-1.0,,0.6111111111111072,1.8000000000000114,-2.0,0.96,1.0,0.0,1.0,d1_yes,15.73,43.73,9.0,7.200000000000003,211.88333333333333,gfs_seamless,-2.0,europe_cloud_break,solar_peak_window,day_marginal_runway,mixed_moisture,light_wind,mature_fade,false_fade_risk,0.0331420979135455,0.9668579020864544,0.9698738976174026,0.9981578622260824,dev_cv,0.030126102382597386,0.96,True,True,False,False,-0.02987389761740261,-0.006857902086454426,False,False,False,5-10c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Atlanta,2026-06-07,13,0.25,0.26,0.037,True,3.0,2.846153846153846,2.809153846153846,2.708923670350864,,5.900000000000006,1.0,-3.0,0.75,3.0,1.0,1.0,d1_yes,24.0,62.69,8.0,6.0,39.88333333333333,gfs_seamless,-3.0,humid_low_latitude,solar_peak_window,day_open_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,0.3130203354354332,0.6869796645645668,0.7349121476655893,0.95982649890833,dev_cv,0.2650878523344107,0.75,True,True,True,True,0.00508785233441067,0.06302033543543317,True,True,True,20-30c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Atlanta,2026-06-07,14,0.3,0.31,0.0344999999999999,True,2.3333333333333335,2.2258064516129035,2.1913064516129035,2.118227599432483,,4.900000000000006,1.0,-2.0,0.67,3.0,1.0,1.0,d1_yes,8.68,56.65,4.0,5.0,38.88333333333333,gfs_seamless,-2.0,humid_low_latitude,solar_peak_window,day_open_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,0.4134929693652266,0.5865070306347734,0.6812044335620806,0.914615551119036,dev_cv,0.3187955664379194,0.67,True,True,True,True,0.0087955664379194,0.08349296936522665,True,True,True,30-40c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",NYC,2026-06-08,14,0.07,0.08,0.046,False,-1.0,-1.0,-1.046,-1.0,,2.200000000000003,1.0,0.0,0.95,1.0,0.0,1.0,d1_yes,57.57,39.78,11.0,5.0,39.88333333333333,gfs_seamless,0.0,southern_or_maritime,solar_peak_window,day_marginal_runway,dry_heat_inertia,moderate_wind,fresh_running_high,active_warming,,,,,,,0.95,True,True,False,True,,,False,False,False,5-10c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Austin,2026-06-09,16,0.067,0.077,0.04615,False,-1.0,-1.0,-1.04615,-1.0,,1.7999999999999972,1.0,-1.0,0.95,1.0,0.0,1.0,d1_yes,8.0,47.25,12.0,4.0,37.88333333333333,gfs_seamless,-1.0,continental_dry_hot,afternoon_decay_window,day_marginal_runway,mixed_moisture,moderate_wind,fresh_running_high,active_warming,0.0631633335326259,0.936836666467374,0.947360119575367,0.9944747057344738,dev_cv,0.05263988042463297,0.95,True,True,False,True,-0.02436011957536703,0.013163333532625998,False,True,False,5-10c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Busan,2026-06-10,13,0.5,0.51,0.0245,False,-1.0,-1.0,-1.0245,-1.0,,1.0,1.8000000000000114,-1.0,0.75,1.0,0.0,1.0,d1_yes,15.0,42.32,7.0,5.400000000000006,30.883333333333333,gfs_seamless,-1.0,humid_low_latitude,solar_peak_window,day_marginal_runway,dry_heat_inertia,light_wind,fresh_running_high,active_warming,0.4219103543270317,0.5780896456729683,0.5944606209221224,0.9855104260988568,dev_cv,0.4055393790778776,0.75,True,True,False,True,-0.10446062092212238,0.17191035432703172,False,True,False,40c+
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Beijing,2026-06-10,12,0.33,0.34,0.0329999999999999,False,-1.0,-1.0,-1.033,-1.0,,2.3888888888888893,1.7999999999999972,-3.0,0.6,3.0,0.0,1.0,d1_yes,11.0,44.58,3.89,5.3999999999999915,1260.8833333333334,gfs_seamless,-3.0,continental_dry_hot,solar_peak_window,day_open_runway,mixed_moisture,light_wind,stalled_high,active_warming,0.4991496847099471,0.5008503152900529,0.6400724576698358,0.8890932744878204,dev_cv,0.3599275423301642,0.6,True,True,True,True,0.019927542330164194,0.09914968470994712,True,True,True,30-40c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Beijing,2026-06-10,15,0.015,0.025,0.04875,False,-1.0,-1.0,-1.04875,-1.0,,2.3888888888888893,1.7999999999999972,0.0,0.992,3.0,0.0,1.0,d1_yes,250.0,50.49,5.83,-1.7999999999999972,1440.8833333333334,gfs_seamless,0.0,continental_dry_hot,afternoon_decay_window,day_open_runway,mixed_moisture,light_wind,mature_fade,reheating_after_dip,0.020655510709552,0.979344489290448,0.9805835552674808,0.998966415470522,dev_cv,0.019416444732519245,0.992,False,True,True,True,-0.005583555267480757,0.012655510709551954,False,True,False,0-5c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Miami,2026-06-10,14,0.13,0.14,0.043,False,-1.0,-1.0,-1.043,-1.0,,1.2999999999999972,1.0,0.0,0.87,1.0,0.0,1.0,d1_yes,5.88,63.31,12.0,2.0,37.88333333333333,gfs_seamless,0.0,humid_low_latitude,solar_peak_window,day_marginal_runway,mixed_moisture,moderate_wind,fresh_running_high,active_warming,0.119027705366592,0.880972294633408,0.9065366072702398,0.9885585109262616,dev_cv,0.09346339272976023,0.87,True,True,False,True,-0.04653660727023978,-0.010972294633407986,False,False,False,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Denver,2026-06-10,17,0.37,0.38,0.031,False,-1.0,-1.0,-1.031,-1.0,,3.4000000000000057,0.9000000000000057,0.0,0.75,2.0,0.0,1.0,d1_yes,60.0,8.03,9.0,4.800000000000011,33.88333333333333,gfs_seamless,0.0,continental_dry_hot,afternoon_decay_window,day_open_runway,dry_heat_inertia,light_wind,fresh_running_high,fresh_high,0.5191513688431859,0.480848631156814,0.5066250476693408,0.9766564574108456,dev_cv,0.4933749523306592,0.75,True,True,True,False,0.1133749523306592,0.269151368843186,True,True,True,30-40c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Wuhan,2026-06-11,14,0.17,0.18,0.041,False,-1.0,-1.0,-1.041,-1.0,,1.8888888888888893,1.7999999999999972,-1.0,0.86,2.0,0.0,1.0,d1_yes,10.0,58.88,1.94,0.0,6870.883333333333,gfs_seamless,-1.0,humid_low_latitude,solar_peak_window,day_open_runway,mixed_moisture,light_wind,stalled_high,active_warming,0.1334713777156668,0.8665286222843331,0.8758133846358478,0.9916660214798444,dev_cv,0.12418661536415221,0.86,False,False,True,True,-0.055813384635847785,-0.006528622284333152,False,False,False,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Beijing,2026-06-11,15,0.14,0.15,0.0425,True,6.142857142857142,5.666666666666666,5.624166666666666,5.394884092725818,,1.5000000000000036,1.7999999999999972,-1.0,0.87,2.0,1.0,1.0,d1_yes,34.81,25.58,3.89,3.5999999999999943,12690.883333333331,gfs_seamless,-1.0,continental_dry_hot,afternoon_decay_window,day_open_runway,dry_heat_inertia,light_wind,stalled_high,active_warming,0.2176454889536727,0.7823545110463273,0.8108764295390096,0.9735866842543894,dev_cv,0.18912357046099038,0.87,True,True,True,True,0.03912357046099038,0.08764548895367275,True,True,True,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Manila,2026-06-12,12,0.36,0.37,0.0315,False,-1.0,-1.0,-1.0315,-1.0,,1.6666666666666714,1.7999999999999972,-3.0,0.62,2.0,0.0,1.0,d1_yes,74.41,67.06,7.0,3.6000000000000085,30.883333333333333,gfs_seamless,-3.0,humid_low_latitude,solar_peak_window,day_open_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,0.419289612952031,0.580710387047969,0.6273262113398759,0.9604781368183548,dev_cv,0.37267378866012413,0.62,True,True,True,True,0.0026737886601241323,0.03928961295203104,True,True,True,30-40c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Dallas,2026-06-12,15,0.16,0.17,0.0415,False,-1.0,-1.0,-1.0415,-1.0,,7.400000000000006,5.0,0.0,0.842,4.0,0.0,1.0,d1_yes,7.0,67.24,11.0,-6.0,217.88333333333333,gfs_seamless,0.0,continental_dry_hot,afternoon_decay_window,day_open_runway,mixed_moisture,moderate_wind,mature_fade,reheating_after_dip,0.1938345696522361,0.8061654303477639,0.8232252050739599,0.9840976301769324,dev_cv,0.1767747949260401,0.842,False,True,True,True,0.006774794926040079,0.03583456965223608,True,True,True,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",SaoPaulo,2026-06-13,11,0.3,0.31,0.0344999999999999,True,2.3333333333333335,2.2258064516129035,2.1913064516129035,2.118227599432483,,1.6111111111111145,3.5999999999999943,-3.0,0.69,2.0,1.0,1.0,d1_yes,10.33,82.88,9.0,3.5999999999999943,4050.883333333333,gfs_seamless,-3.0,southern_or_maritime,late_morning,day_open_runway,humid_overcast_suppression,light_wind,mature_fade,false_fade_risk,0.3335870521874218,0.6664129478125782,0.6966479041840129,0.9718510911428728,dev_cv,0.3033520958159871,0.69,True,True,True,False,-0.006647904184012898,0.023587052187421742,False,True,False,30-40c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",SaoPaulo,2026-06-13,12,0.42,0.43,0.0285,True,1.380952380952381,1.3255813953488371,1.2970813953488374,1.2611389356819032,,1.6111111111111145,1.7999999999999972,-2.0,0.7,2.0,1.0,1.0,d1_yes,7.93,73.13,12.0,5.3999999999999915,4110.883333333333,gfs_seamless,-2.0,southern_or_maritime,solar_peak_window,day_open_runway,cloud_suppression,moderate_wind,stalled_high,active_warming,0.3275480346143091,0.6724519653856909,0.7044041655274189,0.9696714526330236,dev_cv,0.2955958344725811,0.7,True,True,True,True,-0.1344041655274189,0.027548034614309103,False,True,False,40c+
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Helsinki,2026-06-14,17,0.009,0.019,0.04905,False,-1.0,-1.0,-1.04905,-1.0,,1.3888888888888893,1.7999999999999972,0.0,0.998,1.0,0.0,1.0,d1_yes,5.0,93.65,7.0,-3.6000000000000014,160.25,gfs_seamless,0.0,europe_cloud_break,afternoon_decay_window,day_marginal_runway,humid_overcast_suppression,light_wind,mature_fade,reheating_after_dip,0.0119415979233425,0.9880584020766574,0.9902860949503628,0.9980553410043548,dev_cv,0.009713905049637206,0.998,False,True,False,True,-0.009286094950362794,0.009941597923342593,False,True,False,0-5c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Austin,2026-06-15,11,0.29,0.3,0.0349999999999999,True,2.4482758620689657,2.3333333333333335,2.2983333333333333,2.2206119162640903,,3.0999999999999943,2.0,-7.0,0.71,2.0,1.0,1.0,d1_yes,8.0,93.52,5.0,3.0,672.6,gfs_seamless,-7.0,continental_dry_hot,late_morning,day_open_runway,humid_convective_risk,light_wind,mature_fade,false_fade_risk,0.4874893213389529,0.512510678661047,0.6259872962319655,0.9071314168320106,dev_cv,0.3740127037680345,0.71,True,True,True,False,0.07401270376803454,0.19748932133895292,True,True,True,20-30c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Austin,2026-06-15,12,0.42,0.43,0.0285,True,1.380952380952381,1.3255813953488371,1.2970813953488374,1.2611389356819032,,3.0999999999999943,2.0,-6.0,0.71,2.0,1.0,1.0,d1_yes,25.0,84.61,5.0,5.0,732.8833333333333,gfs_seamless,-6.0,continental_dry_hot,solar_peak_window,day_open_runway,humid_convective_risk,light_wind,mature_fade,false_fade_risk,0.5383561221345324,0.4616438778654675,0.5820284220680497,0.900486419415359,dev_cv,0.4179715779319503,0.71,True,True,True,False,-0.012028422068049716,0.24835612213453245,False,True,False,40c+
