target_date,city,decision_hour_local,quote_rows,bracket_count,outcome_count,has_current_temp,has_running_max,has_minutes_since_max,has_forecast_peak_hour,has_forecast_hash,has_dewpoint,has_rh,has_wind,has_sky,has_temp_trend,has_current_yes_quote,has_d1_no_quote,has_d2_no_quote,has_any_target_yes_quote,has_final_winner,complete_core,missing_fields
2026-05-24,Chongqing,17,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Chongqing,18,4,2,2,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,"d1_no_quote,d2_no_quote"
2026-05-24,Chongqing,19,4,2,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Dallas,10,4,2,2,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,current_yes_quote
2026-05-24,Dallas,11,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Dallas,12,4,2,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Guangzhou,10,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Guangzhou,11,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Guangzhou,12,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Guangzhou,13,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Guangzhou,14,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Guangzhou,15,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Guangzhou,16,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Guangzhou,17,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Guangzhou,18,4,2,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Helsinki,10,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Helsinki,11,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Helsinki,12,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Helsinki,13,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Helsinki,14,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Helsinki,15,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Helsinki,16,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Helsinki,17,8,4,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Helsinki,18,8,4,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Helsinki,19,8,4,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Helsinki,20,6,3,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Houston,10,12,6,2,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,current_yes_quote
2026-05-24,Houston,11,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Houston,12,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Houston,13,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Houston,14,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Houston,15,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Houston,16,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Houston,17,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Houston,18,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Istanbul,10,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Istanbul,11,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Istanbul,12,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Istanbul,13,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Istanbul,14,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Istanbul,15,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Istanbul,16,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Istanbul,17,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Istanbul,18,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Istanbul,19,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Istanbul,20,2,1,2,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,"d1_no_quote,d2_no_quote"
2026-05-24,Jeddah,10,14,7,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Jeddah,11,10,5,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Jeddah,12,8,4,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Jeddah,13,8,4,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Jeddah,14,8,4,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Jeddah,15,8,4,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Jeddah,16,8,4,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Jeddah,17,4,2,2,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"sky,d2_no_quote"
2026-05-24,Jeddah,18,4,2,2,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"sky,d2_no_quote"
2026-05-24,Karachi,10,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Karachi,11,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Karachi,12,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Karachi,13,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Karachi,14,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Karachi,15,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Karachi,16,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Karachi,17,4,2,2,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,"d1_no_quote,d2_no_quote"
2026-05-24,Karachi,18,4,2,2,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,"d1_no_quote,d2_no_quote"
2026-05-24,LA,10,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,LA,11,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,LA,12,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,LA,13,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,LA,14,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,LA,15,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,LA,16,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Lucknow,10,12,6,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Lucknow,11,12,6,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Lucknow,12,12,6,2,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,"current_yes_quote,d1_no_quote"
2026-05-24,Lucknow,13,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Lucknow,14,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Lucknow,15,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Lucknow,16,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Lucknow,17,6,3,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Lucknow,18,2,1,2,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,"d1_no_quote,d2_no_quote"
2026-05-24,Madrid,10,20,10,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Madrid,11,18,9,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Madrid,12,14,7,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Madrid,13,14,7,2,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,"sky,current_yes_quote,d1_no_quote"
2026-05-24,Madrid,14,14,7,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Madrid,15,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Madrid,16,10,5,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Madrid,17,10,5,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Madrid,18,10,5,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Madrid,19,6,3,2,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"sky,d2_no_quote"
2026-05-24,Madrid,20,6,3,2,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,"sky,d1_no_quote,d2_no_quote"
2026-05-24,Manila,10,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Manila,11,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Manila,12,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Manila,13,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Manila,14,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Manila,15,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Manila,16,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Manila,17,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Manila,18,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Manila,19,4,2,2,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,"d1_no_quote,d2_no_quote"
2026-05-24,Miami,10,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Miami,11,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Miami,12,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Miami,13,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Miami,14,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Miami,15,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Miami,16,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Miami,17,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Miami,18,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Munich,10,8,4,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Munich,11,6,3,2,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,"sky,current_yes_quote"
2026-05-24,Munich,12,6,3,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Munich,13,4,2,2,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"sky,d2_no_quote"
2026-05-24,Munich,14,4,2,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,NYC,10,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,NYC,11,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,NYC,12,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,NYC,13,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,NYC,14,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,NYC,15,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,NYC,16,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,NYC,17,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,NYC,18,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,NYC,19,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,SanFrancisco,10,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,SanFrancisco,11,4,2,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,SaoPaulo,10,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,SaoPaulo,11,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,SaoPaulo,12,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,SaoPaulo,13,4,2,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Seattle,10,18,9,2,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,"current_yes_quote,d1_no_quote"
2026-05-24,Seattle,11,16,8,2,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,current_yes_quote
2026-05-24,Seattle,12,14,7,2,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,current_yes_quote
2026-05-24,Seattle,13,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Seattle,14,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Seattle,15,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Seattle,16,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Shanghai,10,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Shanghai,11,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Shanghai,12,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Shanghai,13,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Shanghai,14,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Shanghai,15,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Shanghai,16,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Shanghai,17,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Shanghai,18,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Shanghai,19,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Shanghai,20,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Shanghai,21,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Singapore,10,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Singapore,11,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Singapore,12,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Singapore,13,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Singapore,14,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Singapore,15,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Singapore,16,2,1,2,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,"current_yes_quote,d1_no_quote,d2_no_quote,any_target_yes_quote"
2026-05-24,Singapore,17,2,1,2,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,"current_yes_quote,d1_no_quote,d2_no_quote,any_target_yes_quote"
2026-05-24,Singapore,18,2,1,2,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,"current_yes_quote,d1_no_quote,d2_no_quote,any_target_yes_quote"
2026-05-24,Taipei,10,12,6,2,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,d1_no_quote
2026-05-24,Taipei,11,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Taipei,12,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Taipei,13,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Taipei,14,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Taipei,15,4,2,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Taipei,16,4,2,2,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,"d1_no_quote,d2_no_quote"
2026-05-24,Taipei,17,4,2,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,TelAviv,10,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,TelAviv,11,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,TelAviv,12,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,TelAviv,13,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,TelAviv,14,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,TelAviv,15,10,5,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,TelAviv,16,10,5,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,TelAviv,17,10,5,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,TelAviv,18,10,5,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Tokyo,10,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Tokyo,11,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Tokyo,12,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Tokyo,13,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Tokyo,14,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Tokyo,15,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Tokyo,16,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Tokyo,17,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Tokyo,18,4,2,2,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,"d1_no_quote,d2_no_quote"
2026-05-24,Tokyo,19,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-24,Warsaw,10,16,8,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Warsaw,11,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Warsaw,12,14,7,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Warsaw,13,10,5,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Warsaw,14,10,5,2,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,"sky,d1_no_quote"
2026-05-24,Warsaw,15,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Warsaw,16,6,3,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Warsaw,17,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Warsaw,18,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Warsaw,19,2,1,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-24,Wellington,10,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wellington,11,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wellington,12,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wellington,13,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wellington,14,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wellington,15,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wellington,16,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wellington,17,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wellington,18,6,3,2,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,d1_no_quote
2026-05-24,Wuhan,10,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wuhan,11,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wuhan,12,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wuhan,13,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wuhan,14,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wuhan,15,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wuhan,16,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-24,Wuhan,17,8,4,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-24,Wuhan,18,6,3,2,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"sky,d2_no_quote"
2026-05-24,Wuhan,19,4,2,2,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,"sky,d1_no_quote,d2_no_quote"
2026-05-24,Wuhan,20,4,2,2,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"sky,d2_no_quote"
2026-05-24,Wuhan,21,2,1,2,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,"d1_no_quote,d2_no_quote"
2026-05-25,Amsterdam,10,16,8,2,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,"sky,current_yes_quote,d1_no_quote"
2026-05-25,Amsterdam,11,16,8,2,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,"sky,current_yes_quote"
2026-05-25,Amsterdam,12,14,7,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-25,Amsterdam,13,14,7,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-25,Amsterdam,14,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-25,Amsterdam,15,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-25,Amsterdam,16,8,4,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-25,Amsterdam,17,6,3,2,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"sky,d2_no_quote"
2026-05-25,Amsterdam,18,6,3,2,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"sky,d2_no_quote"
2026-05-25,Amsterdam,19,6,3,2,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"sky,d2_no_quote"
2026-05-25,Ankara,10,20,10,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-25,Ankara,11,16,8,2,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,d1_no_quote
2026-05-25,Ankara,12,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-25,Ankara,13,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-25,Ankara,14,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-25,Ankara,15,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
