label,period,rows,dates,cities,win_rate,avg_entry,avg_shares,cost,pnl,roi,roi_ci_low,roi_ci_high,top5_removed_roi,losing_days,le_minus50pct_days,max_daily_loss_usd,max_daily_loss_roi,city,forecast_model,source_fit_bucket
city_source:Warsaw|ecmwf|neutral_or_cold,full,9,9,1,0.2222222222222222,0.10666666666666666,8.0,8.37236,9.627640000000003,1.149931441075157,-1.0,3.7375743216793076,-1.0,7,7,-1.7188875000000001,-1.0,Warsaw,ecmwf,neutral_or_cold
city_source:Wellington|gfs|hot_clean,full,3,3,1,0.3333333333333333,0.09666666666666668,7.333333333333333,2.46325,3.5367499999999996,1.435806353394905,-1.0,13.697506935386084,,2,2,-1.6154875,-1.0,Wellington,gfs,hot_clean
city_source:Wuhan|ecmwf|hot_clean,full,7,7,1,0.14285714285714285,0.07407142857142857,6.571428571428571,3.6895045,4.3104955,1.1683128452614708,-1.0,5.513691821551121,-1.0,6,6,-1.04375,-1.0,Wuhan,ecmwf,hot_clean
city_source:Amsterdam|ecmwf|hot_clean,train_le_2026_06_20,11,11,1,0.2727272727272727,0.13304545454545458,8.727272727272727,13.9378531,14.062146899999998,1.0089177148810673,-1.0,3.0564618395935548,-1.0,8,8,-1.9253875,-1.0,Amsterdam,ecmwf,hot_clean
city_source:Ankara|ecmwf|hot_clean,train_le_2026_06_20,14,14,1,0.0,0.09082142857142858,7.0,9.787993825,-9.787993825,-1.0,-1.0,-1.0,-1.0,14,14,-1.5119875,-1.0,Ankara,ecmwf,hot_clean
city_source:Atlanta|gfs|hot_clean,train_le_2026_06_20,11,11,1,0.09090909090909091,0.1215,8.0,11.929563925,-1.9295639250000005,-0.161746392167474,-1.0,1.3707467689360986,-1.0,10,10,-2.08,-1.0,Atlanta,gfs,hot_clean
city_source:Austin|gfs|hot_clean,train_le_2026_06_20,9,9,1,0.0,0.11683333333333334,8.0,9.231800325,-9.231800325,-1.0,-1.0,-1.0,-1.0,9,9,-1.9253875,-1.0,Austin,gfs,hot_clean
city_source:Beijing|ecmwf|hot_clean,train_le_2026_06_20,14,14,1,0.0,0.07967857142857142,6.857142857142857,8.365771975,-8.365771975,-1.0,-1.0,-1.0,-1.0,14,14,-1.08524,-1.0,Beijing,ecmwf,hot_clean
city_source:BuenosAires|ecmwf|hot_clean,train_le_2026_06_20,7,7,1,0.42857142857142855,0.16614285714285718,9.428571428571429,11.580010000000001,18.41999,1.590671337934941,-0.23005221298884596,3.600618237956077,-1.0,4,4,-2.0284875,-1.0,BuenosAires,ecmwf,hot_clean
city_source:Busan|ecmwf|neutral_or_cold,train_le_2026_06_20,2,2,1,1.0,0.12775,9.0,2.466759875,15.533240125,6.2970215635601745,,,,0,0,7.20561,4.979538467828476,Busan,ecmwf,neutral_or_cold
city_source:CapeTown|ecmwf|neutral_or_cold,train_le_2026_06_20,3,3,1,0.0,0.11083333333333334,8.0,3.0445575,-3.0445575,-1.0,-1.0,-1.0,,3,3,-1.9253875,-1.0,CapeTown,ecmwf,neutral_or_cold
city_source:Chengdu|ecmwf|hot_clean,train_le_2026_06_20,2,2,1,0.0,0.0995,7.0,1.5388157,-1.5388157,-1.0,,,,2,2,-1.16816,-1.0,Chengdu,ecmwf,hot_clean
city_source:Chicago|gfs|hot_clean,train_le_2026_06_20,7,7,1,0.0,0.11964285714285715,8.285714285714286,7.468519825,-7.468519825,-1.0,-1.0,-1.0,-1.0,7,7,-1.6154875,-1.0,Chicago,gfs,hot_clean
city_source:Chongqing|ecmwf|hot_clean,train_le_2026_06_20,5,5,1,0.2,0.0913,7.2,3.8240732250000002,2.1759267749999993,0.5690076122953945,-1.0,6.925975963949489,,4,4,-1.97695,-1.0,Chongqing,ecmwf,hot_clean
city_source:Dallas|ecmwf|hot_clean,train_le_2026_06_20,5,5,1,0.2,0.0937,7.2,3.6338656,4.3661344,1.201512350924591,-1.0,5.857078008776545,,4,4,-1.08524,-1.0,Dallas,ecmwf,hot_clean
city_source:Denver|gfs|neutral_or_cold,train_le_2026_06_20,5,5,1,0.0,0.1022,8.0,4.271022599999999,-4.271022599999999,-1.0,-1.0,-1.0,,5,5,-1.08524,-1.0,Denver,gfs,neutral_or_cold
city_source:Guangzhou|gfs|hot_noisy,train_le_2026_06_20,1,1,1,1.0,0.06,6.0,0.37692,5.62308,14.918497293855461,,,,0,0,5.62308,14.918497293855461,Guangzhou,gfs,hot_noisy
city_source:Helsinki|ecmwf|hot_clean,train_le_2026_06_20,13,13,1,0.15384615384615385,0.08296153846153846,6.923076923076923,8.3029665,5.6970335,0.6861443437113711,-1.0,3.109522026921849,-1.0,11,11,-1.713719875,-1.0,Helsinki,ecmwf,hot_clean
city_source:HongKong|ecmwf|hot_clean,train_le_2026_06_20,5,5,1,0.0,0.0809,6.8,2.956129925,-2.956129925,-1.0,-1.0,-1.0,,5,5,-0.87759,-1.0,HongKong,ecmwf,hot_clean
city_source:Houston|gfs|neutral_or_cold,train_le_2026_06_20,1,1,1,0.0,0.105,8.0,0.87759,-0.87759,-1.0,,,,1,1,-0.87759,-1.0,Houston,gfs,neutral_or_cold
city_source:Istanbul|ecmwf|neutral_or_cold,train_le_2026_06_20,3,3,1,0.3333333333333333,0.112,8.0,3.0314697,6.9685303,2.298729985656792,-1.0,4.998080614203456,,2,2,-1.04375,-1.0,Istanbul,ecmwf,neutral_or_cold
city_source:Jakarta|ecmwf|neutral_or_cold,train_le_2026_06_20,1,1,1,0.0,0.0695,6.0,0.43640092500000005,-0.43640092500000005,-1.0,,,,1,1,-0.43640092500000005,-1.0,Jakarta,ecmwf,neutral_or_cold
city_source:Jeddah|ecmwf|neutral_or_cold,train_le_2026_06_20,1,1,1,0.0,0.085,8.0,0.71111,-0.71111,-1.0,,,,1,1,-0.71111,-1.0,Jeddah,ecmwf,neutral_or_cold
city_source:Karachi|ecmwf|neutral_or_cold,train_le_2026_06_20,8,8,1,0.125,0.11875,8.25,8.914132500000001,1.0858674999999995,0.121814152975626,-1.0,2.376918802198458,-1.0,7,7,-2.0284875,-1.0,Karachi,ecmwf,neutral_or_cold
city_source:KualaLumpur|ecmwf|hot_clean,train_le_2026_06_20,2,2,1,1.0,0.14250000000000002,9.0,2.6801475000000003,15.3198525,5.716048277193698,,,,0,0,6.83184,5.613811291429327,KualaLumpur,ecmwf,hot_clean
city_source:London|ecmwf|neutral_or_cold,train_le_2026_06_20,11,11,1,0.09090909090909091,0.10436363636363638,7.454545454545454,9.446052325,-1.4460523249999995,-0.15308536044976856,-1.0,1.696216080057818,-1.0,10,10,-2.08,-1.0,London,ecmwf,neutral_or_cold
city_source:Lucknow|ecmwf|neutral_or_cold,train_le_2026_06_20,4,4,1,0.0,0.113,8.0,4.0816088,-4.0816088,-1.0,-1.0,-1.0,,4,4,-1.6154875,-1.0,Lucknow,ecmwf,neutral_or_cold
city_source:Madrid|ecmwf|neutral_or_cold,train_le_2026_06_20,4,4,1,0.75,0.14750000000000002,9.0,5.6884950000000005,22.311504999999997,3.9222158057623315,1.4539576201518998,5.286264465919433,,1,1,-0.71111,-1.0,Madrid,ecmwf,neutral_or_cold
city_source:Manila|gfs|hot_clean,train_le_2026_06_20,10,10,1,0.2,0.085,7.2,6.8223599,7.1776401,1.0520758513487392,-1.0,4.016682657347928,-1.0,8,8,-1.6154875,-1.0,Manila,gfs,hot_clean
city_source:Miami|gfs|neutral_or_cold,train_le_2026_06_20,3,3,1,0.3333333333333333,0.09183333333333332,6.666666666666667,1.9885024249999999,4.011497575,2.017346081436134,-1.0,11.659832361664826,,2,2,-1.04375,-1.0,Miami,gfs,neutral_or_cold
city_source:Milan|ecmwf|hot_clean,train_le_2026_06_20,9,9,1,0.1111111111111111,0.10216666666666667,7.555555555555555,7.670358925,2.3296410749999987,0.3037199559732465,-1.0,2.295380102006678,-1.0,8,8,-1.04375,-1.0,Milan,ecmwf,hot_clean
city_source:Moscow|ecmwf|neutral_or_cold,train_le_2026_06_20,10,10,1,0.4,0.1315,8.8,12.778849999999998,23.221149999999998,1.8171549083055205,-0.27530226155689386,3.9836020519485387,-1.0,6,6,-2.08,-1.0,Moscow,ecmwf,neutral_or_cold
city_source:Munich|ecmwf|hot_clean,train_le_2026_06_20,11,11,1,0.0,0.09463636363636363,7.2727272727272725,8.31038875,-8.31038875,-1.0,-1.0,-1.0,-1.0,11,11,-1.5119875,-1.0,Munich,ecmwf,hot_clean
city_source:NYC|gfs|neutral_or_cold,train_le_2026_06_20,1,1,1,0.0,0.085,8.0,0.71111,-0.71111,-1.0,,,,1,1,-0.71111,-1.0,NYC,gfs,neutral_or_cold
city_source:PanamaCity|gfs|neutral_or_cold,train_le_2026_06_20,1,1,1,0.0,0.075,6.0,0.47081249999999997,-0.47081249999999997,-1.0,,,,1,1,-0.47081249999999997,-1.0,PanamaCity,gfs,neutral_or_cold
city_source:Paris|gfs|neutral_or_cold,train_le_2026_06_20,4,4,1,0.0,0.075875,6.5,2.1066734,-2.1066734,-1.0,-1.0,-1.0,,4,4,-0.8068751000000001,-1.0,Paris,gfs,neutral_or_cold
city_source:SanFrancisco|ecmwf|hot_noisy,train_le_2026_06_20,4,4,1,0.0,0.0875,7.5,2.8118825,-2.8118825,-1.0,-1.0,-1.0,,4,4,-0.87759,-1.0,SanFrancisco,ecmwf,hot_noisy
city_source:SaoPaulo|ecmwf|neutral_or_cold,train_le_2026_06_20,3,3,1,0.3333333333333333,0.07500000000000001,6.666666666666667,1.5901604,4.409839600000001,2.773204262915867,-1.0,13.475508886514904,,2,2,-0.71111,-1.0,SaoPaulo,ecmwf,neutral_or_cold
city_source:Seattle|gfs|hot_clean,train_le_2026_06_20,3,3,1,0.0,0.14566666666666667,8.666666666666666,4.3119253,-4.3119253,-1.0,-1.0,-1.0,,3,3,-2.08,-1.0,Seattle,gfs,hot_clean
city_source:Seoul|ecmwf|hot_clean,train_le_2026_06_20,13,13,1,0.15384615384615385,0.10892307692307691,8.0,12.2911312,3.7088688000000003,0.3017516239676947,-1.0,2.398525105275762,-1.0,11,11,-2.0284875,-1.0,Seoul,ecmwf,hot_clean
city_source:Shanghai|gfs|hot_clean,train_le_2026_06_20,11,11,1,0.2727272727272727,0.11372727272727272,8.0,10.903152825000001,9.096847174999999,0.8343318048465489,-1.0,3.6841227166697874,-1.0,8,8,-1.9357019999999998,-1.0,Shanghai,gfs,hot_clean
city_source:Shenzhen|ecmwf|hot_clean,train_le_2026_06_20,8,8,1,0.0,0.1323125,8.25,9.642736825,-9.642736825,-1.0,-1.0,-1.0,-1.0,8,8,-2.08,-1.0,Shenzhen,ecmwf,hot_clean
city_source:Singapore|gfs|hot_clean,train_le_2026_06_20,4,4,1,0.25,0.117125,8.0,4.070999825,3.9290001749999997,0.965119219822123,-1.0,4.925501630747427,,3,3,-1.5119875,-1.0,Singapore,gfs,hot_clean
city_source:Taipei|gfs|neutral_or_cold,train_le_2026_06_20,1,1,1,0.0,0.08,6.0,0.50208,-0.50208,-1.0,,,,1,1,-0.50208,-1.0,Taipei,gfs,neutral_or_cold
city_source:TelAviv|gfs|neutral_or_cold,train_le_2026_06_20,10,10,1,0.0,0.0867,6.8,6.35744915,-6.35744915,-1.0,-1.0,-1.0,-1.0,10,10,-0.9607100000000001,-1.0,TelAviv,gfs,neutral_or_cold
city_source:Tokyo|gfs|neutral_or_cold,train_le_2026_06_20,5,5,1,0.0,0.0779,6.4,2.684401325,-2.684401325,-1.0,-1.0,-1.0,,5,5,-0.9607100000000001,-1.0,Tokyo,gfs,neutral_or_cold
city_source:Warsaw|ecmwf|neutral_or_cold,train_le_2026_06_20,8,8,1,0.25,0.11,8.25,7.87028,10.129720000000002,1.2870850846475606,-1.0,4.109883065084171,-1.0,6,6,-1.7188875000000001,-1.0,Warsaw,ecmwf,neutral_or_cold
city_source:Wellington|gfs|hot_clean,train_le_2026_06_20,3,3,1,0.3333333333333333,0.09666666666666668,7.333333333333333,2.46325,3.5367499999999996,1.435806353394905,-1.0,13.697506935386084,,2,2,-1.6154875,-1.0,Wellington,gfs,hot_clean
city_source:Wuhan|ecmwf|hot_clean,train_le_2026_06_20,4,4,1,0.0,0.0785,6.5,2.2308016999999998,-2.2308016999999998,-1.0,-1.0,-1.0,,4,4,-1.04375,-1.0,Wuhan,ecmwf,hot_clean
city_source:Amsterdam|ecmwf|hot_clean,recent_ge_2026_06_21,5,5,1,0.6,0.13240000000000002,8.8,6.49212775,23.50787225,3.6209811567555796,1.3618459609378428,4.612071217239866,,2,2,-0.71111,-1.0,Amsterdam,ecmwf,hot_clean
city_source:Ankara|ecmwf|hot_clean,recent_ge_2026_06_21,2,2,1,0.0,0.1125,8.0,1.87987,-1.87987,-1.0,,,,2,2,-0.9607100000000001,-1.0,Ankara,ecmwf,hot_clean
city_source:Atlanta|gfs|hot_clean,recent_ge_2026_06_21,2,2,1,0.0,0.12725,9.0,2.4774939000000002,-2.4774939000000002,-1.0,,,,2,2,-1.77055,-1.0,Atlanta,gfs,hot_clean
city_source:Beijing|ecmwf|hot_clean,recent_ge_2026_06_21,1,1,1,0.0,0.0775,6.0,0.48644812499999995,-0.48644812499999995,-1.0,,,,1,1,-0.48644812499999995,-1.0,Beijing,ecmwf,hot_clean
city_source:BuenosAires|ecmwf|hot_clean,recent_ge_2026_06_21,1,1,1,0.0,0.09,8.0,0.75276,-0.75276,-1.0,,,,1,1,-0.75276,-1.0,BuenosAires,ecmwf,hot_clean
city_source:Busan|ecmwf|neutral_or_cold,recent_ge_2026_06_21,1,1,1,0.0,0.125,8.0,1.04375,-1.04375,-1.0,,,,1,1,-1.04375,-1.0,Busan,ecmwf,neutral_or_cold
city_source:CapeTown|ecmwf|neutral_or_cold,recent_ge_2026_06_21,1,1,1,0.0,0.185,10.0,1.9253875,-1.9253875,-1.0,,,,1,1,-1.9253875,-1.0,CapeTown,ecmwf,neutral_or_cold
city_source:Chicago|gfs|hot_clean,recent_ge_2026_06_21,2,2,1,0.0,0.10500000000000001,8.0,1.7548599999999999,-1.7548599999999999,-1.0,,,,2,2,-1.04375,-1.0,Chicago,gfs,hot_clean
city_source:Denver|gfs|neutral_or_cold,recent_ge_2026_06_21,1,1,1,1.0,0.2,10.0,2.08,7.92,3.8076923076923075,,,,0,0,7.92,3.8076923076923075,Denver,gfs,neutral_or_cold
city_source:Karachi|ecmwf|neutral_or_cold,recent_ge_2026_06_21,3,3,1,0.0,0.06666666666666667,6.666666666666667,1.44393,-1.44393,-1.0,-1.0,-1.0,,3,3,-0.75276,-1.0,Karachi,ecmwf,neutral_or_cold
