policy,friction,period,rows,dates,cities,win_rate_final,avg_entry,tp_hit_rate,tp_then_final_lost,tp_then_final_won,roi,delta_vs_hold,delta_ci_low,delta_ci_high,roi_ci_low,roi_ci_high,top5_removed_roi,daily_win_rate,losing_days,le_minus50pct_days,max_daily_loss_roi,path_coverage
full_sell_bid_ge_0p20,quoted_bidask,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.1085135135135135,0.44594594594594594,22,11,1.5271784653521798,1.0878882194999417,0.7468902334155977,1.4657452043394494,0.6912537077330945,2.4915907355559974,0.8308462086763292,1.0,0,0,0.23976387249114525,1.0
full_sell_bid_ge_0p20,quoted_bidask,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.0996315789473684,0.3157894736842105,4,2,1.1200320619134831,0.4605746049469864,-0.5458015267175572,1.0932478776634622,-0.27353689567430034,8.090909090909092,-0.7705627705627707,0.6666666666666666,1,0,-0.27353689567430034,0.8947368421052632
full_sell_bid_ge_0p20,quoted_bidask,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.1066989247311828,0.41935483870967744,26,13,1.4439980173378224,0.9597273735160049,0.30741092194104025,1.1995006551644296,0.6558760062422869,3.756671568291588,0.793815350247456,0.8888888888888888,1,0,-0.27353689567430034,0.978494623655914
full_sell_bid_ge_0p20,sell_minus_1c,full,476,53,48,0.13655462184873948,0.1050997899159664,0.3235294117647059,107,47,0.9176080071779319,0.6585511556179868,0.39652446731652125,0.7414341375961658,0.5622954736653992,1.3219452017249516,0.7638526395644956,0.7358490566037735,14,7,-1.0,0.8319327731092437
full_sell_bid_ge_0p20,sell_minus_1c,train_le_2026_06_20,383,44,48,0.13054830287206268,0.10471148825065274,0.3002610966057441,81,34,0.797441843719725,0.5930713699152739,0.3494294660062848,0.720810714553794,0.3976588950954055,1.0047577658744808,0.6153299397851912,0.7045454545454546,13,7,-1.0,0.7963446475195822
full_sell_bid_ge_0p20,sell_minus_1c,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.1085135135135135,0.44594594594594594,22,11,1.4940183023579274,1.0547280565056896,0.7210361629804547,1.423555997313828,0.6660811395535059,2.455581892344716,0.7971623110119732,1.0,0,0,0.21756788665879576,1.0
full_sell_bid_ge_0p20,sell_minus_1c,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.0996315789473684,0.3157894736842105,4,2,1.0949384682923309,0.4354810113258342,-0.5585241730279898,1.0568440230326173,-0.2862595419847329,8.090909090909092,-0.7811029550159984,0.6666666666666666,1,0,-0.2862595419847329,0.8947368421052632
full_sell_bid_ge_0p20,sell_minus_1c,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.1066989247311828,0.41935483870967744,26,13,1.4124858631402246,0.9282152193184072,0.29052894656313,1.1637994108368708,0.6223580810079211,3.7321533131291376,0.7615532768868003,0.8888888888888888,1,0,-0.2862595419847329,0.978494623655914
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c,full,476,53,48,0.13655462184873948,0.1150997899159664,0.3130252100840336,103,46,0.7250385091297434,0.5861061312430802,0.35406633435445606,0.660635574543156,0.41147852255282186,1.0715952351781164,0.5940300533239546,0.7169811320754716,15,7,-1.0,0.8319327731092437
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c,train_le_2026_06_20,383,44,48,0.13054830287206268,0.11471148825065274,0.2898172323759791,78,33,0.620148368103748,0.5299727524295023,0.31185668663698846,0.641232020009634,0.266135644512843,0.8107553774193709,0.46366980001731534,0.6818181818181818,14,7,-1.0,0.7963446475195822
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.11851351351351351,0.43243243243243246,21,11,1.2343151447668779,0.9273917434258705,0.6445203776676058,1.243095803884932,0.5036960119466171,2.099356951381959,0.6181151039255899,1.0,0,0,0.11215451215451223,1.0
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.10963157894736841,0.3157894736842105,4,2,0.8559044552249184,0.38841922514170407,-0.5189125295508275,0.9539491322724857,-0.3368794326241136,6.692307692307691,-0.7967346938775509,0.6666666666666666,1,0,-0.3368794326241136,0.8947368421052632
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.11669892473118279,0.40860215053763443,25,13,1.157005434000241,0.8172790784000734,0.2533219012465757,1.028260076877523,0.46539482916825314,3.0954980433952897,0.5920616418068412,0.8888888888888888,1,0,-0.3368794326241136,0.978494623655914
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_2c,full,476,53,48,0.13655462184873948,0.1150997899159664,0.31092436974789917,102,46,0.6960457362392534,0.5571133583525902,0.33166040432457683,0.6302432386432985,0.38493800944754947,1.0440755750350226,0.5658487534592938,0.7169811320754716,15,7,-1.0,0.8319327731092437
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_2c,train_le_2026_06_20,383,44,48,0.13054830287206268,0.11471148825065274,0.28720626631853785,77,33,0.5929014403624723,0.5027258246882266,0.2909559499697998,0.6103691314560481,0.24167240461606582,0.7843154893870702,0.4375081265293581,0.6818181818181818,14,7,-1.0,0.7963446475195822
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_2c,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.11851351351351351,0.43243243243243246,21,11,1.1953542367275505,0.8884308353865433,0.6089641824660039,1.201893194709103,0.474430367182227,2.0580150148914607,0.5842075001882688,1.0,0,0,0.09238118203635452,1.0
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_2c,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.10963157894736841,0.3157894736842105,4,2,0.8305423828010009,0.36305715271778666,-0.5307328605200946,0.9165893695235013,-0.3486997635933808,6.692307692307691,-0.8065306122448977,0.6666666666666666,1,0,-0.3486997635933808,0.8947368421052632
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_2c,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.11669892473118279,0.40860215053763443,25,13,1.1208227826995456,0.781096427099378,0.2284323282114767,0.9903479797164523,0.4380796087180108,3.0663922702218347,0.5590109536742423,0.8888888888888888,1,0,-0.3486997635933808,0.978494623655914
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c_fee1pct,full,476,53,48,0.13655462184873948,0.1150997899159664,0.3130252100840336,103,46,0.7009627651095534,0.5720303872228902,0.3432339737288016,0.6464245033439046,0.3896537332981153,1.0495116203559367,0.570913718228626,0.7169811320754716,15,7,-1.01,0.8319327731092437
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c_fee1pct,train_le_2026_06_20,383,44,48,0.13054830287206268,0.11471148825065274,0.2898172323759791,78,33,0.59736637253859,0.5171907568643445,0.30176389425839945,0.6284847782654797,0.24611124621598882,0.7891806721883212,0.4421474237559149,0.6818181818181818,14,7,-1.01,0.7963446475195822
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c_fee1pct,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.11851351351351351,0.43243243243243246,21,11,1.2026154939627098,0.9056920926217026,0.6220728762655213,1.2238727910651515,0.4815450547131537,2.05908488258964,0.5926240840112478,1.0,0,0,0.09536197136197133,1.0
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c_fee1pct,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.10963157894736841,0.3157894736842105,4,2,0.8354425766645721,0.3779573465813577,-0.5255437352245863,0.9394956360357559,-0.3535106382978725,6.682307692307692,-0.8087673469387753,0.6666666666666666,1,0,-0.3535106382978725,0.8947368421052632
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c_fee1pct,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.11669892473118279,0.40860215053763443,25,13,1.1276016721491116,0.797875316548944,0.23740597682398432,1.0088481921742996,0.44217185730754693,3.0654403610229304,0.5666821509298982,0.8888888888888888,1,0,-0.3535106382978725,0.978494623655914
full_sell_bid_ge_0p30,quoted_bidask,full,476,53,48,0.13655462184873948,0.1050997899159664,0.21218487394957983,53,48,0.6917018306696336,0.43264497910968847,0.2380053922159326,0.5000936559570818,0.340852781875755,1.145705073318019,0.5353094548130094,0.6415094339622641,19,10,-1.0,0.8319327731092437
full_sell_bid_ge_0p30,quoted_bidask,train_le_2026_06_20,383,44,48,0.13054830287206268,0.10471148825065274,0.18798955613577023,38,34,0.5746529836746777,0.3702825098702265,0.2010085246115607,0.4634043106954445,0.17753923140553743,0.8267529679121695,0.389303301439453,0.6136363636363636,17,10,-1.0,0.7963446475195822
full_sell_bid_ge_0p30,quoted_bidask,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.1085135135135135,0.35135135135135137,14,12,1.2697329592760642,0.8304427134238265,0.5016750684604724,1.2064458760442285,0.3599278110408534,2.3358030426433505,0.5547452311454224,0.8333333333333334,1,0,-0.14286727471311658,1.0
full_sell_bid_ge_0p30,quoted_bidask,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.0996315789473684,0.15789473684210525,1,2,0.799881034995539,0.14042357802904212,-0.5458015267175572,0.5402597402597403,-0.27353689567430034,8.090909090909092,-1.0,0.6666666666666666,1,0,-0.27353689567430034,0.8947368421052632
full_sell_bid_ge_0p30,quoted_bidask,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.1066989247311828,0.3118279569892473,15,14,1.1737417059284303,0.6894710621066126,0.16181059749756221,0.9325175751311093,0.36686411770038524,3.6078394391207973,0.5082035665988939,0.7777777777777778,2,0,-0.27353689567430034,0.978494623655914
full_sell_bid_ge_0p30,sell_minus_1c,full,476,53,48,0.13655462184873948,0.1050997899159664,0.21218487394957983,53,48,0.6788996498469451,0.41984279828699994,0.2291817422012862,0.4862979064112689,0.3291965564159854,1.1308615469103738,0.5226102232384876,0.6226415094339622,20,10,-1.0,0.8319327731092437
full_sell_bid_ge_0p30,sell_minus_1c,train_le_2026_06_20,383,44,48,0.13054830287206268,0.10471148825065274,0.18798955613577023,38,34,0.5635763076581651,0.35920583385371385,0.19448043935309142,0.45118278833536535,0.16906979343459275,0.8160991665815669,0.3783709442519176,0.5909090909090909,18,10,-1.0,0.7963446475195822
full_sell_bid_ge_0p30,sell_minus_1c,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.1085135135135135,0.35135135135135137,14,12,1.247323366268127,0.8080331204158892,0.48852124190846435,1.1760457411556418,0.3455440016527224,2.305991208291076,0.5325909302779841,0.8333333333333334,1,0,-0.14917942098469486,1.0
full_sell_bid_ge_0p30,sell_minus_1c,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.0996315789473684,0.15789473684210525,1,2,0.7897146521172236,0.13025719515072676,-0.5585241730279898,0.5296392496392497,-0.2862595419847329,8.090909090909092,-0.9999999999999998,0.6666666666666666,1,0,-0.2862595419847329,0.8947368421052632
full_sell_bid_ge_0p30,sell_minus_1c,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.1066989247311828,0.3118279569892473,15,14,1.1538334139147166,0.6695627700928989,0.14891122425292583,0.9070531263066182,0.3520285751906878,3.5954232737059906,0.48820466577347915,0.7777777777777778,2,0,-0.2862595419847329,0.978494623655914
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,full,476,53,48,0.13655462184873948,0.1150997899159664,0.21218487394957983,53,48,0.5199927482558102,0.38106037036914703,0.21000447658504573,0.4408371339897277,0.20925773411172635,0.9081577168966419,0.3868075858590031,0.5849056603773585,22,10,-1.0,0.8319327731092437
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,train_le_2026_06_20,383,44,48,0.13054830287206268,0.11471148825065274,0.18798955613577023,38,34,0.41853556038586626,0.32835994471162067,0.17880116750273856,0.41063962183984437,0.06463009900928787,0.6498045221904535,0.25939015621850936,0.5681818181818182,19,10,-1.0,0.7963446475195822
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.11851351351351351,0.35135135135135137,14,12,1.029839781177868,0.7229163798368609,0.45313766326015054,1.0331564068893113,0.25124795028347396,1.969222771453147,0.39882268500404305,0.8333333333333334,1,0,-0.19398010330000262,1.0
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.10963157894736841,0.15789473684210525,1,2,0.5794360386745605,0.11195080859134614,-0.5189125295508275,0.4764127764127765,-0.3368794326241136,6.692307692307691,-1.0,0.3333333333333333,2,0,-0.3368794326241136,0.8947368421052632
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.11669892473118279,0.3118279569892473,15,14,0.9378218122793429,0.5980954566791751,0.13185032213547973,0.8038470833745621,0.23095412359570164,3.0066663241426257,0.3604244052154376,0.6666666666666666,3,0,-0.3368794326241136,0.978494623655914
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_2c,full,476,53,48,0.13655462184873948,0.1150997899159664,0.21218487394957983,53,48,0.5025457427569389,0.3636133648702756,0.19634557317035184,0.42299660850212595,0.19510985922956253,0.8907187956738597,0.3702946199187806,0.5660377358490566,23,10,-1.0,0.8319327731092437
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_2c,train_le_2026_06_20,383,44,48,0.13054830287206268,0.11471148825065274,0.18798955613577023,38,34,0.4033298428928043,0.31315422721855873,0.1667919498824079,0.39486394272673575,0.05256484482221993,0.6349385956076073,0.24542896824659932,0.5454545454545454,20,10,-1.0,0.7963446475195822
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_2c,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.11851351351351351,0.35135135135135137,14,12,0.9993531760731329,0.6924297747321259,0.4296625462658488,1.0000236662499438,0.2283002918068685,1.9275392817167332,0.3740034641241109,0.8333333333333334,1,0,-0.20361041141897573,1.0
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_2c,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.10963157894736841,0.15789473684210525,1,2,0.5675951944708942,0.10010996438767993,-0.5307328605200946,0.4624078624078624,-0.3486997635933808,6.692307692307691,-0.9999999999999998,0.3333333333333333,2,0,-0.3486997635933808,0.8947368421052632
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_2c,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.11669892473118279,0.3118279569892473,15,14,0.9111445561759015,0.5714182005757338,0.11527765029555842,0.7727521041260911,0.21077563888762438,2.978725021340557,0.3374191915526637,0.6666666666666666,3,0,-0.3486997635933808,0.978494623655914
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c_fee1pct,full,476,53,48,0.13655462184873948,0.1150997899159664,0.21218487394957983,53,48,0.4978049578183589,0.3688725799316957,0.19976638826943818,0.4286817392691336,0.18951632515330313,0.8851809539662406,0.36559924631650587,0.5660377358490566,23,10,-1.01,0.8319327731092437
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c_fee1pct,train_le_2026_06_20,383,44,48,0.13054830287206268,0.11471148825065274,0.18798955613577023,38,34,0.3976920613867717,0.31751644571252613,0.16962146619898844,0.3999601260244768,0.046440160733077746,0.6289660851061207,0.23983191801214127,0.5454545454545454,20,10,-1.01,0.7963446475195822
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c_fee1pct,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.11851351351351351,0.35135135135135137,14,12,0.9995413833660891,0.7026179820250821,0.43632501302245696,1.0145479868065748,0.2287354707806392,1.9295305437386157,0.3748344581540025,0.8333333333333334,1,0,-0.21204030226700263,1.0
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c_fee1pct,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.10963157894736841,0.15789473684210525,1,2,0.5617388442797177,0.10425361419650336,-0.5255437352245863,0.4667346437346438,-0.3535106382978725,6.682307692307692,-1.01,0.3333333333333333,2,0,-0.3535106382978725,0.8947368421052632
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c_fee1pct,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.11669892473118279,0.3118279569892473,15,14,0.9100978538753249,0.5803714982751574,0.12167643089873874,0.7838871639025846,0.2086445823597445,2.976770792110704,0.3368201611632829,0.6666666666666666,3,0,-0.3535106382978725,0.978494623655914
full_sell_bid_ge_0p40,quoted_bidask,full,476,53,48,0.13655462184873948,0.1050997899159664,0.15756302521008403,27,48,0.5322673883029788,0.2732105367430337,0.11442639863829891,0.32915121190927865,0.18854935123089805,0.9896586280639941,0.37418250244246226,0.5660377358490566,23,11,-1.0,0.8319327731092437
full_sell_bid_ge_0p40,quoted_bidask,train_le_2026_06_20,383,44,48,0.13054830287206268,0.10471148825065274,0.13838120104438642,19,34,0.4362949784820287,0.23192450467757744,0.08788729207549516,0.3101248980359954,0.043381511194625084,0.696013144876848,0.2491151639029859,0.5454545454545454,20,10,-1.0,0.7963446475195822
full_sell_bid_ge_0p40,quoted_bidask,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.1085135135135135,0.25675675675675674,7,12,0.9602778433606172,0.5209875975083793,0.19671150439805363,0.8827471486640296,0.036251558287521544,2.034407061152864,0.22286583146798652,0.6666666666666666,2,1,-0.55,1.0
full_sell_bid_ge_0p40,quoted_bidask,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.0996315789473684,0.15789473684210525,1,2,0.799881034995539,0.14042357802904212,-0.5458015267175572,0.5402597402597403,-0.27353689567430034,8.090909090909092,-1.0,0.6666666666666666,1,0,-0.27353689567430034,0.8947368421052632
full_sell_bid_ge_0p40,quoted_bidask,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.1066989247311828,0.23655913978494625,8,14,0.9275086029419454,0.44323795912012764,0.015101323170309246,0.6688305088216837,0.15621613524132177,3.4407531512986433,0.2479799463972678,0.6666666666666666,3,1,-0.55,0.978494623655914
full_sell_bid_ge_0p40,sell_minus_1c,full,476,53,48,0.13655462184873948,0.1050997899159664,0.15756302521008403,27,48,0.5241442095385331,0.26508735797858796,0.10903301772021987,0.3205804966924335,0.18233079044741982,0.9822151406354256,0.3662119438609842,0.5660377358490566,23,11,-1.0,0.8319327731092437
full_sell_bid_ge_0p40,sell_minus_1c,train_le_2026_06_20,383,44,48,0.13054830287206268,0.10471148825065274,0.13838120104438642,19,34,0.4292893317793715,0.2249188579749203,0.08372945014657848,0.30264349373011573,0.03751064855840454,0.6893560701754813,0.24230768562340443,0.5454545454545454,20,10,-1.0,0.7963446475195822
full_sell_bid_ge_0p40,sell_minus_1c,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.1085135135135135,0.25675675675675674,7,12,0.9468952875488539,0.5076050416966159,0.19041812439248082,0.8609545869012815,0.027840172351530117,2.022385161890412,0.2103927009268798,0.6666666666666666,2,1,-0.5513636363636364,1.0
full_sell_bid_ge_0p40,sell_minus_1c,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.0996315789473684,0.15789473684210525,1,2,0.7897146521172236,0.13025719515072676,-0.5585241730279898,0.5296392496392497,-0.2862595419847329,8.090909090909092,-0.9999999999999998,0.6666666666666666,1,0,-0.2862595419847329,0.8947368421052632
full_sell_bid_ge_0p40,sell_minus_1c,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.1066989247311828,0.23655913978494625,8,14,0.9147831147187357,0.4305124708969181,0.0077413721716630725,0.6532531142780702,0.1451426676660553,3.4319956839841415,0.23557196321409035,0.6666666666666666,3,1,-0.5513636363636364,0.978494623655914
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_1c,full,476,53,48,0.13655462184873948,0.1150997899159664,0.15756302521008403,27,48,0.37833754900670546,0.23940517112004225,0.09845933595085757,0.2883971212998272,0.07217811523674665,0.7668370234054285,0.24364861591723264,0.5094339622641509,26,11,-1.0,0.8319327731092437
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_1c,train_le_2026_06_20,383,44,48,0.13054830287206268,0.11471148825065274,0.13838120104438642,19,34,0.29496090726891805,0.2047852915946724,0.07680257327139342,0.2726442990810697,-0.05237186954113248,0.5332077566636657,0.13418091774287133,0.5,22,10,-1.0,0.7963446475195822
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_1c,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.11851351351351351,0.25675675675675674,7,12,0.7582346095726963,0.45131120823168924,0.17727754776608926,0.7541803650721639,-0.05077435122841859,1.6936424992644754,0.10753597922458356,0.6666666666666666,2,1,-0.5727272727272728,1.0
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.10963157894736841,0.15789473684210525,1,2,0.5794360386745605,0.11195080859134614,-0.5189125295508275,0.4764127764127765,-0.3368794326241136,6.692307692307691,-1.0,0.3333333333333333,2,0,-0.3368794326241136,0.8947368421052632
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.11669892473118279,0.23655913978494625,8,14,0.7217058692816793,0.3819795136815117,0.004217844722943496,0.5742940164937201,0.04487992257066609,2.829624841833979,0.13202914727472495,0.5555555555555556,4,1,-0.5727272727272728,0.978494623655914
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_2c,full,476,53,48,0.13655462184873948,0.1150997899159664,0.15756302521008403,27,48,0.3651717230945832,0.22623934520792,0.0881706605083085,0.2758422468738433,0.0625153343300538,0.7541005554519711,0.2314622773300729,0.5094339622641509,26,11,-1.0,0.8319327731092437
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_2c,train_le_2026_06_20,383,44,48,0.13054830287206268,0.11471148825065274,0.13838120104438642,19,34,0.2835002881205837,0.19332467244633803,0.06824886006848577,0.26131654139618515,-0.06083960082317139,0.5213356890147771,0.12401436645358213,0.5,22,10,-1.0,0.7963446475195822
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_2c,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.11851351351351351,0.25675675675675674,7,12,0.7359029884850142,0.42897958714400725,0.1626415155020442,0.7242194792244301,-0.06203832471466575,1.6632759175555638,0.0914626832325054,0.6666666666666666,2,1,-0.5770562770562772,1.0
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_2c,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.10963157894736841,0.15789473684210525,1,2,0.5675951944708942,0.10010996438767993,-0.5307328605200946,0.4624078624078624,-0.3486997635933808,6.692307692307691,-0.9999999999999998,0.3333333333333333,2,0,-0.3486997635933808,0.8947368421052632
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_2c,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.11669892473118279,0.23655913978494625,8,14,0.701517525191807,0.3617911695916393,-0.008422799989888485,0.5502644032612172,0.029020633045175024,2.809223129583772,0.1158815338081093,0.5555555555555556,4,1,-0.5770562770562772,0.978494623655914
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_1c_fee1pct,full,476,53,48,0.13655462184873948,0.1150997899159664,0.15756302521008403,27,48,0.3575663105617452,0.228633932675082,0.08959379159014988,0.2783670192335144,0.0542179454494852,0.7461115006995468,0.22387186607415316,0.5094339622641509,26,11,-1.01,0.8319327731092437
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_1c_fee1pct,train_le_2026_06_20,383,44,48,0.13054830287206268,0.11471148825065274,0.13838120104438642,19,34,0.2753531548009931,0.19517753912674737,0.06933237694470218,0.26376819079629876,-0.0692274689618804,0.513049846369546,0.11587477192125971,0.5,22,10,-1.01,0.7963446475195822
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_1c_fee1pct,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.11851351351351351,0.25675675675675674,7,12,0.7306522634769694,0.43372886213596223,0.1646811698784798,0.7332248099820496,-0.07026660771613441,1.656706074271831,0.0864606194323379,0.6666666666666666,2,1,-0.5870000000000001,1.0
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_1c_fee1pct,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.10963157894736841,0.15789473684210525,1,2,0.5617388442797177,0.10425361419650336,-0.5255437352245863,0.4667346437346438,-0.3535106382978725,6.682307692307692,-1.01,0.3333333333333333,2,0,-0.3535106382978725,0.8947368421052632
full_sell_bid_ge_0p40,entry_plus_1c_sell_minus_1c_fee1pct,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.11669892473118279,0.23655913978494625,8,14,0.6961430703076383,0.36641671470747056,-0.0051790839659698875,0.5569482890466968,0.024431123344959366,2.801389057603645,0.1107088558019777,0.5555555555555556,4,1,-0.5870000000000001,0.978494623655914
full_sell_bid_ge_0p50,quoted_bidask,full,476,53,48,0.13655462184873948,0.1050997899159664,0.12605042016806722,12,48,0.40219491319129286,0.14313806163134768,0.02859556427504303,0.21536810396410203,0.07535944894547095,0.8934636091665538,0.2427292154930726,0.5471698113207547,24,16,-1.0,0.8319327731092437
full_sell_bid_ge_0p50,quoted_bidask,train_le_2026_06_20,383,44,48,0.13054830287206268,0.10471148825065274,0.1122715404699739,9,34,0.3435026066530111,0.1391321328485598,0.02329653129502572,0.22640775699256888,-0.0496163201858203,0.6224032849544259,0.15509537974818766,0.5454545454545454,20,14,-1.0,0.7963446475195822
full_sell_bid_ge_0p50,quoted_bidask,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.1085135135135135,0.1891891891891892,2,12,0.6038586576491473,0.16456841179690954,-0.016324898250352132,0.39398701285835447,-0.3491785161921572,1.8084348395046632,-0.15938083146895224,0.5,3,2,-0.5714285714285714,1.0
full_sell_bid_ge_0p50,quoted_bidask,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.0996315789473684,0.15789473684210525,1,2,0.799881034995539,0.14042357802904212,-0.5458015267175572,0.5402597402597403,-0.27353689567430034,8.090909090909092,-1.0,0.6666666666666666,1,0,-0.27353689567430034,0.8947368421052632
full_sell_bid_ge_0p50,quoted_bidask,recent_ge_2026_06_21,93,9,35,0.16129032258064516,0.1066989247311828,0.1827956989247312,3,14,0.643906240117765,0.15963559629594737,-0.1243231201169495,0.33099359642228204,-0.08826757507880004,3.2773481220786347,-0.0517361870419228,0.5555555555555556,4,2,-0.5714285714285714,0.978494623655914
full_sell_bid_ge_0p50,sell_minus_1c,full,476,53,48,0.13655462184873948,0.1050997899159664,0.12605042016806722,12,48,0.3970361215953435,0.13797927003539845,0.024750804494984804,0.2098622317236983,0.07227112954685136,0.8890683544555339,0.2377545131583128,0.5471698113207547,24,16,-1.0,0.8319327731092437
full_sell_bid_ge_0p50,sell_minus_1c,train_le_2026_06_20,383,44,48,0.13054830287206268,0.10471148825065274,0.1122715404699739,9,34,0.33866940860389855,0.1342989347994473,0.020535052724419956,0.2211655557108671,-0.053193006362346265,0.6179098431929243,0.15048908621545165,0.5454545454545454,20,14,-1.0,0.7963446475195822
full_sell_bid_ge_0p50,sell_minus_1c,holdout_2026_06_21_26,74,6,32,0.16216216216216217,0.1085135135135135,0.1891891891891892,2,12,0.598300432349502,0.1590101864972641,-0.0190226806102024,0.383632782748981,-0.35142218731698716,1.8019276794363575,-0.16346265102604834,0.5,3,2,-0.5722943722943723,1.0
full_sell_bid_ge_0p50,sell_minus_1c,closed_forward_2026_06_27_30,19,3,17,0.15789473684210525,0.0996315789473684,0.15789473684210525,1,2,0.7897146521172236,0.13025719515072676,-0.5585241730279898,0.5296392496392497,-0.2862595419847329,8.090909090909092,-0.9999999999999998,0.6666666666666666,1,0,-0.2862595419847329,0.8947368421052632
