policy,friction,period,rows,dates,cities,win_rate_final,avg_entry,tp_hit_rate,tp_then_final_lost,tp_then_final_won,roi,delta_vs_hold,delta_ci_low,delta_ci_high,roi_ci_low,roi_ci_high,top5_removed_roi,daily_win_rate,losing_days,le_minus50pct_days,max_daily_loss_roi,path_coverage,slice,slice_value
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,full,102,46,23,0.14705882352941177,0.12147058823529412,0.19607843137254902,9,11,0.5782343266485621,0.3667478519419005,0.0728138190146057,0.8158739143192595,-0.06763576697419842,1.2956064010873602,0.01951991151150021,0.3695652173913043,29,27,-1.0,0.803921568627451,edge_band,edge_>=35pp
recover_stake_bid_ge_0p30,entry_plus_1c_sell_minus_1c,full,102,46,23,0.14705882352941177,0.12147058823529412,0.19607843137254902,9,11,0.2961403490647543,0.08465387435809262,0.03009629991675763,0.15095126082571655,-0.3210061914236432,0.9728605246043287,-0.2631957806053305,0.2608695652173913,34,33,-1.0,0.803921568627451,edge_band,edge_>=35pp
adaptive_entry_2x_floor20_cap30_full,entry_plus_1c_sell_minus_1c,full,102,46,23,0.14705882352941177,0.12147058823529412,0.2647058823529412,15,12,0.6905509429283156,0.4790644682216539,0.13933861649281,0.9383414852786311,0.018463640616318937,1.408446542691031,0.13762604409433377,0.391304347826087,28,24,-1.0,0.803921568627451,edge_band,edge_>=35pp
adaptive_entry_le10c_full20_else30,entry_plus_1c_sell_minus_1c,full,102,46,23,0.14705882352941177,0.12147058823529412,0.23529411764705882,13,11,0.69958009766137,0.4880936229547082,0.1674553347041874,0.9459757648953306,0.03373877512242562,1.4141625994014673,0.14712061917445274,0.41304347826086957,27,25,-1.0,0.803921568627451,edge_band,edge_>=35pp
adaptive_model_high_full30_else20,entry_plus_1c_sell_minus_1c,full,102,46,23,0.14705882352941177,0.12147058823529412,0.19607843137254902,9,11,0.5782343266485621,0.3667478519419005,0.0728138190146057,0.8158739143192595,-0.06763576697419842,1.2956064010873602,0.01951991151150021,0.3695652173913043,29,27,-1.0,0.803921568627451,edge_band,edge_>=35pp
adaptive_model_high_recover30_else_full20,entry_plus_1c_sell_minus_1c,full,102,46,23,0.14705882352941177,0.12147058823529412,0.19607843137254902,9,11,0.2961403490647543,0.08465387435809262,0.03009629991675763,0.15095126082571655,-0.3210061914236432,0.9728605246043287,-0.2631957806053305,0.2608695652173913,34,33,-1.0,0.803921568627451,edge_band,edge_>=35pp
adaptive_path_high_full30_else20,entry_plus_1c_sell_minus_1c,full,102,46,23,0.14705882352941177,0.12147058823529412,0.28431372549019607,19,10,0.7898510834049267,0.5783646086982649,0.23204734865146162,1.0309698739092656,0.10321938467659642,1.5001791090572785,0.24204474851303823,0.43478260869565216,26,24,-1.0,0.803921568627451,edge_band,edge_>=35pp
hold_to_settlement,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,14,7,10,0.14285714285714285,0.11732142857142858,0.0,0,0,-0.21707421707421717,0.0,0.0,0.0,-1.0,0.44787644787644776,-1.0,0.2857142857142857,5,5,-1.0,0.9285714285714286,edge_band,edge_>=35pp
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,14,7,10,0.14285714285714285,0.11732142857142858,0.2857142857142857,2,2,0.08725909197607305,0.30433330905029027,-0.013256113256113217,1.156984410286297,-0.738095238095238,0.9955408238427105,-1.0,0.42857142857142855,4,4,-1.0,0.9285714285714286,edge_band,edge_>=35pp
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,14,7,10,0.14285714285714285,0.11732142857142858,0.14285714285714285,0,2,-0.22608322608322615,-0.009009009009008981,-0.01711711711711706,0.0,-1.0,0.43075933075933065,-1.0,0.2857142857142857,5,5,-1.0,0.9285714285714286,edge_band,edge_>=35pp
recover_stake_bid_ge_0p30,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,14,7,10,0.14285714285714285,0.11732142857142858,0.14285714285714285,0,2,-0.21873622384505267,-0.0016620067708355002,-0.0031322960118660426,0.0,-1.0,0.44474415186458166,-1.0,0.2857142857142857,5,5,-1.0,0.9285714285714286,edge_band,edge_>=35pp
adaptive_entry_2x_floor20_cap30_full,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,14,7,10,0.14285714285714285,0.11732142857142858,0.2857142857142857,2,2,0.08725909197607305,0.30433330905029027,-0.013256113256113217,1.156984410286297,-0.738095238095238,0.9955408238427105,-1.0,0.42857142857142855,4,4,-1.0,0.9285714285714286,edge_band,edge_>=35pp
adaptive_entry_le10c_full20_else30,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,14,7,10,0.14285714285714285,0.11732142857142858,0.21428571428571427,1,2,-0.04369328897630791,0.17338092809790925,-0.016087516087516043,1.0915082198101067,-0.7454311454311454,0.9603174603174599,-1.0,0.42857142857142855,4,4,-1.0,0.9285714285714286,edge_band,edge_>=35pp
adaptive_model_high_full30_else20,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,14,7,10,0.14285714285714285,0.11732142857142858,0.14285714285714285,0,2,-0.22608322608322615,-0.009009009009008981,-0.01711711711711706,0.0,-1.0,0.43075933075933065,-1.0,0.2857142857142857,5,5,-1.0,0.9285714285714286,edge_band,edge_>=35pp
adaptive_model_high_recover30_else_full20,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,14,7,10,0.14285714285714285,0.11732142857142858,0.14285714285714285,0,2,-0.21873622384505267,-0.0016620067708355002,-0.0031322960118660426,0.0,-1.0,0.44474415186458166,-1.0,0.2857142857142857,5,5,-1.0,0.9285714285714286,edge_band,edge_>=35pp
adaptive_path_high_full30_else20,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,14,7,10,0.14285714285714285,0.11732142857142858,0.2857142857142857,2,2,0.08725909197607305,0.30433330905029027,-0.013256113256113217,1.156984410286297,-0.738095238095238,0.9955408238427105,-1.0,0.42857142857142855,4,4,-1.0,0.9285714285714286,edge_band,edge_>=35pp
hold_to_settlement,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.25,0.10275000000000001,0.0,0,0,0.3513513513513513,0.0,,,,,,0.5,1,1,-1.0,0.75,edge_band,edge_>=35pp
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.25,0.10275000000000001,0.25,0,1,0.3364864864864865,-0.014864864864864824,,,,,,0.5,1,1,-1.0,0.75,edge_band,edge_>=35pp
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.25,0.10275000000000001,0.25,0,1,0.3364864864864865,-0.014864864864864824,,,,,,0.5,1,1,-1.0,0.75,edge_band,edge_>=35pp
recover_stake_bid_ge_0p30,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.25,0.10275000000000001,0.25,0,1,0.34857076490039063,-0.002780586450960687,,,,,,0.5,1,1,-1.0,0.75,edge_band,edge_>=35pp
adaptive_entry_2x_floor20_cap30_full,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.25,0.10275000000000001,0.25,0,1,0.3364864864864865,-0.014864864864864824,,,,,,0.5,1,1,-1.0,0.75,edge_band,edge_>=35pp
adaptive_entry_le10c_full20_else30,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.25,0.10275000000000001,0.25,0,1,0.3364864864864865,-0.014864864864864824,,,,,,0.5,1,1,-1.0,0.75,edge_band,edge_>=35pp
adaptive_model_high_full30_else20,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.25,0.10275000000000001,0.25,0,1,0.3364864864864865,-0.014864864864864824,,,,,,0.5,1,1,-1.0,0.75,edge_band,edge_>=35pp
adaptive_model_high_recover30_else_full20,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.25,0.10275000000000001,0.25,0,1,0.34857076490039063,-0.002780586450960687,,,,,,0.5,1,1,-1.0,0.75,edge_band,edge_>=35pp
adaptive_path_high_full30_else20,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.25,0.10275000000000001,0.25,0,1,0.3364864864864865,-0.014864864864864824,,,,,,0.5,1,1,-1.0,0.75,edge_band,edge_>=35pp
hold_to_settlement,entry_plus_1c_sell_minus_1c,full,112,44,24,0.07142857142857142,0.11677678571428572,0.0,0,0,-0.4642366216821657,0.0,0.0,0.0,-0.8247630119903551,0.03455957075631452,-0.839262807926909,0.18181818181818182,36,36,-1.0,0.8392857142857143,pcal_ev_band,pcal_ev_25_40pp
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c,full,112,44,24,0.07142857142857142,0.11677678571428572,0.2767857142857143,24,7,0.10692803988741302,0.5711646615695787,0.2058102620757632,0.7948917065405129,-0.41980726828915943,0.5547251167910596,-0.2980985267809931,0.3181818181818182,30,27,-1.0,0.8392857142857143,pcal_ev_band,pcal_ev_25_40pp
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,full,112,44,24,0.07142857142857142,0.11677678571428572,0.14285714285714285,10,6,-0.0802465767091842,0.3839900449729815,0.09605636746459215,0.5927236629744911,-0.5559958352505688,0.3766744942289659,-0.4940196207886463,0.29545454545454547,31,30,-1.0,0.8392857142857143,pcal_ev_band,pcal_ev_25_40pp
recover_stake_bid_ge_0p30,entry_plus_1c_sell_minus_1c,full,112,44,24,0.07142857142857142,0.11677678571428572,0.14285714285714285,10,6,-0.3756199216970411,0.08861669998512456,0.029351198614767343,0.11178078316525777,-0.7566090509829628,0.09655015718747997,-0.7461358345042881,0.18181818181818182,36,36,-1.0,0.8392857142857143,pcal_ev_band,pcal_ev_25_40pp
adaptive_entry_2x_floor20_cap30_full,entry_plus_1c_sell_minus_1c,full,112,44,24,0.07142857142857142,0.11677678571428572,0.19642857142857142,15,7,-0.0015891358424643478,0.4626474858397013,0.13697619726061538,0.7084799115879316,-0.49491528036743465,0.4701771582465869,-0.41168659857301426,0.3181818181818182,30,29,-1.0,0.8392857142857143,pcal_ev_band,pcal_ev_25_40pp
adaptive_entry_le10c_full20_else30,entry_plus_1c_sell_minus_1c,full,112,44,24,0.07142857142857142,0.11677678571428572,0.17857142857142858,14,6,0.02257753082420228,0.48681415250636795,0.1768974804374547,0.692364619504339,-0.4703289159680256,0.4759701939058266,-0.38639064841725107,0.3409090909090909,29,28,-1.0,0.8392857142857143,pcal_ev_band,pcal_ev_25_40pp
adaptive_model_high_full30_else20,entry_plus_1c_sell_minus_1c,full,112,44,24,0.07142857142857142,0.11677678571428572,0.20535714285714285,17,6,0.04869425718646437,0.51293087886863,0.18274961241730184,0.7317266330097866,-0.4647602663424285,0.4975654271721739,-0.35905351428105153,0.3181818181818182,30,28,-1.0,0.8392857142857143,pcal_ev_band,pcal_ev_25_40pp
adaptive_model_high_recover30_else_full20,entry_plus_1c_sell_minus_1c,full,112,44,24,0.07142857142857142,0.11677678571428572,0.20535714285714285,17,6,-0.12591212526160517,0.33832449642056045,0.13691882668411387,0.40703038657029533,-0.5837718571467184,0.29634895258985927,-0.4839757648614752,0.2727272727272727,32,29,-1.0,0.8392857142857143,pcal_ev_band,pcal_ev_25_40pp
adaptive_path_high_full30_else20,entry_plus_1c_sell_minus_1c,full,112,44,24,0.07142857142857142,0.11677678571428572,0.24107142857142858,21,6,0.11335052365364674,0.5775871453358123,0.22421021506718378,0.7945925805257905,-0.417310161905707,0.5577544281003954,-0.2913759269509167,0.3409090909090909,29,26,-1.0,0.8392857142857143,pcal_ev_band,pcal_ev_25_40pp
hold_to_settlement,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,24,8,15,0.08333333333333333,0.11464583333333334,0.0,0,0,-0.5284780578898226,0.0,0.0,0.0,-1.0,-0.2941176470588236,-1.0,0.25,6,6,-1.0,0.9583333333333334,pcal_ev_band,pcal_ev_25_40pp
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,24,8,15,0.08333333333333333,0.11464583333333334,0.25,4,2,-0.09343255312258487,0.43504550476723775,0.09875878495110617,0.6558451887433924,-0.7558521088075948,0.10364340033572148,-0.9109311740890688,0.375,5,4,-1.0,0.9583333333333334,pcal_ev_band,pcal_ev_25_40pp
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,24,8,15,0.08333333333333333,0.11464583333333334,0.20833333333333334,3,2,-0.19373195432018966,0.3347461035696329,0.04826276664511954,0.5547172161172158,-0.8614845938375351,0.03642016806722678,-1.0,0.375,5,5,-1.0,0.9583333333333334,pcal_ev_band,pcal_ev_25_40pp
recover_stake_bid_ge_0p30,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,24,8,15,0.08333333333333333,0.11464583333333334,0.20833333333333334,3,2,-0.40444756183947667,0.12403049605034595,0.023862180340015436,0.19494798723884454,-0.9270833333333333,-0.21518033114454663,-1.0,0.25,6,6,-1.0,0.9583333333333334,pcal_ev_band,pcal_ev_25_40pp
adaptive_entry_2x_floor20_cap30_full,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,24,8,15,0.08333333333333333,0.11464583333333334,0.25,4,2,-0.09343255312258487,0.43504550476723775,0.09875878495110617,0.6558451887433924,-0.7558521088075948,0.10364340033572148,-0.9109311740890688,0.375,5,4,-1.0,0.9583333333333334,pcal_ev_band,pcal_ev_25_40pp
adaptive_entry_le10c_full20_else30,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,24,8,15,0.08333333333333333,0.11464583333333334,0.25,4,2,-0.09343255312258487,0.43504550476723775,0.09875878495110617,0.6558451887433924,-0.7558521088075948,0.10364340033572148,-0.9109311740890688,0.375,5,4,-1.0,0.9583333333333334,pcal_ev_band,pcal_ev_25_40pp
adaptive_model_high_full30_else20,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,24,8,15,0.08333333333333333,0.11464583333333334,0.25,4,2,-0.09343255312258487,0.43504550476723775,0.09875878495110617,0.6558451887433924,-0.7558521088075948,0.10364340033572148,-0.9109311740890688,0.375,5,4,-1.0,0.9583333333333334,pcal_ev_band,pcal_ev_25_40pp
adaptive_model_high_recover30_else_full20,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,24,8,15,0.08333333333333333,0.11464583333333334,0.25,4,2,-0.11782337431708556,0.4106546835727371,0.08274467949741349,0.6419058243830085,-0.7754807692307693,0.0888758668494947,-0.9473684210526315,0.375,5,4,-1.0,0.9583333333333334,pcal_ev_band,pcal_ev_25_40pp
adaptive_path_high_full30_else20,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,24,8,15,0.08333333333333333,0.11464583333333334,0.25,4,2,-0.09343255312258487,0.43504550476723775,0.09875878495110617,0.6558451887433924,-0.7558521088075948,0.10364340033572148,-0.9109311740890688,0.375,5,4,-1.0,0.9583333333333334,pcal_ev_band,pcal_ev_25_40pp
hold_to_settlement,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,5,2,4,0.0,0.0867,0.0,0,0,-1.0,0.0,,,,,,0.0,2,2,-1.0,0.8,pcal_ev_band,pcal_ev_25_40pp
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,5,2,4,0.0,0.0867,0.2,1,0,-0.5185628742514969,0.481437125748503,,,,,,0.0,2,1,-1.0,0.8,pcal_ev_band,pcal_ev_25_40pp
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,5,2,4,0.0,0.0867,0.0,0,0,-1.0,0.0,,,,,,0.0,2,2,-1.0,0.8,pcal_ev_band,pcal_ev_25_40pp
recover_stake_bid_ge_0p30,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,5,2,4,0.0,0.0867,0.0,0,0,-1.0,0.0,,,,,,0.0,2,2,-1.0,0.8,pcal_ev_band,pcal_ev_25_40pp
adaptive_entry_2x_floor20_cap30_full,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,5,2,4,0.0,0.0867,0.2,1,0,-0.5185628742514969,0.481437125748503,,,,,,0.0,2,1,-1.0,0.8,pcal_ev_band,pcal_ev_25_40pp
adaptive_entry_le10c_full20_else30,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,5,2,4,0.0,0.0867,0.2,1,0,-0.5185628742514969,0.481437125748503,,,,,,0.0,2,1,-1.0,0.8,pcal_ev_band,pcal_ev_25_40pp
adaptive_model_high_full30_else20,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,5,2,4,0.0,0.0867,0.2,1,0,-0.5185628742514969,0.481437125748503,,,,,,0.0,2,1,-1.0,0.8,pcal_ev_band,pcal_ev_25_40pp
adaptive_model_high_recover30_else_full20,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,5,2,4,0.0,0.0867,0.2,1,0,-0.5185628742514969,0.481437125748503,,,,,,0.0,2,1,-1.0,0.8,pcal_ev_band,pcal_ev_25_40pp
adaptive_path_high_full30_else20,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,5,2,4,0.0,0.0867,0.2,1,0,-0.5185628742514969,0.481437125748503,,,,,,0.0,2,1,-1.0,0.8,pcal_ev_band,pcal_ev_25_40pp
hold_to_settlement,entry_plus_1c_sell_minus_1c,full,151,48,30,0.16556291390728478,0.11577152317880797,0.0,0,0,0.34460109799611843,0.0,0.0,0.0,-0.11414214672391391,0.974856962145332,-0.06972176263611626,0.4583333333333333,26,26,-1.0,0.8874172185430463,pcal_ev_band,pcal_ev_40_55pp
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c,full,151,48,30,0.16556291390728478,0.11577152317880797,0.33774834437086093,34,17,0.9409985270752659,0.5963974290791475,0.30618484978893995,0.6616896369905338,0.3711909374778197,1.4236506847982147,0.552709487097032,0.5833333333333334,20,13,-1.0,0.8874172185430463,pcal_ev_band,pcal_ev_40_55pp
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,full,151,48,30,0.16556291390728478,0.11577152317880797,0.271523178807947,21,20,0.7744480535367039,0.4298469555405854,0.1937576832007038,0.4795083814018403,0.21913392175487534,1.3011448392143456,0.3804552302181083,0.5833333333333334,20,18,-1.0,0.8874172185430463,pcal_ev_band,pcal_ev_40_55pp
recover_stake_bid_ge_0p30,entry_plus_1c_sell_minus_1c,full,151,48,30,0.16556291390728478,0.11577152317880797,0.271523178807947,21,20,0.4819631894685193,0.13736209147240083,0.06783803616700874,0.15974474670790254,-0.0028271693179799913,1.0784595145958307,0.07276751262457817,0.4583333333333333,26,26,-1.0,0.8874172185430463,pcal_ev_band,pcal_ev_40_55pp
adaptive_entry_2x_floor20_cap30_full,entry_plus_1c_sell_minus_1c,full,151,48,30,0.16556291390728478,0.11577152317880797,0.31125827814569534,27,20,0.8819409579832507,0.5373398599871323,0.2758087405938294,0.5917247678452721,0.3267303304892673,1.3772555027881055,0.49162939851556436,0.5833333333333334,20,14,-1.0,0.8874172185430463,pcal_ev_band,pcal_ev_40_55pp
adaptive_entry_le10c_full20_else30,entry_plus_1c_sell_minus_1c,full,151,48,30,0.16556291390728478,0.11577152317880797,0.304635761589404,26,20,0.870285328844178,0.5256842308480594,0.2554730514845533,0.5732459210250487,0.30582438581302734,1.3683153912825423,0.4795746039950165,0.5833333333333334,20,15,-1.0,0.8874172185430463,pcal_ev_band,pcal_ev_40_55pp
adaptive_model_high_full30_else20,entry_plus_1c_sell_minus_1c,full,151,48,30,0.16556291390728478,0.11577152317880797,0.271523178807947,21,20,0.7744480535367039,0.4298469555405854,0.1937576832007038,0.4795083814018403,0.21913392175487534,1.3011448392143456,0.3804552302181083,0.5833333333333334,20,18,-1.0,0.8874172185430463,pcal_ev_band,pcal_ev_40_55pp
adaptive_model_high_recover30_else_full20,entry_plus_1c_sell_minus_1c,full,151,48,30,0.16556291390728478,0.11577152317880797,0.271523178807947,21,20,0.4819631894685193,0.13736209147240083,0.06783803616700874,0.15974474670790254,-0.0028271693179799913,1.0784595145958307,0.07276751262457817,0.4583333333333333,26,26,-1.0,0.8874172185430463,pcal_ev_band,pcal_ev_40_55pp
adaptive_path_high_full30_else20,entry_plus_1c_sell_minus_1c,full,151,48,30,0.16556291390728478,0.11577152317880797,0.31125827814569534,30,17,0.8949567542785263,0.5503556562824079,0.2610695799883887,0.5972782248773651,0.3169592197142707,1.3818181788105177,0.5050909412593083,0.5833333333333334,20,16,-1.0,0.8874172185430463,pcal_ev_band,pcal_ev_40_55pp
hold_to_settlement,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,33,8,19,0.15151515151515152,0.11675757575757575,0.0,0,0,0.3562758333648053,0.0,0.0,0.0,-0.7023809523809523,1.718725229266735,-0.9999999999999998,0.5,4,4,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,33,8,19,0.15151515151515152,0.11675757575757575,0.48484848484848486,12,4,1.4046083103259848,1.0483324769611795,0.4150991510586129,1.211105496189508,0.19125951173481465,2.481423600477701,0.227145524587385,0.75,2,1,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,33,8,19,0.15151515151515152,0.11675757575757575,0.3939393939393939,8,5,1.1550172295721133,0.7987413962073081,0.2204042586501126,0.9353799317341531,-0.1646113687690595,2.324482790625071,-0.06701539201539194,0.75,2,2,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
recover_stake_bid_ge_0p30,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,33,8,19,0.15151515151515152,0.11675757575757575,0.3939393939393939,8,5,0.5968287357318174,0.24055290236701218,0.07356951092953334,0.29200984252775974,-0.5424898682877406,1.9536582689001347,-0.7142857142857143,0.5,4,4,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
adaptive_entry_2x_floor20_cap30_full,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,33,8,19,0.15151515151515152,0.11675757575757575,0.45454545454545453,10,5,1.3165756711305547,0.9602998377657496,0.3906976785418431,1.120715774113387,0.11705065636752901,2.4543097569408983,0.12339277124991403,0.75,2,1,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
adaptive_entry_le10c_full20_else30,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,33,8,19,0.15151515151515152,0.11675757575757575,0.42424242424242425,9,5,1.2632423377972215,0.9069665044324163,0.24774578402431371,1.0584841876360902,-0.08436762824357291,2.403123436637314,0.060535628392771254,0.75,2,2,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
adaptive_model_high_full30_else20,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,33,8,19,0.15151515151515152,0.11675757575757575,0.3939393939393939,8,5,1.1550172295721133,0.7987413962073081,0.2204042586501126,0.9353799317341531,-0.1646113687690595,2.324482790625071,-0.06701539201539194,0.75,2,2,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
adaptive_model_high_recover30_else_full20,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,33,8,19,0.15151515151515152,0.11675757575757575,0.3939393939393939,8,5,0.5968287357318174,0.24055290236701218,0.07356951092953334,0.29200984252775974,-0.5424898682877406,1.9536582689001347,-0.7142857142857143,0.5,4,4,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
adaptive_path_high_full30_else20,entry_plus_1c_sell_minus_1c,recent_ge_2026_06_21,33,8,19,0.15151515151515152,0.11675757575757575,0.45454545454545453,11,4,1.3512749769926515,0.9949991436278461,0.2890756105285589,1.158057806975398,-0.0252436028831256,2.4320754012393193,0.1642883817302422,0.75,2,2,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
hold_to_settlement,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.0,0.11125000000000002,0.0,0,0,-1.0,0.0,,,,,,0.0,2,2,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.0,0.11125000000000002,0.25,1,0,-0.56,0.44,,,,,,0.0,2,1,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.0,0.11125000000000002,0.0,0,0,-1.0,0.0,,,,,,0.0,2,2,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
recover_stake_bid_ge_0p30,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.0,0.11125000000000002,0.0,0,0,-1.0,0.0,,,,,,0.0,2,2,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
adaptive_entry_2x_floor20_cap30_full,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.0,0.11125000000000002,0.25,1,0,-0.56,0.44,,,,,,0.0,2,1,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
adaptive_entry_le10c_full20_else30,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.0,0.11125000000000002,0.0,0,0,-1.0,0.0,,,,,,0.0,2,2,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
adaptive_model_high_full30_else20,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.0,0.11125000000000002,0.0,0,0,-1.0,0.0,,,,,,0.0,2,2,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
adaptive_model_high_recover30_else_full20,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.0,0.11125000000000002,0.0,0,0,-1.0,0.0,,,,,,0.0,2,2,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
adaptive_path_high_full30_else20,entry_plus_1c_sell_minus_1c,closed_forward_2026_06_27_30,4,2,4,0.0,0.11125000000000002,0.0,0,0,-1.0,0.0,,,,,,0.0,2,2,-1.0,1.0,pcal_ev_band,pcal_ev_40_55pp
hold_to_settlement,entry_plus_1c_sell_minus_1c,full,111,47,15,0.15315315315315314,0.11491441441441441,0.0,0,0,0.35310907383912854,0.0,0.0,0.0,-0.4145861447025348,0.8039007257167828,-0.19621112662837722,0.2765957446808511,34,34,-1.0,0.7657657657657657,pcal_ev_band,pcal_ev_<25pp
full_sell_bid_ge_0p20,entry_plus_1c_sell_minus_1c,full,111,47,15,0.15315315315315314,0.11491441441441441,0.27927927927927926,21,10,0.8272117282141791,0.47410265437505067,0.28501941248534635,0.999465022397013,0.20456542375037615,1.4217284768351384,0.30025486050021344,0.46808510638297873,24,20,-1.0,0.7657657657657657,pcal_ev_band,pcal_ev_<25pp
full_sell_bid_ge_0p30,entry_plus_1c_sell_minus_1c,full,111,47,15,0.15315315315315314,0.11491441441441441,0.18018018018018017,10,10,0.6031035608804961,0.2499944870413676,0.08467063399333785,0.7258966916639843,-0.05326904307989394,1.1952620119965016,0.06557555319796052,0.3829787234042553,29,26,-1.0,0.7657657657657657,pcal_ev_band,pcal_ev_<25pp
recover_stake_bid_ge_0p30,entry_plus_1c_sell_minus_1c,full,111,47,15,0.15315315315315314,0.11491441441441441,0.18018018018018017,10,10,0.4330399423619378,0.07993086852280926,0.03528018260175089,0.1934444292417425,-0.28418367081078505,0.9044502834502751,-0.11250993411864298,0.2765957446808511,33,31,-1.0,0.7657657657657657,pcal_ev_band,pcal_ev_<25pp
