target_date,knmi_obs_ts_utc,knmi_ta_c,knmi_tx_c,knmi_ta_round_c,knmi_tx_round_c,next_metar_report_ts_utc,next_metar_detect_ts_utc,next_metar_temp_c,lead_to_next_metar_min,ta_minus_next_metar_c,tx_minus_next_metar_c,ta_exact_next_metar,tx_exact_next_metar,ta_within1_next_metar,tx_within1_next_metar,raw_metar
2026-07-23,2026-07-23T04:30:00+00:00,15.3,15.4,15,15,2026-07-23T04:55:00+00:00,2026-07-23T04:58:01.650342+00:00,15.0,25.0,0,0,1,1,1,1,METAR EHAM 230455Z 36005KT 330V030 9999 FEW018 SCT042 15/13 Q1021 NOSIG
2026-07-23,2026-07-23T04:40:00+00:00,15.3,15.4,15,15,2026-07-23T04:55:00+00:00,2026-07-23T04:58:01.650342+00:00,15.0,15.0,0,0,1,1,1,1,METAR EHAM 230455Z 36005KT 330V030 9999 FEW018 SCT042 15/13 Q1021 NOSIG
2026-07-23,2026-07-23T04:50:00+00:00,15.3,15.3,15,15,2026-07-23T04:55:00+00:00,2026-07-23T04:58:01.650342+00:00,15.0,5.0,0,0,1,1,1,1,METAR EHAM 230455Z 36005KT 330V030 9999 FEW018 SCT042 15/13 Q1021 NOSIG
2026-07-23,2026-07-23T05:00:00+00:00,15.5,15.5,16,16,2026-07-23T05:25:00+00:00,2026-07-23T05:30:10.652238+00:00,16.0,25.0,0,0,1,1,1,1,METAR EHAM 230525Z 34005KT 300V010 9999 FEW020 BKN040 16/13 Q1021 NOSIG
2026-07-23,2026-07-23T05:10:00+00:00,15.7,15.7,16,16,2026-07-23T05:25:00+00:00,2026-07-23T05:30:10.652238+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 230525Z 34005KT 300V010 9999 FEW020 BKN040 16/13 Q1021 NOSIG
2026-07-23,2026-07-23T05:20:00+00:00,16.2,16.2,16,16,2026-07-23T05:25:00+00:00,2026-07-23T05:30:10.652238+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 230525Z 34005KT 300V010 9999 FEW020 BKN040 16/13 Q1021 NOSIG
2026-07-23,2026-07-23T05:30:00+00:00,16.4,16.4,16,16,2026-07-23T05:55:00+00:00,2026-07-23T05:58:08.061843+00:00,17.0,25.0,-1,-1,0,0,1,1,METAR EHAM 230555Z 34006KT 300V010 9999 FEW022 SCT040 17/13 Q1021 NOSIG
2026-07-23,2026-07-23T05:40:00+00:00,16.6,16.6,17,17,2026-07-23T05:55:00+00:00,2026-07-23T05:58:08.061843+00:00,17.0,15.0,0,0,1,1,1,1,METAR EHAM 230555Z 34006KT 300V010 9999 FEW022 SCT040 17/13 Q1021 NOSIG
2026-07-23,2026-07-23T05:50:00+00:00,16.7,16.7,17,17,2026-07-23T05:55:00+00:00,2026-07-23T05:58:08.061843+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 230555Z 34006KT 300V010 9999 FEW022 SCT040 17/13 Q1021 NOSIG
2026-07-23,2026-07-23T06:00:00+00:00,17.0,17.0,17,17,2026-07-23T06:25:00+00:00,2026-07-23T06:31:39.270075+00:00,17.0,25.0,0,0,1,1,1,1,METAR EHAM 230625Z 35008KT 320V030 9999 FEW022 SCT044 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T06:10:00+00:00,17.2,17.3,17,17,2026-07-23T06:25:00+00:00,2026-07-23T06:31:39.270075+00:00,17.0,15.0,0,0,1,1,1,1,METAR EHAM 230625Z 35008KT 320V030 9999 FEW022 SCT044 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T06:20:00+00:00,17.3,17.4,17,17,2026-07-23T06:25:00+00:00,2026-07-23T06:31:39.270075+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 230625Z 35008KT 320V030 9999 FEW022 SCT044 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T06:30:00+00:00,17.6,17.6,18,18,2026-07-23T06:55:00+00:00,2026-07-23T06:59:54.452271+00:00,18.0,25.0,0,0,1,1,1,1,METAR EHAM 230655Z 34008KT 290V040 9999 FEW022 SCT038 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T06:40:00+00:00,17.7,17.9,18,18,2026-07-23T06:55:00+00:00,2026-07-23T06:59:54.452271+00:00,18.0,15.0,0,0,1,1,1,1,METAR EHAM 230655Z 34008KT 290V040 9999 FEW022 SCT038 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T06:50:00+00:00,18.3,18.3,18,18,2026-07-23T06:55:00+00:00,2026-07-23T06:59:54.452271+00:00,18.0,5.0,0,0,1,1,1,1,METAR EHAM 230655Z 34008KT 290V040 9999 FEW022 SCT038 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T07:00:00+00:00,17.9,18.3,18,18,2026-07-23T07:25:00+00:00,2026-07-23T07:33:51.356237+00:00,18.0,25.0,0,0,1,1,1,1,METAR EHAM 230725Z 35009KT 320V020 9999 FEW022 BKN040 18/11 Q1021 NOSIG
2026-07-23,2026-07-23T07:10:00+00:00,17.7,17.9,18,18,2026-07-23T07:25:00+00:00,2026-07-23T07:33:51.356237+00:00,18.0,15.0,0,0,1,1,1,1,METAR EHAM 230725Z 35009KT 320V020 9999 FEW022 BKN040 18/11 Q1021 NOSIG
2026-07-23,2026-07-23T07:20:00+00:00,17.7,17.8,18,18,2026-07-23T07:25:00+00:00,2026-07-23T07:33:51.356237+00:00,18.0,5.0,0,0,1,1,1,1,METAR EHAM 230725Z 35009KT 320V020 9999 FEW022 BKN040 18/11 Q1021 NOSIG
2026-07-23,2026-07-23T07:30:00+00:00,18.0,18.1,18,18,2026-07-23T07:55:00+00:00,2026-07-23T07:57:36.416623+00:00,18.0,25.0,0,0,1,1,1,1,METAR EHAM 230755Z 35008KT 310V030 9999 FEW022 BKN037 18/11 Q1021 NOSIG
2026-07-23,2026-07-23T07:40:00+00:00,18.5,18.6,19,19,2026-07-23T07:55:00+00:00,2026-07-23T07:57:36.416623+00:00,18.0,15.0,1,1,0,0,1,1,METAR EHAM 230755Z 35008KT 310V030 9999 FEW022 BKN037 18/11 Q1021 NOSIG
2026-07-23,2026-07-23T07:50:00+00:00,17.9,18.5,18,19,2026-07-23T07:55:00+00:00,2026-07-23T07:57:36.416623+00:00,18.0,5.0,0,1,1,0,1,1,METAR EHAM 230755Z 35008KT 310V030 9999 FEW022 BKN037 18/11 Q1021 NOSIG
2026-07-23,2026-07-23T08:00:00+00:00,17.8,18.1,18,18,2026-07-23T08:25:00+00:00,2026-07-23T08:27:56.407580+00:00,17.0,25.0,1,1,0,0,1,1,METAR EHAM 230825Z 33010KT 300V360 9999 FEW020 BKN035 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T08:10:00+00:00,17.5,17.8,18,18,2026-07-23T08:25:00+00:00,2026-07-23T08:27:56.407580+00:00,17.0,15.0,1,1,0,0,1,1,METAR EHAM 230825Z 33010KT 300V360 9999 FEW020 BKN035 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T08:20:00+00:00,17.3,17.6,17,18,2026-07-23T08:25:00+00:00,2026-07-23T08:27:56.407580+00:00,17.0,5.0,0,1,1,0,1,1,METAR EHAM 230825Z 33010KT 300V360 9999 FEW020 BKN035 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T08:30:00+00:00,17.7,17.7,18,18,2026-07-23T08:55:00+00:00,2026-07-23T08:58:35.234831+00:00,18.0,25.0,0,0,1,1,1,1,METAR EHAM 230855Z 33009KT 290V030 9999 FEW020 BKN034 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T08:40:00+00:00,17.9,17.9,18,18,2026-07-23T08:55:00+00:00,2026-07-23T08:58:35.234831+00:00,18.0,15.0,0,0,1,1,1,1,METAR EHAM 230855Z 33009KT 290V030 9999 FEW020 BKN034 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T08:50:00+00:00,18.2,18.2,18,18,2026-07-23T08:55:00+00:00,2026-07-23T08:58:35.234831+00:00,18.0,5.0,0,0,1,1,1,1,METAR EHAM 230855Z 33009KT 290V030 9999 FEW020 BKN034 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T09:00:00+00:00,18.2,18.3,18,18,2026-07-23T09:25:00+00:00,2026-07-23T09:30:30.306490+00:00,19.0,25.0,-1,-1,0,0,1,1,METAR EHAM 230925Z 32008KT 290V010 9999 FEW020 SCT027 BKN044 19/12 Q1021 NOSIG
2026-07-23,2026-07-23T09:10:00+00:00,18.6,18.9,19,19,2026-07-23T09:25:00+00:00,2026-07-23T09:30:30.306490+00:00,19.0,15.0,0,0,1,1,1,1,METAR EHAM 230925Z 32008KT 290V010 9999 FEW020 SCT027 BKN044 19/12 Q1021 NOSIG
2026-07-23,2026-07-23T09:20:00+00:00,19.0,19.0,19,19,2026-07-23T09:25:00+00:00,2026-07-23T09:30:30.306490+00:00,19.0,5.0,0,0,1,1,1,1,METAR EHAM 230925Z 32008KT 290V010 9999 FEW020 SCT027 BKN044 19/12 Q1021 NOSIG
2026-07-23,2026-07-23T09:30:00+00:00,19.4,19.4,19,19,2026-07-23T09:55:00+00:00,2026-07-23T10:04:43.042093+00:00,20.0,25.0,-1,-1,0,0,1,1,METAR EHAM 230955Z 34009KT 300V020 9999 FEW020 SCT027 20/12 Q1021 NOSIG
2026-07-23,2026-07-23T09:40:00+00:00,19.0,19.7,19,20,2026-07-23T09:55:00+00:00,2026-07-23T10:04:43.042093+00:00,20.0,15.0,-1,0,0,1,1,1,METAR EHAM 230955Z 34009KT 300V020 9999 FEW020 SCT027 20/12 Q1021 NOSIG
2026-07-23,2026-07-23T09:50:00+00:00,20.1,20.1,20,20,2026-07-23T09:55:00+00:00,2026-07-23T10:04:43.042093+00:00,20.0,5.0,0,0,1,1,1,1,METAR EHAM 230955Z 34009KT 300V020 9999 FEW020 SCT027 20/12 Q1021 NOSIG
2026-07-23,2026-07-23T10:00:00+00:00,19.4,20.1,19,20,2026-07-23T10:25:00+00:00,2026-07-23T10:28:58.744536+00:00,19.0,25.0,0,1,1,0,1,1,METAR EHAM 231025Z 31009KT 270V340 9999 FEW020 SCT028 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T10:10:00+00:00,19.5,19.5,20,20,2026-07-23T10:25:00+00:00,2026-07-23T10:28:58.744536+00:00,19.0,15.0,1,1,0,0,1,1,METAR EHAM 231025Z 31009KT 270V340 9999 FEW020 SCT028 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T10:20:00+00:00,19.3,19.8,19,20,2026-07-23T10:25:00+00:00,2026-07-23T10:28:58.744536+00:00,19.0,5.0,0,1,1,0,1,1,METAR EHAM 231025Z 31009KT 270V340 9999 FEW020 SCT028 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T10:30:00+00:00,19.7,19.7,20,20,2026-07-23T10:55:00+00:00,2026-07-23T11:00:16.575144+00:00,19.0,25.0,1,1,0,0,1,1,METAR EHAM 231055Z 32012KT 270V360 9999 FEW020 BKN042 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T10:40:00+00:00,19.2,19.9,19,20,2026-07-23T10:55:00+00:00,2026-07-23T11:00:16.575144+00:00,19.0,15.0,0,1,1,0,1,1,METAR EHAM 231055Z 32012KT 270V360 9999 FEW020 BKN042 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T10:50:00+00:00,19.1,19.3,19,19,2026-07-23T10:55:00+00:00,2026-07-23T11:00:16.575144+00:00,19.0,5.0,0,0,1,1,1,1,METAR EHAM 231055Z 32012KT 270V360 9999 FEW020 BKN042 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T11:00:00+00:00,19.1,19.2,19,19,2026-07-23T11:25:00+00:00,2026-07-23T11:30:04.844164+00:00,20.0,25.0,-1,-1,0,0,1,1,METAR EHAM 231125Z 34010KT 290V020 9999 FEW020 BKN042 20/12 Q1022 NOSIG
2026-07-23,2026-07-23T11:10:00+00:00,19.8,19.8,20,20,2026-07-23T11:25:00+00:00,2026-07-23T11:30:04.844164+00:00,20.0,15.0,0,0,1,1,1,1,METAR EHAM 231125Z 34010KT 290V020 9999 FEW020 BKN042 20/12 Q1022 NOSIG
2026-07-23,2026-07-23T11:20:00+00:00,19.5,19.9,20,20,2026-07-23T11:25:00+00:00,2026-07-23T11:30:04.844164+00:00,20.0,5.0,0,0,1,1,1,1,METAR EHAM 231125Z 34010KT 290V020 9999 FEW020 BKN042 20/12 Q1022 NOSIG
2026-07-23,2026-07-23T11:30:00+00:00,19.5,19.9,20,20,2026-07-23T11:55:00+00:00,2026-07-23T12:04:27.127256+00:00,20.0,25.0,0,0,1,1,1,1,METAR EHAM 231155Z 33010KT 300V360 9999 FEW025 BKN040 20/12 Q1022 NOSIG
2026-07-23,2026-07-23T11:40:00+00:00,19.5,19.8,20,20,2026-07-23T11:55:00+00:00,2026-07-23T12:04:27.127256+00:00,20.0,15.0,0,0,1,1,1,1,METAR EHAM 231155Z 33010KT 300V360 9999 FEW025 BKN040 20/12 Q1022 NOSIG
2026-07-23,2026-07-23T11:50:00+00:00,19.5,19.9,20,20,2026-07-23T11:55:00+00:00,2026-07-23T12:04:27.127256+00:00,20.0,5.0,0,0,1,1,1,1,METAR EHAM 231155Z 33010KT 300V360 9999 FEW025 BKN040 20/12 Q1022 NOSIG
2026-07-23,2026-07-23T12:00:00+00:00,19.7,20.4,20,20,2026-07-23T12:25:00+00:00,2026-07-23T12:27:23.608030+00:00,19.0,25.0,1,1,0,0,1,1,METAR EHAM 231225Z 33013KT 290V350 9999 FEW024 BKN037 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T12:10:00+00:00,19.6,19.8,20,20,2026-07-23T12:25:00+00:00,2026-07-23T12:27:23.608030+00:00,19.0,15.0,1,1,0,0,1,1,METAR EHAM 231225Z 33013KT 290V350 9999 FEW024 BKN037 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T12:20:00+00:00,18.9,19.6,19,20,2026-07-23T12:25:00+00:00,2026-07-23T12:27:23.608030+00:00,19.0,5.0,0,1,1,0,1,1,METAR EHAM 231225Z 33013KT 290V350 9999 FEW024 BKN037 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T12:30:00+00:00,18.8,18.9,19,19,2026-07-23T12:55:00+00:00,2026-07-23T12:58:43.796379+00:00,19.0,25.0,0,0,1,1,1,1,METAR EHAM 231255Z 34010KT 300V020 9999 SCT025 BKN040 19/13 Q1022 NOSIG
2026-07-23,2026-07-23T12:40:00+00:00,19.2,19.4,19,19,2026-07-23T12:55:00+00:00,2026-07-23T12:58:43.796379+00:00,19.0,15.0,0,0,1,1,1,1,METAR EHAM 231255Z 34010KT 300V020 9999 SCT025 BKN040 19/13 Q1022 NOSIG
2026-07-23,2026-07-23T12:50:00+00:00,19.3,19.3,19,19,2026-07-23T12:55:00+00:00,2026-07-23T12:58:43.796379+00:00,19.0,5.0,0,0,1,1,1,1,METAR EHAM 231255Z 34010KT 300V020 9999 SCT025 BKN040 19/13 Q1022 NOSIG
2026-07-23,2026-07-23T13:00:00+00:00,19.6,19.9,20,20,2026-07-23T13:25:00+00:00,2026-07-23T13:31:14.556156+00:00,19.0,25.0,1,1,0,0,1,1,METAR EHAM 231325Z 33011KT 290V010 9999 SCT025 BKN033 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T13:10:00+00:00,19.2,19.6,19,20,2026-07-23T13:25:00+00:00,2026-07-23T13:31:14.556156+00:00,19.0,15.0,0,1,1,0,1,1,METAR EHAM 231325Z 33011KT 290V010 9999 SCT025 BKN033 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T13:20:00+00:00,19.3,19.6,19,20,2026-07-23T13:25:00+00:00,2026-07-23T13:31:14.556156+00:00,19.0,5.0,0,1,1,0,1,1,METAR EHAM 231325Z 33011KT 290V010 9999 SCT025 BKN033 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T13:30:00+00:00,19.5,19.7,20,20,2026-07-23T13:55:00+00:00,2026-07-23T13:57:55.112136+00:00,19.0,25.0,1,1,0,0,1,1,METAR EHAM 231355Z 34011KT 300V020 9999 SCT027 BKN032 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T13:40:00+00:00,18.9,19.6,19,20,2026-07-23T13:55:00+00:00,2026-07-23T13:57:55.112136+00:00,19.0,15.0,0,1,1,0,1,1,METAR EHAM 231355Z 34011KT 300V020 9999 SCT027 BKN032 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T13:50:00+00:00,19.0,19.3,19,19,2026-07-23T13:55:00+00:00,2026-07-23T13:57:55.112136+00:00,19.0,5.0,0,0,1,1,1,1,METAR EHAM 231355Z 34011KT 300V020 9999 SCT027 BKN032 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T14:00:00+00:00,18.7,19.0,19,19,2026-07-23T14:25:00+00:00,2026-07-23T14:28:50.542354+00:00,18.0,25.0,1,1,0,0,1,1,METAR EHAM 231425Z 32010KT 290V360 9999 SCT026 BKN032 18/11 Q1022 NOSIG
2026-07-23,2026-07-23T14:10:00+00:00,18.7,18.7,19,19,2026-07-23T14:25:00+00:00,2026-07-23T14:28:50.542354+00:00,18.0,15.0,1,1,0,0,1,1,METAR EHAM 231425Z 32010KT 290V360 9999 SCT026 BKN032 18/11 Q1022 NOSIG
2026-07-23,2026-07-23T14:20:00+00:00,18.4,18.9,18,19,2026-07-23T14:25:00+00:00,2026-07-23T14:28:50.542354+00:00,18.0,5.0,0,1,1,0,1,1,METAR EHAM 231425Z 32010KT 290V360 9999 SCT026 BKN032 18/11 Q1022 NOSIG
2026-07-23,2026-07-23T14:30:00+00:00,18.5,18.6,19,19,2026-07-23T14:55:00+00:00,2026-07-23T14:59:44.402568+00:00,19.0,25.0,0,0,1,1,1,1,METAR EHAM 231455Z 32010KT 290V350 9999 FEW023 SCT030 BKN038 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T14:40:00+00:00,19.0,19.3,19,19,2026-07-23T14:55:00+00:00,2026-07-23T14:59:44.402568+00:00,19.0,15.0,0,0,1,1,1,1,METAR EHAM 231455Z 32010KT 290V350 9999 FEW023 SCT030 BKN038 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T14:50:00+00:00,18.7,19.3,19,19,2026-07-23T14:55:00+00:00,2026-07-23T14:59:44.402568+00:00,19.0,5.0,0,0,1,1,1,1,METAR EHAM 231455Z 32010KT 290V350 9999 FEW023 SCT030 BKN038 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T15:00:00+00:00,20.1,20.4,20,20,2026-07-23T15:25:00+00:00,2026-07-23T15:28:26.426842+00:00,21.0,25.0,-1,-1,0,0,1,1,METAR EHAM 231525Z 31011KT 280V350 9999 FEW026 SCT036 21/12 Q1022 NOSIG
2026-07-23,2026-07-23T15:10:00+00:00,20.3,20.4,20,20,2026-07-23T15:25:00+00:00,2026-07-23T15:28:26.426842+00:00,21.0,15.0,-1,-1,0,0,1,1,METAR EHAM 231525Z 31011KT 280V350 9999 FEW026 SCT036 21/12 Q1022 NOSIG
2026-07-23,2026-07-23T15:20:00+00:00,19.9,20.4,20,20,2026-07-23T15:25:00+00:00,2026-07-23T15:28:26.426842+00:00,21.0,5.0,-1,-1,0,0,1,1,METAR EHAM 231525Z 31011KT 280V350 9999 FEW026 SCT036 21/12 Q1022 NOSIG
2026-07-23,2026-07-23T15:30:00+00:00,19.8,20.7,20,21,2026-07-23T15:55:00+00:00,2026-07-23T16:00:46.327094+00:00,19.0,25.0,1,2,0,0,1,0,METAR EHAM 231555Z 31012KT 9999 FEW019 BKN030 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T15:40:00+00:00,19.6,20.1,20,20,2026-07-23T15:55:00+00:00,2026-07-23T16:00:46.327094+00:00,19.0,15.0,1,1,0,0,1,1,METAR EHAM 231555Z 31012KT 9999 FEW019 BKN030 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T15:50:00+00:00,18.7,19.6,19,20,2026-07-23T15:55:00+00:00,2026-07-23T16:00:46.327094+00:00,19.0,5.0,0,1,1,0,1,1,METAR EHAM 231555Z 31012KT 9999 FEW019 BKN030 19/12 Q1022 NOSIG
2026-07-23,2026-07-23T16:00:00+00:00,18.6,18.8,19,19,2026-07-23T16:25:00+00:00,2026-07-23T16:33:16.637062+00:00,18.0,25.0,1,1,0,0,1,1,METAR EHAM 231625Z 32008KT 280V350 9999 FEW018 BKN030 18/13 Q1022 NOSIG
2026-07-23,2026-07-23T16:10:00+00:00,18.2,18.6,18,19,2026-07-23T16:25:00+00:00,2026-07-23T16:33:16.637062+00:00,18.0,15.0,0,1,1,0,1,1,METAR EHAM 231625Z 32008KT 280V350 9999 FEW018 BKN030 18/13 Q1022 NOSIG
2026-07-23,2026-07-23T16:20:00+00:00,18.0,18.2,18,18,2026-07-23T16:25:00+00:00,2026-07-23T16:33:16.637062+00:00,18.0,5.0,0,0,1,1,1,1,METAR EHAM 231625Z 32008KT 280V350 9999 FEW018 BKN030 18/13 Q1022 NOSIG
2026-07-23,2026-07-23T16:30:00+00:00,18.0,18.0,18,18,2026-07-23T16:55:00+00:00,2026-07-23T16:57:40.653267+00:00,18.0,25.0,0,0,1,1,1,1,METAR EHAM 231655Z 33012KT 300V360 9999 FEW020 BKN030 18/13 Q1021 NOSIG
2026-07-23,2026-07-23T16:40:00+00:00,18.5,18.5,19,19,2026-07-23T16:55:00+00:00,2026-07-23T16:57:40.653267+00:00,18.0,15.0,1,1,0,0,1,1,METAR EHAM 231655Z 33012KT 300V360 9999 FEW020 BKN030 18/13 Q1021 NOSIG
2026-07-23,2026-07-23T16:50:00+00:00,18.3,18.6,18,19,2026-07-23T16:55:00+00:00,2026-07-23T16:57:40.653267+00:00,18.0,5.0,0,1,1,0,1,1,METAR EHAM 231655Z 33012KT 300V360 9999 FEW020 BKN030 18/13 Q1021 NOSIG
2026-07-23,2026-07-23T17:00:00+00:00,18.0,18.5,18,19,2026-07-23T17:25:00+00:00,2026-07-23T17:38:14.934640+00:00,18.0,25.0,0,1,1,0,1,1,METAR EHAM 231725Z 34009KT 300V020 9999 FEW020 BKN030 18/13 Q1021 NOSIG
2026-07-23,2026-07-23T17:10:00+00:00,18.2,18.2,18,18,2026-07-23T17:25:00+00:00,2026-07-23T17:38:14.934640+00:00,18.0,15.0,0,0,1,1,1,1,METAR EHAM 231725Z 34009KT 300V020 9999 FEW020 BKN030 18/13 Q1021 NOSIG
2026-07-23,2026-07-23T17:20:00+00:00,18.1,18.3,18,18,2026-07-23T17:25:00+00:00,2026-07-23T17:38:14.934640+00:00,18.0,5.0,0,0,1,1,1,1,METAR EHAM 231725Z 34009KT 300V020 9999 FEW020 BKN030 18/13 Q1021 NOSIG
2026-07-23,2026-07-23T17:30:00+00:00,18.0,18.1,18,18,2026-07-23T17:55:00+00:00,2026-07-23T18:04:06.350445+00:00,18.0,25.0,0,0,1,1,1,1,METAR EHAM 231755Z 34011KT 310V010 9999 FEW020 SCT032 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T17:40:00+00:00,18.5,18.5,19,19,2026-07-23T17:55:00+00:00,2026-07-23T18:04:06.350445+00:00,18.0,15.0,1,1,0,0,1,1,METAR EHAM 231755Z 34011KT 310V010 9999 FEW020 SCT032 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T17:50:00+00:00,18.2,18.6,18,19,2026-07-23T17:55:00+00:00,2026-07-23T18:04:06.350445+00:00,18.0,5.0,0,1,1,0,1,1,METAR EHAM 231755Z 34011KT 310V010 9999 FEW020 SCT032 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T18:00:00+00:00,18.0,18.2,18,18,2026-07-23T18:25:00+00:00,2026-07-23T18:29:26.081724+00:00,18.0,25.0,0,0,1,1,1,1,METAR EHAM 231825Z 36008KT 310V050 9999 FEW024 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T18:10:00+00:00,18.2,18.2,18,18,2026-07-23T18:25:00+00:00,2026-07-23T18:29:26.081724+00:00,18.0,15.0,0,0,1,1,1,1,METAR EHAM 231825Z 36008KT 310V050 9999 FEW024 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T18:20:00+00:00,18.0,18.2,18,18,2026-07-23T18:25:00+00:00,2026-07-23T18:29:26.081724+00:00,18.0,5.0,0,0,1,1,1,1,METAR EHAM 231825Z 36008KT 310V050 9999 FEW024 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T18:30:00+00:00,18.0,18.1,18,18,2026-07-23T18:55:00+00:00,2026-07-23T18:57:51.145918+00:00,18.0,25.0,0,0,1,1,1,1,METAR EHAM 231855Z 01007KT 300V050 9999 FEW025 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T18:40:00+00:00,18.1,18.2,18,18,2026-07-23T18:55:00+00:00,2026-07-23T18:57:51.145918+00:00,18.0,15.0,0,0,1,1,1,1,METAR EHAM 231855Z 01007KT 300V050 9999 FEW025 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T18:50:00+00:00,18.0,18.1,18,18,2026-07-23T18:55:00+00:00,2026-07-23T18:57:51.145918+00:00,18.0,5.0,0,0,1,1,1,1,METAR EHAM 231855Z 01007KT 300V050 9999 FEW025 18/12 Q1021 NOSIG
2026-07-23,2026-07-23T19:00:00+00:00,17.6,18.0,18,18,2026-07-23T19:25:00+00:00,2026-07-23T19:29:26.162350+00:00,17.0,25.0,1,1,0,0,1,1,METAR EHAM 231925Z 36007KT 9999 FEW024 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T19:10:00+00:00,17.3,17.6,17,18,2026-07-23T19:25:00+00:00,2026-07-23T19:29:26.162350+00:00,17.0,15.0,0,1,1,0,1,1,METAR EHAM 231925Z 36007KT 9999 FEW024 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T19:20:00+00:00,17.2,17.2,17,17,2026-07-23T19:25:00+00:00,2026-07-23T19:29:26.162350+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 231925Z 36007KT 9999 FEW024 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T19:30:00+00:00,16.9,17.2,17,17,2026-07-23T19:55:00+00:00,2026-07-23T19:58:00.958328+00:00,17.0,25.0,0,0,1,1,1,1,METAR EHAM 231955Z 36005KT 330V070 9999 FEW024 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T19:40:00+00:00,17.0,17.1,17,17,2026-07-23T19:55:00+00:00,2026-07-23T19:58:00.958328+00:00,17.0,15.0,0,0,1,1,1,1,METAR EHAM 231955Z 36005KT 330V070 9999 FEW024 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T19:50:00+00:00,16.6,16.9,17,17,2026-07-23T19:55:00+00:00,2026-07-23T19:58:00.958328+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 231955Z 36005KT 330V070 9999 FEW024 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T20:00:00+00:00,16.6,16.8,17,17,2026-07-23T20:25:00+00:00,2026-07-23T20:28:32.422063+00:00,17.0,25.0,0,0,1,1,1,1,METAR EHAM 232025Z 33005KT 260V020 9999 FEW024 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T20:10:00+00:00,16.1,16.7,16,17,2026-07-23T20:25:00+00:00,2026-07-23T20:28:32.422063+00:00,17.0,15.0,-1,0,0,1,1,1,METAR EHAM 232025Z 33005KT 260V020 9999 FEW024 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T20:20:00+00:00,16.5,16.5,17,17,2026-07-23T20:25:00+00:00,2026-07-23T20:28:32.422063+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 232025Z 33005KT 260V020 9999 FEW024 17/12 Q1021 NOSIG
2026-07-23,2026-07-23T20:30:00+00:00,15.7,16.5,16,17,2026-07-23T20:55:00+00:00,2026-07-23T21:00:28.849596+00:00,15.0,25.0,1,2,0,0,1,0,METAR EHAM 232055Z 32005KT 9999 FEW029 15/12 Q1021 NOSIG
