target_date,knmi_filename,interval_end_utc,created_at_utc,last_modified_at_utc,created_delay_sec,last_modified_delay_sec,revision_lag_after_created_sec
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607232250.nc,2026-07-23T22:50:00+00:00,2026-07-23T22:53:42+00:00,2026-07-23T23:03:40+00:00,222.0,820.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607232300.nc,2026-07-23T23:00:00+00:00,2026-07-23T23:03:43+00:00,2026-07-23T23:13:39+00:00,223.0,819.0,596.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607232310.nc,2026-07-23T23:10:00+00:00,2026-07-23T23:13:40+00:00,2026-07-23T23:23:40+00:00,220.0,820.0,600.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607232320.nc,2026-07-23T23:20:00+00:00,2026-07-23T23:23:41+00:00,2026-07-23T23:33:41+00:00,221.0,821.0,600.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607232330.nc,2026-07-23T23:30:00+00:00,2026-07-23T23:33:43+00:00,2026-07-23T23:43:38+00:00,223.0,818.0,595.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607232340.nc,2026-07-23T23:40:00+00:00,2026-07-23T23:43:40+00:00,2026-07-23T23:53:38+00:00,220.0,818.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607232350.nc,2026-07-23T23:50:00+00:00,2026-07-23T23:53:40+00:00,2026-07-24T00:03:39+00:00,220.0,819.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240000.nc,2026-07-24T00:00:00+00:00,2026-07-24T00:03:41+00:00,2026-07-24T00:13:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240010.nc,2026-07-24T00:10:00+00:00,2026-07-24T00:13:41+00:00,2026-07-24T00:23:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240020.nc,2026-07-24T00:20:00+00:00,2026-07-24T00:23:41+00:00,2026-07-24T00:33:42+00:00,221.0,822.0,601.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240030.nc,2026-07-24T00:30:00+00:00,2026-07-24T00:33:44+00:00,2026-07-24T00:43:39+00:00,224.0,819.0,595.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240040.nc,2026-07-24T00:40:00+00:00,2026-07-24T00:43:41+00:00,2026-07-24T00:53:38+00:00,221.0,818.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240050.nc,2026-07-24T00:50:00+00:00,2026-07-24T00:53:40+00:00,2026-07-24T01:03:52+00:00,220.0,832.0,612.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240100.nc,2026-07-24T01:00:00+00:00,2026-07-24T01:03:54+00:00,2026-07-24T01:13:39+00:00,234.0,819.0,585.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240110.nc,2026-07-24T01:10:00+00:00,2026-07-24T01:13:41+00:00,2026-07-24T01:23:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240120.nc,2026-07-24T01:20:00+00:00,2026-07-24T01:23:41+00:00,2026-07-24T01:33:38+00:00,221.0,818.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240130.nc,2026-07-24T01:30:00+00:00,2026-07-24T01:33:40+00:00,2026-07-24T01:43:40+00:00,220.0,820.0,600.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240140.nc,2026-07-24T01:40:00+00:00,2026-07-24T01:43:42+00:00,2026-07-24T01:53:40+00:00,222.0,820.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240150.nc,2026-07-24T01:50:00+00:00,2026-07-24T01:53:43+00:00,2026-07-24T02:03:41+00:00,223.0,821.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240200.nc,2026-07-24T02:00:00+00:00,2026-07-24T02:03:44+00:00,2026-07-24T02:13:40+00:00,224.0,820.0,596.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240210.nc,2026-07-24T02:10:00+00:00,2026-07-24T02:13:42+00:00,2026-07-24T02:23:48+00:00,222.0,828.0,606.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240220.nc,2026-07-24T02:20:00+00:00,2026-07-24T02:23:49+00:00,2026-07-24T02:33:40+00:00,229.0,820.0,591.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240230.nc,2026-07-24T02:30:00+00:00,2026-07-24T02:33:42+00:00,2026-07-24T02:44:42+00:00,222.0,882.0,660.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240240.nc,2026-07-24T02:40:00+00:00,2026-07-24T02:44:11+00:00,2026-07-24T02:53:40+00:00,251.0,820.0,569.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240250.nc,2026-07-24T02:50:00+00:00,2026-07-24T02:53:42+00:00,2026-07-24T03:03:44+00:00,222.0,824.0,602.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240300.nc,2026-07-24T03:00:00+00:00,2026-07-24T03:03:46+00:00,2026-07-24T03:13:39+00:00,226.0,819.0,593.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240310.nc,2026-07-24T03:10:00+00:00,2026-07-24T03:13:42+00:00,2026-07-24T03:23:40+00:00,222.0,820.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240320.nc,2026-07-24T03:20:00+00:00,2026-07-24T03:23:43+00:00,2026-07-24T03:33:40+00:00,223.0,820.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240330.nc,2026-07-24T03:30:00+00:00,2026-07-24T03:33:42+00:00,2026-07-24T03:43:39+00:00,222.0,819.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240340.nc,2026-07-24T03:40:00+00:00,2026-07-24T03:43:41+00:00,2026-07-24T03:53:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240350.nc,2026-07-24T03:50:00+00:00,2026-07-24T03:53:42+00:00,2026-07-24T04:03:39+00:00,222.0,819.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240400.nc,2026-07-24T04:00:00+00:00,2026-07-24T04:03:41+00:00,2026-07-24T04:13:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240410.nc,2026-07-24T04:10:00+00:00,2026-07-24T04:13:41+00:00,2026-07-24T04:23:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240420.nc,2026-07-24T04:20:00+00:00,2026-07-24T04:23:41+00:00,2026-07-24T04:33:40+00:00,221.0,820.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240430.nc,2026-07-24T04:30:00+00:00,2026-07-24T04:33:42+00:00,2026-07-24T04:43:40+00:00,222.0,820.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240440.nc,2026-07-24T04:40:00+00:00,2026-07-24T04:43:42+00:00,2026-07-24T04:53:38+00:00,222.0,818.0,596.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240450.nc,2026-07-24T04:50:00+00:00,2026-07-24T04:53:40+00:00,2026-07-24T05:03:41+00:00,220.0,821.0,601.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240500.nc,2026-07-24T05:00:00+00:00,2026-07-24T05:03:43+00:00,2026-07-24T05:13:39+00:00,223.0,819.0,596.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240510.nc,2026-07-24T05:10:00+00:00,2026-07-24T05:13:40+00:00,2026-07-24T05:23:39+00:00,220.0,819.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240520.nc,2026-07-24T05:20:00+00:00,2026-07-24T05:23:42+00:00,2026-07-24T05:33:39+00:00,222.0,819.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240530.nc,2026-07-24T05:30:00+00:00,2026-07-24T05:33:41+00:00,2026-07-24T05:43:38+00:00,221.0,818.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240540.nc,2026-07-24T05:40:00+00:00,2026-07-24T05:43:40+00:00,2026-07-24T05:53:39+00:00,220.0,819.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240550.nc,2026-07-24T05:50:00+00:00,2026-07-24T05:53:40+00:00,2026-07-24T06:03:41+00:00,220.0,821.0,601.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240600.nc,2026-07-24T06:00:00+00:00,2026-07-24T06:03:43+00:00,2026-07-24T06:13:40+00:00,223.0,820.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240610.nc,2026-07-24T06:10:00+00:00,2026-07-24T06:13:42+00:00,2026-07-24T06:23:40+00:00,222.0,820.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240620.nc,2026-07-24T06:20:00+00:00,2026-07-24T06:23:42+00:00,2026-07-24T06:33:43+00:00,222.0,823.0,601.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240630.nc,2026-07-24T06:30:00+00:00,2026-07-24T06:33:45+00:00,2026-07-24T06:43:38+00:00,225.0,818.0,593.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240640.nc,2026-07-24T06:40:00+00:00,2026-07-24T06:43:40+00:00,2026-07-24T06:53:39+00:00,220.0,819.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240650.nc,2026-07-24T06:50:00+00:00,2026-07-24T06:53:41+00:00,2026-07-24T07:03:40+00:00,221.0,820.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240700.nc,2026-07-24T07:00:00+00:00,2026-07-24T07:03:43+00:00,2026-07-24T07:13:38+00:00,223.0,818.0,595.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240710.nc,2026-07-24T07:10:00+00:00,2026-07-24T07:13:40+00:00,2026-07-24T07:23:38+00:00,220.0,818.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240720.nc,2026-07-24T07:20:00+00:00,2026-07-24T07:23:40+00:00,2026-07-24T07:33:38+00:00,220.0,818.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240730.nc,2026-07-24T07:30:00+00:00,2026-07-24T07:33:41+00:00,2026-07-24T07:43:38+00:00,221.0,818.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240740.nc,2026-07-24T07:40:00+00:00,2026-07-24T07:43:40+00:00,2026-07-24T07:53:38+00:00,220.0,818.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240750.nc,2026-07-24T07:50:00+00:00,2026-07-24T07:53:40+00:00,2026-07-24T08:03:38+00:00,220.0,818.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240800.nc,2026-07-24T08:00:00+00:00,2026-07-24T08:03:40+00:00,2026-07-24T08:13:39+00:00,220.0,819.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240810.nc,2026-07-24T08:10:00+00:00,2026-07-24T08:13:41+00:00,2026-07-24T08:23:40+00:00,221.0,820.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240820.nc,2026-07-24T08:20:00+00:00,2026-07-24T08:23:42+00:00,2026-07-24T08:33:40+00:00,222.0,820.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240830.nc,2026-07-24T08:30:00+00:00,2026-07-24T08:33:42+00:00,2026-07-24T08:43:37+00:00,222.0,817.0,595.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240840.nc,2026-07-24T08:40:00+00:00,2026-07-24T08:43:39+00:00,2026-07-24T08:53:39+00:00,219.0,819.0,600.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240850.nc,2026-07-24T08:50:00+00:00,2026-07-24T08:53:41+00:00,2026-07-24T09:03:38+00:00,221.0,818.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240900.nc,2026-07-24T09:00:00+00:00,2026-07-24T09:03:41+00:00,2026-07-24T09:13:38+00:00,221.0,818.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240910.nc,2026-07-24T09:10:00+00:00,2026-07-24T09:13:40+00:00,2026-07-24T09:23:38+00:00,220.0,818.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240920.nc,2026-07-24T09:20:00+00:00,2026-07-24T09:23:41+00:00,2026-07-24T09:33:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240930.nc,2026-07-24T09:30:00+00:00,2026-07-24T09:33:41+00:00,2026-07-24T09:43:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240940.nc,2026-07-24T09:40:00+00:00,2026-07-24T09:43:41+00:00,2026-07-24T09:53:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607240950.nc,2026-07-24T09:50:00+00:00,2026-07-24T09:53:41+00:00,2026-07-24T10:03:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241000.nc,2026-07-24T10:00:00+00:00,2026-07-24T10:03:41+00:00,2026-07-24T10:13:40+00:00,221.0,820.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241010.nc,2026-07-24T10:10:00+00:00,2026-07-24T10:13:42+00:00,2026-07-24T10:23:40+00:00,222.0,820.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241020.nc,2026-07-24T10:20:00+00:00,2026-07-24T10:23:42+00:00,2026-07-24T10:33:40+00:00,222.0,820.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241030.nc,2026-07-24T10:30:00+00:00,2026-07-24T10:33:42+00:00,2026-07-24T10:43:39+00:00,222.0,819.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241040.nc,2026-07-24T10:40:00+00:00,2026-07-24T10:43:42+00:00,2026-07-24T10:53:39+00:00,222.0,819.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241050.nc,2026-07-24T10:50:00+00:00,2026-07-24T10:53:41+00:00,2026-07-24T11:03:38+00:00,221.0,818.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241100.nc,2026-07-24T11:00:00+00:00,2026-07-24T11:03:40+00:00,2026-07-24T11:13:39+00:00,220.0,819.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241110.nc,2026-07-24T11:10:00+00:00,2026-07-24T11:13:41+00:00,2026-07-24T11:23:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241120.nc,2026-07-24T11:20:00+00:00,2026-07-24T11:23:42+00:00,2026-07-24T11:33:44+00:00,222.0,824.0,602.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241130.nc,2026-07-24T11:30:00+00:00,2026-07-24T11:33:46+00:00,2026-07-24T11:43:38+00:00,226.0,818.0,592.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241140.nc,2026-07-24T11:40:00+00:00,2026-07-24T11:43:40+00:00,2026-07-24T11:53:40+00:00,220.0,820.0,600.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241150.nc,2026-07-24T11:50:00+00:00,2026-07-24T11:53:43+00:00,2026-07-24T12:03:39+00:00,223.0,819.0,596.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241200.nc,2026-07-24T12:00:00+00:00,2026-07-24T12:03:42+00:00,2026-07-24T12:13:40+00:00,222.0,820.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241210.nc,2026-07-24T12:10:00+00:00,2026-07-24T12:13:41+00:00,2026-07-24T12:23:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241220.nc,2026-07-24T12:20:00+00:00,2026-07-24T12:23:41+00:00,2026-07-24T12:33:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241230.nc,2026-07-24T12:30:00+00:00,2026-07-24T12:33:41+00:00,2026-07-24T12:43:38+00:00,221.0,818.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241240.nc,2026-07-24T12:40:00+00:00,2026-07-24T12:43:41+00:00,2026-07-24T12:53:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241250.nc,2026-07-24T12:50:00+00:00,2026-07-24T12:53:41+00:00,2026-07-24T13:03:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241300.nc,2026-07-24T13:00:00+00:00,2026-07-24T13:03:41+00:00,2026-07-24T13:13:40+00:00,221.0,820.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241310.nc,2026-07-24T13:10:00+00:00,2026-07-24T13:13:42+00:00,2026-07-24T13:23:40+00:00,222.0,820.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241320.nc,2026-07-24T13:20:00+00:00,2026-07-24T13:23:42+00:00,2026-07-24T13:33:38+00:00,222.0,818.0,596.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241330.nc,2026-07-24T13:30:00+00:00,2026-07-24T13:33:40+00:00,2026-07-24T13:43:38+00:00,220.0,818.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241340.nc,2026-07-24T13:40:00+00:00,2026-07-24T13:43:40+00:00,2026-07-24T13:53:38+00:00,220.0,818.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241350.nc,2026-07-24T13:50:00+00:00,2026-07-24T13:53:39+00:00,2026-07-24T14:03:41+00:00,219.0,821.0,602.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241400.nc,2026-07-24T14:00:00+00:00,2026-07-24T14:03:42+00:00,2026-07-24T14:13:38+00:00,222.0,818.0,596.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241410.nc,2026-07-24T14:10:00+00:00,2026-07-24T14:13:40+00:00,2026-07-24T14:23:40+00:00,220.0,820.0,600.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241420.nc,2026-07-24T14:20:00+00:00,2026-07-24T14:23:42+00:00,2026-07-24T14:33:39+00:00,222.0,819.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241430.nc,2026-07-24T14:30:00+00:00,2026-07-24T14:33:41+00:00,2026-07-24T14:43:40+00:00,221.0,820.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241440.nc,2026-07-24T14:40:00+00:00,2026-07-24T14:43:42+00:00,2026-07-24T14:53:40+00:00,222.0,820.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241450.nc,2026-07-24T14:50:00+00:00,2026-07-24T14:53:42+00:00,2026-07-24T15:03:44+00:00,222.0,824.0,602.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241500.nc,2026-07-24T15:00:00+00:00,2026-07-24T15:03:46+00:00,2026-07-24T15:13:40+00:00,226.0,820.0,594.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241510.nc,2026-07-24T15:10:00+00:00,2026-07-24T15:13:42+00:00,2026-07-24T15:23:39+00:00,222.0,819.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241520.nc,2026-07-24T15:20:00+00:00,2026-07-24T15:23:41+00:00,2026-07-24T15:33:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241530.nc,2026-07-24T15:30:00+00:00,2026-07-24T15:33:41+00:00,2026-07-24T15:43:38+00:00,221.0,818.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241540.nc,2026-07-24T15:40:00+00:00,2026-07-24T15:43:40+00:00,2026-07-24T15:53:39+00:00,220.0,819.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241550.nc,2026-07-24T15:50:00+00:00,2026-07-24T15:53:41+00:00,2026-07-24T16:03:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241600.nc,2026-07-24T16:00:00+00:00,2026-07-24T16:03:42+00:00,2026-07-24T16:13:39+00:00,222.0,819.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241610.nc,2026-07-24T16:10:00+00:00,2026-07-24T16:13:40+00:00,2026-07-24T16:23:39+00:00,220.0,819.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241620.nc,2026-07-24T16:20:00+00:00,2026-07-24T16:23:41+00:00,2026-07-24T16:33:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241630.nc,2026-07-24T16:30:00+00:00,2026-07-24T16:33:41+00:00,2026-07-24T16:43:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241640.nc,2026-07-24T16:40:00+00:00,2026-07-24T16:43:40+00:00,2026-07-24T16:53:39+00:00,220.0,819.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241650.nc,2026-07-24T16:50:00+00:00,2026-07-24T16:53:41+00:00,2026-07-24T17:03:40+00:00,221.0,820.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241700.nc,2026-07-24T17:00:00+00:00,2026-07-24T17:03:42+00:00,2026-07-24T17:13:38+00:00,222.0,818.0,596.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241710.nc,2026-07-24T17:10:00+00:00,2026-07-24T17:13:40+00:00,2026-07-24T17:33:41+00:00,220.0,1421.0,1201.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241720.nc,2026-07-24T17:20:00+00:00,2026-07-24T17:23:41+00:00,2026-07-24T17:33:43+00:00,221.0,823.0,602.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241730.nc,2026-07-24T17:30:00+00:00,2026-07-24T17:33:46+00:00,2026-07-24T17:43:39+00:00,226.0,819.0,593.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241740.nc,2026-07-24T17:40:00+00:00,2026-07-24T17:43:41+00:00,2026-07-24T17:53:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241750.nc,2026-07-24T17:50:00+00:00,2026-07-24T17:53:41+00:00,2026-07-24T18:03:40+00:00,221.0,820.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241800.nc,2026-07-24T18:00:00+00:00,2026-07-24T18:03:42+00:00,2026-07-24T18:13:39+00:00,222.0,819.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241810.nc,2026-07-24T18:10:00+00:00,2026-07-24T18:13:42+00:00,2026-07-24T18:23:39+00:00,222.0,819.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241820.nc,2026-07-24T18:20:00+00:00,2026-07-24T18:23:41+00:00,2026-07-24T18:33:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241830.nc,2026-07-24T18:30:00+00:00,2026-07-24T18:33:41+00:00,2026-07-24T18:43:38+00:00,221.0,818.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241840.nc,2026-07-24T18:40:00+00:00,2026-07-24T18:43:41+00:00,2026-07-24T18:53:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241850.nc,2026-07-24T18:50:00+00:00,2026-07-24T18:53:41+00:00,2026-07-24T19:03:38+00:00,221.0,818.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241900.nc,2026-07-24T19:00:00+00:00,2026-07-24T19:03:40+00:00,2026-07-24T19:13:39+00:00,220.0,819.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241910.nc,2026-07-24T19:10:00+00:00,2026-07-24T19:13:40+00:00,2026-07-24T19:23:38+00:00,220.0,818.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241920.nc,2026-07-24T19:20:00+00:00,2026-07-24T19:23:41+00:00,2026-07-24T19:33:40+00:00,221.0,820.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241930.nc,2026-07-24T19:30:00+00:00,2026-07-24T19:33:42+00:00,2026-07-24T19:43:39+00:00,222.0,819.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241940.nc,2026-07-24T19:40:00+00:00,2026-07-24T19:43:41+00:00,2026-07-24T19:53:38+00:00,221.0,818.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607241950.nc,2026-07-24T19:50:00+00:00,2026-07-24T19:53:40+00:00,2026-07-24T20:03:39+00:00,220.0,819.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607242000.nc,2026-07-24T20:00:00+00:00,2026-07-24T20:03:40+00:00,2026-07-24T20:13:39+00:00,220.0,819.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607242010.nc,2026-07-24T20:10:00+00:00,2026-07-24T20:13:42+00:00,2026-07-24T20:23:39+00:00,222.0,819.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607242020.nc,2026-07-24T20:20:00+00:00,2026-07-24T20:23:42+00:00,2026-07-24T20:33:39+00:00,222.0,819.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607242030.nc,2026-07-24T20:30:00+00:00,2026-07-24T20:33:41+00:00,2026-07-24T20:43:39+00:00,221.0,819.0,598.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607242040.nc,2026-07-24T20:40:00+00:00,2026-07-24T20:43:41+00:00,2026-07-24T20:53:38+00:00,221.0,818.0,597.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607242050.nc,2026-07-24T20:50:00+00:00,2026-07-24T20:53:40+00:00,2026-07-24T21:03:41+00:00,220.0,821.0,601.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607242100.nc,2026-07-24T21:00:00+00:00,2026-07-24T21:03:43+00:00,2026-07-24T21:13:39+00:00,223.0,819.0,596.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607242110.nc,2026-07-24T21:10:00+00:00,2026-07-24T21:13:40+00:00,2026-07-24T21:23:39+00:00,220.0,819.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607242120.nc,2026-07-24T21:20:00+00:00,2026-07-24T21:23:41+00:00,2026-07-24T21:33:40+00:00,221.0,820.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607242130.nc,2026-07-24T21:30:00+00:00,2026-07-24T21:33:43+00:00,2026-07-24T21:43:38+00:00,223.0,818.0,595.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607242140.nc,2026-07-24T21:40:00+00:00,2026-07-24T21:43:41+00:00,2026-07-24T21:53:40+00:00,221.0,820.0,599.0
2026-07-24,KMDS__OPER_P___10M_OBS_L2_202607242150.nc,2026-07-24T21:50:00+00:00,2026-07-24T21:53:42+00:00,2026-07-24T22:03:39+00:00,222.0,819.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607242200.nc,2026-07-24T22:00:00+00:00,2026-07-24T22:03:41+00:00,2026-07-24T22:13:39+00:00,221.0,819.0,598.0
