schema_version,source,source_kind,city,station,station_label,icao,target_date,observation_time_utc,local_detect_ts_utc,fetched_at_utc,temp_c,temp_f,temp_round_f,raw_payload_hash,source_note,wigos_station_id,knmi_station_code,max_temp_c_past_10m,measurement_interval_end_utc,knmi_filename,knmi_file_created_at_utc,knmi_file_last_modified_at_utc,payload_hash,collection_mode,historical_retrieved_at_utc
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T01:00:00+00:00,2026-07-27T16:11:37.102576+00:00,2026-07-27T16:11:37.102576+00:00,16.7,62.06,62,6c59a81d52461b60,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.7,2026-07-24T01:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240100.nc,2026-07-24T01:03:54+00:00,2026-07-24T01:13:39+00:00,d085fe762b8958d7,historical_backfill_not_pit,2026-07-27T16:11:37.102576+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T01:10:00+00:00,2026-07-27T16:11:37.110266+00:00,2026-07-27T16:11:37.110266+00:00,16.6,61.88,62,463e51382cdca041,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.7,2026-07-24T01:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240110.nc,2026-07-24T01:13:41+00:00,2026-07-24T01:23:39+00:00,6f24441ce3683053,historical_backfill_not_pit,2026-07-27T16:11:37.110266+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T01:20:00+00:00,2026-07-27T16:11:37.118042+00:00,2026-07-27T16:11:37.118042+00:00,16.6,61.88,62,afb00d3ee067434d,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.6,2026-07-24T01:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240120.nc,2026-07-24T01:23:41+00:00,2026-07-24T01:33:38+00:00,85ef66cd9cbeec39,historical_backfill_not_pit,2026-07-27T16:11:37.118042+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T01:30:00+00:00,2026-07-27T16:11:37.125971+00:00,2026-07-27T16:11:37.125971+00:00,16.5,61.7,62,fc4a01270e71dbc7,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.6,2026-07-24T01:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240130.nc,2026-07-24T01:33:40+00:00,2026-07-24T01:43:40+00:00,a833a3cd68a77211,historical_backfill_not_pit,2026-07-27T16:11:37.125971+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T01:40:00+00:00,2026-07-27T16:11:37.133724+00:00,2026-07-27T16:11:37.133724+00:00,16.6,61.88,62,8457412fd0ec95ed,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.6,2026-07-24T01:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240140.nc,2026-07-24T01:43:42+00:00,2026-07-24T01:53:40+00:00,be625f6bf6861a16,historical_backfill_not_pit,2026-07-27T16:11:37.133724+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T01:50:00+00:00,2026-07-27T16:11:37.142546+00:00,2026-07-27T16:11:37.142546+00:00,16.7,62.06,62,ae333a5c7ec42593,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.8,2026-07-24T01:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240150.nc,2026-07-24T01:53:43+00:00,2026-07-24T02:03:41+00:00,628098a117b604f6,historical_backfill_not_pit,2026-07-27T16:11:37.142546+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T02:00:00+00:00,2026-07-27T16:11:37.150109+00:00,2026-07-27T16:11:37.150109+00:00,16.4,61.52,62,40e38601abebe1ce,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.7,2026-07-24T02:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240200.nc,2026-07-24T02:03:44+00:00,2026-07-24T02:13:40+00:00,87b149b861b33d80,historical_backfill_not_pit,2026-07-27T16:11:37.150109+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T02:10:00+00:00,2026-07-27T16:11:37.157789+00:00,2026-07-27T16:11:37.157789+00:00,16.5,61.7,62,ee025906a3ffcd72,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.5,2026-07-24T02:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240210.nc,2026-07-24T02:13:42+00:00,2026-07-24T02:23:48+00:00,53db0535b49248c7,historical_backfill_not_pit,2026-07-27T16:11:37.157789+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T02:20:00+00:00,2026-07-27T16:11:37.165238+00:00,2026-07-27T16:11:37.165238+00:00,16.4,61.52,62,5dda10cbb6908243,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.5,2026-07-24T02:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240220.nc,2026-07-24T02:23:49+00:00,2026-07-24T02:33:40+00:00,952bd83c5893d245,historical_backfill_not_pit,2026-07-27T16:11:37.165238+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T02:30:00+00:00,2026-07-27T16:11:37.173041+00:00,2026-07-27T16:11:37.173041+00:00,16.3,61.34,61,8bb5c7eaef08adc0,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.4,2026-07-24T02:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240230.nc,2026-07-24T02:33:42+00:00,2026-07-24T02:44:42+00:00,0544e8746599a973,historical_backfill_not_pit,2026-07-27T16:11:37.173041+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T02:40:00+00:00,2026-07-27T16:11:37.180789+00:00,2026-07-27T16:11:37.180789+00:00,16.2,61.16,61,bcd31835c0b2c93c,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.3,2026-07-24T02:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240240.nc,2026-07-24T02:44:11+00:00,2026-07-24T02:53:40+00:00,553b2dc7cb1f8e2a,historical_backfill_not_pit,2026-07-27T16:11:37.180789+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T02:50:00+00:00,2026-07-27T16:11:37.188906+00:00,2026-07-27T16:11:37.188906+00:00,16.2,61.16,61,96147cfe65aa4d11,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.2,2026-07-24T02:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240250.nc,2026-07-24T02:53:42+00:00,2026-07-24T03:03:44+00:00,e6eef9b31199e53e,historical_backfill_not_pit,2026-07-27T16:11:37.188906+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T03:00:00+00:00,2026-07-27T16:11:37.196414+00:00,2026-07-27T16:11:37.196414+00:00,16.2,61.16,61,eaa2b9f895e4b912,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.2,2026-07-24T03:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240300.nc,2026-07-24T03:03:46+00:00,2026-07-24T03:13:39+00:00,1b0e4fe7326a5c70,historical_backfill_not_pit,2026-07-27T16:11:37.196414+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T03:10:00+00:00,2026-07-27T16:11:37.204005+00:00,2026-07-27T16:11:37.204005+00:00,16.2,61.16,61,37e79256b908db86,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.3,2026-07-24T03:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240310.nc,2026-07-24T03:13:42+00:00,2026-07-24T03:23:40+00:00,f723aa0a34a04a3e,historical_backfill_not_pit,2026-07-27T16:11:37.204005+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T03:20:00+00:00,2026-07-27T16:11:37.211579+00:00,2026-07-27T16:11:37.211579+00:00,16.2,61.16,61,1ccc722124d42773,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.3,2026-07-24T03:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240320.nc,2026-07-24T03:23:43+00:00,2026-07-24T03:33:40+00:00,89c75726c2225179,historical_backfill_not_pit,2026-07-27T16:11:37.211579+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T03:30:00+00:00,2026-07-27T16:11:37.219585+00:00,2026-07-27T16:11:37.219585+00:00,16.1,60.98,61,866c4a863cbece74,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.2,2026-07-24T03:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240330.nc,2026-07-24T03:33:42+00:00,2026-07-24T03:43:39+00:00,07ad4745e9e42b7b,historical_backfill_not_pit,2026-07-27T16:11:37.219585+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T03:40:00+00:00,2026-07-27T16:11:37.227415+00:00,2026-07-27T16:11:37.227415+00:00,16.2,61.16,61,9bc549d78fcf73ce,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.2,2026-07-24T03:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240340.nc,2026-07-24T03:43:41+00:00,2026-07-24T03:53:39+00:00,256de4131d80ced2,historical_backfill_not_pit,2026-07-27T16:11:37.227415+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T03:50:00+00:00,2026-07-27T16:11:37.235253+00:00,2026-07-27T16:11:37.235253+00:00,16.2,61.16,61,d867d30c4064acfd,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.3,2026-07-24T03:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240350.nc,2026-07-24T03:53:42+00:00,2026-07-24T04:03:39+00:00,a3c99eafcb18e4fe,historical_backfill_not_pit,2026-07-27T16:11:37.235253+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T04:00:00+00:00,2026-07-27T16:11:37.242820+00:00,2026-07-27T16:11:37.242820+00:00,16.2,61.16,61,6f65e51258d74cec,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.3,2026-07-24T04:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240400.nc,2026-07-24T04:03:41+00:00,2026-07-24T04:13:39+00:00,25bef5bc1f099872,historical_backfill_not_pit,2026-07-27T16:11:37.242820+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T04:10:00+00:00,2026-07-27T16:11:37.250242+00:00,2026-07-27T16:11:37.250242+00:00,16.2,61.16,61,d704dd6500b374bc,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.3,2026-07-24T04:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240410.nc,2026-07-24T04:13:41+00:00,2026-07-24T04:23:39+00:00,a8a7a6e100f1cf5a,historical_backfill_not_pit,2026-07-27T16:11:37.250242+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T04:20:00+00:00,2026-07-27T16:11:37.257955+00:00,2026-07-27T16:11:37.257955+00:00,16.3,61.34,61,505608c2eb3e4e3f,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.3,2026-07-24T04:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240420.nc,2026-07-24T04:23:41+00:00,2026-07-24T04:33:40+00:00,922d8ba856f22445,historical_backfill_not_pit,2026-07-27T16:11:37.257955+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T04:30:00+00:00,2026-07-27T16:11:37.265403+00:00,2026-07-27T16:11:37.265403+00:00,16.4,61.52,62,e8bd5bbe07b5b172,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.4,2026-07-24T04:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240430.nc,2026-07-24T04:33:42+00:00,2026-07-24T04:43:40+00:00,9bf1bb4ac5801cab,historical_backfill_not_pit,2026-07-27T16:11:37.265403+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T04:40:00+00:00,2026-07-27T16:11:37.273992+00:00,2026-07-27T16:11:37.273992+00:00,16.4,61.52,62,a8ef3701d8b5eadb,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.4,2026-07-24T04:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240440.nc,2026-07-24T04:43:42+00:00,2026-07-24T04:53:38+00:00,dc21c9089b58e2c6,historical_backfill_not_pit,2026-07-27T16:11:37.273992+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T04:50:00+00:00,2026-07-27T16:11:37.282075+00:00,2026-07-27T16:11:37.282075+00:00,16.5,61.7,62,381753028aac0245,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.5,2026-07-24T04:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240450.nc,2026-07-24T04:53:40+00:00,2026-07-24T05:03:41+00:00,bcb5d59e849caa37,historical_backfill_not_pit,2026-07-27T16:11:37.282075+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T05:00:00+00:00,2026-07-27T16:11:37.290544+00:00,2026-07-27T16:11:37.290544+00:00,16.6,61.88,62,47b6b06a83b67498,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.6,2026-07-24T05:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240500.nc,2026-07-24T05:03:43+00:00,2026-07-24T05:13:39+00:00,054280a03e9762bb,historical_backfill_not_pit,2026-07-27T16:11:37.290544+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T05:10:00+00:00,2026-07-27T16:11:37.298899+00:00,2026-07-27T16:11:37.298899+00:00,16.6,61.88,62,0e08edd5b4970d77,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.6,2026-07-24T05:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240510.nc,2026-07-24T05:13:40+00:00,2026-07-24T05:23:39+00:00,324a5f710f9d147f,historical_backfill_not_pit,2026-07-27T16:11:37.298899+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T05:20:00+00:00,2026-07-27T16:11:37.307376+00:00,2026-07-27T16:11:37.307376+00:00,16.6,61.88,62,22e3173c32b3bdcf,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.6,2026-07-24T05:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240520.nc,2026-07-24T05:23:42+00:00,2026-07-24T05:33:39+00:00,576d89dfc9f8f696,historical_backfill_not_pit,2026-07-27T16:11:37.307376+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T05:30:00+00:00,2026-07-27T16:11:37.315117+00:00,2026-07-27T16:11:37.315117+00:00,16.5,61.7,62,6ead76163f52add8,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.6,2026-07-24T05:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240530.nc,2026-07-24T05:33:41+00:00,2026-07-24T05:43:38+00:00,45db47314b2b475d,historical_backfill_not_pit,2026-07-27T16:11:37.315117+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T05:40:00+00:00,2026-07-27T16:11:37.322949+00:00,2026-07-27T16:11:37.322949+00:00,16.5,61.7,62,0b530126096c35fb,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.5,2026-07-24T05:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240540.nc,2026-07-24T05:43:40+00:00,2026-07-24T05:53:39+00:00,123316e01027d762,historical_backfill_not_pit,2026-07-27T16:11:37.322949+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T05:50:00+00:00,2026-07-27T16:11:37.330591+00:00,2026-07-27T16:11:37.330591+00:00,16.7,62.06,62,4660795343a0b6bd,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.7,2026-07-24T05:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240550.nc,2026-07-24T05:53:40+00:00,2026-07-24T06:03:41+00:00,688029eeb9b508c8,historical_backfill_not_pit,2026-07-27T16:11:37.330591+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T06:00:00+00:00,2026-07-27T16:11:37.338747+00:00,2026-07-27T16:11:37.338747+00:00,16.7,62.06,62,f393f920fccc7b78,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.7,2026-07-24T06:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240600.nc,2026-07-24T06:03:43+00:00,2026-07-24T06:13:40+00:00,f1051bb48e756f35,historical_backfill_not_pit,2026-07-27T16:11:37.338747+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T06:10:00+00:00,2026-07-27T16:11:37.346688+00:00,2026-07-27T16:11:37.346688+00:00,16.9,62.42,62,f2f9a64a80178401,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.9,2026-07-24T06:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240610.nc,2026-07-24T06:13:42+00:00,2026-07-24T06:23:40+00:00,768ad256494c6fcf,historical_backfill_not_pit,2026-07-27T16:11:37.346688+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T06:20:00+00:00,2026-07-27T16:11:37.356187+00:00,2026-07-27T16:11:37.356187+00:00,17.0,62.6,63,83736a88ed998025,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,17.1,2026-07-24T06:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240620.nc,2026-07-24T06:23:42+00:00,2026-07-24T06:33:43+00:00,4ee4d1c56471241c,historical_backfill_not_pit,2026-07-27T16:11:37.356187+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T06:30:00+00:00,2026-07-27T16:11:37.365732+00:00,2026-07-27T16:11:37.365732+00:00,17.2,62.96,63,085ce216e6c599d1,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,17.2,2026-07-24T06:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240630.nc,2026-07-24T06:33:45+00:00,2026-07-24T06:43:38+00:00,356536d11b88dcca,historical_backfill_not_pit,2026-07-27T16:11:37.365732+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T06:40:00+00:00,2026-07-27T16:11:37.374603+00:00,2026-07-27T16:11:37.374603+00:00,17.3,63.14,63,2fb573262f9ee762,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,17.3,2026-07-24T06:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240640.nc,2026-07-24T06:43:40+00:00,2026-07-24T06:53:39+00:00,393d4d19002bcb0c,historical_backfill_not_pit,2026-07-27T16:11:37.374603+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T06:50:00+00:00,2026-07-27T16:11:37.382965+00:00,2026-07-27T16:11:37.382965+00:00,17.7,63.86,64,63bab3c88e52a3f7,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,17.7,2026-07-24T06:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240650.nc,2026-07-24T06:53:41+00:00,2026-07-24T07:03:40+00:00,178e44bda5108b36,historical_backfill_not_pit,2026-07-27T16:11:37.382965+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T07:00:00+00:00,2026-07-27T16:11:37.391527+00:00,2026-07-27T16:11:37.391527+00:00,17.9,64.22,64,fccc7a2f469b968b,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,17.9,2026-07-24T07:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240700.nc,2026-07-24T07:03:43+00:00,2026-07-24T07:13:38+00:00,2e687824715a88b1,historical_backfill_not_pit,2026-07-27T16:11:37.391527+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-24,2026-07-24T07:10:00+00:00,2026-07-27T16:11:37.399275+00:00,2026-07-27T16:11:37.399275+00:00,18.1,64.58,65,b6f2d341be314df2,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.2,2026-07-24T07:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607240710.nc,2026-07-24T07:13:40+00:00,2026-07-24T07:23:38+00:00,aa798208d270dbdd,historical_backfill_not_pit,2026-07-27T16:11:37.399275+00:00
