city,icao,decision_hour_local,city_days,rows,p50_residual_c,p75_residual_c,p90_residual_c,p95_residual_c,p99_residual_c,max_residual_c,residual_ge_0_5c_rate,residual_ge_1_0c_rate,residual_ge_1_5c_rate,bucket_delta_ge_1_rate,avg_obs_count_day,avg_obs_count_to_decision,physical_candidate_v0
PanamaCity,MPTO,18,767,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.095176010430247,19.95045632333768,True
PanamaCity,MPTO,19,767,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.095176010430247,20.996088657105606,True
PanamaCity,MPTO,20,767,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.095176010430247,22.027379400260756,True
PanamaCity,MPTO,21,767,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.095176010430247,23.032594524119947,True
CapeTown,FACT,18,747,747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.58232931726908,29.92904953145917,True
CapeTown,FACT,19,747,747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.58232931726908,31.484605087014724,True
CapeTown,FACT,20,747,747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.58232931726908,33.298527443105755,True
CapeTown,FACT,21,747,747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.58232931726908,35.15796519410977,True
Lucknow,VILK,21,727,727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.414030261348,38.924346629986246,True
Guangzhou,ZGGG,18,772,772,0.0,0.0,0.0,0.0,0.0,1.6666666666666679,0.0012953367875647669,0.0012953367875647669,0.0012953367875647669,0.0012953367875647669,49.6139896373057,38.33549222797927,True
Guangzhou,ZGGG,19,772,772,0.0,0.0,0.0,0.0,0.0,1.6666666666666679,0.0012953367875647669,0.0012953367875647669,0.0012953367875647669,0.0012953367875647669,49.6139896373057,40.40673575129534,True
Guangzhou,ZGGG,20,772,772,0.0,0.0,0.0,0.0,0.0,1.6666666666666679,0.0012953367875647669,0.0012953367875647669,0.0012953367875647669,0.0012953367875647669,49.6139896373057,42.483160621761655,True
Guangzhou,ZGGG,21,772,772,0.0,0.0,0.0,0.0,0.0,1.6666666666666679,0.0012953367875647669,0.0012953367875647669,0.0012953367875647669,0.0012953367875647669,49.6139896373057,44.51813471502591,True
Manila,RPLL,18,772,772,0.0,0.0,0.0,0.0,0.0,1.1111111111111107,0.0012953367875647669,0.0012953367875647669,0.0,0.0012953367875647669,24.365284974093264,19.252590673575128,True
Manila,RPLL,19,772,772,0.0,0.0,0.0,0.0,0.0,1.1111111111111107,0.0012953367875647669,0.0012953367875647669,0.0,0.0012953367875647669,24.365284974093264,20.28238341968912,True
Manila,RPLL,20,772,772,0.0,0.0,0.0,0.0,0.0,1.1111111111111107,0.0012953367875647669,0.0012953367875647669,0.0,0.0012953367875647669,24.365284974093264,21.29663212435233,True
Manila,RPLL,21,772,772,0.0,0.0,0.0,0.0,0.0,1.1111111111111107,0.0012953367875647669,0.0012953367875647669,0.0,0.0012953367875647669,24.365284974093264,22.321243523316063,True
MexicoCity,MMMX,19,772,772,0.0,0.0,0.0,0.0,0.0,2.7777777777777786,0.0012953367875647669,0.0012953367875647669,0.0012953367875647669,0.0012953367875647669,31.761658031088082,25.002590673575128,True
MexicoCity,MMMX,20,772,772,0.0,0.0,0.0,0.0,0.0,2.7777777777777786,0.0012953367875647669,0.0012953367875647669,0.0012953367875647669,0.0012953367875647669,31.761658031088082,26.69559585492228,True
Singapore,WSSS,18,772,772,0.0,0.0,0.0,0.0,0.0,1.1111111111111107,0.0012953367875647669,0.0012953367875647669,0.0,0.0012953367875647669,49.082901554404145,37.9520725388601,True
Singapore,WSSS,19,772,772,0.0,0.0,0.0,0.0,0.0,1.1111111111111107,0.0012953367875647669,0.0012953367875647669,0.0,0.0012953367875647669,49.082901554404145,40.00388601036269,True
Singapore,WSSS,20,772,772,0.0,0.0,0.0,0.0,0.0,1.1111111111111107,0.0012953367875647669,0.0012953367875647669,0.0,0.0012953367875647669,49.082901554404145,42.031088082901555,True
Singapore,WSSS,21,772,772,0.0,0.0,0.0,0.0,0.0,1.1111111111111107,0.0012953367875647669,0.0012953367875647669,0.0,0.0012953367875647669,49.082901554404145,44.0479274611399,True
Austin,KAUS,19,771,771,0.0,0.0,0.0,0.0,0.0,1.1111111111111107,0.0025940337224383916,0.0012970168612191958,0.0,0.0012970168612191958,27.487678339818416,22.092088197146563,True
Austin,KAUS,20,771,771,0.0,0.0,0.0,0.0,0.0,1.1111111111111107,0.0012970168612191958,0.0012970168612191958,0.0,0.0012970168612191958,27.487678339818416,23.163424124513618,True
Austin,KAUS,21,771,771,0.0,0.0,0.0,0.0,0.0,1.1111111111111107,0.0012970168612191958,0.0012970168612191958,0.0,0.0012970168612191958,27.487678339818416,24.220492866407263,True
Madrid,LEMD,21,771,771,0.0,0.0,0.0,0.0,0.0,1.1111111111111116,0.0012970168612191958,0.0012970168612191958,0.0,0.0012970168612191958,48.673151750972764,43.60440985732814,True
Miami,KMIA,18,771,771,0.0,0.0,0.0,0.0,0.0,1.6666666666666643,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,27.084306095979247,20.627756160830092,True
Miami,KMIA,19,771,771,0.0,0.0,0.0,0.0,0.0,1.1111111111111107,0.0012970168612191958,0.0012970168612191958,0.0,0.0012970168612191958,27.084306095979247,21.71206225680934,True
