changed_since_last,city,current_bracket,current_native,current_temp_c,current_yes_ask,current_yes_indicative,current_yes_quote_delay_min,current_yes_quote_source,current_yes_quote_ts_utc,current_yes_snapshot_raw_ask,d1_bracket,d1_no_ask,d1_no_indicative,d1_no_quote_delay_min,d1_no_quote_source,d1_no_quote_ts_utc,d1_no_snapshot_raw_ask,decision_hour_local_at_detect,decision_snapshot_ts_utc,decline_gate,decline_native,detected_after_report_sec,effective_cost_per_share,entry_ask,estimated_cadence_min,expression,fee_per_share,forecast_max_native,forecast_peak_delta_hours_local,in_research_window,live_observation_source,local_detect_ts_utc,mapping_rule,mature_high_gate,minutes_since_running_max_at_detect,path_not_warming_gate,payload_hash,physical_confirmation_base,physical_confirmation_strong_partial,physical_support_count_partial,physical_support_reasons_partial,pnl_per_share,prebase_without_forecast_clock,precip_state,price_source,producer,raw_metar,raw_payload_hash,record_count,registry_class,relative_humidity_pct,report_kind,running_max_c,running_native,settlement_source,settlement_source_class,sky_cover_code,snapshot_path,source,source_age_sec,source_detect_ts_utc,source_fetch_end_utc,source_fetch_latency_sec,source_fetch_start_utc,source_lane,source_report_ts_utc,station,status,target_date,temp_c,temp_trend_1h_f,ts_utc,unit,warming_state,win
True,Wellington,13,12.0,12.0,,0.9935,,missing_within_30m,,,14,,0.994,,missing_within_30m,,,16.0975,2026-07-08T04:15:19Z,True,1.0,351.233,0.99382,0.9935,30.0,current_yes,0.00032,11.6,16.25,True,aviationweather_metar,2026-07-08T04:05:51.232608+00:00,whole-degree WU station max,True,65.8538768,True,c01e1a76b3de3edb,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.006179999999999963,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR NZWN 080400Z AUTO 17025KT 9999 SCT018/// BKN023/// BKN044/// 12/09 Q1004,ae157fb004018d61,33,same_station_source_profile,81.87984692510726,METAR,13.0,13.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260708_1215.json,aviationweather_metar,351.233,2026-07-08T04:05:51.232608Z,2026-07-08T04:05:51.232608+00:00,1.149,2026-07-08T04:05:50.083265+00:00,routine_metar_only,2026-07-08T04:00:00Z,NZWN,ok,2026-07-08,12.0,-1.8,2026-07-08T04:05:51.232608+00:00,C,cooling,1.0
True,Wellington,13,12.0,12.0,,0.9935,,missing_within_30m,,,14,,0.994,,missing_within_30m,,,16.0975,2026-07-08T04:15:19Z,True,1.0,351.233,0.9943,0.994,30.0,d1_no,0.0003,11.6,16.25,True,aviationweather_metar,2026-07-08T04:05:51.232608+00:00,whole-degree WU station max,True,65.8538768,True,c01e1a76b3de3edb,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.005700000000000038,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR NZWN 080400Z AUTO 17025KT 9999 SCT018/// BKN023/// BKN044/// 12/09 Q1004,ae157fb004018d61,33,same_station_source_profile,81.87984692510726,METAR,13.0,13.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260708_1215.json,aviationweather_metar,351.233,2026-07-08T04:05:51.232608Z,2026-07-08T04:05:51.232608+00:00,1.149,2026-07-08T04:05:50.083265+00:00,routine_metar_only,2026-07-08T04:00:00Z,NZWN,ok,2026-07-08,12.0,-1.8,2026-07-08T04:05:51.232608+00:00,C,cooling,1.0
True,Busan,29,28.0,28.0,0.989,0.9795,0.8166666666666667,orderbook_archive_first_after_signal,2026-07-08T07:12:50Z,0.989,30,0.99,0.9855,0.8333333333333334,orderbook_archive_first_after_signal,2026-07-08T07:12:51Z,0.99,16.078333333333333,2026-07-08T07:12:01Z,True,1.0,282.633,0.9805,0.9795,60.0,current_yes,0.001,28.8,1.2,True,aviationweather_metar,2026-07-08T07:04:42.632767+00:00,whole-degree WU station max,True,244.71054611666665,True,4a886f6d6f1cc839,True,True,2,"['cloud_limited_flat_or_cooling', 'onshore_marine_cooling']",0.019499999999999962,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RKPK 080700Z 20011KT 9999 SCT015 BKN024 BKN250 28/24 Q1009,93ebd7af17fa7afa,19,same_station_source_profile,78.9202680701639,METAR,29.0,29.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260708_1512.json,aviationweather_metar,282.633,2026-07-08T07:04:42.632767Z,2026-07-08T07:04:42.632767+00:00,1.257,2026-07-08T07:04:41.375768+00:00,metar_speci_capable,2026-07-08T07:00:00Z,RKPK,ok,2026-07-08,28.0,0.0,2026-07-08T07:04:42.632767+00:00,C,flat,1.0
True,Busan,29,28.0,28.0,0.989,0.9795,0.8166666666666667,orderbook_archive_first_after_signal,2026-07-08T07:12:50Z,0.989,30,0.99,0.9855,0.8333333333333334,orderbook_archive_first_after_signal,2026-07-08T07:12:51Z,0.99,16.078333333333333,2026-07-08T07:12:01Z,True,1.0,282.633,0.98621,0.9855,60.0,d1_no,0.00071,28.8,1.2,True,aviationweather_metar,2026-07-08T07:04:42.632767+00:00,whole-degree WU station max,True,244.71054611666665,True,4a886f6d6f1cc839,True,True,2,"['cloud_limited_flat_or_cooling', 'onshore_marine_cooling']",0.013789999999999969,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RKPK 080700Z 20011KT 9999 SCT015 BKN024 BKN250 28/24 Q1009,93ebd7af17fa7afa,19,same_station_source_profile,78.9202680701639,METAR,29.0,29.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260708_1512.json,aviationweather_metar,282.633,2026-07-08T07:04:42.632767Z,2026-07-08T07:04:42.632767+00:00,1.257,2026-07-08T07:04:41.375768+00:00,metar_speci_capable,2026-07-08T07:00:00Z,RKPK,ok,2026-07-08,28.0,0.0,2026-07-08T07:04:42.632767+00:00,C,flat,1.0
True,Tokyo,28,27.0,27.0,,0.996,,missing_within_30m,,,29,,0.9975,,missing_within_30m,,,16.11861111111111,2026-07-08T07:12:01Z,True,1.0,427.7,0.9962,0.996,30.0,current_yes,0.0002,28.9,2.2,True,aviationweather_metar,2026-07-08T07:07:07.699851+00:00,whole-degree WU station max,True,67.12833085,True,62e078931d980015,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.0038000000000000256,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RJTT 080700Z 09011KT 9999 FEW030 BKN/// 27/21 Q1013 BECMG FM0800 TL0830 19008KT,68b087d937fc3caa,33,same_station_source_profile,69.73535987777385,METAR,28.0,28.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260708_1512.json,aviationweather_metar,427.7,2026-07-08T07:07:07.699851Z,2026-07-08T07:07:07.699851+00:00,1.363,2026-07-08T07:07:06.336819+00:00,routine_metar_only,2026-07-08T07:00:00Z,RJTT,ok,2026-07-08,27.0,-1.8,2026-07-08T07:07:07.699851+00:00,C,cooling,1.0
True,Tokyo,28,27.0,27.0,,0.996,,missing_within_30m,,,29,,0.9975,,missing_within_30m,,,16.11861111111111,2026-07-08T07:12:01Z,True,1.0,427.7,0.9976200000000001,0.9975,30.0,d1_no,0.00012,28.9,2.2,True,aviationweather_metar,2026-07-08T07:07:07.699851+00:00,whole-degree WU station max,True,67.12833085,True,62e078931d980015,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.0023799999999999377,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RJTT 080700Z 09011KT 9999 FEW030 BKN/// 27/21 Q1013 BECMG FM0800 TL0830 19008KT,68b087d937fc3caa,33,same_station_source_profile,69.73535987777385,METAR,28.0,28.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260708_1512.json,aviationweather_metar,427.7,2026-07-08T07:07:07.699851Z,2026-07-08T07:07:07.699851+00:00,1.363,2026-07-08T07:07:06.336819+00:00,routine_metar_only,2026-07-08T07:00:00Z,RJTT,ok,2026-07-08,27.0,-1.8,2026-07-08T07:07:07.699851+00:00,C,cooling,1.0
True,Lucknow,33,32.0,32.0,,0.935,,missing_within_30m,,,34,,0.949,,missing_within_30m,,,14.219722222222222,2026-07-08T08:52:13Z,True,1.0,791.684,0.9380400000000001,0.935,30.0,current_yes,0.00304,35.6,2.37,True,aviationweather_metar,2026-07-08T08:43:11.683810+00:00,whole-degree WU station max,True,73.19473016666667,True,7db868d45d583e35,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.061959999999999904,True,thunderstorm,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR VILK 080830Z 12009KT 4000 -RA SCT018 BKN025 FEW030CB OVC090 32/26 Q0996 TEMPO 14015G25KT 3000 -TSRA,9f4cbefce9c9f267,29,same_station_source_profile,70.6570356447408,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260708_1652.json,aviationweather_metar,791.684,2026-07-08T08:43:11.683810Z,2026-07-08T08:43:11.683810+00:00,5.311,2026-07-08T08:43:06.373290+00:00,routine_metar_only,2026-07-08T08:30:00Z,VILK,ok,2026-07-08,32.0,-1.8,2026-07-08T08:43:11.683810+00:00,C,cooling,1.0
True,Lucknow,33,32.0,32.0,,0.935,,missing_within_30m,,,34,,0.949,,missing_within_30m,,,14.219722222222222,2026-07-08T08:52:13Z,True,1.0,791.684,0.9514199999999999,0.949,30.0,d1_no,0.00242,35.6,2.37,True,aviationweather_metar,2026-07-08T08:43:11.683810+00:00,whole-degree WU station max,True,73.19473016666667,True,7db868d45d583e35,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.04858000000000007,True,thunderstorm,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR VILK 080830Z 12009KT 4000 -RA SCT018 BKN025 FEW030CB OVC090 32/26 Q0996 TEMPO 14015G25KT 3000 -TSRA,9f4cbefce9c9f267,29,same_station_source_profile,70.6570356447408,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260708_1652.json,aviationweather_metar,791.684,2026-07-08T08:43:11.683810Z,2026-07-08T08:43:11.683810+00:00,5.311,2026-07-08T08:43:06.373290+00:00,routine_metar_only,2026-07-08T08:30:00Z,VILK,ok,2026-07-08,32.0,-1.8,2026-07-08T08:43:11.683810+00:00,C,cooling,1.0
True,Karachi,34,33.0,33.0,,0.9965,,missing_within_30m,,,35,,0.9945,,missing_within_30m,,,16.788611111111113,2026-07-08T11:50:17Z,True,1.0,1039.121,0.9966700000000001,0.9965,30.0,current_yes,0.00017,35.7,3.83,True,aviationweather_metar,2026-07-08T11:47:19.120775+00:00,whole-degree WU station max,True,77.31867958333333,True,b4c205d12ca04d35,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.003329999999999944,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR OPKC 081130Z 23020KT 4000 HZ BKN030 33/24 Q0996 TEMPO 25027KT,a3ee09f106e41867,34,same_station_source_profile,59.27401124880873,METAR,34.0,34.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260708_1950.json,aviationweather_metar,1039.121,2026-07-08T11:47:19.120775Z,2026-07-08T11:47:19.120775+00:00,2.962,2026-07-08T11:47:16.158468+00:00,routine_metar_only,2026-07-08T11:30:00Z,OPKC,ok,2026-07-08,33.0,-1.8,2026-07-08T11:47:19.120775+00:00,C,cooling,1.0
True,Karachi,34,33.0,33.0,,0.9965,,missing_within_30m,,,35,,0.9945,,missing_within_30m,,,16.788611111111113,2026-07-08T11:50:17Z,True,1.0,1039.121,0.99477,0.9945,30.0,d1_no,0.00027,35.7,3.83,True,aviationweather_metar,2026-07-08T11:47:19.120775+00:00,whole-degree WU station max,True,77.31867958333333,True,b4c205d12ca04d35,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.005229999999999957,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR OPKC 081130Z 23020KT 4000 HZ BKN030 33/24 Q0996 TEMPO 25027KT,a3ee09f106e41867,34,same_station_source_profile,59.27401124880873,METAR,34.0,34.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260708_1950.json,aviationweather_metar,1039.121,2026-07-08T11:47:19.120775Z,2026-07-08T11:47:19.120775+00:00,2.962,2026-07-08T11:47:16.158468+00:00,routine_metar_only,2026-07-08T11:30:00Z,OPKC,ok,2026-07-08,33.0,-1.8,2026-07-08T11:47:19.120775+00:00,C,cooling,1.0
True,Denver,92-93,91.22,32.9,,0.8975,,missing_within_30m,,,94-95,,0.9365,,missing_within_30m,,,13.233055555555556,2026-07-08T19:18:54Z,True,1.6200000000000045,959.742,0.9021,0.8975,60.0,current_yes,0.0046,91.7,0.3,True,aviationweather_metar,2026-07-08T19:13:59.742247+00:00,whole-degree WU station max,True,75.99570411666667,True,4e9f760854f5ce40,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.09789999999999999,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR KBKF 081858Z 01010G16KT 10SM SCT090 BKN140 BKN200 33/03 A3016 RMK AO2A LTG DSNT W SLP114 T03290028,0adf6e2ba2184212,13,same_station_source_profile,15.160090530440064,METAR,33.8,92.84,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_0318.json,aviationweather_metar,959.742,2026-07-08T19:13:59.742247Z,2026-07-08T19:13:59.742247+00:00,2.057,2026-07-08T19:13:57.685345+00:00,metar_speci_capable,2026-07-08T18:58:00Z,KBKF,ok,2026-07-08,32.9,-1.6199999999999974,2026-07-08T19:13:59.742247+00:00,F,cooling,1.0
True,Denver,92-93,91.22,32.9,,0.8975,,missing_within_30m,,,94-95,,0.9365,,missing_within_30m,,,13.233055555555556,2026-07-08T19:18:54Z,True,1.6200000000000045,959.742,0.93947,0.9365,60.0,d1_no,0.00297,91.7,0.3,True,aviationweather_metar,2026-07-08T19:13:59.742247+00:00,whole-degree WU station max,True,75.99570411666667,True,4e9f760854f5ce40,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.06052999999999997,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR KBKF 081858Z 01010G16KT 10SM SCT090 BKN140 BKN200 33/03 A3016 RMK AO2A LTG DSNT W SLP114 T03290028,0adf6e2ba2184212,13,same_station_source_profile,15.160090530440064,METAR,33.8,92.84,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_0318.json,aviationweather_metar,959.742,2026-07-08T19:13:59.742247Z,2026-07-08T19:13:59.742247+00:00,2.057,2026-07-08T19:13:57.685345+00:00,metar_speci_capable,2026-07-08T18:58:00Z,KBKF,ok,2026-07-08,32.9,-1.6199999999999974,2026-07-08T19:13:59.742247+00:00,F,cooling,1.0
True,PanamaCity,35,30.0,30.0,,0.9965,,missing_within_30m,,,36,,0.997,,missing_within_30m,,,16.010833333333334,2026-07-08T21:05:38Z,True,5.0,39.36,0.9966700000000001,0.9965,60.0,current_yes,0.00017,33.7,4.08,True,aviationweather_metar,2026-07-08T21:00:39.359775+00:00,whole-degree official station max,True,120.65599625,True,903366f3a1e9b533,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.003329999999999944,True,thunderstorm,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR MPMG 082100Z 33006KT 300V010 8000 3200NE +TSRA SCT016CB BKN080 30/27 Q1007 NOSIG,465166531c7700c2,19,official_station_diff_aligned,84.00528111799692,METAR,35.0,35.0,WU official station from market rules,official_station_diff_confirmed,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_0505.json,aviationweather_metar,39.36,2026-07-08T21:00:39.359775Z,2026-07-08T21:00:39.359775+00:00,2.658,2026-07-08T21:00:36.701633+00:00,metar_speci_capable,2026-07-08T21:00:00Z,MPMG,ok,2026-07-08,30.0,-7.2,2026-07-08T21:00:39.359775+00:00,C,cooling,1.0
True,PanamaCity,35,30.0,30.0,,0.9965,,missing_within_30m,,,36,,0.997,,missing_within_30m,,,16.010833333333334,2026-07-08T21:05:38Z,True,5.0,39.36,0.99715,0.997,60.0,d1_no,0.00015,33.7,4.08,True,aviationweather_metar,2026-07-08T21:00:39.359775+00:00,whole-degree official station max,True,120.65599625,True,903366f3a1e9b533,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.002850000000000019,True,thunderstorm,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR MPMG 082100Z 33006KT 300V010 8000 3200NE +TSRA SCT016CB BKN080 30/27 Q1007 NOSIG,465166531c7700c2,19,official_station_diff_aligned,84.00528111799692,METAR,35.0,35.0,WU official station from market rules,official_station_diff_confirmed,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_0505.json,aviationweather_metar,39.36,2026-07-08T21:00:39.359775Z,2026-07-08T21:00:39.359775+00:00,2.658,2026-07-08T21:00:36.701633+00:00,metar_speci_capable,2026-07-08T21:00:00Z,MPMG,ok,2026-07-08,30.0,-7.2,2026-07-08T21:00:39.359775+00:00,C,cooling,1.0
True,Wellington,11,10.0,10.0,,0.985,,missing_within_30m,,,12,,0.9835,,missing_within_30m,,,13.101388888888888,2026-07-09T01:06:17Z,True,1.0,365.419,0.98574,0.985,30.0,current_yes,0.00074,10.6,13.1,True,aviationweather_metar,2026-07-09T01:06:05.419100+00:00,whole-degree WU station max,True,636.0903183333334,True,0f844f20f5abad09,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.01426000000000005,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR NZWN 090100Z AUTO 17032KT 9999 FEW028/// SCT034/// BKN049/// 10/05 Q1015,1d8d75a9e6c5e09c,27,same_station_source_profile,71.08848942637533,METAR,11.0,11.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_0906.json,aviationweather_metar,365.419,2026-07-09T01:06:05.419100Z,2026-07-09T01:06:05.419100+00:00,1.114,2026-07-09T01:06:04.305098+00:00,routine_metar_only,2026-07-09T01:00:00Z,NZWN,ok,2026-07-09,10.0,0.0,2026-07-09T01:06:05.419100+00:00,C,flat,1.0
True,Wellington,11,10.0,10.0,,0.985,,missing_within_30m,,,12,,0.9835,,missing_within_30m,,,13.101388888888888,2026-07-09T01:06:17Z,True,1.0,365.419,0.98431,0.9835,30.0,d1_no,0.00081,10.6,13.1,True,aviationweather_metar,2026-07-09T01:06:05.419100+00:00,whole-degree WU station max,True,636.0903183333334,True,0f844f20f5abad09,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.015689999999999982,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR NZWN 090100Z AUTO 17032KT 9999 FEW028/// SCT034/// BKN049/// 10/05 Q1015,1d8d75a9e6c5e09c,27,same_station_source_profile,71.08848942637533,METAR,11.0,11.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_0906.json,aviationweather_metar,365.419,2026-07-09T01:06:05.419100Z,2026-07-09T01:06:05.419100+00:00,1.114,2026-07-09T01:06:04.305098+00:00,routine_metar_only,2026-07-09T01:00:00Z,NZWN,ok,2026-07-09,10.0,0.0,2026-07-09T01:06:05.419100+00:00,C,flat,1.0
True,Singapore,31,30.0,30.0,,0.9395,,missing_within_30m,,,32,,0.944,,missing_within_30m,,,14.050833333333333,2026-07-09T06:10:11Z,True,1.0,183.783,0.94234,0.9395,30.0,current_yes,0.00284,30.6,2.17,True,aviationweather_metar,2026-07-09T06:03:03.782970+00:00,whole-degree WU station max,True,123.0630495,True,269545976bb032ec,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.057660000000000045,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR WSSS 090600Z 18010KT 9999 FEW018TCU BKN300 30/25 Q1011 RETS NOSIG,20570ee2094da271,29,same_station_source_profile,74.62820502423824,METAR,31.0,31.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1410.json,aviationweather_metar,183.783,2026-07-09T06:03:03.782970Z,2026-07-09T06:03:03.782970+00:00,0.922,2026-07-09T06:03:02.860576+00:00,routine_metar_only,2026-07-09T06:00:00Z,WSSS,ok,2026-07-09,30.0,0.0,2026-07-09T06:03:03.782970+00:00,C,flat,1.0
True,Singapore,31,30.0,30.0,,0.9395,,missing_within_30m,,,32,,0.944,,missing_within_30m,,,14.050833333333333,2026-07-09T06:10:11Z,True,1.0,183.783,0.9466399999999999,0.944,30.0,d1_no,0.00264,30.6,2.17,True,aviationweather_metar,2026-07-09T06:03:03.782970+00:00,whole-degree WU station max,True,123.0630495,True,269545976bb032ec,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.053360000000000074,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR WSSS 090600Z 18010KT 9999 FEW018TCU BKN300 30/25 Q1011 RETS NOSIG,20570ee2094da271,29,same_station_source_profile,74.62820502423824,METAR,31.0,31.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1410.json,aviationweather_metar,183.783,2026-07-09T06:03:03.782970Z,2026-07-09T06:03:03.782970+00:00,0.922,2026-07-09T06:03:02.860576+00:00,routine_metar_only,2026-07-09T06:00:00Z,WSSS,ok,2026-07-09,30.0,0.0,2026-07-09T06:03:03.782970+00:00,C,flat,1.0
True,Busan,30,29.0,29.0,0.97,0.945,0.85,orderbook_archive_first_after_signal,2026-07-09T06:11:02Z,0.97,31,0.97,0.945,0.8666666666666667,orderbook_archive_first_after_signal,2026-07-09T06:11:03Z,0.97,15.085833333333333,2026-07-09T06:10:11Z,True,1.0,309.66,0.9476,0.945,60.0,current_yes,0.0026,29.6,3.17,True,aviationweather_metar,2026-07-09T06:05:09.659724+00:00,whole-degree WU station max,True,65.1609954,True,0d98c7ddbd40397d,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.0524,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RKPK 090600Z 21008KT 9999 SCT030 BKN200 29/24 Q1010,8676c1c002db29b0,16,same_station_source_profile,74.46601257025355,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1410.json,aviationweather_metar,309.66,2026-07-09T06:05:09.659724Z,2026-07-09T06:05:09.659724+00:00,1.01,2026-07-09T06:05:08.649277+00:00,routine_metar_only,2026-07-09T06:00:00Z,RKPK,ok,2026-07-09,29.0,-1.8,2026-07-09T06:05:09.659724+00:00,C,cooling,1.0
True,Busan,30,29.0,29.0,0.97,0.945,0.85,orderbook_archive_first_after_signal,2026-07-09T06:11:02Z,0.97,31,0.97,0.945,0.8666666666666667,orderbook_archive_first_after_signal,2026-07-09T06:11:03Z,0.97,15.085833333333333,2026-07-09T06:10:11Z,True,1.0,309.66,0.9476,0.945,60.0,d1_no,0.0026,29.6,3.17,True,aviationweather_metar,2026-07-09T06:05:09.659724+00:00,whole-degree WU station max,True,65.1609954,True,0d98c7ddbd40397d,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.0524,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RKPK 090600Z 21008KT 9999 SCT030 BKN200 29/24 Q1010,8676c1c002db29b0,16,same_station_source_profile,74.46601257025355,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1410.json,aviationweather_metar,309.66,2026-07-09T06:05:09.659724Z,2026-07-09T06:05:09.659724+00:00,1.01,2026-07-09T06:05:08.649277+00:00,routine_metar_only,2026-07-09T06:00:00Z,RKPK,ok,2026-07-09,29.0,-1.8,2026-07-09T06:05:09.659724+00:00,C,cooling,1.0
True,Guangzhou,32,30.0,30.0,,0.92,,missing_within_30m,,,33,,0.935,,missing_within_30m,,,14.33361111111111,2026-07-09T06:25:06Z,True,2.0,121.05,0.9236800000000001,0.92,30.0,current_yes,0.00368,32.3,0.42,True,aviationweather_metar,2026-07-09T06:20:01.049729+00:00,whole-degree WU station max,True,200.01749548333333,True,5e7afe30d540ea40,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.07631999999999994,True,thunderstorm,indicative_market_price_not_executable,weather_data_feed_service.source_events,SPECI ZGGG 090618Z 06004MPS 020V080 9999 TS FEW026CB BKN050 30/27 Q1004 BECMG AT0640 18008G13MPS 2000 +TSRA SCT011 SCT026CB BKN033,3c87fd213ea13352,32,same_station_source_profile,84.00528111799692,SPECI,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1425.json,aviationweather_metar,121.05,2026-07-09T06:20:01.049729Z,2026-07-09T06:20:01.049729+00:00,1.046,2026-07-09T06:20:00.003734+00:00,metar_speci_capable,2026-07-09T06:18:00Z,ZGGG,ok,2026-07-09,30.0,0.0,2026-07-09T06:20:01.049729+00:00,C,flat,1.0
