changed_since_last,city,current_native,current_temp_c,decision_hour_local_at_detect,decline_native,detected_after_report_sec,estimated_cadence_min,live_observation_source,local_detect_ts_utc,mapping_rule,minutes_since_running_max_at_detect,payload_hash,physical_support_count_partial,physical_support_reasons_partial,prebase_without_forecast_clock,precip_state,producer,raw_metar,raw_payload_hash,record_count,registry_class,relative_humidity_pct,report_kind,running_max_c,running_native,settlement_source,settlement_source_class,sky_cover_code,source,source_age_sec,source_detect_ts_utc,source_fetch_end_utc,source_fetch_latency_sec,source_fetch_start_utc,source_file_ts_utc,source_lane,source_report_ts_utc,station,status,target_date,temp_c,temp_trend_1h_f,ts_utc,unit,warming_state
True,Shanghai,31.0,31.0,14.627777777777778,1.0,460.306,30.0,aviationweather_metar,2026-07-10T06:37:40.306297+00:00,whole-degree WU station max,67.67177161666667,f80bceb2aa983e59,0,[],True,none_observed,weather_data_feed_service.source_events,METAR ZSPD 100630Z 12007MPS 9999 SCT026 31/26 Q1006 NOSIG,36ae7f446536c719,30,same_station_source_profile,74.78895610099171,METAR,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,460.306,2026-07-10T06:37:40.306297Z,2026-07-10T06:37:40.306297+00:00,1.11,2026-07-10T06:37:39.196342+00:00,,routine_metar_only,2026-07-10T06:30:00Z,ZSPD,ok,2026-07-10,31.0,-1.8,2026-07-10T06:37:40.306297+00:00,C,cooling
True,Singapore,31.0,31.0,15.024166666666668,1.0,87.599,30.0,aviationweather_metar,2026-07-10T07:01:27.598953+00:00,whole-degree WU station max,61.45998255,e8fb6f2b8f0052bc,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR WSSS 100700Z 15009KT 120V200 9999 FEW018TCU FEW020CB SCT040 BKN300 31/25 Q1009 NOSIG,2567bdec47e105f3,31,same_station_source_profile,70.47582088918257,METAR,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,87.599,2026-07-10T07:01:27.598953Z,2026-07-10T07:01:27.598953+00:00,1.33,2026-07-10T07:01:26.269196+00:00,,routine_metar_only,2026-07-10T07:00:00Z,WSSS,ok,2026-07-10,31.0,-1.8,2026-07-10T07:01:27.598953+00:00,C,cooling
True,Beijing,26.0,26.0,15.114444444444445,1.0,412.403,30.0,aviationweather_metar,2026-07-10T07:06:52.403394+00:00,whole-degree WU station max,66.87338989999999,a44610aab43b4d3d,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,thunderstorm,weather_data_feed_service.source_events,METAR ZBAA 100700Z VRB01MPS 9999 -SHRA SCT026 26/25 Q1002 BECMG TL0820 TS FEW030CB BKN040,76e013d5a6afd43b,38,same_station_source_profile,94.23292497092102,METAR,27.0,27.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,412.403,2026-07-10T07:06:52.403394Z,2026-07-10T07:06:52.403394+00:00,0.996,2026-07-10T07:06:51.407645+00:00,,metar_speci_capable,2026-07-10T07:00:00Z,ZBAA,ok,2026-07-10,26.0,-1.8,2026-07-10T07:06:52.403394+00:00,C,cooling
True,Busan,31.0,31.0,16.114722222222223,1.0,413.106,60.0,aviationweather_metar,2026-07-10T07:06:53.106352+00:00,whole-degree WU station max,66.88510586666666,4dd68980a7de268b,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR RKPK 100700Z 19011KT 9999 FEW030 FEW250 31/24 Q1012,70f8d4c5c4d7509c,21,same_station_source_profile,66.3818887938788,METAR,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,1,aviationweather_metar,413.106,2026-07-10T07:06:53.106352Z,2026-07-10T07:06:53.106352+00:00,1.111,2026-07-10T07:06:51.995737+00:00,,metar_speci_capable,2026-07-10T07:00:00Z,RKPK,ok,2026-07-10,31.0,-1.8,2026-07-10T07:06:53.106352+00:00,C,cooling
True,Chengdu,32.0,32.0,15.115,4.0,414.191,60.0,aviationweather_metar,2026-07-10T07:06:54.191196+00:00,whole-degree WU station max,126.9031866,c40b61ec7eb6c87b,0,[],True,none_observed,weather_data_feed_service.source_events,METAR ZUUU 100700Z 01005MPS 9999 FEW040TCU SCT040 32/24 Q0998 NOSIG,a8855937c7db5188,16,same_station_source_profile,62.71443976755973,METAR,36.0,36.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,414.191,2026-07-10T07:06:54.191196Z,2026-07-10T07:06:54.191196+00:00,1.785,2026-07-10T07:06:52.406101+00:00,,routine_metar_only,2026-07-10T07:00:00Z,ZUUU,ok,2026-07-10,32.0,0.0,2026-07-10T07:06:54.191196+00:00,C,flat
True,Taipei,30.0,30.0,15.116944444444444,3.0,421.78,24.0,aviationweather_metar,2026-07-10T07:07:01.779505+00:00,whole-degree WU station max,307.0296584166666,71f2a474122c83b4,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,rain_or_drizzle,weather_data_feed_service.source_events,METAR RCSS 100700Z 06008KT 020V130 8000 -SHRA FEW010 SCT022 BKN040 30/27 Q0999 NOSIG RMK QFF 999.6HPA A2952 RA AMT 0.2MM,1c4aec432c9a2627,40,same_station_source_profile,84.00528111799692,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,421.78,2026-07-10T07:07:01.779505Z,2026-07-10T07:07:01.779505+00:00,1.288,2026-07-10T07:07:00.491553+00:00,,metar_speci_capable,2026-07-10T07:00:00Z,RCSS,ok,2026-07-10,30.0,0.0,2026-07-10T07:07:01.779505+00:00,C,flat
True,Shanghai,30.0,30.0,15.117222222222223,2.0,422.142,30.0,aviationweather_metar,2026-07-10T07:07:02.141630+00:00,whole-degree WU station max,97.03569383333334,3d7af50295f6029f,0,[],True,none_observed,weather_data_feed_service.source_events,METAR ZSPD 100700Z 12007MPS 9999 SCT026 30/27 Q1006 NOSIG,acf6fcf7964afaab,31,same_station_source_profile,84.00528111799692,METAR,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,422.142,2026-07-10T07:07:02.141630Z,2026-07-10T07:07:02.141630+00:00,2.501,2026-07-10T07:06:59.640355+00:00,,routine_metar_only,2026-07-10T07:00:00Z,ZSPD,ok,2026-07-10,30.0,-1.8,2026-07-10T07:07:02.141630+00:00,C,cooling
True,Tokyo,29.0,29.0,16.11722222222222,1.0,422.904,30.0,aviationweather_metar,2026-07-10T07:07:02.904313+00:00,whole-degree WU station max,67.04840521666667,58329020888784a2,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR RJTT 100700Z 19017KT 9999 FEW030 29/22 Q1014 NOSIG,7b3f2c87a5b1dfae,33,same_station_source_profile,65.97640502342368,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,1,aviationweather_metar,422.904,2026-07-10T07:07:02.904313Z,2026-07-10T07:07:02.904313+00:00,1.951,2026-07-10T07:07:00.953401+00:00,,routine_metar_only,2026-07-10T07:00:00Z,RJTT,ok,2026-07-10,29.0,-1.8,2026-07-10T07:07:02.904313+00:00,C,cooling
True,Singapore,31.0,31.0,15.548055555555555,1.0,173.471,30.0,aviationweather_metar,2026-07-10T07:32:53.470943+00:00,whole-degree WU station max,92.89118238333334,08ac4869e9d1e183,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR WSSS 100730Z 15007KT 120V190 9999 FEW018 FEW020TCU SCT040 BKN270 31/25 Q1009 NOSIG,7bb12c16b670c9f2,32,same_station_source_profile,70.47582088918257,METAR,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,173.471,2026-07-10T07:32:53.470943Z,2026-07-10T07:32:53.470943+00:00,1.12,2026-07-10T07:32:52.350949+00:00,,routine_metar_only,2026-07-10T07:30:00Z,WSSS,ok,2026-07-10,31.0,0.0,2026-07-10T07:32:53.470943+00:00,C,flat
True,Beijing,26.0,26.0,15.621666666666668,1.0,438.12,30.0,aviationweather_metar,2026-07-10T07:37:18.119597+00:00,whole-degree WU station max,97.30199328333333,7f41c76dadb4d980,0,[],True,none_observed,weather_data_feed_service.source_events,METAR ZBAA 100730Z 15002MPS 060V190 9999 SCT026 26/25 Q1003 NOSIG,c06394cb8b63ff9c,39,same_station_source_profile,94.23292497092102,METAR,27.0,27.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,438.12,2026-07-10T07:37:18.119597Z,2026-07-10T07:37:18.119597+00:00,1.175,2026-07-10T07:37:16.944832+00:00,,metar_speci_capable,2026-07-10T07:30:00Z,ZBAA,ok,2026-07-10,26.0,0.0,2026-07-10T07:37:18.119597+00:00,C,flat
True,Shanghai,31.0,31.0,15.625277777777779,1.0,451.118,30.0,aviationweather_metar,2026-07-10T07:37:31.118500+00:00,whole-degree WU station max,127.51864166666665,85d2af4d39a8fd15,0,[],True,none_observed,weather_data_feed_service.source_events,METAR ZSPD 100730Z 12007MPS 9999 SCT016 31/26 Q1006 NOSIG,9f273783d08b3ad5,32,same_station_source_profile,74.78895610099171,METAR,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,451.118,2026-07-10T07:37:31.118500Z,2026-07-10T07:37:31.118500+00:00,1.149,2026-07-10T07:37:29.969707+00:00,,routine_metar_only,2026-07-10T07:30:00Z,ZSPD,ok,2026-07-10,31.0,0.0,2026-07-10T07:37:31.118500+00:00,C,flat
True,Taipei,30.0,30.0,15.625555555555556,3.0,452.99,24.5,aviationweather_metar,2026-07-10T07:37:32.990370+00:00,whole-degree WU station max,337.5498395,a135f8dced9f3003,2,"['observed_precipitation', 'cloud_limited_flat_or_cooling']",True,rain_or_drizzle,weather_data_feed_service.source_events,METAR RCSS 100730Z 06006KT 020V120 6000 -SHRA SCT010 SCT022 BKN040 30/26 Q0999 NOSIG RMK A2952,828a82c18d37a0f3,41,same_station_source_profile,79.19546702733412,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,452.99,2026-07-10T07:37:32.990370Z,2026-07-10T07:37:32.990370+00:00,1.869,2026-07-10T07:37:31.121091+00:00,,metar_speci_capable,2026-07-10T07:30:00Z,RCSS,ok,2026-07-10,30.0,-1.8,2026-07-10T07:37:32.990370+00:00,C,cooling
True,Tokyo,29.0,29.0,16.718888888888888,1.0,788.999,30.0,aviationweather_metar,2026-07-10T07:43:08.999188+00:00,whole-degree WU station max,103.14998646666666,f9d5e1bee521d49c,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR RJTT 100730Z 19015KT 9999 FEW030 29/23 Q1014 NOSIG,abe64d19ee937be2,34,same_station_source_profile,70.10874183711726,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,1,aviationweather_metar,788.999,2026-07-10T07:43:08.999188Z,2026-07-10T07:43:08.999188+00:00,1.008,2026-07-10T07:43:07.991268+00:00,,routine_metar_only,2026-07-10T07:30:00Z,RJTT,ok,2026-07-10,29.0,0.0,2026-07-10T07:43:08.999188+00:00,C,flat
True,Singapore,31.0,31.0,16.047777777777778,1.0,172.63,30.0,aviationweather_metar,2026-07-10T08:02:52.630052+00:00,whole-degree WU station max,122.87716753333333,bcb6e14d338601c5,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR WSSS 100800Z 14006KT 090V210 9999 FEW020TCU BKN270 31/25 Q1009 NOSIG,846b1cf487e0991d,33,same_station_source_profile,70.47582088918257,METAR,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,172.63,2026-07-10T08:02:52.630052Z,2026-07-10T08:02:52.630052+00:00,1.133,2026-07-10T08:02:51.496839+00:00,,routine_metar_only,2026-07-10T08:00:00Z,WSSS,ok,2026-07-10,31.0,0.0,2026-07-10T08:02:52.630052+00:00,C,flat
True,Beijing,26.0,26.0,16.122777777777777,1.0,442.996,30.0,aviationweather_metar,2026-07-10T08:07:22.996031+00:00,whole-degree WU station max,127.38326718333333,e06bd83d2d777c40,1,['observed_precipitation'],True,thunderstorm,weather_data_feed_service.source_events,METAR ZBAA 100800Z VRB01MPS 9999 -SHRA SCT026 26/25 Q1002 BECMG AT0840 TS,7803d75cbdb25536,40,same_station_source_profile,94.23292497092102,METAR,27.0,27.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,442.996,2026-07-10T08:07:22.996031Z,2026-07-10T08:07:22.996031+00:00,1.176,2026-07-10T08:07:21.819588+00:00,,metar_speci_capable,2026-07-10T08:00:00Z,ZBAA,ok,2026-07-10,26.0,0.0,2026-07-10T08:07:22.996031+00:00,C,flat
True,Chengdu,32.0,32.0,16.123333333333335,4.0,444.271,60.0,aviationweather_metar,2026-07-10T08:07:24.271437+00:00,whole-degree WU station max,187.40452395,65eda4fbe2173cd0,0,[],True,none_observed,weather_data_feed_service.source_events,METAR ZUUU 100800Z 02005MPS 9999 SCT050 32/24 Q0997 NOSIG,c92b7a7e89557cb6,17,same_station_source_profile,62.71443976755973,METAR,36.0,36.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,444.271,2026-07-10T08:07:24.271437Z,2026-07-10T08:07:24.271437+00:00,1.117,2026-07-10T08:07:23.153966+00:00,,routine_metar_only,2026-07-10T08:00:00Z,ZUUU,ok,2026-07-10,32.0,0.0,2026-07-10T08:07:24.271437+00:00,C,flat
True,Manila,27.0,27.0,16.12527777777778,5.0,451.356,60.0,aviationweather_metar,2026-07-10T08:07:31.356145+00:00,whole-degree WU station max,307.5226024166667,92f5a30f167d1b3a,4,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,rain_or_drizzle,weather_data_feed_service.source_events,METAR RPLL 100800Z 25014KT 6000 -SHRA FEW022CB SCT023 OVC080 27/27 Q1002 NOSIG RMK A2959 CB NE-E,3baab84a88ee6cec,20,same_station_source_profile,100.0,METAR,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,4,aviationweather_metar,451.356,2026-07-10T08:07:31.356145Z,2026-07-10T08:07:31.356145+00:00,1.26,2026-07-10T08:07:30.095818+00:00,,metar_speci_capable,2026-07-10T08:00:00Z,RPLL,ok,2026-07-10,27.0,-5.4,2026-07-10T08:07:31.356145+00:00,C,cooling
True,Shenzhen,31.0,31.0,16.12638888888889,1.0,455.475,60.0,aviationweather_metar,2026-07-10T08:07:35.475068+00:00,"weather_com_history_hourly ZGSZ:9:CN max, round(C) to bracket; recent alignment improved but still has mismatches",67.59125113333333,fb3d06f758349cb1,0,[],True,none_observed,weather_data_feed_service.source_events,METAR ZGSZ 100800Z 21003MPS CAVOK 31/25 Q1001 NOSIG,54edc4877f5a10ae,17,research_source_profile,70.47582088918257,METAR,32.0,32.0,WU market rules name ZGSZ; weather.com backend resolves to Lau Fau Shan,default_source_watchlist,0,aviationweather_metar,455.475,2026-07-10T08:07:35.475068Z,2026-07-10T08:07:35.475068+00:00,1.138,2026-07-10T08:07:34.336584+00:00,,routine_metar_only,2026-07-10T08:00:00Z,ZGSZ,ok,2026-07-10,31.0,-1.8,2026-07-10T08:07:35.475068+00:00,C,cooling
True,Shanghai,30.0,30.0,16.12666666666667,2.0,456.133,30.0,aviationweather_metar,2026-07-10T08:07:36.133027+00:00,whole-degree WU station max,157.60221711666665,c605890d7580466f,0,[],True,none_observed,weather_data_feed_service.source_events,METAR ZSPD 100800Z 12006MPS 9999 SCT016 30/27 Q1006 NOSIG,25f8cb58fbd8d899,33,same_station_source_profile,84.00528111799692,METAR,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,456.133,2026-07-10T08:07:36.133027Z,2026-07-10T08:07:36.133027+00:00,1.902,2026-07-10T08:07:34.231321+00:00,,routine_metar_only,2026-07-10T08:00:00Z,ZSPD,ok,2026-07-10,30.0,0.0,2026-07-10T08:07:36.133027+00:00,C,flat
True,Taipei,29.0,29.0,16.126944444444444,4.0,457.07,25.0,aviationweather_metar,2026-07-10T08:07:37.069889+00:00,whole-degree WU station max,367.6178314833333,29f500636fe70d08,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,rain_or_drizzle,weather_data_feed_service.source_events,METAR RCSS 100800Z 05008KT 350V150 6000 -SHRA SCT010 SCT022 BKN040 29/26 Q0999 NOSIG RMK QFF 999.6HPA A2952 RA AMT 1.2MM,749d8159f22bbc70,42,same_station_source_profile,83.89690993013957,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,457.07,2026-07-10T08:07:37.069889Z,2026-07-10T08:07:37.069889+00:00,1.112,2026-07-10T08:07:35.957911+00:00,,metar_speci_capable,2026-07-10T08:00:00Z,RCSS,ok,2026-07-10,29.0,-1.8,2026-07-10T08:07:37.069889+00:00,C,cooling
True,Singapore,31.0,31.0,16.578055555555554,1.0,281.807,30.0,aviationweather_metar,2026-07-10T08:34:41.806692+00:00,whole-degree WU station max,154.6967782,ae638e1dca9e38b6,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR WSSS 100830Z 14008KT 110V170 9999 FEW020TCU SCT040 BKN270 31/25 Q1009 NOSIG,908eed0d324a84da,34,same_station_source_profile,70.47582088918257,METAR,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,281.807,2026-07-10T08:34:41.806692Z,2026-07-10T08:34:41.806692+00:00,1.048,2026-07-10T08:34:40.758265+00:00,,routine_metar_only,2026-07-10T08:30:00Z,WSSS,ok,2026-07-10,31.0,0.0,2026-07-10T08:34:41.806692+00:00,C,flat
True,Beijing,26.0,26.0,16.613055555555558,1.0,407.93,30.0,aviationweather_metar,2026-07-10T08:36:47.929593+00:00,whole-degree WU station max,156.79882655,7a48f0fca8af54ef,0,[],True,none_observed,weather_data_feed_service.source_events,METAR ZBAA 100830Z VRB01MPS 9999 SCT026 26/25 Q1002 NOSIG,47f1cbda655fcfd4,41,same_station_source_profile,94.23292497092102,METAR,27.0,27.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,407.93,2026-07-10T08:36:47.929593Z,2026-07-10T08:36:47.929593+00:00,1.264,2026-07-10T08:36:46.665604+00:00,,metar_speci_capable,2026-07-10T08:30:00Z,ZBAA,ok,2026-07-10,26.0,0.0,2026-07-10T08:36:47.929593+00:00,C,flat
True,Shanghai,30.0,30.0,16.616388888888892,2.0,419.65,30.0,aviationweather_metar,2026-07-10T08:36:59.649592+00:00,whole-degree WU station max,186.99415986666665,5a7c9aca37761508,0,[],True,none_observed,weather_data_feed_service.source_events,METAR ZSPD 100830Z 13007MPS 9999 SCT016 30/26 Q1006 NOSIG,b87f00f46094cb3a,34,same_station_source_profile,79.19546702733412,METAR,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,419.65,2026-07-10T08:36:59.649592Z,2026-07-10T08:36:59.649592+00:00,1.06,2026-07-10T08:36:58.589939+00:00,,routine_metar_only,2026-07-10T08:30:00Z,ZSPD,ok,2026-07-10,30.0,-1.8,2026-07-10T08:36:59.649592+00:00,C,cooling
True,Taipei,29.0,29.0,16.616944444444446,4.0,421.013,26.0,aviationweather_metar,2026-07-10T08:37:01.012782+00:00,whole-degree WU station max,397.0168797,a3159a2fef011fd0,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,rain_or_drizzle,weather_data_feed_service.source_events,METAR RCSS 100830Z 07006KT 340V120 6000 -SHRA SCT010 SCT022 BKN040 29/27 Q0999 NOSIG RMK A2951,f74676668a0310f4,43,same_station_source_profile,88.99225887739404,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,421.013,2026-07-10T08:37:01.012782Z,2026-07-10T08:37:01.012782+00:00,1.012,2026-07-10T08:37:00.000811+00:00,,metar_speci_capable,2026-07-10T08:30:00Z,RCSS,ok,2026-07-10,29.0,-1.8,2026-07-10T08:37:01.012782+00:00,C,cooling
True,Jeddah,37.0,37.0,14.025833333333335,1.0,93.826,60.0,aviationweather_metar,2026-07-10T11:01:33.825640+00:00,whole-degree WU station max,61.56376066666667,910b6a669664711c,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR OEJN 101100Z 31018KT CAVOK 37/17 Q1006 NOSIG,eaf16a652e8c3c0b,15,same_station_source_profile,30.836886242053026,METAR,38.0,38.0,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,93.826,2026-07-10T11:01:33.825640Z,2026-07-10T11:01:33.825640+00:00,2.026,2026-07-10T11:01:31.799453+00:00,,routine_metar_only,2026-07-10T11:00:00Z,OEJN,ok,2026-07-10,37.0,-1.8,2026-07-10T11:01:33.825640+00:00,C,cooling
True,Karachi,32.0,32.0,16.535833333333336,1.0,129.024,30.0,aviationweather_metar,2026-07-10T11:32:09.024314+00:00,whole-degree WU station max,62.15040523333333,799965045c0179dc,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR OPKC 101130Z 25022KT 4000 HZ FEW020 BKN030 32/22 Q1001 TEMPO 25 015G27KT,77e356db90715d89,34,same_station_source_profile,55.564587603210526,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,129.024,2026-07-10T11:32:09.024314Z,2026-07-10T11:32:09.024314+00:00,1.666,2026-07-10T11:32:07.358462+00:00,,routine_metar_only,2026-07-10T11:30:00Z,OPKC,ok,2026-07-10,32.0,-1.8,2026-07-10T11:32:09.024314+00:00,C,cooling
True,TelAviv,30.0,30.0,14.978333333333333,1.0,522.429,30.0,synopticdata_timeseries,2026-07-10T11:58:42.428710+00:00,whole precision from non-WU source,68.70714516666666,15e8507c8cc02b5f,0,[],True,none_observed,weather_data_feed_service.source_events,METAR LLBG 101150Z 24007KT CAVOK 30/19 Q1011 NOSIG,3029d03e45b28286,29,research_source_profile,51.75880110114196,METAR,31.0,31.0,https://www.weather.gov/wrh/timeseries?site=LLBG,non_wu_source_by_rules,0,aviationweather_metar,522.429,2026-07-10T11:58:42.428710Z,2026-07-10T11:58:42.428710+00:00,1.317,2026-07-10T11:58:41.111239+00:00,,routine_metar_only,2026-07-10T11:50:00Z,LLBG,ok,2026-07-10,30.0,-1.8,2026-07-10T11:58:42.428710+00:00,C,cooling
True,TelAviv,30.0,30.0,15.356944444444444,1.0,85.967,30.0,synopticdata_timeseries,2026-07-10T12:21:25.966988+00:00,whole precision from non-WU source,91.43278313333333,979ee2181ce8c1b7,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR LLBG 101220Z 32011KT CAVOK 30/18 Q1011 NOSIG,216daa01a167d58d,30,research_source_profile,48.61692510697891,METAR,31.0,31.0,https://www.weather.gov/wrh/timeseries?site=LLBG,non_wu_source_by_rules,0,aviationweather_metar,85.967,2026-07-10T12:21:25.966988Z,2026-07-10T12:21:25.966988+00:00,1.367,2026-07-10T12:21:24.599986+00:00,,routine_metar_only,2026-07-10T12:20:00Z,LLBG,ok,2026-07-10,30.0,0.0,2026-07-10T12:21:25.966988+00:00,C,flat
True,Helsinki,20.0,20.0,15.476666666666667,1.0,516.742,30.0,aviationweather_metar,2026-07-10T12:28:36.741787+00:00,whole-degree WU station max,68.61236311666667,5a5ef5e501710e52,0,[],True,none_observed,weather_data_feed_service.source_events,METAR EFHK 101220Z 13009KT 090V150 9999 SCT041 20/12 Q1018 NOSIG,881041a99c73a5d3,31,same_station_source_profile,60.00041640788776,METAR,21.0,21.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,516.742,2026-07-10T12:28:36.741787Z,2026-07-10T12:28:36.741787+00:00,1.056,2026-07-10T12:28:35.686036+00:00,,routine_metar_only,2026-07-10T12:20:00Z,EFHK,ok,2026-07-10,20.0,-1.8,2026-07-10T12:28:36.741787+00:00,C,cooling
True,Istanbul,25.0,25.0,15.477222222222222,1.0,518.729,30.0,synopticdata_timeseries,2026-07-10T12:28:38.728627+00:00,whole precision from non-WU source,68.64547711666667,845ad3736e1d7241,0,[],True,none_observed,weather_data_feed_service.source_events,METAR LTFM 101220Z 06008KT 020V100 9999 SCT022 25/13 Q1015 NOSIG RMK RWY17L 06007KT 020V090 RWY34L 06008KT 010V090 RWY16R 05008KT RWY36 08009KT 030V100 RWY18 07008KT 030V090,af861071e2c7124c,31,research_source_profile,47.28400666515059,METAR,26.0,26.0,https://www.weather.gov/wrh/timeseries?site=LTFM,non_wu_source_by_rules,2,aviationweather_metar,518.729,2026-07-10T12:28:38.728627Z,2026-07-10T12:28:38.728627+00:00,1.383,2026-07-10T12:28:37.345620+00:00,,routine_metar_only,2026-07-10T12:20:00Z,LTFM,ok,2026-07-10,25.0,-1.8,2026-07-10T12:28:38.728627+00:00,C,cooling
True,Helsinki,20.0,20.0,15.868055555555555,1.0,125.09,30.0,aviationweather_metar,2026-07-10T12:52:05.089623+00:00,whole-degree WU station max,92.08482705,a4396f4c1447ec2a,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR EFHK 101250Z 13010KT 9999 SCT041 20/11 Q1018 NOSIG,bdc41d087a23cbca,32,same_station_source_profile,56.16181282171763,METAR,21.0,21.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,125.09,2026-07-10T12:52:05.089623Z,2026-07-10T12:52:05.089623+00:00,0.925,2026-07-10T12:52:04.164493+00:00,,routine_metar_only,2026-07-10T12:50:00Z,EFHK,ok,2026-07-10,20.0,0.0,2026-07-10T12:52:05.089623+00:00,C,flat
True,TelAviv,30.0,30.0,15.87138888888889,1.0,137.437,30.0,synopticdata_timeseries,2026-07-10T12:52:17.436974+00:00,whole precision from non-WU source,122.29061623333334,e0eb76140c861330,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR LLBG 101250Z 28011KT CAVOK 30/17 Q1011 NOSIG,2329c5014a846a3f,31,research_source_profile,45.6437789332581,METAR,31.0,31.0,https://www.weather.gov/wrh/timeseries?site=LLBG,non_wu_source_by_rules,0,aviationweather_metar,137.437,2026-07-10T12:52:17.436974Z,2026-07-10T12:52:17.436974+00:00,1.315,2026-07-10T12:52:16.122125+00:00,,routine_metar_only,2026-07-10T12:50:00Z,LLBG,ok,2026-07-10,30.0,0.0,2026-07-10T12:52:17.436974+00:00,C,flat
True,Warsaw,17.0,17.0,15.047777777777778,1.0,172.274,30.0,aviationweather_metar,2026-07-10T13:02:52.273894+00:00,whole-degree WU station max,62.871231566666665,e677914fd6b73960,1,['observed_precipitation'],True,rain_or_drizzle,weather_data_feed_service.source_events,METAR EPWA 101300Z 29008KT 9999 BKN030CB 17/14 Q1012 RESHRA TEMPO 4000 SHRA,17084339d280163f,31,same_station_source_profile,82.50929269490211,METAR,18.0,18.0,WU market rules station matches configured station,default_wu_station_by_rules,,aviationweather_metar,172.274,2026-07-10T13:02:52.273894Z,2026-07-10T13:02:52.273894+00:00,1.203,2026-07-10T13:02:51.070881+00:00,,routine_metar_only,2026-07-10T13:00:00Z,EPWA,ok,2026-07-10,17.0,-1.8,2026-07-10T13:02:52.273894+00:00,C,cooling
