ceiling_change_1h_ft,ceiling_ft_agl,changed_since_last,city,cloud_cover_change_1h_code,cloud_layer_count,current_bracket,current_native,current_temp_c,current_yes_ask,current_yes_indicative,current_yes_quote_delay_min,current_yes_quote_source,current_yes_quote_ts_utc,current_yes_snapshot_book_status,current_yes_snapshot_raw_ask,current_yes_token_id,d1_bracket,d1_no_ask,d1_no_indicative,d1_no_quote_delay_min,d1_no_quote_source,d1_no_quote_ts_utc,d1_no_snapshot_book_status,d1_no_snapshot_raw_ask,d1_no_token_id,decision_hour_local_at_detect,decision_snapshot_ts_utc,decline_gate,decline_native,detected_after_report_sec,dewpoint_c,estimated_cadence_min,forecast_max_native,forecast_peak_delta_hours_local,freezing_precip_observed,in_research_window,live_observation_source,local_detect_ts_utc,lowest_cloud_base_ft_agl,mapping_rule,mature_high_gate,metar_wind_dir_deg,metar_wind_speed_kt,minutes_since_running_max_at_detect,path_not_warming_gate,payload_hash,physical_confirmation_base,physical_confirmation_strong_partial,physical_support_count_partial,physical_support_reasons_partial,prebase_without_forecast_clock,precip_intensity_code,precip_observed,precip_state,present_weather_codes,producer,raw_metar,raw_payload_hash,record_count,registry_class,relative_humidity_pct,report_kind,running_max_c,running_native,settlement_source,settlement_source_class,sky_code_now,sky_cover_code,snapshot_path,source,source_age_sec,source_detect_ts_utc,source_fetch_end_utc,source_fetch_latency_sec,source_fetch_start_utc,source_file_ts_utc,source_lane,source_report_ts_utc,station,status,target_date,temp_c,temp_trend_1h_f,thunderstorm_observed,ts_utc,unit,warming_state,wind_dir_deg,wind_speed_change_1h_kt,wind_speed_kt
,,True,Karachi,,,34,33.0,33.0,,0.984,,missing_within_30m,,orderbook_budget_exhausted,,5893269688005735521986773596742937912011049838070424927246909747439390245447,35+,,0.9865,,missing_within_30m,,orderbook_budget_exhausted,,98665470119180256393953856096930652892981771716642120626711201613905526778233,14.581666666666667,2026-07-11T09:44:37Z,True,1.0,294.173,,30.0,34.0,0.73,,True,aviationweather_metar,2026-07-11T09:34:54.172621+00:00,,whole-degree WU station max,True,,,94.90287701666666,True,ad7b3eecdd921898,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,,,none_observed,,weather_data_feed_service.source_events,METAR OPKC 110930Z 24023KT 5000 HZ SCT020 BKN030 33/23 Q0999 TEMPO 24023G33KT,7baa22b74f516691,30,same_station_source_profile,55.805678441189116,METAR,34.0,34.0,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_1744.json,aviationweather_metar,294.173,2026-07-11T09:34:54.172621Z,2026-07-11T09:34:54.172621+00:00,0.919,2026-07-11T09:34:53.253987+00:00,,routine_metar_only,2026-07-11T09:30:00Z,OPKC,ok,2026-07-11,33.0,0.0,,2026-07-11T09:34:54.172621+00:00,C,flat,,,
,,True,Jeddah,,,36,35.0,35.0,,0.78,,missing_within_30m,,orderbook_budget_exhausted,,22946745013880995445907732701901150735185281685373963744947344291501088150265,37,,0.85,,missing_within_30m,,orderbook_budget_exhausted,,32441621562429037304907786988712036537385666016447674461151691986347595117073,13.120000000000001,2026-07-11T10:16:45Z,True,1.0,432.1,,60.0,37.9,0.27,,True,aviationweather_metar,2026-07-11T10:07:12.100095+00:00,,whole-degree WU station max,True,,,127.20166825,True,dff81ee9c99fc828,True,False,1,['onshore_marine_cooling'],True,,,none_observed,,weather_data_feed_service.source_events,METAR OEJN 111000Z 30017KT CAVOK 35/20 Q1005 NOSIG,b88866ee749b32d6,14,same_station_source_profile,41.53826131238334,METAR,36.0,36.0,WU market rules station matches configured station,default_wu_station_by_rules,,0,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_1816.json,aviationweather_metar,432.1,2026-07-11T10:07:12.100095Z,2026-07-11T10:07:12.100095+00:00,0.911,2026-07-11T10:07:11.189351+00:00,,routine_metar_only,2026-07-11T10:00:00Z,OEJN,ok,2026-07-11,35.0,0.0,,2026-07-11T10:07:12.100095+00:00,C,flat,,,
,,True,Lucknow,,,34,33.0,33.0,,0.9645,,missing_within_30m,,orderbook_budget_exhausted,,78255958709721559762577743281684828514097652687036108426206638229895592900089,35,,0.9645,,missing_within_30m,,orderbook_budget_exhausted,,66981563549867598664044795694220134556544080280095205194258535649457422061665,15.620555555555557,2026-07-11T10:16:45Z,True,1.0,434.343,,30.0,34.4,1.77,,True,aviationweather_metar,2026-07-11T10:07:14.342684+00:00,,whole-degree WU station max,True,,,67.23904473333333,True,c3077f9f71dfc4fc,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,,,none_observed,,weather_data_feed_service.source_events,METAR VILK 111000Z 25012KT 5000 HZ SCT020 FEW030CB BKN100 33/27 Q0996 NOSIG,56c2f238e7f2fb99,32,same_station_source_profile,70.83672096419856,METAR,34.0,34.0,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_1816.json,aviationweather_metar,434.343,2026-07-11T10:07:14.342684Z,2026-07-11T10:07:14.342684+00:00,1.324,2026-07-11T10:07:13.018896+00:00,,routine_metar_only,2026-07-11T10:00:00Z,VILK,ok,2026-07-11,33.0,-1.8,,2026-07-11T10:07:14.342684+00:00,C,cooling,,,
,,True,TelAviv,,,32,31.0,31.0,,0.993,,missing_within_30m,,orderbook_budget_exhausted,,58599324001861745116365234750314517092871135501635197580980329424264573216326,33,,0.993,,missing_within_30m,,orderbook_budget_exhausted,,92666523740252923011138801028379475464228045908793271601060449904117753956331,15.366111111111111,2026-07-11T12:24:28Z,True,1.0,118.881,,,31.8,1.4,,True,synopticdata_timeseries,2026-07-11T12:21:58.880538+00:00,,whole precision from non-WU source,True,,,61.9813423,True,89667edcc66f7389,True,False,1,['onshore_marine_cooling'],True,,,none_observed,,weather_data_feed_service.source_events,LLBG 111220Z 32011KT CAVOK 31/19 Q1011 NOSIG,43c6099a76a0fe3f,1,research_source_profile,48.87889229893937,METAR,32.0,32.0,https://www.weather.gov/wrh/timeseries?site=LLBG,non_wu_source_by_rules,,0,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_2024.json,noaa_tgftp_station_txt,118.881,2026-07-11T12:21:58.880538Z,2026-07-11T12:21:58.880538+00:00,0.979,2026-07-11T12:21:57.901077+00:00,2026-07-11T12:20:00+00:00,routine_metar_only,2026-07-11T12:20:00Z,LLBG,ok,2026-07-11,31.0,-1.8,,2026-07-11T12:21:58.880538+00:00,C,cooling,,,
,,True,BuenosAires,,,12,11.0,11.0,0.759,0.51,0.7833333333333333,orderbook_archive_first_after_signal,2026-07-11T17:15:47Z,ok,0.759,79828298954612333730843764079622431898480904722717219887526898282384845183629,13,0.85,0.84,0.8,orderbook_archive_first_after_signal,2026-07-11T17:15:48Z,ok,0.85,74928986334297647984581616588054746634906131849444916591574342704829062783058,14.092777777777778,2026-07-11T17:15:00Z,True,1.0,334.588,,30.0,12.7,0.25,,True,aviationweather_metar,2026-07-11T17:05:34.588382+00:00,,whole-degree WU station max,True,,,65.57647303333333,True,8206ce1b2b4fec6b,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,,,none_observed,,weather_data_feed_service.source_events,METAR SAEZ 111700Z 23008KT 9999 OVC008 11/09 Q1017 NOSIG,dd40b55d7ebff83d,26,same_station_source_profile,87.47625235168276,METAR,12.0,12.0,WU market rules station matches configured station,default_wu_station_by_rules,,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0115.json,aviationweather_metar,334.588,2026-07-11T17:05:34.588382Z,2026-07-11T17:05:34.588382+00:00,1.012,2026-07-11T17:05:33.576572+00:00,,metar_speci_capable,2026-07-11T17:00:00Z,SAEZ,ok,2026-07-11,11.0,-1.8,,2026-07-11T17:05:34.588382+00:00,C,cooling,,,
,,True,PanamaCity,,,32,30.0,30.0,,0.95,,missing_within_30m,,orderbook_budget_exhausted,,30251194547071001088871339032682320945092839529117494053740699979770367447065,33,,0.957,,missing_within_30m,,orderbook_budget_exhausted,,25232280814192502143056781741350263405048825552681836881096960034593196569235,14.039444444444444,2026-07-11T19:09:06Z,True,2.0,142.586,,60.0,31.1,3.15,,True,aviationweather_metar,2026-07-11T19:02:22.586113+00:00,,whole-degree official station max,True,,,62.376435216666664,True,da89074f9a589e2e,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,,,rain_or_drizzle,,weather_data_feed_service.source_events,METAR MPMG 111900Z 33010KT 300V010 8000 VCSH SCT015CB BKN080 30/25 Q1009 TEMPO 6000 SHRA,634a9763383f4c47,14,official_station_diff_aligned,74.62820502423824,METAR,32.0,32.0,WU official station from market rules,official_station_diff_confirmed,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0309.json,aviationweather_metar,142.586,2026-07-11T19:02:22.586113Z,2026-07-11T19:02:22.586113+00:00,1.327,2026-07-11T19:02:21.258878+00:00,,routine_metar_only,2026-07-11T19:00:00Z,MPMG,ok,2026-07-11,30.0,-3.6,,2026-07-11T19:02:22.586113+00:00,C,cooling,,,
,,True,SaoPaulo,,,28,27.0,27.0,,0.995,,missing_within_30m,,orderbook_budget_exhausted,,105005132005076129642214567445236723744827751201531845312454485467033559926780,29,,0.9945,,missing_within_30m,,orderbook_budget_exhausted,,77993340643641090428575973220308001426694883542773166295987805114946778735909,16.040000000000003,2026-07-11T19:09:06Z,True,1.0,144.728,,60.0,27.6,2.15,,True,aviationweather_metar,2026-07-11T19:02:24.727941+00:00,,whole-degree WU station max,True,,,62.41213235,True,3e9c47c6f12612cb,True,False,0,[],True,,,none_observed,,weather_data_feed_service.source_events,METAR SBGR 111900Z 30008KT CAVOK 27/09 Q1014,251a8e9d4b93e826,17,same_station_source_profile,32.21060174266234,METAR,28.0,28.0,WU market rules station matches configured station,default_wu_station_by_rules,,0,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0309.json,aviationweather_metar,144.728,2026-07-11T19:02:24.727941Z,2026-07-11T19:02:24.727941+00:00,2.139,2026-07-11T19:02:22.589403+00:00,,routine_metar_only,2026-07-11T19:00:00Z,SBGR,ok,2026-07-11,27.0,-1.8,,2026-07-11T19:02:24.727941+00:00,C,cooling,,,
,,True,Miami,,,90-91,89.06,31.7,,0.9625,,missing_within_30m,,orderbook_budget_exhausted,,7843100796369854191866542360486417049531678447960692029264289038064009329654,92-93,,0.9615,,missing_within_30m,,orderbook_budget_exhausted,,35682185625657742992322951540808790144526555598703761506317851691634780643136,16.06361111111111,2026-07-11T20:13:08Z,True,0.9000000000000057,649.425,,60.0,88.2,1.22,,True,aviationweather_metar,2026-07-11T20:03:49.424936+00:00,,whole-degree WU station max,True,,,70.82374893333333,True,6729fbb502e77679,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,,,none_observed,,weather_data_feed_service.source_events,METAR KMIA 111953Z VRB06KT 10SM FEW035 SCT200 OVC250 32/24 A3014 RMK AO2 SLP207 T03170239 $,eff67973acff60dd,22,same_station_source_profile,63.7901022961997,METAR,32.2,89.96000000000001,WU market rules station matches configured station,default_wu_station_by_rules,,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0413.json,aviationweather_metar,649.425,2026-07-11T20:03:49.424936Z,2026-07-11T20:03:49.424936+00:00,1.09,2026-07-11T20:03:48.334464+00:00,,metar_speci_capable,2026-07-11T19:53:00Z,KMIA,ok,2026-07-11,31.7,-0.9000000000000064,,2026-07-11T20:03:49.424936+00:00,F,flat,,,
,,True,Chicago,,,80-81,80.06,26.7,,0.8215,,missing_within_30m,,orderbook_budget_exhausted,,65274188591462831745090947483833672569855327510359716488931566260992022966012,82-83,,0.7050000000000001,,missing_within_30m,,orderbook_budget_exhausted,,63299180995913754853194814540487977520131445735521075467756584431835660620317,15.968055555555555,2026-07-11T21:00:21Z,True,0.8999999999999915,425.384,,60.0,82.0,4.0,,True,aviationweather_metar,2026-07-11T20:58:05.383602+00:00,,whole-degree official station max,True,,,67.0897267,True,25f37d01569fce45,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,,,none_observed,,weather_data_feed_service.source_events,METAR KORD 112051Z 05011KT 10SM FEW050 BKN250 27/18 A3007 RMK AO2 SLP178 T02670178 51001 $,3e4b5fb23745f8b7,16,official_station_diff_aligned,58.90373617277645,METAR,27.2,80.96,WU official station from market rules,official_station_diff_confirmed,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0500.json,aviationweather_metar,425.384,2026-07-11T20:58:05.383602Z,2026-07-11T20:58:05.383602+00:00,1.105,2026-07-11T20:58:04.278235+00:00,,routine_metar_only,2026-07-11T20:51:00Z,KORD,ok,2026-07-11,26.7,-0.9,,2026-07-11T20:58:05.383602+00:00,F,flat,,,
,,True,LA,,,74-75,73.04,22.8,,0.994,,missing_within_30m,,orderbook_budget_exhausted,,1209559078871214651216513231032516627279798872130544360613284214109414583848,76-77,,0.9075,,missing_within_30m,,orderbook_budget_exhausted,,40455994058526642845593380759097563325991835649249466686339335727019757958429,14.959722222222222,2026-07-11T22:04:43Z,True,1.9799999999999898,275.889,,60.0,75.1,4.07,,True,aviationweather_metar,2026-07-11T21:57:35.889300+00:00,,whole-degree WU station max,True,,,64.59815499999999,True,e5f647acc18cbf65,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,,,none_observed,,weather_data_feed_service.source_events,METAR KLAX 112153Z 26008KT 10SM FEW011 FEW220 BKN280 23/16 A2992 RMK AO2 SLP129 T02280156 $,f0804c26e8a6a05e,19,same_station_source_profile,65.50861186723508,METAR,23.9,75.02,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0604.json,aviationweather_metar,275.889,2026-07-11T21:57:35.889300Z,2026-07-11T21:57:35.889300+00:00,1.574,2026-07-11T21:57:34.315430+00:00,,metar_speci_capable,2026-07-11T21:53:00Z,KLAX,ok,2026-07-11,22.8,-1.9799999999999962,,2026-07-11T21:57:35.889300+00:00,F,cooling,,,
,,True,SanFrancisco,,,66-67,64.94,18.3,,0.9855,,missing_within_30m,,orderbook_budget_exhausted,,2084386505658106042053022569246695523873845467816152501951941224067770870402,68-69,,0.9945,,missing_within_30m,,orderbook_budget_exhausted,,19361602723373273333246133862942062089273271178690166806893060671551927880137,15.993055555555555,2026-07-11T23:09:08Z,True,1.980000000000004,215.286,,60.0,64.1,2.15,,True,aviationweather_metar,2026-07-11T22:59:35.285851+00:00,,whole-degree WU station max,True,,,63.58809751666667,True,351d2e9587f83e5b,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,,,none_observed,,weather_data_feed_service.source_events,METAR KSFO 112256Z 32016KT 10SM FEW009 SCT180 BKN200 18/11 A2991 RMK AO2 PK WND 31026/2241 SLP130 T01830111 $,2c0820515c67d0b2,17,same_station_source_profile,62.437700666600215,METAR,19.4,66.92,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0709.json,aviationweather_metar,215.286,2026-07-11T22:59:35.285851Z,2026-07-11T22:59:35.285851+00:00,0.933,2026-07-11T22:59:34.352456+00:00,,metar_speci_capable,2026-07-11T22:56:00Z,KSFO,ok,2026-07-11,18.3,-1.9799999999999962,,2026-07-11T22:59:35.285851+00:00,F,cooling,,,
,,True,Tokyo,,,29,28.0,28.0,,0.9585,,missing_within_30m,,orderbook_budget_exhausted,,111164829863177272372219333728959438327929468925280746554446335664112560825443,30,,0.9615,,missing_within_30m,,orderbook_budget_exhausted,,99082597555713102212468768479939425843057341790349663001861285407686002344393,13.670277777777777,2026-07-12T04:42:38Z,True,1.0,613.582,,30.0,28.6,3.7,,True,aviationweather_metar,2026-07-12T04:40:13.582031+00:00,,whole-degree WU station max,True,,,70.22636718333334,True,bdf1866c6d238a9c,True,False,1,['cloud_limited_flat_or_cooling'],True,,,none_observed,,weather_data_feed_service.source_events,METAR RJTT 120430Z 18009KT 9999 FEW020 BKN130 BKN/// 28/24 Q1011 NOSIG,609572861e591ae2,28,same_station_source_profile,78.9202680701639,METAR,29.0,29.0,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1242.json,aviationweather_metar,613.582,2026-07-12T04:40:13.582031Z,2026-07-12T04:40:13.582031+00:00,1.256,2026-07-12T04:40:12.326097+00:00,,routine_metar_only,2026-07-12T04:30:00Z,RJTT,ok,2026-07-12,28.0,-1.8,,2026-07-12T04:40:13.582031+00:00,C,cooling,,,
,,True,Busan,,,33,32.0,32.0,0.96,0.955,0.95,orderbook_archive_first_after_signal,2026-07-12T05:14:41Z,ok,0.96,101880132208202769473867903598233597424633015698076621157259824459346161782641,34,0.965,0.955,0.9666666666666667,orderbook_archive_first_after_signal,2026-07-12T05:14:42Z,ok,0.965,54805818657005473267162184419050202414340171931101091004932979878331037492968,14.108055555555556,2026-07-12T05:13:44Z,True,1.0,389.44,,60.0,31.9,2.22,,True,aviationweather_metar,2026-07-12T05:06:29.440369+00:00,,whole-degree WU station max,True,,,66.49067281666666,True,71807494829bc535,True,False,1,['onshore_marine_cooling'],True,,,none_observed,,weather_data_feed_service.source_events,METAR RKPK 120500Z 21011KT 9999 SCT030 SCT250 32/26 Q1012,d507ddb197324dc0,16,same_station_source_profile,70.6570356447408,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,,2,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1313.json,aviationweather_metar,389.44,2026-07-12T05:06:29.440369Z,2026-07-12T05:06:29.440369+00:00,0.962,2026-07-12T05:06:28.478810+00:00,,metar_speci_capable,2026-07-12T05:00:00Z,RKPK,ok,2026-07-12,32.0,-1.8,,2026-07-12T05:06:29.440369+00:00,C,cooling,,,
,,True,Shanghai,,,31,30.0,30.0,,0.989,,missing_within_30m,,orderbook_budget_exhausted,,69950280321191602935807045736478124083253746593548328101698404590909626051868,32,,0.9895,,missing_within_30m,,orderbook_budget_exhausted,,50036088878851426691915257364182590440812157984090711938729010475875575524976,15.146388888888888,2026-07-12T07:18:37Z,True,1.0,527.243,,30.0,29.4,1.3,,True,aviationweather_metar,2026-07-12T07:08:47.243072+00:00,,whole-degree WU station max,True,,,68.78738453333334,True,6b1fbe8b651378f1,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,,,none_observed,,weather_data_feed_service.source_events,METAR ZSPD 120700Z 15014MPS 9999 BKN023 30/25 Q0994 NOSIG,f46f34f8b69f00ac,32,same_station_source_profile,74.62820502423824,METAR,31.0,31.0,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1518.json,aviationweather_metar,527.243,2026-07-12T07:08:47.243072Z,2026-07-12T07:08:47.243072+00:00,0.919,2026-07-12T07:08:46.324335+00:00,,metar_speci_capable,2026-07-12T07:00:00Z,ZSPD,ok,2026-07-12,30.0,-1.8,,2026-07-12T07:08:47.243072+00:00,C,cooling,,,
,,True,Singapore,,,30,29.0,29.0,,0.935,,missing_within_30m,,orderbook_budget_exhausted,,109289895220170237089712415658851343684437153313570220580592209991257532752876,31,,0.935,,missing_within_30m,,orderbook_budget_exhausted,,33964848249996500203268876482594676855405138622128343452353017250089966915780,15.146666666666667,2026-07-12T07:18:37Z,True,1.0,528.213,,30.0,29.4,3.3,,True,aviationweather_metar,2026-07-12T07:08:48.212876+00:00,,whole-degree WU station max,True,,,68.80354793333332,True,ab1af8829992992b,True,True,2,"['observed_precipitation', 'onshore_marine_cooling']",True,,,rain_or_drizzle,,weather_data_feed_service.source_events,METAR WSSS 120700Z 17011KT 8000 -SHRA FEW014 SCT016TCU FEW017CB 29/24 Q1009 NOSIG,0cc59aea66adc967,32,same_station_source_profile,74.46601257025355,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,,1,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1518.json,aviationweather_metar,528.213,2026-07-12T07:08:48.212876Z,2026-07-12T07:08:48.212876+00:00,0.966,2026-07-12T07:08:47.246718+00:00,,metar_speci_capable,2026-07-12T07:00:00Z,WSSS,ok,2026-07-12,29.0,-1.8,,2026-07-12T07:08:48.212876+00:00,C,cooling,,,
,,True,HongKong,,,35,34.0,34.0,,0.019,,missing_within_30m,,orderbook_budget_exhausted,,112211810584311867494228642975181145824806865171400603388203020326321320729907,36,,0.999,,missing_within_30m,,orderbook_budget_exhausted,,45863430318498481691608056088406588890184770187657615237506926999590515757680,15.566944444444443,2026-07-12T07:34:17Z,True,1.0,241.53,,30.0,32.3,2.57,,True,aviationweather_metar,2026-07-12T07:34:01.529577+00:00,,floor decimal daily max to integer bracket,True,,,64.02549295,True,1becee47a062cf2f,True,False,0,[],True,,,none_observed,,weather_data_feed_service.source_events,METAR VHHH 120730Z 23013KT 9999 FEW015 34/26 Q0998 WS R25R NOSIG,f1a4ab72f5d72551,32,research_source_profile,63.14309255534474,METAR,35.0,35.0,HKO Daily Extract Absolute Daily Max,special_source_confirmed,,1,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1534.json,aviationweather_metar,241.53,2026-07-12T07:34:01.529577Z,2026-07-12T07:34:01.529577+00:00,1.311,2026-07-12T07:34:00.218923+00:00,,routine_metar_only,2026-07-12T07:30:00Z,VHHH,ok,2026-07-12,34.0,-1.8,,2026-07-12T07:34:01.529577+00:00,C,cooling,,,
,,True,Chengdu,,,33,32.0,32.0,,0.924,,missing_within_30m,,orderbook_budget_exhausted,,76856087686758103052029696763432059386421936016680284321161753516273296076947,34,,0.91,,missing_within_30m,,orderbook_budget_exhausted,,10869035280544312670932897166870009512004127503258926218247040763325161971565,16.19361111111111,2026-07-12T08:21:28Z,True,1.0,697.478,,60.0,33.7,0.35,,True,aviationweather_metar,2026-07-12T08:11:37.478309+00:00,,whole-degree WU station max,True,,,71.62463848333333,True,87dae5d989329fc5,True,False,0,[],True,,,none_observed,,weather_data_feed_service.source_events,METAR ZUUU 120800Z 24005MPS 210V290 9999 FEW030 32/23 Q1002 NOSIG,d43b56c7b2323454,17,same_station_source_profile,59.04479527455803,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,,1,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1621.json,aviationweather_metar,697.478,2026-07-12T08:11:37.478309Z,2026-07-12T08:11:37.478309+00:00,2.168,2026-07-12T08:11:35.310588+00:00,,routine_metar_only,2026-07-12T08:00:00Z,ZUUU,ok,2026-07-12,32.0,-1.8,,2026-07-12T08:11:37.478309+00:00,C,cooling,,,
,,True,Wuhan,,,34,33.0,33.0,,0.8755,,missing_within_30m,,orderbook_budget_exhausted,,30920386603070616706011799171240509559921792889939719990083064848691618454889,35,,0.8785000000000001,,missing_within_30m,,orderbook_budget_exhausted,,99981030199846575035053325375418233402671349464291995228796173015460964642074,16.23888888888889,2026-07-12T08:21:28Z,True,1.0,860.861,,60.0,33.4,0.35,,True,aviationweather_metar,2026-07-12T08:14:20.861294+00:00,,whole-degree WU station max,True,,,134.34768823333334,True,1311f318f084738a,True,False,0,[],True,,,none_observed,,weather_data_feed_service.source_events,METAR ZHHH 120800Z 34002MPS 290V020 CAVOK 33/28 Q0995 NOSIG,fd3c109a10d33f23,17,same_station_source_profile,75.1061960358666,METAR,34.0,34.0,WU market rules station matches configured station,default_wu_station_by_rules,,0,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1621.json,aviationweather_metar,860.861,2026-07-12T08:14:20.861294Z,2026-07-12T08:14:20.861294+00:00,1.251,2026-07-12T08:14:19.610079+00:00,,routine_metar_only,2026-07-12T08:00:00Z,ZHHH,ok,2026-07-12,33.0,0.0,,2026-07-12T08:14:20.861294+00:00,C,flat,,,
,,True,Guangzhou,,,39,38.0,38.0,,0.9935,,missing_within_30m,,orderbook_budget_exhausted,,106499421306943366723768311547606686825712771951931087497314965609159352211841,40,,0.993,,missing_within_30m,,orderbook_budget_exhausted,,81859381416001906922711858221133060360305863249721960470964652883717960671632,16.6125,2026-07-12T08:37:00Z,True,1.0,405.397,,30.0,38.4,0.62,,True,aviationweather_metar,2026-07-12T08:36:45.397373+00:00,,whole-degree WU station max,True,,,66.75662288333334,True,74b589d96db7ef09,True,False,0,[],True,,,none_observed,,weather_data_feed_service.source_events,METAR ZGGG 120830Z 22002MPS 150V310 9999 SCT060 38/26 Q0996 NOSIG,2720faee68d651a0,34,same_station_source_profile,50.670089445745056,METAR,39.0,39.0,WU market rules station matches configured station,default_wu_station_by_rules,,2,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1637.json,aviationweather_metar,405.397,2026-07-12T08:36:45.397373Z,2026-07-12T08:36:45.397373+00:00,1.28,2026-07-12T08:36:44.117529+00:00,,metar_speci_capable,2026-07-12T08:30:00Z,ZGGG,ok,2026-07-12,38.0,-1.8,,2026-07-12T08:36:45.397373+00:00,C,cooling,,,
,,True,Taipei,,,37,35.0,35.0,,0.9965,,missing_within_30m,,orderbook_budget_exhausted,,93455800335142517255839981017532857093312676310260533684814709314763361094290,38+,,0.9945,,missing_within_30m,,orderbook_budget_exhausted,,71889843896904355694031846871435385667453016419925626817474828436237203691388,16.615555555555556,2026-07-12T08:37:00Z,True,2.0,416.692,,30.0,34.6,2.62,,True,aviationweather_metar,2026-07-12T08:36:56.691847+00:00,,whole-degree WU station max,True,,,66.94486411666666,True,c757e5862bf0012f,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,,,none_observed,,weather_data_feed_service.source_events,METAR RCSS 120830Z 12008KT 9999 FEW020 BKN070 BKN150 35/28 Q1000 NOSIG RMK A2954,1d09cc30e402a38e,30,same_station_source_profile,67.17351579636517,METAR,37.0,37.0,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1637.json,aviationweather_metar,416.692,2026-07-12T08:36:56.691847Z,2026-07-12T08:36:56.691847+00:00,1.424,2026-07-12T08:36:55.267614+00:00,,metar_speci_capable,2026-07-12T08:30:00Z,RCSS,ok,2026-07-12,35.0,-3.6,,2026-07-12T08:36:56.691847+00:00,C,cooling,,,
