changed_since_last,city,current_bracket,current_native,current_temp_c,current_yes_ask,current_yes_indicative,current_yes_quote_delay_min,current_yes_quote_source,current_yes_quote_ts_utc,current_yes_snapshot_book_status,current_yes_snapshot_raw_ask,current_yes_token_id,d1_bracket,d1_no_ask,d1_no_indicative,d1_no_quote_delay_min,d1_no_quote_source,d1_no_quote_ts_utc,d1_no_snapshot_book_status,d1_no_snapshot_raw_ask,d1_no_token_id,decision_hour_local_at_detect,decision_snapshot_ts_utc,decline_gate,decline_native,detected_after_report_sec,estimated_cadence_min,forecast_max_native,forecast_peak_delta_hours_local,in_research_window,live_observation_source,local_detect_ts_utc,mapping_rule,mature_high_gate,minutes_since_running_max_at_detect,path_not_warming_gate,payload_hash,physical_confirmation_base,physical_confirmation_strong_partial,physical_support_count_partial,physical_support_reasons_partial,prebase_without_forecast_clock,precip_state,producer,raw_metar,raw_payload_hash,record_count,registry_class,relative_humidity_pct,report_kind,running_max_c,running_native,settlement_source,settlement_source_class,sky_cover_code,snapshot_path,source,source_age_sec,source_detect_ts_utc,source_fetch_end_utc,source_fetch_latency_sec,source_fetch_start_utc,source_lane,source_report_ts_utc,station,status,target_date,temp_c,temp_trend_1h_f,ts_utc,unit,warming_state
True,Shanghai,31,30.0,30.0,,0.989,,missing_within_30m,,orderbook_budget_exhausted,,69950280321191602935807045736478124083253746593548328101698404590909626051868,32,,0.9895,,missing_within_30m,,orderbook_budget_exhausted,,50036088878851426691915257364182590440812157984090711938729010475875575524976,15.146388888888888,2026-07-12T07:18:37Z,True,1.0,527.243,30.0,29.4,1.3,True,aviationweather_metar,2026-07-12T07:08:47.243072+00:00,whole-degree WU station max,True,68.78738453333334,True,6b1fbe8b651378f1,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR ZSPD 120700Z 15014MPS 9999 BKN023 30/25 Q0994 NOSIG,f46f34f8b69f00ac,32,same_station_source_profile,74.62820502423824,METAR,31.0,31.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1518.json,aviationweather_metar,527.243,2026-07-12T07:08:47.243072Z,2026-07-12T07:08:47.243072+00:00,0.919,2026-07-12T07:08:46.324335+00:00,metar_speci_capable,2026-07-12T07:00:00Z,ZSPD,ok,2026-07-12,30.0,-1.8,2026-07-12T07:08:47.243072+00:00,C,cooling
True,Singapore,30,29.0,29.0,,0.935,,missing_within_30m,,orderbook_budget_exhausted,,109289895220170237089712415658851343684437153313570220580592209991257532752876,31,,0.935,,missing_within_30m,,orderbook_budget_exhausted,,33964848249996500203268876482594676855405138622128343452353017250089966915780,15.146666666666667,2026-07-12T07:18:37Z,True,1.0,528.213,30.0,29.4,3.3,True,aviationweather_metar,2026-07-12T07:08:48.212876+00:00,whole-degree WU station max,True,68.80354793333332,True,ab1af8829992992b,True,True,2,"['observed_precipitation', 'onshore_marine_cooling']",True,rain_or_drizzle,weather_data_feed_service.source_events,METAR WSSS 120700Z 17011KT 8000 -SHRA FEW014 SCT016TCU FEW017CB 29/24 Q1009 NOSIG,0cc59aea66adc967,32,same_station_source_profile,74.46601257025355,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,1,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1518.json,aviationweather_metar,528.213,2026-07-12T07:08:48.212876Z,2026-07-12T07:08:48.212876+00:00,0.966,2026-07-12T07:08:47.246718+00:00,metar_speci_capable,2026-07-12T07:00:00Z,WSSS,ok,2026-07-12,29.0,-1.8,2026-07-12T07:08:48.212876+00:00,C,cooling
True,Taipei,37,35.0,35.0,,0.9965,,missing_within_30m,,orderbook_budget_exhausted,,93455800335142517255839981017532857093312676310260533684814709314763361094290,38+,,0.9945,,missing_within_30m,,orderbook_budget_exhausted,,71889843896904355694031846871435385667453016419925626817474828436237203691388,16.615555555555556,2026-07-12T08:37:00Z,True,2.0,416.692,30.0,34.6,2.62,True,aviationweather_metar,2026-07-12T08:36:56.691847+00:00,whole-degree WU station max,True,66.94486411666666,True,c757e5862bf0012f,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR RCSS 120830Z 12008KT 9999 FEW020 BKN070 BKN150 35/28 Q1000 NOSIG RMK A2954,1d09cc30e402a38e,30,same_station_source_profile,67.17351579636517,METAR,37.0,37.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1637.json,aviationweather_metar,416.692,2026-07-12T08:36:56.691847Z,2026-07-12T08:36:56.691847+00:00,1.424,2026-07-12T08:36:55.267614+00:00,metar_speci_capable,2026-07-12T08:30:00Z,RCSS,ok,2026-07-12,35.0,-3.6,2026-07-12T08:36:56.691847+00:00,C,cooling
True,Atlanta,92-93,87.98,31.1,0.995,0.9865,0.3333333333333333,orderbook_archive_first_after_signal,2026-07-12T19:08:18Z,ok,0.995,50460971033430595741467219605545971372411146494952285482765974772889793015886,94-95,0.993,0.9905,0.3333333333333333,orderbook_archive_first_after_signal,2026-07-12T19:08:18Z,ok,0.993,52540183819406377862095369164332571667584579847605722744665351149861067929773,14.971944444444444,2026-07-12T19:07:58Z,True,3.9599999999999937,379.887,60.0,86.7,3.12,True,aviationweather_metar,2026-07-12T18:58:19.887335+00:00,whole-degree WU station max,True,66.33145558333334,True,27230eaff687539f,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,thunderstorm,weather_data_feed_service.source_events,METAR KATL 121852Z 27018G24KT 10SM TS SCT037CB BKN150 OVC200 31/21 A3008 RMK AO2 TSB35 SLP175 OCNL LTGICCG SW DSNT N E TS SW DSNT N E MOV E CB SE MOV E TCU NW-NE-E T03110211 $,a085edd7f52af5ec,16,same_station_source_profile,55.00731846658013,METAR,33.3,91.94,WU market rules station matches configured station,default_wu_station_by_rules,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260713_0307.json,aviationweather_metar,379.887,2026-07-12T18:58:19.887335Z,2026-07-12T18:58:19.887335+00:00,1.423,2026-07-12T18:58:18.464084+00:00,metar_speci_capable,2026-07-12T18:52:00Z,KATL,ok,2026-07-12,31.1,-3.9599999999999924,2026-07-12T18:58:19.887335+00:00,F,cooling
True,LA,74-75,69.98,21.1,,0.9935,,missing_within_30m,,orderbook_budget_exhausted,,72232863683674188222400928365099280004077518066070846638990692430678406445647,76-77,,0.9975,,missing_within_30m,,orderbook_budget_exhausted,,91038778442158506571988477068830912835870843194766217035137121734751650748839,13.937777777777779,2026-07-12T21:00:59Z,True,3.9599999999999937,196.324,60.0,75.9,4.0,True,aviationweather_metar,2026-07-12T20:56:16.324199+00:00,whole-degree WU station max,True,183.27206998333335,True,bf9077a8d8d238ec,True,True,2,"['cloud_limited_flat_or_cooling', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR KLAX 122053Z 25010KT 10SM FEW025 SCT120 BKN180 OVC250 21/17 A2995 RMK AO2 SLP140 T02110172 55007 $,71e49051dfc21f72,14,same_station_source_profile,77.43807750459209,METAR,23.3,73.94,WU market rules station matches configured station,default_wu_station_by_rules,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260713_0500.json,aviationweather_metar,196.324,2026-07-12T20:56:16.324199Z,2026-07-12T20:56:16.324199+00:00,1.272,2026-07-12T20:56:15.052268+00:00,metar_speci_capable,2026-07-12T20:53:00Z,KLAX,ok,2026-07-12,21.1,-1.9799999999999962,2026-07-12T20:56:16.324199+00:00,F,cooling
True,Wellington,13,12.0,12.0,,0.9515,,missing_within_30m,,orderbook_budget_exhausted,,37449786042059652558909607231371341458871682536867575524500074467945881515665,14,,0.9635,,missing_within_30m,,orderbook_budget_exhausted,,83733921698064447019513589388167783065982655086034032342815540796488326622164,14.59888888888889,2026-07-13T02:38:20Z,True,1.0,356.344,30.0,12.8,2.63,True,aviationweather_metar,2026-07-13T02:35:56.344002+00:00,whole-degree WU station max,True,65.9390667,True,4bd7df1728c4298d,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR NZWN 130230Z AUTO 01019KT 9999 BKN021/// BKN028/// 12/09 Q1019,2127c9dc1b233e5b,30,same_station_source_profile,81.87984692510726,METAR,13.0,13.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260713_1038.json,aviationweather_metar,356.344,2026-07-13T02:35:56.344002Z,2026-07-13T02:35:56.344002+00:00,1.15,2026-07-13T02:35:55.193548+00:00,routine_metar_only,2026-07-13T02:30:00Z,NZWN,ok,2026-07-13,12.0,-1.8,2026-07-13T02:35:56.344002+00:00,C,cooling
True,Tokyo,28,27.0,27.0,,0.656,,missing_within_30m,,orderbook_budget_exhausted,,109977333247137302283090006579904349660578500550279135157147012491101829007257,29,,0.7775,,missing_within_30m,,orderbook_budget_exhausted,,112582187417970918963465174231473528899990154230088060761183667925845149529966,13.648333333333333,2026-07-13T04:41:15Z,True,1.0,534.848,30.0,28.9,0.68,True,aviationweather_metar,2026-07-13T04:38:54.847837+00:00,whole-degree WU station max,True,68.91413061666667,True,1ca5df7067baea2c,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,rain_or_drizzle,weather_data_feed_service.source_events,METAR RJTT 130430Z 13003KT 9999 -SHRA FEW030 BKN040 BKN100 27/25 Q1005 NOSIG,6ea8109c5ddc2d43,28,same_station_source_profile,88.83751596451741,METAR,28.0,28.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260713_1241.json,aviationweather_metar,534.848,2026-07-13T04:38:54.847837Z,2026-07-13T04:38:54.847837+00:00,1.148,2026-07-13T04:38:53.700071+00:00,routine_metar_only,2026-07-13T04:30:00Z,RJTT,ok,2026-07-13,27.0,-1.8,2026-07-13T04:38:54.847837+00:00,C,cooling
True,Taipei,34,32.0,32.0,,0.99,,missing_within_30m,,orderbook_budget_exhausted,,80051934484874576663040605673485584489952125785421397361591982380542932777380,35,,0.9905,,missing_within_30m,,orderbook_budget_exhausted,,25532437841011537111447173362362418209271804775353692192965149569480373734275,13.630555555555556,2026-07-13T05:40:18Z,True,2.0,470.598,30.0,32.7,1.67,True,aviationweather_metar,2026-07-13T05:37:50.597625+00:00,whole-degree WU station max,True,86.84329375,True,e3bac9dc61b8a24f,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR RCSS 130530Z VRB03KT 9999 VCSH FEW018 FEW020CB BKN035 BKN050 32/27 Q1005 WS R10 NOSIG RMK CB SW A2969,50da8c9d78e1336b,24,same_station_source_profile,74.94828132337592,METAR,34.0,34.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260713_1340.json,aviationweather_metar,470.598,2026-07-13T05:37:50.597625Z,2026-07-13T05:37:50.597625+00:00,1.2,2026-07-13T05:37:49.398063+00:00,metar_speci_capable,2026-07-13T05:30:00Z,RCSS,ok,2026-07-13,32.0,-1.8,2026-07-13T05:37:50.597625+00:00,C,cooling
True,Guangzhou,37,35.0,35.0,,0.685,,missing_within_30m,,orderbook_budget_exhausted,,17780443154812104753597659924990107571837609363477075944462071285767630175365,38,,0.675,,missing_within_30m,,orderbook_budget_exhausted,,111434877181055091858760894921986736974790258044189723824858995891372865949860,14.612222222222222,2026-07-13T06:39:21Z,True,2.0,404.942,30.0,35.9,0.65,True,aviationweather_metar,2026-07-13T06:36:44.942209+00:00,whole-degree WU station max,True,126.74903681666666,True,03c82baaceea09f6,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR ZGGG 130630Z 08002MPS 020V160 9999 BKN040 35/26 Q1001 NOSIG,579b3e4a5abb1747,30,same_station_source_profile,59.727522035637655,METAR,37.0,37.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260713_1439.json,aviationweather_metar,404.942,2026-07-13T06:36:44.942209Z,2026-07-13T06:36:44.942209+00:00,1.136,2026-07-13T06:36:43.806667+00:00,metar_speci_capable,2026-07-13T06:30:00Z,ZGGG,ok,2026-07-13,35.0,0.0,2026-07-13T06:36:44.942209+00:00,C,flat
True,Manila,31,27.0,27.0,,0.989,,missing_within_30m,,orderbook_budget_exhausted,,61195364441661577451206655794347235358081420099386387485680919940562721985743,32,,0.989,,missing_within_30m,,orderbook_budget_exhausted,,95791574934110228407915966299840734508447622337614284980005458141149317830364,15.064444444444446,2026-07-13T07:08:39Z,True,4.0,232.828,60.0,31.3,2.13,True,aviationweather_metar,2026-07-13T07:03:52.827654+00:00,whole-degree WU station max,True,63.8804609,True,636ed57a21a43fa7,True,True,4,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,rain_or_drizzle,weather_data_feed_service.source_events,METAR RPLL 130700Z 27016KT 9000 -RA FEW023 OVC090 27/26 Q1009 NOSIG RMK A2980,2163800df8a3ff08,17,same_station_source_profile,94.27439081608838,METAR,31.0,31.0,WU market rules station matches configured station,default_wu_station_by_rules,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260713_1508.json,aviationweather_metar,232.828,2026-07-13T07:03:52.827654Z,2026-07-13T07:03:52.827654+00:00,3.34,2026-07-13T07:03:49.487604+00:00,metar_speci_capable,2026-07-13T07:00:00Z,RPLL,ok,2026-07-13,27.0,-7.2,2026-07-13T07:03:52.827654+00:00,C,cooling
True,Singapore,32,30.0,30.0,,0.997,,missing_within_30m,,orderbook_budget_exhausted,,40723077833686630329721359957877675004009201116396166398747344427217022172963,33,,0.998,,missing_within_30m,,orderbook_budget_exhausted,,18489861934410187308073290655830687849721662823886176159957211427192420056421,15.520555555555557,2026-07-13T07:38:24Z,True,2.0,74.372,30.0,30.6,0.63,True,aviationweather_metar,2026-07-13T07:31:14.372279+00:00,whole-degree WU station max,True,181.23953798333332,True,65daea51d0b737bc,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR WSSS 130730Z 14012KT 9999 FEW018 SCT030 BKN300 30/24 Q1008 NOSIG,1e151726a175bf3d,34,same_station_source_profile,70.29306142592459,METAR,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260713_1538.json,aviationweather_metar,74.372,2026-07-13T07:31:14.372279Z,2026-07-13T07:31:14.372279+00:00,1.153,2026-07-13T07:31:13.219252+00:00,metar_speci_capable,2026-07-13T07:30:00Z,WSSS,ok,2026-07-13,30.0,0.0,2026-07-13T07:31:14.372279+00:00,C,flat
True,Karachi,33,32.0,32.0,,0.9735,,missing_within_30m,,orderbook_budget_exhausted,,21086378382947230089874415190273019270000627438630135893221325485702371782496,34,,0.9695,,missing_within_30m,,orderbook_budget_exhausted,,3427686249711679162400057992444463751308353232565771493078041441540731995917,14.561666666666667,2026-07-13T09:40:55Z,True,1.0,222.951,30.0,34.3,1.67,True,aviationweather_metar,2026-07-13T09:33:42.950739+00:00,whole-degree WU station max,True,63.71584565,True,bbbc59cce0b85417,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR OPKC 130930Z 24021KT 4000 HZ BKN030 32/24 Q0999 TEMPO 25030KT,94e2b69db2971b89,29,same_station_source_profile,62.71443976755973,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260713_1740.json,aviationweather_metar,222.951,2026-07-13T09:33:42.950739Z,2026-07-13T09:33:42.950739+00:00,1.203,2026-07-13T09:33:41.748112+00:00,routine_metar_only,2026-07-13T09:30:00Z,OPKC,ok,2026-07-13,32.0,-1.8,2026-07-13T09:33:42.950739+00:00,C,cooling
True,Helsinki,20,19.0,19.0,,0.034,,missing_within_30m,,orderbook_budget_exhausted,,81622992405546693587349587878451867377490999632778186075501813796976973708,21,,0.648,,missing_within_30m,,orderbook_budget_exhausted,,48283280453526986435564210314454208680796164456476379672535759508700113253737,13.3925,2026-07-13T10:26:02Z,True,1.0,213.907,30.0,23.6,0.43,True,aviationweather_metar,2026-07-13T10:23:33.907279+00:00,whole-degree WU station max,True,663.5651213166667,True,fa58e1ed027df456,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR EFHK 131020Z 33011KT 9999 BKN020 19/16 Q1018 NOSIG,6e78ece49f537026,27,same_station_source_profile,82.75226606225803,METAR,20.0,20.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260713_1826.json,aviationweather_metar,213.907,2026-07-13T10:23:33.907279Z,2026-07-13T10:23:33.907279+00:00,1.178,2026-07-13T10:23:32.729703+00:00,routine_metar_only,2026-07-13T10:20:00Z,EFHK,ok,2026-07-13,19.0,0.0,2026-07-13T10:23:33.907279+00:00,C,flat
True,SaoPaulo,17,16.0,16.0,,0.992,,missing_within_30m,,orderbook_budget_exhausted,,37522892620772136236525950197077077829734799426467359816861250915121921168533,18,,0.995,,missing_within_30m,,orderbook_budget_exhausted,,32925488496824098286861094013296255823213400476031297905310313680871286216011,15.082222222222223,2026-07-13T18:14:17Z,True,1.0,296.139,60.0,16.6,2.23,True,aviationweather_metar,2026-07-13T18:04:56.139378+00:00,whole-degree WU station max,True,64.93565629999999,True,3c114d46c479dde5,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR SBGR 131800Z 17008KT 9999 BKN040 16/09 Q1020,d218201c7522bdbd,17,same_station_source_profile,63.17442886693302,METAR,17.0,17.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_0214.json,aviationweather_metar,296.139,2026-07-13T18:04:56.139378Z,2026-07-13T18:04:56.139378+00:00,1.355,2026-07-13T18:04:54.784814+00:00,metar_speci_capable,2026-07-13T18:00:00Z,SBGR,ok,2026-07-13,16.0,-1.8,2026-07-13T18:04:56.139378+00:00,C,cooling
True,NYC,84-85,84.02,28.9,,0.94,,missing_within_30m,,orderbook_budget_exhausted,,113349682115461449015428179092051943213473225011548879821862173038042122413961,86-87,,0.95,,missing_within_30m,,orderbook_budget_exhausted,,39709080251980633201888113512137735170030461374886870370480616026023666798440,15.928055555555554,2026-07-13T20:02:29Z,True,0.8999999999999915,281.043,60.0,86.1,2.03,True,aviationweather_metar,2026-07-13T19:55:41.043030+00:00,whole-degree WU station max,True,64.6840505,True,aa9f245befb04463,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR KLGA 131951Z 17013KT 10SM FEW055 SCT080 SCT170 BKN250 29/15 A3013 RMK AO2 SLP204 T02890150 $,3dd09601f03993b2,17,same_station_source_profile,42.80484153650789,METAR,29.4,84.91999999999999,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_0402.json,aviationweather_metar,281.043,2026-07-13T19:55:41.043030Z,2026-07-13T19:55:41.043030+00:00,2.196,2026-07-13T19:55:38.846684+00:00,metar_speci_capable,2026-07-13T19:51:00Z,KLGA,ok,2026-07-13,28.9,-0.9,2026-07-13T19:55:41.043030+00:00,F,flat
True,LA,74-75,73.94,23.3,,0.935,,missing_within_30m,,orderbook_budget_exhausted,,113882933548653828173584982801615005857935644252732669036009855842451202069226,76-77,,0.92,,missing_within_30m,,orderbook_budget_exhausted,,61385536007348582791822887353656802430230116417271252853314249290165101167315,14.965555555555556,2026-07-13T22:02:42Z,True,1.0799999999999983,296.593,60.0,76.0,1.03,True,aviationweather_metar,2026-07-13T21:57:56.593294+00:00,whole-degree WU station max,True,184.94322156666667,True,e241e9f23eff3a37,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR KLAX 132153Z 28011KT 10SM FEW011 FEW016 SCT110 BKN170 BKN250 23/18 A2996 RMK AO2 SLP142 T02330178 $,611f0c460295e816,19,same_station_source_profile,72.14139409279608,METAR,23.9,75.02,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_0602.json,aviationweather_metar,296.593,2026-07-13T21:57:56.593294Z,2026-07-13T21:57:56.593294+00:00,1.744,2026-07-13T21:57:54.848911+00:00,metar_speci_capable,2026-07-13T21:53:00Z,KLAX,ok,2026-07-13,23.3,0.0,2026-07-13T21:57:56.593294+00:00,F,flat
True,SanFrancisco,76-77,75.02,23.9,,0.955,,missing_within_30m,,orderbook_budget_exhausted,,50121194212394061583852249176657866793133829842537868401861706154199077413644,78-79,,0.96,,missing_within_30m,,orderbook_budget_exhausted,,15999779344695347888544714672461549440263287295363442778579997467474220968084,15.010555555555555,2026-07-13T22:02:42Z,True,0.9000000000000057,278.622,60.0,73.8,1.03,True,aviationweather_metar,2026-07-13T22:00:38.622025+00:00,whole-degree WU station max,True,64.64370041666668,True,20c12f5bbbc136d2,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR KSFO 132156Z 29007KT 10SM FEW110 SCT140 BKN180 24/14 A2995 RMK AO2 SLP142 T02390139 $,4639814c472f3a75,15,same_station_source_profile,53.89913098078915,METAR,24.4,75.92,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_0602.json,aviationweather_metar,278.622,2026-07-13T22:00:38.622025Z,2026-07-13T22:00:38.622025+00:00,1.444,2026-07-13T22:00:37.177815+00:00,routine_metar_only,2026-07-13T21:56:00Z,KSFO,ok,2026-07-13,23.9,-0.9,2026-07-13T22:00:38.622025+00:00,F,flat
