snapshot_file,snapshot_ts_utc,ts_beijing,ts_local,local_hour,local_minute,city,city_pool,target_date,unit,bracket,leg,outcome,target_bracket_low_native,target_bracket_high_native,running_value,running_native,latest_native,decline_native,metar_current_max_f,metar_latest_temp_f,metar_latest_ts_utc,metar_obs_count_today,forecast_max_native,forecast_gap_to_running_native,forecast_peak_time_local,forecast_peak_delta_hours_local,forecast_source,entry_price,best_bid,spread,top_size,depth_5c,bid_depth_5c,residual_points,condition_id,market_id,yes_best_ask,yes_best_bid,no_best_ask,no_best_bid,question,heating_done_score_v1,heating_done_bucket_v1,heating_done_reasons_v1,leg_residual_done_score_v1,leg_residual_done_bucket_v1,leg_residual_done_reasons_v1,final_yes,settled,win,fee_per_share,cost_per_share,pnl_per_share,roi,period,price_band,residual_band,peak_delta_bucket,forecast_gap_bucket,path_state,hour,entry_policy
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1839.json,2026-06-30T10:39:09Z,2026-06-30 18:39:09,2026-06-30 12:39:09,18,39,CapeTown,t2_research,2026-06-30,C,16,d2_no,no,16.0,16.0,14,13.88888888888889,13.88888888888889,0.0,57.0,57.0,2026-06-30T10:00:00Z,15,14.8,0.8000000000000007,2026-06-30T14:00,-1.35,open_meteo_live_ecmwf,0.72,0.69,0.03,1122.79,1302.43,545.81,28.000000000000004,0x3e814d1d0d6075813b810d6b2a33476ff197df44808ad3f4fe6e41fd30b7c057,2717056,0.31,0.28,0.72,0.69,Will the highest temperature in Cape Town be 16°C on June 30?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,1.0,True,0.0,0.01008,0.73008,-0.73008,-1.0,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,18,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1839.json,2026-06-30T10:39:09Z,2026-06-30 18:39:09,2026-06-30 13:39:09,18,39,Helsinki,t2_research,2026-06-30,C,27,d2_no,no,27.0,27.0,25,25.0,25.0,0.0,77.0,77.0,2026-06-30T10:20:00Z,27,24.9,-0.10000000000000142,2026-06-30T17:00,-3.35,open_meteo_live_ecmwf,0.55,0.46,0.09,5.58,11.08,109.51,44.99999999999999,0x36a6abec08e60d98438b5cdfe55a1a0ea28b8f320774d211c9650dd83ab9967a,2717034,0.54,0.45,0.55,0.46,Will the highest temperature in Helsinki be 27°C on June 30?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.55,leg_residual_done_probable,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.01238,0.56238,0.43762,0.7781571179629432,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,capped_minus1_0,at_high,18,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1839.json,2026-06-30T10:39:09Z,2026-06-30 18:39:09,2026-06-30 13:39:09,18,39,Moscow,t1_trading,2026-06-30,C,27,d2_no,no,27.0,27.0,25,25.0,25.0,0.0,77.0,77.0,2026-06-30T10:30:00Z,31,25.1,0.10000000000000142,2026-06-30T17:00,-3.35,open_meteo_live_ecmwf,0.73,0.69,0.04,497.0,497.0,1112.92,27.0,0x2f8b1bea4bc996f17902c17fab9dab0f7d53988a7c85e4e704e124e3d9a90cad,2716999,0.31,0.27,0.73,0.69,Will the highest temperature in Moscow be 27°C on June 30?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00985,0.73985,0.26015,0.35162532945867403,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,18,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1839.json,2026-06-30T10:39:09Z,2026-06-30 18:39:09,2026-06-30 13:39:09,18,39,TelAviv,t2_research,2026-06-30,C,34,d2_no,no,34.0,34.0,32,32.22222222222222,32.22222222222222,0.0,90.0,90.0,2026-06-30T10:20:00Z,27,32.4,0.3999999999999986,2026-06-30T14:00,-0.35,open_meteo_live_gfs,0.998,0.988,0.01,236.72,401.72,58.26,0.20000000000000018,0x21bdfe04c58545e8fdbd3445a04c2f772c745a77524efb476936057ab6b744ad,2716955,0.012,0.002,0.998,0.988,Will the highest temperature in Tel Aviv be 34°C on June 30?,0.2,runway_still_open,forecast_room_le_1_step;at_running_high_plateau,0.65,leg_residual_done_probable,forecast_room_le_1_step;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,peak_1h_to_15m_ahead,room_0_1,at_high,18,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 15:15:54,15,15,Beijing,t2_research,2026-07-01,C,33,d2_no,no,33.0,33.0,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-01T07:00:00Z,31,31.3,0.3000000000000007,2026-07-01T15:00,0.25,open_meteo_live_ecmwf,0.979,0.897,0.082,66.66,1806.12,274.19,2.100000000000002,0x56f40cc6e1a175ec54f7498b64e09f4eea7646b172cca37b6cdeae1a27f40d40,2725963,0.103,0.021,0.979,0.897,Will the highest temperature in Beijing be 33°C on July 1?,0.4,heating_done_uncertain,peak_recently_passed;forecast_room_le_1_step;at_running_high_plateau,0.85,leg_residual_done_confirmed,peak_recently_passed;forecast_room_le_1_step;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00103,0.98003,0.019970000000000043,0.020376927236921364,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,room_0_1,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 15:15:54,15,15,Guangzhou,t1_trading,2026-07-01,C,34,d2_no,no,34.0,34.0,32,32.22222222222222,30.0,2.2222222222222214,90.0,86.0,2026-07-01T07:00:00Z,35,33.1,1.1000000000000014,2026-07-01T13:00,2.25,open_meteo_live_gfs,0.96,0.924,0.036,43.0,1193.1,168.6,4.0000000000000036,0x8ff1ffbfd9e96c72e5369bc98cc502d029671340f5aeb766936b59271aaad0f9,2726085,0.076,0.04,0.96,0.924,Will the highest temperature in Guangzhou be 34°C on July 1?,0.35,heating_done_uncertain,peak_passed_2h_plus;forecast_room_open;pulled_back_from_high,0.7,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_room_open;pulled_back_from_high;forecast_below_far_no_by_1_step,1.0,True,0.0,0.00192,0.96192,-0.96192,-1.0,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_gt1_5h,room_1_2,decline,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 10:15:54,15,15,Istanbul,t1_trading,2026-07-01,C,29,d2_no,no,29.0,29.0,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-07-01T06:50:00Z,20,27.5,0.5,2026-07-01T13:00,-2.75,open_meteo_live_ecmwf,0.68,0.58,0.1,5.35,96.8,39.46,31.999999999999996,0xc70d890774f43e11fb822137c37840493f53759473db6f47cfc5ea8fa4123956,2726018,0.42,0.32,0.68,0.58,Will the highest temperature in Istanbul be 29°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.01088,0.69088,0.30911999999999995,0.4474293654469661,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 12:15:54,15,15,Karachi,t1_trading,2026-07-01,C,35,d2_no,no,35.0,35.0,33,32.77777777777778,32.22222222222222,0.5555555555555571,91.0,90.0,2026-07-01T07:00:00Z,25,34.2,1.2000000000000028,2026-07-01T12:00,0.25,open_meteo_live_ecmwf,0.95,0.9,0.05,13.72,2295.84,30.07,5.000000000000004,0x2cfafd8f2a68de18ebe1f483a659b259bb877f400380922b82ad34626bfca4b2,2726979,0.1,0.05,0.95,0.9,Will the highest temperature in Karachi be 35°C on July 1?,0.2,runway_still_open,peak_recently_passed;forecast_room_open;pulled_back_from_high,0.55,leg_residual_done_probable,peak_recently_passed;forecast_room_open;pulled_back_from_high;forecast_below_far_no_by_1_step,0.0,True,1.0,0.00238,0.95238,0.047619999999999996,0.05000105000105,forward_2026-06-29_2026-07-06,90_95,5_10,near_peak,room_1_2,decline,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 15:15:54,15,15,KualaLumpur,t2_research,2026-07-01,C,35,d2_no,no,35.0,35.0,33,32.77777777777778,32.22222222222222,0.5555555555555571,91.0,90.0,2026-07-01T07:00:00Z,32,31.3,-1.6999999999999993,2026-07-01T13:00,2.25,open_meteo_live_ecmwf,0.999,0.995,0.004,216.1,216.1,330.29,0.10000000000000009,0x577f5b28dbc3675f2f0ebdc0432394a99491059cb8ccc082c5d053bfb06766e2,2726065,0.005,0.001,0.999,0.995,Will the highest temperature in Kuala Lumpur be 35°C on July 1?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,1.0,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;forecast_below_far_no_by_2_steps,0.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,busted_lt_minus1,decline,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 15:15:54,15,15,Manila,t1_trading,2026-07-01,C,36+,d2_no,no,36.0,,34,33.888888888888886,27.22222222222222,6.666666666666664,93.0,81.0,2026-07-01T07:00:00Z,17,33.1,-0.8999999999999986,2026-07-01T15:00,0.25,open_meteo_live_gfs,0.999,0.998,0.001,1374.65,1374.65,2947.64,0.10000000000000009,0x0b23f12d55188ce014514b0616ab3e203a8a5482547a4cb393ce8b94d337468c,2726110,0.002,0.001,0.999,0.998,Will the highest temperature in Manila be 36°C or higher on July 1?,0.65,heating_done_probable,peak_recently_passed;forecast_below_running_high;pulled_back_from_high,1.0,leg_residual_done_confirmed,peak_recently_passed;forecast_below_running_high;pulled_back_from_high;forecast_below_far_no_by_2_steps,0.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,near_peak,capped_minus1_0,decline,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 10:15:54,15,15,Moscow,t1_trading,2026-07-01,C,28,d2_no,no,28.0,28.0,26,26.11111111111111,26.11111111111111,0.0,79.0,79.0,2026-07-01T07:00:00Z,22,26.9,0.8999999999999986,2026-07-01T15:00,-4.75,open_meteo_live_ecmwf,0.46,0.43,0.03,5.0,188.51,212.17,54.0,0xb23428547586a4bc91ed7588ecf54a19becd1e15cd4e6ca67a9380528d69c460,2726007,0.57,0.54,0.46,0.43,Will the highest temperature in Moscow be 28°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.01242,0.47242,0.5275799999999999,1.1167605097159305,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 09:15:54,15,15,Munich,t1_trading,2026-07-01,C,24,d2_no,no,24.0,24.0,22,22.22222222222222,22.22222222222222,0.0,72.0,72.0,2026-07-01T06:50:00Z,18,21.1,-0.8999999999999986,2026-07-01T00:00,9.25,open_meteo_live_ecmwf,0.977,0.92,0.057,1297.34,4018.02,25.09,2.300000000000002,0x97f296fdbf6e6ddf194f0370bcc39cdb5b0beabd4e28561dac0e092c2b5341ec,2725842,0.08,0.023,0.977,0.92,Will the highest temperature in Munich be 24°C on July 1?,0.65,heating_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau,1.0,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00112,0.97812,0.02188000000000001,0.022369443422075013,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_gt1_5h,capped_minus1_0,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 15:15:54,15,15,Shanghai,t1_trading,2026-07-01,C,28,d2_no,no,28.0,28.0,26,26.11111111111111,25.0,1.1111111111111107,79.0,77.0,2026-07-01T07:00:00Z,33,25.6,-0.3999999999999986,2026-07-01T16:00,-0.75,open_meteo_live_gfs,0.993,0.975,0.018,30.1,1143.23,451.26,0.7000000000000006,0xc94096c2299be65146d9f04345980dd65263daa7c5460a753861b83f5254da3c,2725887,0.025,0.007,0.993,0.975,Will the highest temperature in Shanghai be 28°C on July 1?,0.45,near_peak_capping,forecast_below_running_high;pulled_back_from_high,0.9,leg_residual_done_confirmed,forecast_below_running_high;pulled_back_from_high;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00035,0.99335,0.006650000000000045,0.00669451854834655,forward_2026-06-29_2026-07-06,99_plus,lt1,peak_1h_to_15m_ahead,capped_minus1_0,decline,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 15:15:54,15,15,Shenzhen,t2_research,2026-07-01,C,34,d2_no,no,34.0,34.0,32,32.22222222222222,32.22222222222222,0.0,90.0,90.0,2026-07-01T07:00:00Z,16,31.9,-0.10000000000000142,2026-07-01T17:00,-1.75,open_meteo_live_ecmwf,0.98,0.94,0.04,42.08,213.3,108.03,2.0000000000000018,0x9c04fbc959fc67cdb4db12ee9eb5fabf8046f2745ca33b725164c7405503d5c9,2725997,0.06,0.02,0.98,0.94,Will the highest temperature in Shenzhen be 34°C on July 1?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.55,leg_residual_done_probable,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00098,0.98098,0.019020000000000037,0.019388774490815344,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,capped_minus1_0,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 15:15:54,15,15,Wuhan,t2_research,2026-07-01,C,33,d2_no,no,33.0,33.0,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-01T07:00:00Z,16,29.7,-1.3000000000000007,2026-07-01T15:00,0.25,open_meteo_live_ecmwf,0.988,0.984,0.004,299.32,1022.5,115.89,1.200000000000001,0x89c4e01e858997ec5ccde4be38dd9de81b3380de2ac47c03f80d3644c66b811d,2725977,0.016,0.012,0.988,0.984,Will the highest temperature in Wuhan be 33°C on July 1?,0.5,near_peak_capping,peak_recently_passed;forecast_below_running_high;at_running_high_plateau,0.95,leg_residual_done_confirmed,peak_recently_passed;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00059,0.98859,0.011410000000000031,0.011541690690781852,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,busted_lt_minus1,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1556.json,2026-07-01T07:56:37Z,2026-07-01 15:56:37,2026-07-01 16:56:37,15,56,Busan,t2_research,2026-07-01,C,24,d2_no,no,24.0,24.0,22,22.22222222222222,22.22222222222222,0.0,72.0,72.0,2026-07-01T07:00:00Z,23,22.3,0.3000000000000007,2026-07-01T16:00,0.93,open_meteo_live_ecmwf,0.97,0.94,0.03,357.19,507.81,112.21,3.0000000000000027,0x0c028e57b7cb2128afae143320944670367b8189d69ece05031e99b399566407,2726024,0.06,0.03,0.97,0.94,Will the highest temperature in Busan be 24°C on July 1?,0.4,heating_done_uncertain,peak_recently_passed;forecast_room_le_1_step;at_running_high_plateau,0.85,leg_residual_done_confirmed,peak_recently_passed;forecast_room_le_1_step;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00146,0.97146,0.02854000000000001,0.029378461285076082,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_0_5_1_5h,room_0_1,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1556.json,2026-07-01T07:56:37Z,2026-07-01 15:56:37,2026-07-01 15:56:37,15,56,Chengdu,t1_trading,2026-07-01,C,33,d2_no,no,33.0,33.0,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-01T07:00:00Z,16,31.7,0.6999999999999993,2026-07-01T17:00,-1.07,open_meteo_live_ecmwf,0.99,0.92,0.07,86.73,883.61,27.8,1.0000000000000009,0x5c56e4d68d1c4875be9514110677583c4f3d041980aafada152ad08fe95e7b39,2725987,0.08,0.01,0.99,0.92,Will the highest temperature in Chengdu be 33°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.0005,0.9904999999999999,0.009500000000000064,0.009591115598182801,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_0_1,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1556.json,2026-07-01T07:56:37Z,2026-07-01 15:56:37,2026-07-01 10:56:37,15,56,Helsinki,t2_research,2026-07-01,C,25,d2_no,no,25.0,25.0,23,22.77777777777778,22.77777777777778,0.0,73.0,73.0,2026-07-01T07:50:00Z,22,22.9,-0.10000000000000142,2026-07-01T15:00,-4.07,open_meteo_live_ecmwf,0.69,0.64,0.05,8.99,21.89,55.58,31.000000000000007,0xb15e0f8784d515ff39046ab0c144dfb40e440dbdc8deb3a7cfa1104371f75519,2726051,0.36,0.31,0.69,0.64,Will the highest temperature in Helsinki be 25°C on July 1?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.55,leg_residual_done_probable,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.0107,0.7007,0.2993,0.42714428428714146,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,capped_minus1_0,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1637.json,2026-07-01T08:37:18Z,2026-07-01 16:37:18,2026-07-01 10:37:18,16,37,CapeTown,t2_research,2026-07-01,C,16,d2_no,no,16.0,16.0,14,13.88888888888889,13.88888888888889,0.0,57.0,57.0,2026-07-01T08:00:00Z,12,14.6,0.5999999999999996,2026-07-01T13:00,-2.38,open_meteo_live_ecmwf,0.56,0.55,0.01,42.46,42.46,321.53,43.99999999999999,0xfc75a18ee420a3b07818cd04baa408692b5e1028959d6946b8b0d1d69f6fc407,2726965,0.45,0.44,0.56,0.55,Will the highest temperature in Cape Town be 16°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.01232,0.57232,0.42767999999999995,0.7472742521666199,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,16,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1637.json,2026-07-01T08:37:18Z,2026-07-01 16:37:18,2026-07-01 16:37:18,16,37,Chengdu,t1_trading,2026-07-01,C,34,d2_no,no,34.0,34.0,32,32.22222222222222,32.22222222222222,0.0,90.0,90.0,2026-07-01T08:00:00Z,17,31.7,-0.3000000000000007,2026-07-01T17:00,-0.38,open_meteo_live_ecmwf,0.998,0.985,0.013,999.48,2078.36,434.27,0.20000000000000018,0xdec0fbb592ef269c0aba05a31d75699d8c28e12339140626c3a41beff2d2643c,2725988,0.015,0.002,0.998,0.985,Will the highest temperature in Chengdu be 34°C on July 1?,0.3,heating_done_uncertain,forecast_below_running_high;at_running_high_plateau,0.75,leg_residual_done_confirmed,forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,peak_1h_to_15m_ahead,capped_minus1_0,at_high,16,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1637.json,2026-07-01T08:37:18Z,2026-07-01 16:37:18,2026-07-01 11:37:18,16,37,Istanbul,t1_trading,2026-07-01,C,30,d2_no,no,30.0,30.0,28,27.77777777777778,27.77777777777778,0.0,82.0,82.0,2026-07-01T08:20:00Z,23,27.6,-0.3999999999999986,2026-07-01T14:00,-2.38,open_meteo_live_ecmwf,0.966,0.94,0.026,322.95,1640.84,169.68,3.400000000000003,0x89c4fd2e6c88fc4226d0f373441117fcd64d398f61c55b450ee3c07ee6535104,2726019,0.06,0.034,0.966,0.94,Will the highest temperature in Istanbul be 30°C on July 1?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.55,leg_residual_done_probable,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00164,0.96764,0.032360000000000055,0.03344218924393375,forward_2026-06-29_2026-07-06,95_97,3_5,peak_gt1h_ahead,capped_minus1_0,at_high,16,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1637.json,2026-07-01T08:37:18Z,2026-07-01 16:37:18,2026-07-01 11:37:18,16,37,Moscow,t1_trading,2026-07-01,C,29,d2_no,no,29.0,29.0,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-07-01T08:30:00Z,26,27.0,0.0,2026-07-01T15:00,-3.38,open_meteo_live_ecmwf,0.58,0.47,0.11,10.95,32.85,43.4,42.00000000000001,0xbea307963ae77ab78f3d89c21bd3325de045e03c1d92c05a158adfcf842e92b9,2726008,0.53,0.42,0.58,0.47,Will the highest temperature in Moscow be 29°C on July 1?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.55,leg_residual_done_probable,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,1.0,True,0.0,0.01218,0.5921799999999999,-0.5921799999999999,-1.0,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,capped_minus1_0,at_high,16,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1718.json,2026-07-01T09:18:21Z,2026-07-01 17:18:21,2026-07-01 11:18:21,17,18,CapeTown,t2_research,2026-07-01,C,17,d2_no,no,17.0,17.0,15,15.0,15.0,0.0,59.0,59.0,2026-07-01T09:00:00Z,13,14.6,-0.40000000000000036,2026-07-01T13:00,-1.7,open_meteo_live_ecmwf,0.93,0.86,0.07,8.33,259.3,188.07,6.999999999999995,0xeab450ebaddc563638b41c701bf7e33858eef2a5453f3275aa02be5b3cafda44,2726966,0.14,0.07,0.93,0.86,Will the highest temperature in Cape Town be 17°C on July 1?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.55,leg_residual_done_probable,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00325,0.93325,0.06674999999999998,0.07152424323600319,forward_2026-06-29_2026-07-06,90_95,5_10,peak_gt1h_ahead,capped_minus1_0,at_high,17,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1755.json,2026-07-01T09:55:18Z,2026-07-01 17:55:18,2026-07-01 11:55:18,17,55,Amsterdam,t2_research,2026-07-01,C,24,d2_no,no,24.0,24.0,22,22.22222222222222,22.22222222222222,0.0,72.0,72.0,2026-07-01T09:25:00Z,22,22.1,0.10000000000000142,2026-07-01T15:00,-3.08,open_meteo_live_ecmwf,0.42,0.38,0.04,60.26,68.64,308.49,58.00000000000001,0x32bd673a8d65ff316c78eea56e7e6349961e86cff62ff2ff0e8b6b68247fe68f,2726040,0.62,0.58,0.42,0.38,Will the highest temperature in Amsterdam be 24°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.01218,0.43218,0.56782,1.313850710352168,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,17,d2_no_residual_done
