city,target_date,snapshot_ts_utc,legs,leg_set,cost,pnl,wins,worst_leg_pnl,depth_5c_sum,roi,period
London,2026-07-01,2026-07-01T10:32:16Z,3,"d1_no,d2_no,d3_no",2.73821,0.2617900000000001,3.0,0.0009500000000000064,1970.26,0.09560625372049626,forward_2026-06-29_2026-07-04
London,2026-07-04,2026-07-04T07:11:44Z,1,d3_no,0.99905,0.0009500000000000064,1.0,0.0009500000000000064,1341.22,0.0009509033581902871,forward_2026-06-29_2026-07-04
London,2026-07-04,2026-07-04T08:02:06Z,1,d2_no,0.99905,0.0009500000000000064,1.0,0.0009500000000000064,640.9,0.0009509033581902871,forward_2026-06-29_2026-07-04
London,2026-07-04,2026-07-04T09:26:13Z,2,"d2_no,d3_no",1.99715,0.002850000000000019,2.0,0.0009500000000000064,5118.59,0.0014270335227699567,forward_2026-06-29_2026-07-04
London,2026-07-04,2026-07-04T09:59:52Z,3,"d1_no,d2_no,d3_no",2.98765,0.012350000000000083,3.0,0.0009500000000000064,7500.08,0.0041336836644185505,forward_2026-06-29_2026-07-04
Lucknow,2026-06-30,2026-06-30T07:26:03Z,4,"current_yes,d1_no,d2_no,d3_no",3.67691,0.3230900000000001,4.0,0.010460000000000025,2789.99,0.08786997778025574,forward_2026-06-29_2026-07-04
Lucknow,2026-07-01,2026-07-01T07:15:54Z,2,"current_yes,d1_no",0.78355,1.21645,2.0,0.5981,107.87,1.552485482738817,forward_2026-06-29_2026-07-04
Lucknow,2026-07-04,2026-07-04T07:11:44Z,4,"current_yes,d1_no,d2_no,d3_no",2.6356,1.3644,4.0,0.012360000000000038,2459.98,0.5176809834572773,forward_2026-06-29_2026-07-04
Madrid,2026-06-30,2026-06-30T10:39:09Z,2,"d2_no,d3_no",1.9828899999999998,0.01711000000000007,2.0,0.0019000000000000128,31343.46,0.008628819551261074,forward_2026-06-29_2026-07-04
Manila,2026-06-30,2026-06-30T07:26:03Z,4,"current_yes,d1_no,d2_no,d3_no",3.93912,0.060880000000000045,4.0,0.0019000000000000128,2578.08,0.015455228578971966,forward_2026-06-29_2026-07-04
Manila,2026-07-01,2026-07-01T07:15:54Z,3,"current_yes,d1_no,d2_no",2.99335,0.006650000000000045,3.0,0.0009500000000000064,4288.1,0.002221591193812967,forward_2026-06-29_2026-07-04
Manila,2026-07-04,2026-07-04T07:11:44Z,3,"current_yes,d1_no,d2_no",2.85981,0.14018999999999993,3.0,0.0009500000000000064,3282.63,0.04902073914001277,forward_2026-06-29_2026-07-04
MexicoCity,2026-06-30,2026-06-30T07:26:03Z,1,d3_no,0.9981,0.0019000000000000128,1.0,0.0019000000000000128,46244.96,0.001903616872056921,forward_2026-06-29_2026-07-04
MexicoCity,2026-07-01,2026-07-01T07:15:54Z,2,"d2_no,d3_no",1.9962,0.0038000000000000256,2.0,0.0019000000000000128,67945.43,0.001903616872056921,forward_2026-06-29_2026-07-04
MexicoCity,2026-07-04,2026-07-04T07:11:44Z,2,"d2_no,d3_no",1.9981,0.0019000000000000128,2.0,0.0009500000000000064,3358.3,0.0009509033581902871,forward_2026-06-29_2026-07-04
Miami,2026-06-30,2026-06-30T07:26:03Z,1,d3_no,0.98098,0.019020000000000037,1.0,0.019020000000000037,4294.66,0.019388774490815344,forward_2026-06-29_2026-07-04
Miami,2026-06-30,2026-06-30T10:39:09Z,1,d1_no,0.99905,0.0009500000000000064,1.0,0.0009500000000000064,30169.75,0.0009509033581902871,forward_2026-06-29_2026-07-04
Miami,2026-07-01,2026-07-01T07:15:54Z,3,"d1_no,d2_no,d3_no",2.96766,0.032340000000000035,3.0,0.0009500000000000064,71159.78,0.010897474778108016,forward_2026-06-29_2026-07-04
Miami,2026-07-04,2026-07-04T07:11:44Z,3,"d1_no,d2_no,d3_no",2.85937,0.14063000000000003,3.0,0.0009500000000000064,5175.05,0.049182162504327886,forward_2026-06-29_2026-07-04
Milan,2026-06-30,2026-06-30T08:02:37Z,1,d3_no,0.99905,0.0009500000000000064,1.0,0.0009500000000000064,20454.42,0.0009509033581902871,forward_2026-06-29_2026-07-04
Milan,2026-06-30,2026-06-30T09:56:13Z,3,"d1_no,d2_no,d3_no",2.80769,0.1923100000000001,3.0,0.0009500000000000064,22190.45,0.06849402889920186,forward_2026-06-29_2026-07-04
Milan,2026-07-01,2026-07-01T07:15:54Z,1,d3_no,0.66137,-0.66137,0.0,-0.66137,155.0,-1.0,forward_2026-06-29_2026-07-04
Milan,2026-07-01,2026-07-01T07:56:37Z,3,"d1_no,d2_no,d3_no",2.36346,-0.36346,2.0,-0.76912,976.86,-0.15378301304020378,forward_2026-06-29_2026-07-04
Milan,2026-07-01,2026-07-01T09:55:18Z,4,"current_yes,d1_no,d2_no,d3_no",2.79107,1.20893,4.0,0.02092000000000005,1861.23,0.43314212828771764,forward_2026-06-29_2026-07-04
Milan,2026-07-04,2026-07-04T07:11:44Z,2,"d2_no,d3_no",1.9981,0.0019000000000000128,2.0,0.0009500000000000064,1028.71,0.0009509033581902871,forward_2026-06-29_2026-07-04
Milan,2026-07-04,2026-07-04T07:28:21Z,3,"d1_no,d2_no,d3_no",2.9943,0.005700000000000038,3.0,0.0009500000000000064,2703.2,0.001903616872056921,forward_2026-06-29_2026-07-04
Milan,2026-07-04,2026-07-04T08:02:06Z,2,"d1_no,d2_no",1.99525,0.004750000000000032,2.0,0.0009500000000000064,1679.84,0.002380654053376786,forward_2026-06-29_2026-07-04
Milan,2026-07-04,2026-07-04T09:09:16Z,2,"d1_no,d3_no",1.5386600000000001,0.46134,2.0,0.0038000000000000256,1757.5900000000001,0.2998323216305096,forward_2026-06-29_2026-07-04
Milan,2026-07-04,2026-07-04T09:59:52Z,2,"d2_no,d3_no",1.29162,0.70838,2.0,0.23087999999999997,162.14,0.5484430405227544,forward_2026-06-29_2026-07-04
Moscow,2026-06-30,2026-06-30T07:26:03Z,2,"d2_no,d3_no",1.82453,0.17547000000000001,2.0,0.002850000000000019,697.64,0.09617271297265598,forward_2026-06-29_2026-07-04
Moscow,2026-06-30,2026-06-30T09:19:27Z,4,"current_yes,d1_no,d2_no,d3_no",2.22662,-0.22662000000000004,2.0,-0.55242,1286.33,-0.10177758216489569,forward_2026-06-29_2026-07-04
Moscow,2026-06-30,2026-06-30T10:39:09Z,4,"current_yes,d1_no,d2_no,d3_no",2.40587,-0.40586999999999995,2.0,-0.5125,1108.29,-0.16869988819013493,forward_2026-06-29_2026-07-04
Moscow,2026-07-01,2026-07-01T07:15:54Z,4,"current_yes,d1_no,d2_no,d3_no",2.1655699999999998,-0.16557,2.0,-0.7104999999999999,1004.1099999999999,-0.07645562138374655,forward_2026-06-29_2026-07-04
Moscow,2026-07-01,2026-07-01T08:37:18Z,4,"current_yes,d1_no,d2_no,d3_no",2.23292,-0.2329199999999999,2.0,-0.5921799999999999,449.44000000000005,-0.1043118427888146,forward_2026-06-29_2026-07-04
Moscow,2026-07-01,2026-07-01T10:32:16Z,4,"current_yes,d1_no,d2_no,d3_no",2.57562,-0.57562,2.0,-0.39178,1722.9799999999998,-0.22348793688509955,forward_2026-06-29_2026-07-04
Moscow,2026-07-04,2026-07-04T07:11:44Z,4,"current_yes,d1_no,d2_no,d3_no",3.5182700000000002,0.48173,4.0,0.0019000000000000128,4304.75,0.13692240788796767,forward_2026-06-29_2026-07-04
Munich,2026-06-30,2026-06-30T07:26:03Z,1,d3_no,0.99905,0.0009500000000000064,1.0,0.0009500000000000064,606.09,0.0009509033581902871,forward_2026-06-29_2026-07-04
Munich,2026-06-30,2026-06-30T08:40:31Z,3,"d1_no,d2_no,d3_no",2.9962,0.0038000000000000256,3.0,0.0009500000000000064,20904.51,0.0012682731459849228,forward_2026-06-29_2026-07-04
Munich,2026-06-30,2026-06-30T09:19:27Z,3,"d1_no,d2_no,d3_no",2.96765,0.0323500000000001,3.0,0.0009500000000000064,2170.2,0.010900881168601453,forward_2026-06-29_2026-07-04
Munich,2026-06-30,2026-06-30T10:39:09Z,3,"d1_no,d2_no,d3_no",2.6147299999999998,-0.6147299999999999,2.0,-0.66137,7412.36,-0.23510266834434146,forward_2026-06-29_2026-07-04
Munich,2026-07-01,2026-07-01T07:15:54Z,4,"current_yes,d1_no,d2_no,d3_no",3.4793399999999997,0.5206600000000001,4.0,0.008550000000000058,11827.83,0.14964332315898998,forward_2026-06-29_2026-07-04
Munich,2026-07-04,2026-07-04T07:11:44Z,3,"d1_no,d2_no,d3_no",2.9962,0.0038000000000000256,3.0,0.0009500000000000064,2325.73,0.0012682731459849228,forward_2026-06-29_2026-07-04
