orderbook_file,snapshot_ts_utc,snapshot_ts_local,decision_hour_local,city,target_date,unit_x,bracket,bracket_low,bracket_high,outcome,best_ask,best_ask_size,condition_id,market_id,token_id,icao,running_max_c,final_max_c,running_max_f,final_max_f,residual_c,floor_c_bucket_delta,running_market_value,final_market_value,final_hit,observed_bucket,below_running_max,strategy,side,entry_cost,payout,pnl,roi,city_day_key,pm_history_valid,winner_count,winner_labels,unit_y,predicted_label_floor,match_floor,official_settled,official_final_hit,official_payout,official_pnl,official_roi,observed_vs_official_payout_match
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_0200.jsonl.gz,2026-06-06T18:00:53+00:00,2026-06-06T20:00:53+02:00,20,Milan,2026-06-06,C,26,26.0,26.0,yes,0.011,99.0,0x664086b34ff59e73aa5f924bf9eb13e585759bacb3e5efde1396024bf9953a96,2440960,70920237085701119459845572997686005696315590939423081826871856412057645027984,LIML,26.11111111111111,26.11111111111111,79.0,79.0,0.0,0,26.0,26.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.011,1.0,0.989,89.9090909090909,Milan|2026-06-06,True,1,24,C,26,0.0,True,0,0.0,-0.011,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0131.jsonl.gz,2026-06-07T17:31:53+00:00,2026-06-07T20:31:53+03:00,20,Moscow,2026-06-07,C,26,26.0,26.0,yes,0.005,30.63,0xb96a1eafb80ca051206560b1be44c8c0e9149098359ee3be0153e8d8fb2c6586,2450415,7298725108781169328645319992559138537020989671640229685887036453308463187987,UUWW,26.11111111111111,26.11111111111111,79.0,79.0,0.0,0,26.0,26.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.005,1.0,0.995,199.0,Moscow|2026-06-07,True,1,25,C,26,0.0,True,0,0.0,-0.005,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0200.jsonl.gz,2026-06-07T18:00:53+00:00,2026-06-07T21:00:53+03:00,21,Moscow,2026-06-07,C,26,26.0,26.0,yes,0.007,375.0,0xb96a1eafb80ca051206560b1be44c8c0e9149098359ee3be0153e8d8fb2c6586,2450415,7298725108781169328645319992559138537020989671640229685887036453308463187987,UUWW,26.11111111111111,26.11111111111111,79.0,79.0,0.0,0,26.0,26.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.007,1.0,0.993,141.85714285714286,Moscow|2026-06-07,True,1,25,C,26,0.0,True,0,0.0,-0.007,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_2000.jsonl.gz,2026-06-08T12:00:53+00:00,2026-06-08T20:00:53+08:00,20,Shenzhen,2026-06-08,C,30,30.0,30.0,yes,0.009,100.0,0x48b96173481acacb5af20dd020cac32635a5af8281b97baa8d330dd54b2c236f,2456363,106751801000204780676277708357163803525084436729271195621007142286466422219145,ZGSZ,30.0,30.0,86.0,86.0,0.0,0,30.0,30.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.009,1.0,0.991,110.11111111111111,Shenzhen|2026-06-08,True,1,29,C,30,0.0,True,0,0.0,-0.009,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-09/orderbook_snapshot_20260609_0330.jsonl.gz,2026-06-08T19:30:53+00:00,2026-06-08T20:30:53+01:00,20,London,2026-06-08,C,17,17.0,17.0,yes,0.01,53.0,0x571e82fbcc38252fa91756f233032ab75db2555963c3a8e6ca4499a90db14f63,2456135,108456960175747242916897627078812223253912912296980910724934280224302327575998,EGLL,17.22222222222222,17.22222222222222,63.0,63.0,0.0,0,17.0,17.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.01,1.0,0.99,99.0,London|2026-06-08,True,1,16,C,17,0.0,True,0,0.0,-0.01,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-09/orderbook_snapshot_20260609_0430.jsonl.gz,2026-06-08T20:30:53+00:00,2026-06-08T21:30:53+01:00,21,London,2026-06-08,C,17,17.0,17.0,yes,0.005,132.07,0x571e82fbcc38252fa91756f233032ab75db2555963c3a8e6ca4499a90db14f63,2456135,108456960175747242916897627078812223253912912296980910724934280224302327575998,EGLL,17.22222222222222,17.22222222222222,63.0,63.0,0.0,0,17.0,17.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.005,1.0,0.995,199.0,London|2026-06-08,True,1,16,C,17,0.0,True,0,0.0,-0.005,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-09/orderbook_snapshot_20260609_2031.jsonl.gz,2026-06-09T12:31:53+00:00,2026-06-09T20:31:53+08:00,20,Shenzhen,2026-06-09,C,28,28.0,28.0,yes,0.064,10.0,0x50b1a185a2a1854875386a0c67ac8e06cfab370f4dbacbd982e20f9cc45a402a,2459966,25930383508631016292330205246563742720174014979373777144408611613287862457340,ZGSZ,27.77777777777778,27.77777777777778,82.0,82.0,0.0,0,28.0,28.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.064,1.0,0.936,14.624999999999998,Shenzhen|2026-06-09,True,1,27,C,27,1.0,True,0,0.0,-0.064,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-09/orderbook_snapshot_20260609_2130.jsonl.gz,2026-06-09T13:30:53+00:00,2026-06-09T21:30:53+08:00,21,Shenzhen,2026-06-09,C,28,28.0,28.0,yes,0.025,5.0,0x50b1a185a2a1854875386a0c67ac8e06cfab370f4dbacbd982e20f9cc45a402a,2459966,25930383508631016292330205246563742720174014979373777144408611613287862457340,ZGSZ,27.77777777777778,27.77777777777778,82.0,82.0,0.0,0,28.0,28.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.025,1.0,0.975,39.0,Shenzhen|2026-06-09,True,1,27,C,27,1.0,True,0,0.0,-0.025,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-10/orderbook_snapshot_20260610_0200.jsonl.gz,2026-06-09T18:00:53+00:00,2026-06-09T20:00:53+02:00,20,Milan,2026-06-09,C,29,29.0,29.0,yes,0.005,390.59,0xd95b84d128ea85fff91933e957340279590081c5d6f1f8a6384540c7fd1a5f5a,2459877,67950390169389515157888418942295523505462580521184228213920856102344206496589,LIML,28.88888888888889,28.88888888888889,84.0,84.0,0.0,0,29.0,29.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.005,1.0,0.995,199.0,Milan|2026-06-09,True,1,28,C,28,1.0,True,0,0.0,-0.005,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-21/orderbook_snapshot_20260521_0200.jsonl.gz,2026-05-20T18:00:53+00:00,2026-05-20T20:00:53+02:00,20,Milan,2026-05-20,C,26,26.0,26.0,no,0.992,15.0,0x11737d84524033444b10f894986caac7d27e4e1df58bdea08e371e6f0ba61c46,2289798,89981489357562734990448121257717800979166132553751690343044673903815480907439,LIML,27.22222222222222,27.22222222222222,81.0,81.0,0.0,0,27.0,27.0,0,0,1,below_running_max_buy_no,BUY_NO,0.992,1.0,0.008,0.0080645161290322,Milan|2026-05-20,True,1,25,C,27,0.0,True,0,1.0,0.008000000000000007,0.008064516129032265,True
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-21/orderbook_snapshot_20260521_0230.jsonl.gz,2026-05-20T18:30:53+00:00,2026-05-20T20:30:53+02:00,20,Milan,2026-05-20,C,25,25.0,25.0,no,0.01,585.68,0x715dcb66381aa84204af23995982cd66618199add06f5b553b73a7f3b8452430,2289797,108652089746857265887945355241177682488778900859773081233309872851201902847614,LIML,27.22222222222222,27.22222222222222,81.0,81.0,0.0,0,27.0,27.0,0,0,1,below_running_max_buy_no,BUY_NO,0.01,1.0,0.99,99.0,Milan|2026-05-20,True,1,25,C,27,0.0,True,1,0.0,-0.01,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-21/orderbook_snapshot_20260521_0330.jsonl.gz,2026-05-20T19:30:53+00:00,2026-05-20T21:30:53+02:00,21,Milan,2026-05-20,C,25,25.0,25.0,no,0.005,1117.74,0x715dcb66381aa84204af23995982cd66618199add06f5b553b73a7f3b8452430,2289797,108652089746857265887945355241177682488778900859773081233309872851201902847614,LIML,27.22222222222222,27.22222222222222,81.0,81.0,0.0,0,27.0,27.0,0,0,1,below_running_max_buy_no,BUY_NO,0.005,1.0,0.995,199.0,Milan|2026-05-20,True,1,25,C,27,0.0,True,1,0.0,-0.005,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-28/orderbook_snapshot_20260528_0201.jsonl.gz,2026-05-27T18:01:53+00:00,2026-05-27T20:01:53+02:00,20,Milan,2026-05-27,C,33,33.0,33.0,no,0.01,128.0,0x72190a4a42a02af099e8aee2eb45b5d90e43cebfa09e80e85da5caf625cba37c,2350839,114961412413119016658781231859148351238368318512961662273138118511270581198696,LIML,35.0,35.0,95.0,95.0,0.0,0,35.0,35.0,0,0,1,below_running_max_buy_no,BUY_NO,0.01,1.0,0.99,99.0,Milan|2026-05-27,True,1,33,C,35,0.0,True,1,0.0,-0.01,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-28/orderbook_snapshot_20260528_0330.jsonl.gz,2026-05-27T19:30:53+00:00,2026-05-27T20:30:53+01:00,20,London,2026-05-27,C,24,24.0,24.0,no,0.015,68.71,0x421824b40d9426018db1248942022c5432b719d58bf55c34026f71a54cf66c54,2350608,50568819055411562099741999161052331184598246703207338598916132192939054745723,EGLL,27.22222222222222,27.22222222222222,81.0,81.0,0.0,0,27.0,27.0,0,0,1,below_running_max_buy_no,BUY_NO,0.015,1.0,0.985,65.66666666666667,London|2026-05-27,True,1,24,C,27,0.0,True,1,0.0,-0.015,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-28/orderbook_snapshot_20260528_0330.jsonl.gz,2026-05-27T19:30:53+00:00,2026-05-27T20:30:53+01:00,20,London,2026-05-27,C,25,25.0,25.0,no,0.994,397.0,0xabdb1bf2bd946c6477eddcc01d3088c72e9005a8df32460dcde988f03e81e8c7,2350609,85976141702791744396634514087140083031152472521254052227774703839371425875989,EGLL,27.22222222222222,27.22222222222222,81.0,81.0,0.0,0,27.0,27.0,0,0,1,below_running_max_buy_no,BUY_NO,0.994,1.0,0.006,0.0060362173038229,London|2026-05-27,True,1,24,C,27,0.0,True,0,1.0,0.006000000000000005,0.006036217303822943,True
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-28/orderbook_snapshot_20260528_0430.jsonl.gz,2026-05-27T20:30:53+00:00,2026-05-27T21:30:53+01:00,21,London,2026-05-27,C,25,25.0,25.0,no,0.995,1980.58,0xabdb1bf2bd946c6477eddcc01d3088c72e9005a8df32460dcde988f03e81e8c7,2350609,85976141702791744396634514087140083031152472521254052227774703839371425875989,EGLL,27.22222222222222,27.22222222222222,81.0,81.0,0.0,0,27.0,27.0,0,0,1,below_running_max_buy_no,BUY_NO,0.995,1.0,0.005,0.0050251256281407,London|2026-05-27,True,1,24,C,27,0.0,True,0,1.0,0.0050000000000000044,0.005025125628140708,True
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-28/orderbook_snapshot_20260528_0430.jsonl.gz,2026-05-27T20:30:53+00:00,2026-05-27T21:30:53+01:00,21,London,2026-05-27,C,24,24.0,24.0,no,0.008,173.14,0x421824b40d9426018db1248942022c5432b719d58bf55c34026f71a54cf66c54,2350608,50568819055411562099741999161052331184598246703207338598916132192939054745723,EGLL,27.22222222222222,27.22222222222222,81.0,81.0,0.0,0,27.0,27.0,0,0,1,below_running_max_buy_no,BUY_NO,0.008,1.0,0.992,124.0,London|2026-05-27,True,1,24,C,27,0.0,True,1,0.0,-0.008,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-31/orderbook_snapshot_20260531_0230.jsonl.gz,2026-05-30T18:30:53+00:00,2026-05-30T20:30:53+02:00,20,Milan,2026-05-30,C,30,30.0,30.0,no,0.007,352.38,0x7f595f683d648c37231b06b70b01b53c6deff081311e2552b11d4225b9444e78,2375864,84740823636358426619850277722457080320842170039905082986141552004825252185927,LIML,31.11111111111111,31.11111111111111,88.0,88.0,0.0,0,31.0,31.0,0,0,1,below_running_max_buy_no,BUY_NO,0.007,1.0,0.993,141.85714285714286,Milan|2026-05-30,True,1,30,C,31,0.0,True,1,0.0,-0.007,-1.0,False
