period,selector,sizing,target_date,rows,wins,cost,pnl,roi
historical,model25_ask05_20,fixed5,2026-06-11,21,1,105.0,-52.36842105263158,-0.4987468671679198
historical,model25_ask05_20,fixed5,2026-06-12,20,4,100.0,40.21682635813071,0.4021682635813071
historical,model25_ask05_20,fixed5,2026-06-13,21,4,105.0,73.29611580613988,0.6980582457727608
historical,model25_ask05_20,fixed5,2026-06-14,20,2,100.0,-36.64717348927876,-0.36647173489278756
historical,model25_ask05_20,fixed5,2026-06-15,20,2,100.0,42.15686274509804,0.4215686274509804
historical,model25_ask05_20,fixed5,2026-06-16,25,5,125.0,132.42580432982908,1.0594064346386327
historical,model25_ask05_20,fixed5,2026-06-17,21,5,105.0,96.9864193777237,0.9236801845497495
historical,model25_ask05_20,fixed5,2026-06-18,16,2,80.0,-8.480204342273304,-0.10600255427841629
historical,model25_ask05_20,fixed5,2026-06-19,22,1,110.0,-84.35897435897436,-0.7668997668997669
historical,model25_ask05_20,fixed5,2026-06-20,16,3,80.0,47.610628618693134,0.5951328577336642
historical,model25_ask05_20,fixed5,2026-06-21,20,1,100.0,-69.6969696969697,-0.696969696969697
historical,model25_ask05_20,fixed5,2026-06-22,18,1,90.0,-63.47480106100796,-0.7052755673445329
historical,model25_ask05_20,fixed5,2026-06-23,24,4,120.0,8.204641720924247,0.06837201434103539
historical,model25_ask05_20,fixed5,2026-06-24,18,5,90.0,151.9690098261527,1.688544553623919
historical,model25_ask05_20,fixed5,2026-06-25,17,3,85.0,95.25060989132845,1.120595410486217
historical,model25_ask05_20,fixed5,2026-06-26,20,1,100.0,-75.0,-0.75
historical_recent,model25_ask05_20,fixed5,2026-06-08,18,4,90.0,49.76758535582064,0.5529731706202293
historical_recent,model25_ask05_20,fixed5,2026-06-09,18,2,90.0,-32.434210526315795,-0.3603801169590644
historical_recent,model25_ask05_20,fixed5,2026-06-10,22,1,110.0,-80.58823529411765,-0.732620320855615
historical_recent,model25_ask05_20,fixed5,2026-06-11,21,1,105.0,-52.36842105263158,-0.4987468671679198
historical_recent,model25_ask05_20,fixed5,2026-06-12,20,4,100.0,40.21682635813071,0.4021682635813071
historical_recent,model25_ask05_20,fixed5,2026-06-13,21,4,105.0,73.29611580613988,0.6980582457727608
historical_recent,model25_ask05_20,fixed5,2026-06-14,20,2,100.0,-36.64717348927876,-0.36647173489278756
historical_recent,model25_ask05_20,fixed5,2026-06-15,20,2,100.0,42.15686274509804,0.4215686274509804
historical_recent,model25_ask05_20,fixed5,2026-06-16,25,5,125.0,132.42580432982908,1.0594064346386327
historical_recent,model25_ask05_20,fixed5,2026-06-17,21,5,105.0,96.9864193777237,0.9236801845497495
historical_recent,model25_ask05_20,fixed5,2026-06-18,16,2,80.0,-8.480204342273304,-0.10600255427841629
historical_recent,model25_ask05_20,fixed5,2026-06-19,22,1,110.0,-84.35897435897436,-0.7668997668997669
historical_recent,model25_ask05_20,fixed5,2026-06-20,16,3,80.0,47.610628618693134,0.5951328577336642
historical_recent,model25_ask05_20,fixed5,2026-06-21,20,1,100.0,-69.6969696969697,-0.696969696969697
historical_recent,model25_ask05_20,fixed5,2026-06-22,18,1,90.0,-63.47480106100796,-0.7052755673445329
historical_recent,model25_ask05_20,fixed5,2026-06-23,24,4,120.0,8.204641720924247,0.06837201434103539
historical_recent,model25_ask05_20,fixed5,2026-06-24,18,5,90.0,151.9690098261527,1.688544553623919
historical_recent,model25_ask05_20,fixed5,2026-06-25,17,3,85.0,95.25060989132845,1.120595410486217
historical_recent,model25_ask05_20,fixed5,2026-06-26,20,1,100.0,-75.0,-0.75
forward,model25_ask05_20,fixed5,2026-06-27,20,2,100.0,-34.39153439153439,-0.34391534391534395
forward,model25_ask05_20,fixed5,2026-06-28,11,3,55.0,44.67772457901439,0.8123222650729889
forward,model25_ask05_20,fixed5,2026-06-30,6,1,30.0,60.90909090909091,2.0303030303030303
historical,model25_ask05_20,payout25_cap5,2026-05-06,5,0,14.125,-14.125,-1.0
historical,model25_ask05_20,payout25_cap5,2026-05-07,7,1,19.25,5.75,0.2987012987012987
historical,model25_ask05_20,payout25_cap5,2026-05-08,8,1,15.275,9.725000000000001,0.6366612111292963
historical,model25_ask05_20,payout25_cap5,2026-05-09,6,1,19.75,5.25,0.26582278481012656
historical,model25_ask05_20,payout25_cap5,2026-05-10,4,0,9.75,-9.75,-1.0
historical,model25_ask05_20,payout25_cap5,2026-05-11,6,0,16.5625,-16.5625,-1.0
historical,model25_ask05_20,payout25_cap5,2026-05-12,6,1,22.625,2.375,0.10497237569060773
historical,model25_ask05_20,payout25_cap5,2026-05-13,16,4,47.7,52.3,1.0964360587002095
historical,model25_ask05_20,payout25_cap5,2026-05-14,18,6,58.7375,91.26249999999999,1.553734837199404
historical,model25_ask05_20,payout25_cap5,2026-05-15,14,1,43.05,-18.05,-0.4192799070847852
historical,model25_ask05_20,payout25_cap5,2026-05-16,19,2,64.1,-14.100000000000001,-0.2199687987519501
historical,model25_ask05_20,payout25_cap5,2026-05-17,7,0,18.1,-18.1,-1.0
historical,model25_ask05_20,payout25_cap5,2026-05-20,17,5,59.6875,65.3125,1.094240837696335
historical,model25_ask05_20,payout25_cap5,2026-05-21,21,2,76.9875,-26.9875,-0.35054391946744606
historical,model25_ask05_20,payout25_cap5,2026-05-22,15,5,44.225,80.775,1.8264556246466932
historical,model25_ask05_20,payout25_cap5,2026-05-23,17,5,56.0375,68.9625,1.2306491188935982
historical,model25_ask05_20,payout25_cap5,2026-05-24,17,3,54.65,20.35,0.3723696248856359
historical,model25_ask05_20,payout25_cap5,2026-05-25,14,0,48.4875,-48.4875,-1.0
historical,model25_ask05_20,payout25_cap5,2026-05-26,10,2,33.0125,16.9875,0.5145778114350624
historical,model25_ask05_20,payout25_cap5,2026-05-27,13,1,44.3875,-19.3875,-0.4367783722894959
historical,model25_ask05_20,payout25_cap5,2026-05-28,25,1,69.775,-44.775,-0.6417054819061268
historical,model25_ask05_20,payout25_cap5,2026-05-29,16,0,47.075,-47.075,-1.0
historical,model25_ask05_20,payout25_cap5,2026-05-30,13,4,46.875,53.125,1.1333333333333333
historical,model25_ask05_20,payout25_cap5,2026-05-31,17,2,55.6,-5.600000000000002,-0.1007194244604317
historical,model25_ask05_20,payout25_cap5,2026-06-01,11,2,36.4125,13.587499999999999,0.37315482320631643
historical,model25_ask05_20,payout25_cap5,2026-06-02,17,2,54.825,-4.824999999999999,-0.08800729594163245
historical,model25_ask05_20,payout25_cap5,2026-06-03,8,1,27.0375,-2.0375,-0.07535829865926953
historical,model25_ask05_20,payout25_cap5,2026-06-04,13,3,41.125,33.875,0.8237082066869301
historical,model25_ask05_20,payout25_cap5,2026-06-05,10,2,28.475,21.525,0.7559262510974538
historical,model25_ask05_20,payout25_cap5,2026-06-06,21,4,67.2875,32.7125,0.4861601337544121
historical,model25_ask05_20,payout25_cap5,2026-06-07,20,0,58.65,-58.65,-1.0
historical,model25_ask05_20,payout25_cap5,2026-06-08,18,4,62.2,37.8,0.607717041800643
historical,model25_ask05_20,payout25_cap5,2026-06-09,18,2,53.9875,-3.9875,-0.07385968974299606
historical,model25_ask05_20,payout25_cap5,2026-06-10,22,1,75.775,-50.775000000000006,-0.6700758825470142
historical,model25_ask05_20,payout25_cap5,2026-06-11,21,1,54.8875,-29.887500000000003,-0.5445228877248919
historical,model25_ask05_20,payout25_cap5,2026-06-12,20,4,59.3375,40.6625,0.6852749104697704
historical,model25_ask05_20,payout25_cap5,2026-06-13,21,4,67.4375,32.5625,0.48285449490268767
historical,model25_ask05_20,payout25_cap5,2026-06-14,20,2,64.0625,-14.0625,-0.21951219512195122
historical,model25_ask05_20,payout25_cap5,2026-06-15,20,2,51.425,-1.4250000000000018,-0.02771025765678176
historical,model25_ask05_20,payout25_cap5,2026-06-16,25,5,70.525,54.474999999999994,0.7724211272598368
historical,model25_ask05_20,payout25_cap5,2026-06-17,21,5,63.975,61.025,0.9538882375928096
historical,model25_ask05_20,payout25_cap5,2026-06-18,16,2,49.8625,0.13750000000000107,0.002757583354224138
historical,model25_ask05_20,payout25_cap5,2026-06-19,22,1,62.3625,-37.362500000000004,-0.5991180597314092
historical,model25_ask05_20,payout25_cap5,2026-06-20,16,3,53.3625,21.637500000000003,0.4054813773717499
historical,model25_ask05_20,payout25_cap5,2026-06-21,20,1,53.95,-28.95,-0.5366079703429101
historical,model25_ask05_20,payout25_cap5,2026-06-22,18,1,56.15,-31.15,-0.5547640249332146
historical,model25_ask05_20,payout25_cap5,2026-06-23,24,4,74.125,25.875,0.3490725126475548
historical,model25_ask05_20,payout25_cap5,2026-06-24,18,5,54.7125,70.2875,1.284669865204478
historical,model25_ask05_20,payout25_cap5,2026-06-25,17,3,54.5125,20.4875,0.3758312313689521
historical,model25_ask05_20,payout25_cap5,2026-06-26,20,1,72.125,-47.125,-0.6533795493934142
historical_recent,model25_ask05_20,payout25_cap5,2026-06-08,18,4,62.2,37.8,0.607717041800643
historical_recent,model25_ask05_20,payout25_cap5,2026-06-09,18,2,53.9875,-3.9875,-0.07385968974299606
historical_recent,model25_ask05_20,payout25_cap5,2026-06-10,22,1,75.775,-50.775000000000006,-0.6700758825470142
historical_recent,model25_ask05_20,payout25_cap5,2026-06-11,21,1,54.8875,-29.887500000000003,-0.5445228877248919
historical_recent,model25_ask05_20,payout25_cap5,2026-06-12,20,4,59.3375,40.6625,0.6852749104697704
historical_recent,model25_ask05_20,payout25_cap5,2026-06-13,21,4,67.4375,32.5625,0.48285449490268767
historical_recent,model25_ask05_20,payout25_cap5,2026-06-14,20,2,64.0625,-14.0625,-0.21951219512195122
historical_recent,model25_ask05_20,payout25_cap5,2026-06-15,20,2,51.425,-1.4250000000000018,-0.02771025765678176
historical_recent,model25_ask05_20,payout25_cap5,2026-06-16,25,5,70.525,54.474999999999994,0.7724211272598368
historical_recent,model25_ask05_20,payout25_cap5,2026-06-17,21,5,63.975,61.025,0.9538882375928096
historical_recent,model25_ask05_20,payout25_cap5,2026-06-18,16,2,49.8625,0.13750000000000107,0.002757583354224138
historical_recent,model25_ask05_20,payout25_cap5,2026-06-19,22,1,62.3625,-37.362500000000004,-0.5991180597314092
historical_recent,model25_ask05_20,payout25_cap5,2026-06-20,16,3,53.3625,21.637500000000003,0.4054813773717499
historical_recent,model25_ask05_20,payout25_cap5,2026-06-21,20,1,53.95,-28.95,-0.5366079703429101
historical_recent,model25_ask05_20,payout25_cap5,2026-06-22,18,1,56.15,-31.15,-0.5547640249332146
historical_recent,model25_ask05_20,payout25_cap5,2026-06-23,24,4,74.125,25.875,0.3490725126475548
historical_recent,model25_ask05_20,payout25_cap5,2026-06-24,18,5,54.7125,70.2875,1.284669865204478
historical_recent,model25_ask05_20,payout25_cap5,2026-06-25,17,3,54.5125,20.4875,0.3758312313689521
historical_recent,model25_ask05_20,payout25_cap5,2026-06-26,20,1,72.125,-47.125,-0.6533795493934142
forward,model25_ask05_20,payout25_cap5,2026-06-27,20,2,63.1875,-13.1875,-0.20870425321463898
forward,model25_ask05_20,payout25_cap5,2026-06-28,11,3,36.7625,38.2375,1.0401224073444406
forward,model25_ask05_20,payout25_cap5,2026-06-30,6,1,20.625,4.375,0.21212121212121213
historical,model25_ask05_20,payout50_cap5,2026-05-06,5,0,23.75,-23.75,-1.0
historical,model25_ask05_20,payout50_cap5,2026-05-07,7,1,30.25,19.75,0.6528925619834711
historical,model25_ask05_20,payout50_cap5,2026-05-08,8,1,29.05,20.950000000000003,0.7211703958691912
historical,model25_ask05_20,payout50_cap5,2026-05-09,6,1,27.75,3.5,0.12612612612612611
historical,model25_ask05_20,payout50_cap5,2026-05-10,4,0,18.25,-18.25,-1.0
historical,model25_ask05_20,payout50_cap5,2026-05-11,6,0,24.375,-24.375,-1.0
historical,model25_ask05_20,payout50_cap5,2026-05-12,6,1,28.0,-2.3589743589743617,-0.08424908424908435
historical,model25_ask05_20,payout50_cap5,2026-05-13,16,4,72.0,74.41863563339994,1.0335921615749992
historical,model25_ask05_20,payout50_cap5,2026-05-14,18,6,82.525,126.91387155541912,1.5378839328133185
historical,model25_ask05_20,payout50_cap5,2026-05-15,14,1,64.325,-14.325,-0.22269724057520401
historical,model25_ask05_20,payout50_cap5,2026-05-16,19,2,89.625,-13.983974358974365,-0.15602760791045317
historical,model25_ask05_20,payout50_cap5,2026-05-17,7,0,29.45,-29.45,-1.0
historical,model25_ask05_20,payout50_cap5,2026-05-20,17,5,79.875,79.49209436709437,0.9952061892593974
historical,model25_ask05_20,payout50_cap5,2026-05-21,21,2,101.55,-44.931180223285494,-0.4424537688162038
historical,model25_ask05_20,payout50_cap5,2026-05-22,15,5,68.525,119.46061869569559,1.7433143917649847
historical,model25_ask05_20,payout50_cap5,2026-05-23,17,5,81.75,100.7051088511044,1.2318667749370569
historical,model25_ask05_20,payout50_cap5,2026-05-24,17,3,80.55,55.16428571428571,0.6848452602642546
historical,model25_ask05_20,payout50_cap5,2026-05-25,14,0,65.1,-65.1,-1.0
historical,model25_ask05_20,payout50_cap5,2026-05-26,10,2,45.525,14.51084229390681,0.31874447652733245
historical,model25_ask05_20,payout50_cap5,2026-05-27,13,1,60.775,-29.525,-0.48580830933772107
historical,model25_ask05_20,payout50_cap5,2026-05-28,25,1,111.3,-61.3,-0.5507637017070979
historical,model25_ask05_20,payout50_cap5,2026-05-29,16,0,71.65,-71.65,-1.0
historical,model25_ask05_20,payout50_cap5,2026-05-30,13,4,65.0,55.83806997600101,0.8590472304000155
historical,model25_ask05_20,payout50_cap5,2026-05-31,17,2,75.875,-8.976389515280369,-0.11830496889990601
historical,model25_ask05_20,payout50_cap5,2026-06-01,11,2,50.525,24.475,0.48441365660564084
historical,model25_ask05_20,payout50_cap5,2026-06-02,17,2,79.4,-17.846969696969698,-0.22477291809785513
historical,model25_ask05_20,payout50_cap5,2026-06-03,8,1,35.75,-0.035714285714291805,-0.0009990009990011694
historical,model25_ask05_20,payout50_cap5,2026-06-04,13,3,59.5,46.948801742919386,0.7890554914776368
historical,model25_ask05_20,payout50_cap5,2026-06-05,10,2,42.45,33.19102564102563,0.7818851741113223
historical,model25_ask05_20,payout50_cap5,2026-06-06,21,4,93.825,41.77588101684027,0.4452531949569973
historical,model25_ask05_20,payout50_cap5,2026-06-07,20,0,89.3,-89.3,-1.0
historical,model25_ask05_20,payout50_cap5,2026-06-08,18,4,84.95,45.99405594405593,0.5414250258276154
historical,model25_ask05_20,payout50_cap5,2026-06-09,18,2,79.475,-21.90921052631579,-0.27567424380391053
historical,model25_ask05_20,payout50_cap5,2026-06-10,22,1,104.5,-75.08823529411765,-0.7185477061638053
historical,model25_ask05_20,payout50_cap5,2026-06-11,21,1,89.025,-39.025000000000006,-0.43836001123279983
historical,model25_ask05_20,payout50_cap5,2026-06-12,20,4,87.125,53.0918263581307,0.6093753384003524
historical,model25_ask05_20,payout50_cap5,2026-06-13,21,4,98.575,63.054449139473206,0.639659641283015
historical,model25_ask05_20,payout50_cap5,2026-06-14,20,2,95.2,-31.847173489278756,-0.33452913329074324
historical,model25_ask05_20,payout50_cap5,2026-06-15,20,2,84.275,15.724999999999998,0.1865915158706615
historical,model25_ask05_20,payout50_cap5,2026-06-16,25,5,109.75,109.29761904761904,0.9958780778826336
historical,model25_ask05_20,payout50_cap5,2026-06-17,21,5,92.15,82.9133424546468,0.8997649750911209
historical,model25_ask05_20,payout50_cap5,2026-06-18,16,2,71.725,-0.2052043422733023,-0.002860987692900695
historical,model25_ask05_20,payout50_cap5,2026-06-19,22,1,95.825,-70.18397435897437,-0.7324182035896099
historical,model25_ask05_20,payout50_cap5,2026-06-20,16,3,74.475,39.03306451612903,0.5241096276083119
historical,model25_ask05_20,payout50_cap5,2026-06-21,20,1,81.9,-51.5969696969697,-0.62999962999963
historical,model25_ask05_20,payout50_cap5,2026-06-22,18,1,81.075,-54.54980106100796,-0.6728313421030893
historical,model25_ask05_20,payout50_cap5,2026-06-23,24,4,109.9,18.30464172092425,0.16655724950795495
historical,model25_ask05_20,payout50_cap5,2026-06-24,18,5,80.975,142.96679894179894,1.765567137286804
historical,model25_ask05_20,payout50_cap5,2026-06-25,17,3,78.175,58.862037037037034,0.7529521846758815
historical,model25_ask05_20,payout50_cap5,2026-06-26,20,1,96.275,-71.275,-0.7403271877434433
historical_recent,model25_ask05_20,payout50_cap5,2026-06-08,18,4,84.95,45.99405594405593,0.5414250258276154
historical_recent,model25_ask05_20,payout50_cap5,2026-06-09,18,2,79.475,-21.90921052631579,-0.27567424380391053
historical_recent,model25_ask05_20,payout50_cap5,2026-06-10,22,1,104.5,-75.08823529411765,-0.7185477061638053
historical_recent,model25_ask05_20,payout50_cap5,2026-06-11,21,1,89.025,-39.025000000000006,-0.43836001123279983
historical_recent,model25_ask05_20,payout50_cap5,2026-06-12,20,4,87.125,53.0918263581307,0.6093753384003524
historical_recent,model25_ask05_20,payout50_cap5,2026-06-13,21,4,98.575,63.054449139473206,0.639659641283015
historical_recent,model25_ask05_20,payout50_cap5,2026-06-14,20,2,95.2,-31.847173489278756,-0.33452913329074324
historical_recent,model25_ask05_20,payout50_cap5,2026-06-15,20,2,84.275,15.724999999999998,0.1865915158706615
historical_recent,model25_ask05_20,payout50_cap5,2026-06-16,25,5,109.75,109.29761904761904,0.9958780778826336
historical_recent,model25_ask05_20,payout50_cap5,2026-06-17,21,5,92.15,82.9133424546468,0.8997649750911209
historical_recent,model25_ask05_20,payout50_cap5,2026-06-18,16,2,71.725,-0.2052043422733023,-0.002860987692900695
historical_recent,model25_ask05_20,payout50_cap5,2026-06-19,22,1,95.825,-70.18397435897437,-0.7324182035896099
historical_recent,model25_ask05_20,payout50_cap5,2026-06-20,16,3,74.475,39.03306451612903,0.5241096276083119
historical_recent,model25_ask05_20,payout50_cap5,2026-06-21,20,1,81.9,-51.5969696969697,-0.62999962999963
historical_recent,model25_ask05_20,payout50_cap5,2026-06-22,18,1,81.075,-54.54980106100796,-0.6728313421030893
historical_recent,model25_ask05_20,payout50_cap5,2026-06-23,24,4,109.9,18.30464172092425,0.16655724950795495
historical_recent,model25_ask05_20,payout50_cap5,2026-06-24,18,5,80.975,142.96679894179894,1.765567137286804
historical_recent,model25_ask05_20,payout50_cap5,2026-06-25,17,3,78.175,58.862037037037034,0.7529521846758815
historical_recent,model25_ask05_20,payout50_cap5,2026-06-26,20,1,96.275,-71.275,-0.7403271877434433
forward,model25_ask05_20,payout50_cap5,2026-06-27,20,2,91.375,-25.76653439153439,-0.28198669648738045
forward,model25_ask05_20,payout50_cap5,2026-06-28,11,3,50.475,49.202724579014394,0.9747939490641782
forward,model25_ask05_20,payout50_cap5,2026-06-30,6,1,27.75,22.25,0.8018018018018018
historical,model25_ask05_20,ask_scaled_05_20,2026-05-06,5,0,10.75,-10.75,-1.0
historical,model25_ask05_20,ask_scaled_05_20,2026-05-07,7,1,15.75,0.9166666666666679,0.058201058201058274
historical,model25_ask05_20,ask_scaled_05_20,2026-05-08,8,1,11.833333333333334,7.2506361323155195,0.6127298139984946
historical,model25_ask05_20,ask_scaled_05_20,2026-05-09,6,1,17.083333333333336,5.833333333333332,0.3414634146341462
historical,model25_ask05_20,ask_scaled_05_20,2026-05-10,4,0,6.916666666666667,-6.916666666666667,-1.0
historical,model25_ask05_20,ask_scaled_05_20,2026-05-11,6,0,14.583333333333336,-14.583333333333336,-1.0
historical,model25_ask05_20,ask_scaled_05_20,2026-05-12,6,1,20.75,4.036324786324788,0.19452167644938737
historical,model25_ask05_20,ask_scaled_05_20,2026-05-13,16,4,39.96666666666667,46.41230664071854,1.1612753955142252
historical,model25_ask05_20,ask_scaled_05_20,2026-05-14,18,6,51.63333333333333,78.44333420558877,1.5192382350985558
historical,model25_ask05_20,ask_scaled_05_20,2026-05-15,14,1,36.016666666666666,-20.227192982456142,-0.5616064687401058
historical,model25_ask05_20,ask_scaled_05_20,2026-05-16,19,2,55.050000000000004,-15.448860398860397,-0.2806332497522324
historical,model25_ask05_20,ask_scaled_05_20,2026-05-17,7,0,14.75,-14.75,-1.0
historical,model25_ask05_20,ask_scaled_05_20,2026-05-20,17,5,53.41666666666667,60.127635210968556,1.1256343565235922
historical,model25_ask05_20,ask_scaled_05_20,2026-05-21,21,2,68.60000000000001,-20.806273258904838,-0.3032984440073591
historical,model25_ask05_20,ask_scaled_05_20,2026-05-22,15,5,35.95,70.04218411897867,1.9483222286224942
historical,model25_ask05_20,ask_scaled_05_20,2026-05-23,17,5,47.4,58.44829704963187,1.233086435646242
historical,model25_ask05_20,ask_scaled_05_20,2026-05-24,17,3,45.91666666666667,11.117965367965365,0.2421335470337284
historical,model25_ask05_20,ask_scaled_05_20,2026-05-25,14,0,43.41666666666667,-43.41666666666667,-1.0
historical,model25_ask05_20,ask_scaled_05_20,2026-05-26,10,2,29.083333333333336,17.571385902031068,0.6041737272904665
historical,model25_ask05_20,ask_scaled_05_20,2026-05-27,13,1,39.5,-16.583333333333332,-0.41983122362869196
historical,model25_ask05_20,ask_scaled_05_20,2026-05-28,25,1,56.63333333333333,-37.40256410256411,-0.6604337393036629
historical,model25_ask05_20,ask_scaled_05_20,2026-05-29,16,0,38.91666666666667,-38.91666666666667,-1.0
historical,model25_ask05_20,ask_scaled_05_20,2026-05-30,13,4,40.833333333333336,52.220643341332995,1.2788728981550936
historical,model25_ask05_20,ask_scaled_05_20,2026-05-31,17,2,49.3,-4.932870161573207,-0.10005821828748898
historical,model25_ask05_20,ask_scaled_05_20,2026-06-01,11,2,31.95,9.716666666666667,0.30412102243088157
historical,model25_ask05_20,ask_scaled_05_20,2026-06-02,17,2,46.75,-0.6010101010101012,-0.012855831037649224
historical,model25_ask05_20,ask_scaled_05_20,2026-06-03,8,1,24.71666666666667,-3.2880952380952366,-0.1330314998555052
historical,model25_ask05_20,ask_scaled_05_20,2026-06-04,13,3,35.416666666666664,29.10039941902687,0.8216583365372294
historical,model25_ask05_20,ask_scaled_05_20,2026-06-05,10,2,24.25,20.067574786324784,0.8275288571680323
historical,model25_ask05_20,ask_scaled_05_20,2026-06-06,21,4,58.91666666666667,28.174706327719917,0.4782128372455997
historical,model25_ask05_20,ask_scaled_05_20,2026-06-07,20,0,48.583333333333336,-48.583333333333336,-1.0
historical,model25_ask05_20,ask_scaled_05_20,2026-06-08,18,4,54.71666666666667,33.00786370492253,0.6032506312200279
historical,model25_ask05_20,ask_scaled_05_20,2026-06-09,18,2,45.583333333333336,1.8947368421052637,0.0415664389492928
historical,model25_ask05_20,ask_scaled_05_20,2026-06-10,22,1,66.61666666666667,-43.08725490196079,-0.6467939189686382
historical,model25_ask05_20,ask_scaled_05_20,2026-06-11,21,1,44.05,-28.260526315789473,-0.6415556484855727
historical,model25_ask05_20,ask_scaled_05_20,2026-06-12,20,4,51.15,35.444391213956436,0.6929499748574084
historical,model25_ask05_20,ask_scaled_05_20,2026-06-13,21,4,57.2,22.256850286842266,0.38910577424549414
historical,model25_ask05_20,ask_scaled_05_20,2026-06-14,20,2,54.03333333333333,-8.484275503573745,-0.15701928754300576
historical,model25_ask05_20,ask_scaled_05_20,2026-06-15,20,2,41.63333333333333,-6.094117647058826,-0.1463759242688269
historical,model25_ask05_20,ask_scaled_05_20,2026-06-16,25,5,57.36666666666667,36.01025225204792,0.6277208411164658
historical,model25_ask05_20,ask_scaled_05_20,2026-06-17,21,5,55.61666666666667,55.2596550792203,0.9935808524882284
historical,model25_ask05_20,ask_scaled_05_20,2026-06-18,16,2,42.833333333333336,-0.006598552575561634,-0.00015405181110260621
historical,model25_ask05_20,ask_scaled_05_20,2026-06-19,22,1,52.016666666666666,-27.23034188034188,-0.523492634674948
historical,model25_ask05_20,ask_scaled_05_20,2026-06-20,16,3,46.083333333333336,15.439619520264682,0.3350369516151468
historical,model25_ask05_20,ask_scaled_05_20,2026-06-21,20,1,46.333333333333336,-23.101010101010104,-0.49858295182036194
historical,model25_ask05_20,ask_scaled_05_20,2026-06-22,18,1,48.733333333333334,-24.241732979664015,-0.49743638125165557
historical,model25_ask05_20,ask_scaled_05_20,2026-06-23,24,4,62.66666666666667,27.93178609302525,0.44571999084614755
historical,model25_ask05_20,ask_scaled_05_20,2026-06-24,18,5,46.46666666666667,45.892869740488784,0.9876514291353397
historical,model25_ask05_20,ask_scaled_05_20,2026-06-25,17,3,46.650000000000006,10.141047534560508,0.21738579924031098
historical,model25_ask05_20,ask_scaled_05_20,2026-06-26,20,1,63.31666666666667,-38.31666666666667,-0.6051592524348512
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-08,18,4,54.71666666666667,33.00786370492253,0.6032506312200279
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-09,18,2,45.583333333333336,1.8947368421052637,0.0415664389492928
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-10,22,1,66.61666666666667,-43.08725490196079,-0.6467939189686382
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-11,21,1,44.05,-28.260526315789473,-0.6415556484855727
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-12,20,4,51.15,35.444391213956436,0.6929499748574084
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-13,21,4,57.2,22.256850286842266,0.38910577424549414
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-14,20,2,54.03333333333333,-8.484275503573745,-0.15701928754300576
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-15,20,2,41.63333333333333,-6.094117647058826,-0.1463759242688269
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-16,25,5,57.36666666666667,36.01025225204792,0.6277208411164658
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-17,21,5,55.61666666666667,55.2596550792203,0.9935808524882284
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-18,16,2,42.833333333333336,-0.006598552575561634,-0.00015405181110260621
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-19,22,1,52.016666666666666,-27.23034188034188,-0.523492634674948
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-20,16,3,46.083333333333336,15.439619520264682,0.3350369516151468
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-21,20,1,46.333333333333336,-23.101010101010104,-0.49858295182036194
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-22,18,1,48.733333333333334,-24.241732979664015,-0.49743638125165557
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-23,24,4,62.66666666666667,27.93178609302525,0.44571999084614755
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-24,18,5,46.46666666666667,45.892869740488784,0.9876514291353397
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-25,17,3,46.650000000000006,10.141047534560508,0.21738579924031098
historical_recent,model25_ask05_20,ask_scaled_05_20,2026-06-26,20,1,63.31666666666667,-38.31666666666667,-0.6051592524348512
forward,model25_ask05_20,ask_scaled_05_20,2026-06-27,20,2,54.083333333333336,-9.286155202821872,-0.17170086661612088
forward,model25_ask05_20,ask_scaled_05_20,2026-06-28,11,3,32.45,34.324091806995206,1.0577532143912236
forward,model25_ask05_20,ask_scaled_05_20,2026-06-30,6,1,18.583333333333332,4.143939393939393,0.22299225438238887
historical,gfs_edge20_ask05_25,fixed5,2026-05-06,1,0,5.0,-5.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-05-07,6,1,30.0,36.66666666666667,1.2222222222222223
historical,gfs_edge20_ask05_25,fixed5,2026-05-08,5,1,25.0,51.33587786259541,2.0534351145038165
historical,gfs_edge20_ask05_25,fixed5,2026-05-09,2,0,10.0,-10.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-05-10,1,0,5.0,-5.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-05-11,3,0,15.0,-15.0,-1.0
