evidence_layer,target_date,city,router_route,router_ask,label_no_win,score_deployed_weight,score_deployed_ratio,p_no_logit_market_route,p_no_wf_logit_market_route,p_no_logit_mechanism_weather,p_no_wf_logit_mechanism_weather,p_no_logit_mechanism_weather_citybias,p_no_wf_logit_mechanism_weather_citybias,p_no_logit_mechanism_plus_heuristic_score,p_no_wf_logit_mechanism_plus_heuristic_score
frozen_live_like_route_price,2026-06-15,Busan,fresh_runway_current_no,0.26,1.0,0.2880000000000001,1.107692307692308,0.4037871865466646,0.4282410217820561,0.20838033584842813,0.22135067060963093,0.24912084977370355,0.2422392115436024,0.2364272303995992,0.22235156037454706
frozen_live_like_route_price,2026-06-15,Helsinki,fresh_runway_current_no,0.38,1.0,0.088,0.23157894736842102,0.4118431795508296,0.4176468607263203,0.2491677773864563,0.11801978541688153,0.17217459060592047,0.06556015818714857,0.17513668435914836,0.07524005919150487
frozen_live_like_route_price,2026-06-15,Karachi,capped_d2_no,0.6,1.0,0.18029700000000004,0.30049500000000007,0.5507118775023708,0.5457579393859433,0.5041352706455798,0.4260803783940627,0.48538233530129227,0.4316675536067542,0.4860734208291515,0.43753282958303813
frozen_live_like_route_price,2026-06-15,Lucknow,fresh_runway_current_no,0.23,0.0,0.6400000000000001,2.7826086956521743,0.4017810868260978,0.43090027298558586,0.6026930182398814,0.6457962830998404,0.41726760288791026,0.5030703197349532,0.4260688579406034,0.5027832074792027
frozen_live_like_route_price,2026-06-15,Munich,capped_d2_no,0.49,0.0,0.3078,0.6281632653061225,0.543134648162253,0.5556033906963561,0.5415284385763055,0.5937343714448351,0.5277408285194422,0.6192550816059589,0.5226594744083424,0.606671315543777
frozen_live_like_route_price,2026-06-15,Tokyo,false_fade_reheat_current_no,0.52,1.0,0.10723050000000002,0.20621250000000002,0.5769566741501666,0.5059780762955356,0.5830154884774942,0.17968311980425739,0.5126727130692146,0.1536158283741095,0.49564310216679397,0.156196778754264
frozen_live_like_route_price,2026-06-16,Houston,fresh_runway_current_no,0.52,1.0,0.527904,1.0152,0.4213016065909282,0.41504352863712307,0.6307305878727539,0.5688876640108577,0.5269126374827169,0.4677583036533856,0.5051707756292275,0.44096994609340223
frozen_live_like_route_price,2026-06-16,TelAviv,false_fade_reheat_current_no,0.61,0.0,0.33696000000000004,0.5523934426229509,0.5830512128693045,0.5428686392171171,0.6020315880230502,0.6546222965673965,0.45355686190949596,0.4804625219322115,0.45966255819639495,0.48542552812700374
frozen_live_like_route_price,2026-06-16,Wuhan,fresh_runway_current_no,0.39,1.0,0.4608000000000001,1.1815384615384616,0.4125167134372605,0.4272483853141406,0.32706135559750976,0.3226292709427337,0.21909523341873352,0.20415609116383468,0.22993430795812336,0.21625933975978076
frozen_live_like_route_price,2026-06-17,Beijing,fresh_runway_current_no,0.47,0.0,0.48947200000000013,1.0414297872340428,0.4179165815781496,0.43294042779381514,0.40169176041892984,0.4302807631249112,0.4893090608454546,0.5229440210671443,0.48776776435517005,0.5157136034572205
frozen_live_like_route_price,2026-06-17,Chengdu,false_fade_reheat_current_no,0.38,0.0,0.273,0.718421052631579,0.5674302029323552,0.5432256996738362,0.3940475653795692,0.3993910633394215,0.47673237768615684,0.4865120686587773,0.466305065931229,0.47204217534655807
frozen_live_like_route_price,2026-06-17,Dallas,capped_d2_no,0.61,1.0,0.18954000000000001,0.3107213114754099,0.5513996046242328,0.5570658477707932,0.6394030965553876,0.6630428008536243,0.8248470958631874,0.8202206270034584,0.8098665135003031,0.8051487502200311
frozen_live_like_route_price,2026-06-17,Karachi,capped_d2_no,0.53,0.0,0.2217384,0.4183743396226415,0.5458925021301124,0.5645932383342498,0.5207667024076562,0.5849232694905031,0.5025366293536426,0.5665590008647228,0.4976113925593963,0.5613731560396952
frozen_live_like_route_price,2026-06-18,CapeTown,fresh_runway_current_no,0.53,0.0,0.606464,1.1442716981132075,0.4219795109164933,0.4242681703785566,0.4674085850145442,0.507430085124048,0.4838289991887137,0.5247206658313306,0.4850505684113671,0.520652399854206
frozen_live_like_route_price,2026-06-19,Beijing,false_fade_reheat_current_no,0.4,1.0,0.286,0.7149999999999999,0.5687943556849984,0.5186605263931875,0.6259938324706932,0.5635952557558782,0.689224333741398,0.6210603139003702,0.6600726151745117,0.5907210178928306
frozen_live_like_route_price,2026-06-19,BuenosAires,capped_d2_no,0.56,0.0,0.25582499999999997,0.456830357142857,0.547959055500568,0.5558011314938112,0.4889800237550905,0.4957410499644579,0.472737735817287,0.5131172290039309,0.4683970296157307,0.5048633212167536
frozen_live_like_route_price,2026-06-19,Busan,fresh_runway_current_no,0.55,0.0,0.26208000000000004,0.47650909090909094,0.4233361995064519,0.41272252066152504,0.3032897703592267,0.3399689988941106,0.3238830892272127,0.3594885557797594,0.30979121522044095,0.3493021810893278
frozen_live_like_route_price,2026-06-19,Helsinki,capped_d2_no,0.51,1.0,0.35154,0.6892941176470588,0.5445139164131269,0.5611311304987205,0.704656293303139,0.6834610056032794,0.542545995760402,0.482595381677536,0.5470000842922911,0.4964056545541796
frozen_live_like_route_price,2026-06-19,Houston,fresh_runway_current_no,0.26,0.0,0.36000000000000004,1.3846153846153848,0.4037871865466646,0.4434059462519448,0.32257045560596215,0.3927521279050474,0.23555097957227847,0.3155133686595932,0.2190868687168133,0.2916345004366281
frozen_live_like_route_price,2026-06-19,Istanbul,false_fade_reheat_current_no,0.44,1.0,0.47840000000000005,1.0872727272727274,0.571519511964243,0.5143421084934149,0.5149808609527484,0.4619100968407134,0.5359073606494734,0.4680618656726298,0.5316269925277911,0.4662839793841206
frozen_live_like_route_price,2026-06-19,Karachi,capped_d2_no,0.62,0.0,0.15747030000000004,0.25398435483870974,0.5520871352418812,0.5493882463110058,0.3996905619653927,0.4473980042183179,0.4463255539440574,0.4867254544803964,0.46388071595455077,0.5024978372337441
frozen_live_like_route_price,2026-06-19,NYC,false_fade_reheat_current_no,0.65,1.0,0.364,0.5599999999999999,0.5857518878781759,0.49165026404972273,0.8815192429117574,0.7637940281075193,0.8755911928102488,0.747169728506642,0.8542149387662268,0.7139770322958802
frozen_live_like_route_price,2026-06-19,TelAviv,fresh_runway_current_no,0.34,0.0,0.32000000000000006,0.9411764705882354,0.4091523679508328,0.4348879332194812,0.23018260707589966,0.2699911334167501,0.17425748874203975,0.20304290752546,0.17701324236380747,0.20731448782254744
frozen_live_like_route_price,2026-06-20,Jeddah,false_fade_reheat_current_no,0.17,0.0,0.26,1.5294117647058822,0.5530486644762322,0.5949970341493765,0.5370822083931246,0.7381990309614493,0.4048122696995399,0.5768178472901008,0.3969359764893465,0.5462834669647344
frozen_live_like_route_price,2026-06-20,Shanghai,false_fade_reheat_current_no,0.612,1.0,0.26104416,0.42654274509803924,0.5831863664698435,0.5455391314591679,0.8046092016073565,0.7437506659420142,0.7847944971947393,0.7116764154020753,0.772473128729211,0.7013596460896141
frozen_live_like_route_price,2026-06-20,Singapore,false_fade_reheat_current_no,0.54,1.0,0.3252912,0.6023911111111111,0.5783131104969724,0.5536841690880293,0.6597741474604679,0.576239101236554,0.6940432032656008,0.6163029513004243,0.6775681581291187,0.60066222763067
frozen_live_like_route_price,2026-06-20,Tokyo,fresh_runway_current_no,0.11,0.0,0.3993600000000001,3.6305454545454556,0.3937901373669451,0.4473482969918573,0.44373987369501894,0.5160532742186877,0.47750308361438254,0.5622368989745248,0.47963220328947276,0.5834049903365184
frozen_live_like_route_price,2026-06-21,Beijing,capped_d2_no,0.29,0.0,0.29250000000000004,1.0086206896551726,0.5293090270418533,0.5293090270418533,0.5268939744364414,0.5268939744364414,0.6354580455836776,0.6354580455836776,0.6105807505676842,0.6105807505676842
frozen_live_like_route_price,2026-06-21,Karachi,fresh_runway_current_no,0.45,1.0,0.5888000000000001,1.3084444444444447,0.41656471501474857,0.41656471501474857,0.3262553220575234,0.3262553220575234,0.3967972223172352,0.3967972223172352,0.4175517373846496,0.4175517373846496
frozen_live_like_route_price,2026-06-21,Singapore,capped_d2_no,0.51,0.0,0.2132676,0.41817176470588235,0.5445139164131269,0.5445139164131269,0.4322511919357689,0.4322511919357689,0.4601602282438492,0.4601602282438492,0.45017551182314774,0.45017551182314774
frozen_live_like_route_price,2026-06-22,NYC,false_fade_reheat_current_no,0.638,0.0,0.06708416000000002,0.10514758620689658,0.5849422187144846,0.5964031595143048,0.5584223629212267,0.5559046551815293,0.5480868053670078,0.566719558104516,0.5612123106457937,0.5858099240674097
frozen_live_like_route_price,2026-06-22,Shanghai,cheap_stale_tail_current_no,0.22,0.0,0.0525,0.23863636363636362,0.4117773681219632,0.3974945080874208,0.28701810321282084,0.2748332536227755,0.28955020081908966,0.28033649370948044,0.32828816425949586,0.3221104680752016
frozen_live_like_route_price,2026-06-23,Chongqing,fresh_runway_current_no,0.53,0.0,0.5141760000000001,0.9701433962264152,0.4219795109164933,0.4337385585280476,0.5263067350112154,0.5613199883617154,0.6324409150634672,0.6352178576791143,0.6261694740748992,0.6294656915169473
frozen_live_like_route_price,2026-06-23,NYC,cheap_stale_tail_current_no,0.21,1.0,0.26399999999999996,1.257142857142857,0.4111041966594148,0.3660766507426621,0.614488135785798,0.46520451568481397,0.655289168827323,0.5196116729562166,0.6268260756183197,0.48782610159085465
frozen_live_like_route_price,2026-06-23,Wellington,capped_d2_no,0.62,1.0,0.18310500000000002,0.2953306451612904,0.5520871352418812,0.5287944274058715,0.5831715232040341,0.5613528354556899,0.6199298625911663,0.5954648843106252,0.6075198805596753,0.5854297324118852
frozen_live_like_route_price,2026-06-24,Karachi,false_fade_reheat_current_no,0.572,1.0,0.34999744000000005,0.6118836363636365,0.5804809447745811,0.5626660249599988,0.5261916785988464,0.52832887689986,0.5486259465172043,0.5514229752738451,0.5537749796606034,0.5577749231424542
frozen_live_like_route_price,2026-06-25,Karachi,fresh_runway_current_no,0.5,0.0,0.39188480000000014,0.7837696000000003,0.41994669001036256,0.42450853709269387,0.22610567728008893,0.26974997012409474,0.30673086372358305,0.35568572997073533,0.3282481292419943,0.3721289477183441
frozen_live_like_route_price,2026-06-25,Wuhan,fresh_runway_current_no,0.47,1.0,0.5139456000000002,1.0935012765957453,0.4179165815781496,0.4216884819475206,0.29813409047242523,0.2794222508960954,0.3517716035291872,0.31164574889316693,0.37256003928755044,0.33261877926280264
frozen_live_like_route_price,2026-06-26,Chongqing,fresh_runway_current_no,0.29,0.0,0.4992000000000001,1.721379310344828,0.4057965081597218,0.406501214011684,0.47415521286931045,0.5108542718809064,0.5801399188546439,0.5523571361290041,0.5741278378687595,0.5500303754772218
frozen_live_like_route_price,2026-06-26,TelAviv,fresh_runway_current_no,0.519,0.0,0.27142400000000005,0.5229749518304433,0.42123383242859974,0.42797002552785374,0.2703000642338513,0.2802307611478761,0.18848858715706246,0.19573210817160955,0.1960283137419022,0.20123212690529205
frozen_live_like_route_price,2026-06-26,Tokyo,false_fade_reheat_current_no,0.62,1.0,0.227864,0.3675225806451613,0.5837268556696231,0.5828796944374487,0.630579594023146,0.6388064465929595,0.590410549514537,0.6011262782347978,0.5799676219780313,0.5864999698322496
frozen_live_like_route_price,2026-06-27,TelAviv,fresh_runway_current_no,0.53,0.0,0.42188800000000004,0.7960150943396227,0.4219795109164933,0.4232452610022935,0.38413530869145285,0.39879110702081794,0.27839061795071496,0.2901558450794161,0.2906974994181898,0.301128346016585
frozen_live_like_route_price,2026-06-28,Singapore,capped_d2_no,0.41,1.0,0.24570000000000006,0.599268292682927,0.5376111669393024,0.5207952407130845,0.4031228854386862,0.4049521611358042,0.4460745199980006,0.423748279794892,0.42769607522309333,0.4082968986928502
historical_best_ask_diagnostic,2026-05-20,Ankara,fresh_runway_current_no,0.69,1.0,0.3776000000000001,0.5472463768115944,0.593584091726856,,0.786926307859829,,0.7958238267661204,,0.7775830417011373,
historical_best_ask_diagnostic,2026-05-20,Beijing,fresh_runway_current_no,0.27,0.0,0.32000000000000006,1.1851851851851853,0.3910703869087276,,0.31126413224974225,,0.31766946790728523,,0.30248183941281037,
historical_best_ask_diagnostic,2026-05-20,Chengdu,capped_d2_no,0.69,1.0,0.12425400000000002,0.18007826086956524,0.6669373683210179,,0.6987732365351342,,0.7248570253671194,,0.7248520686909258,
historical_best_ask_diagnostic,2026-05-20,Istanbul,capped_d2_no,0.65,1.0,0.21168,0.32566153846153845,0.6493347585098879,,0.6608550833748302,,0.6301676349688762,,0.6454097094875317,
historical_best_ask_diagnostic,2026-05-20,Jeddah,false_fade_reheat_current_no,0.587,0.0,0.11352250000000003,0.1933943781942079,0.6379891369069038,,0.32779457159339154,,0.3649396830066194,,0.40391627210132847,
historical_best_ask_diagnostic,2026-05-20,Lucknow,fresh_runway_current_no,0.15,1.0,0.6400000000000001,4.2666666666666675,0.33680547090852236,,0.5042110017096936,,0.32856987679550076,,0.40434097216339704,
historical_best_ask_diagnostic,2026-05-20,Miami,capped_d2_no,0.66,0.0,0.21789,0.3301363636363636,0.6537759633573225,,0.5436041472178585,,0.5155567632033596,,0.5375437796916086,
historical_best_ask_diagnostic,2026-05-20,Munich,capped_d2_no,0.64,0.0,0.19642499999999996,0.3069140624999999,0.6448675299948853,,0.7055673092043749,,0.6893957867654715,,0.6861237221235976,
historical_best_ask_diagnostic,2026-05-20,SanFrancisco,fresh_runway_current_no,0.62,0.0,0.40064000000000005,0.6461935483870969,0.5601733678130318,,0.526239213029129,,0.40577424420090064,,0.3997295245282002,
historical_best_ask_diagnostic,2026-05-20,Shanghai,cheap_stale_tail_current_no,0.22,1.0,0.23399999999999999,1.0636363636363635,0.4166538363132539,,0.5934008123131538,,0.6152183931362287,,0.5935383061784817,
historical_best_ask_diagnostic,2026-05-20,Singapore,capped_d2_no,0.62,0.0,0.15380820000000003,0.24807774193548393,0.6358575500483009,,0.5967244430704558,,0.6165183476090288,,0.6175457224913521,
historical_best_ask_diagnostic,2026-05-20,Wellington,capped_d2_no,0.68,1.0,0.11559599999999999,0.1699941176470588,0.6625778574388763,,0.6599760386187435,,0.6744224033258673,,0.6852229847226049,
historical_best_ask_diagnostic,2026-05-21,Guangzhou,false_fade_reheat_current_no,0.65,1.0,0.22713600000000003,0.34944000000000003,0.6659423633886844,,0.7528493621547168,,0.7986392464594414,,0.7885297123900202,
historical_best_ask_diagnostic,2026-05-21,Jeddah,capped_d2_no,0.6,1.0,0.19597500000000004,0.32662500000000005,0.6267512877673417,,0.7152134282070474,,0.7019597450456787,,0.693936407161047,
historical_best_ask_diagnostic,2026-05-21,Manila,capped_d2_no,0.6,0.0,0.17637750000000002,0.29396250000000007,0.6267512877673417,,0.6019976422498389,,0.6070164005307451,,0.60665589080501,
historical_best_ask_diagnostic,2026-05-21,Munich,capped_d2_no,0.56,0.0,0.25582499999999997,0.456830357142857,0.6082722718506604,,0.6300412889777625,,0.6360652100741239,,0.6286327700442068,
historical_best_ask_diagnostic,2026-05-21,SanFrancisco,fresh_runway_current_no,0.66,0.0,0.34431999999999996,0.5216969696969697,0.5793522600644407,,0.6099219131033634,,0.4790398679544905,,0.4677285232512743,
historical_best_ask_diagnostic,2026-05-21,SaoPaulo,pullback_uncertain_current_high_yes,0.7,1.0,0.198,0.28285714285714286,0.7502512067857883,,0.8768558219125061,,0.8289633509754334,,0.8258738267837277,
historical_best_ask_diagnostic,2026-05-21,TelAviv,false_fade_reheat_current_no,0.58,0.0,0.19956300000000005,0.3440741379310346,0.6348205352401831,,0.5145274420568557,,0.49543340396185914,,0.4989015113425635,
historical_best_ask_diagnostic,2026-05-21,Warsaw,false_fade_reheat_current_no,0.43,1.0,0.26,0.6046511627906977,0.5645179952612831,,0.3648946229441197,,0.3574946754629016,,0.3540040065555354,
historical_best_ask_diagnostic,2026-05-22,Chongqing,capped_d2_no,0.664,0.0,0.1393119,0.209807078313253,0.655545020206277,,0.534205200106311,,0.5471735281993554,,0.5587748255458127,
historical_best_ask_diagnostic,2026-05-22,Helsinki,fresh_runway_current_no,0.31,0.0,0.16000000000000003,0.5161290322580646,0.4098547447427269,,0.2923726350535259,,0.24810806607111707,,0.22715121339550765,
historical_best_ask_diagnostic,2026-05-22,Istanbul,fresh_runway_current_no,0.63,0.0,0.27213824,0.4319654603174603,0.5649872930279737,,0.6155266725608346,,0.6051340314129565,,0.6063690760757888,
historical_best_ask_diagnostic,2026-05-22,Jeddah,capped_d2_no,0.68,1.0,0.14449499999999996,0.21249264705882345,0.6625778574388763,,0.7244662648370284,,0.7289793551679521,,0.7305004022848323,
historical_best_ask_diagnostic,2026-05-22,Manila,capped_d2_no,0.58,0.0,0.18796050000000003,0.32406982758620695,0.6175542693426185,,0.5802902189698174,,0.5856029992412013,,0.5832700981234181,
historical_best_ask_diagnostic,2026-05-22,Munich,capped_d2_no,0.55,0.0,0.26325,0.4786363636363636,0.603601276852258,,0.5826623243424232,,0.6053182074737438,,0.5978769035044342,
historical_best_ask_diagnostic,2026-05-22,NYC,fresh_runway_current_no,0.28,1.0,0.6400000000000001,2.285714285714286,0.39573864319991403,,0.4533109529330622,,0.5229846797340325,,0.5328609606958947,
historical_best_ask_diagnostic,2026-05-22,Shanghai,fresh_runway_current_no,0.12,0.0,0.4608000000000001,3.8400000000000007,0.32382476279133415,,0.40977433342735603,,0.4562706955651533,,0.5300488514212499,
historical_best_ask_diagnostic,2026-05-23,Amsterdam,fresh_runway_current_no,0.43,0.0,0.6400000000000001,1.488372093023256,0.4675909575293842,,0.4846604031855832,,0.5338391646065144,,0.5432208626449836,
historical_best_ask_diagnostic,2026-05-23,CapeTown,fresh_runway_current_no,0.49,1.0,0.7296,1.4889795918367348,0.4968889586528189,,0.6122496859657971,,0.6153272045966172,,0.6215921661057041,
historical_best_ask_diagnostic,2026-05-23,Denver,false_fade_reheat_current_no,0.67,1.0,0.1677,0.25029850746268656,0.6745889083652077,,0.5132678313310349,,0.4940586282269802,,0.5042990930098872,
historical_best_ask_diagnostic,2026-05-23,Istanbul,fresh_runway_current_no,0.6,0.0,0.47168,0.7861333333333334,0.5505123649441055,,0.6718197059718435,,0.6961238995929085,,0.6842750102358977,
historical_best_ask_diagnostic,2026-05-23,Lucknow,fresh_runway_current_no,0.5,0.0,0.4556800000000001,0.9113600000000002,0.501779488215781,,0.4333958208342919,,0.2689835587184184,,0.26336293923875387,
historical_best_ask_diagnostic,2026-05-23,SanFrancisco,fresh_runway_current_no,0.63,1.0,0.44454400000000005,0.7056253968253969,0.5649872930279737,,0.5679006424350155,,0.44756637131838867,,0.4357304934406548,
historical_best_ask_diagnostic,2026-05-23,Shanghai,fresh_runway_current_no,0.55,1.0,0.44928,0.8168727272727272,0.5262083396616251,,0.5892600214479775,,0.635154126981306,,0.6290377112818999,
historical_best_ask_diagnostic,2026-05-23,Warsaw,fresh_runway_current_no,0.69,0.0,0.2416640000000001,0.35023768115942044,0.593584091726856,,0.6206884539806723,,0.6296004838087715,,0.6264369813999877,
historical_best_ask_diagnostic,2026-05-24,Chengdu,capped_d2_no,0.66,1.0,0.13218660000000002,0.20028272727272728,0.6537759633573225,,0.5916016668049613,,0.5967559845166182,,0.6065195243144631,
historical_best_ask_diagnostic,2026-05-24,Lucknow,fresh_runway_current_no,0.58,0.0,0.5712,0.9848275862068967,0.5408131057149222,,0.6292525275847347,,0.453349596466108,,0.4369277236846215,
historical_best_ask_diagnostic,2026-05-24,NYC,fresh_runway_current_no,0.61,0.0,0.45619200000000004,0.7478557377049181,0.5553480963722807,,0.7293633411723246,,0.7375245733329038,,0.7246735795760676,
historical_best_ask_diagnostic,2026-05-24,TelAviv,fresh_runway_current_no,0.65,1.0,0.28672000000000003,0.4411076923076923,0.5745776029185099,,0.49911149733362037,,0.5066217001508717,,0.511211027098829,
historical_best_ask_diagnostic,2026-05-25,CapeTown,fresh_runway_current_no,0.55,0.0,0.24960000000000002,0.4538181818181818,0.5262083396616251,,0.2774389776586559,,0.2972264019297418,,0.3018027893906722,
historical_best_ask_diagnostic,2026-05-25,Houston,fresh_runway_current_no,0.67,1.0,0.37151999999999996,0.554507462686567,0.5841121171279579,,0.6817333512141739,,0.5919551404772099,,0.5666955717643326,
historical_best_ask_diagnostic,2026-05-25,Jeddah,capped_d2_no,0.65,0.0,0.1638,0.252,0.6493347585098879,,0.7371396355544694,,0.7453360575766542,,0.738642216470015,
historical_best_ask_diagnostic,2026-05-25,LA,fresh_runway_current_no,0.7,1.0,0.3600000000000001,0.5142857142857145,0.5982945688110823,,0.6462201686614857,,0.6943538620605775,,0.6740912378496586,
historical_best_ask_diagnostic,2026-05-25,Shanghai,fresh_runway_current_no,0.17,0.0,0.4992000000000001,2.9364705882352946,0.3455996692745612,,0.5044452587785566,,0.5732270069832572,,0.60236234272774,
historical_best_ask_diagnostic,2026-05-25,TelAviv,fresh_runway_current_no,0.23,0.0,0.16000000000000003,0.6956521739130436,0.37260338504762336,,0.14185316046970886,,0.14661335954441432,,0.13326855095191348,
historical_best_ask_diagnostic,2026-05-25,Tokyo,fresh_runway_current_no,0.63,0.0,0.34790400000000005,0.5522285714285715,0.5649872930279737,,0.5955874181251952,,0.626252976372567,,0.6146041220010011,
historical_best_ask_diagnostic,2026-05-25,Wuhan,false_fade_reheat_current_no,0.47,0.0,0.19387680000000004,0.41250382978723416,0.5836482472130435,,0.4907469900952288,,0.4104931604933096,,0.41663942421736433,
historical_best_ask_diagnostic,2026-05-26,Beijing,fresh_runway_current_no,0.452,1.0,0.6371840000000001,1.409699115044248,0.47831833032520865,,0.543975688900587,,0.5463963799483644,,0.5542382682319004,
historical_best_ask_diagnostic,2026-05-26,Chongqing,fresh_runway_current_no,0.44,1.0,0.2688000000000001,0.6109090909090911,0.4724639215990707,,0.24867935762106783,,0.2981013559804948,,0.30162209544113094,
historical_best_ask_diagnostic,2026-05-26,Guangzhou,fresh_runway_current_no,0.67,1.0,0.297216,0.4436059701492537,0.5841121171279579,,0.662427944998274,,0.7257492500287609,,0.7084842985703169,
historical_best_ask_diagnostic,2026-05-26,Shanghai,fresh_runway_current_no,0.55,1.0,0.38937600000000006,0.7079563636363637,0.5262083396616251,,0.6005909434635073,,0.6358862699344358,,0.6321915870388235,
historical_best_ask_diagnostic,2026-05-26,Taipei,fresh_runway_current_no,0.3,1.0,0.7200000000000001,2.4000000000000004,0.40513161373165585,,0.49537349717168816,,0.5322820844900275,,0.5466697286945793,
historical_best_ask_diagnostic,2026-05-26,TelAviv,fresh_runway_current_no,0.7,1.0,0.3600000000000001,0.5142857142857145,0.5982945688110823,,0.6929143020282502,,0.6968594270837751,,0.6824986331856913,
historical_best_ask_diagnostic,2026-05-26,Wuhan,fresh_runway_current_no,0.45,0.0,0.6240000000000001,1.386666666666667,0.47734213816262244,,0.6384270696439178,,0.5934773392616328,,0.5969584370618013,
historical_best_ask_diagnostic,2026-05-27,Beijing,fresh_runway_current_no,0.67,0.0,0.33024,0.4928955223880596,0.5841121171279579,,0.6712334505448176,,0.6921667028799852,,0.675389437668301,
historical_best_ask_diagnostic,2026-05-27,Manila,fresh_runway_current_no,0.639,0.0,0.26919936,0.42128225352112675,0.5693093990567611,,0.5231586018556026,,0.5776468786006579,,0.580889600536778,
historical_best_ask_diagnostic,2026-05-27,Miami,fresh_runway_current_no,0.69,1.0,0.28697600000000006,0.4159072463768117,0.593584091726856,,0.7067327896846546,,0.7322104382188698,,0.7127178765014174,
historical_best_ask_diagnostic,2026-05-27,SaoPaulo,false_fade_reheat_current_no,0.35,0.0,0.36607999999999996,1.045942857142857,0.525732324433873,,0.536071862401688,,0.476500971656617,,0.46627986946187777,
historical_best_ask_diagnostic,2026-05-27,Shanghai,fresh_runway_current_no,0.57,1.0,0.3956736000000001,0.694164210526316,0.5359513870677423,,0.6418667783378336,,0.6781868732366167,,0.6646454676782321,
historical_best_ask_diagnostic,2026-05-28,Ankara,fresh_runway_current_no,0.5,0.0,0.4556800000000001,0.9113600000000002,0.501779488215781,,0.41491321155483224,,0.466094942745864,,0.4674088292393148,
historical_best_ask_diagnostic,2026-05-28,Beijing,false_fade_reheat_current_no,0.29,1.0,0.65,2.241379310344828,0.4964116771634922,,0.6829719806205182,,0.6999232784591667,,0.700585041431291,
historical_best_ask_diagnostic,2026-05-28,BuenosAires,fresh_runway_current_no,0.57,1.0,0.33161216000000004,0.5817757192982458,0.5359513870677423,,0.48222712532574386,,0.556334264345625,,0.5567824663234383,
historical_best_ask_diagnostic,2026-05-28,Busan,fresh_runway_current_no,0.58,1.0,0.35642880000000005,0.6145324137931035,0.5408131057149222,,0.576149864812231,,0.5839954021441576,,0.5671477853333302,
historical_best_ask_diagnostic,2026-05-28,Chongqing,cheap_stale_tail_current_no,0.29,0.0,0.058499999999999996,0.2017241379310345,0.4502677681631579,,0.6038431578551106,,0.5864768222769229,,0.595749354814317,
historical_best_ask_diagnostic,2026-05-28,Jeddah,fresh_runway_current_no,0.393,1.0,0.32000000000000006,0.8142493638676847,0.4496218423257401,,0.2548587929764112,,0.3105005813697371,,0.3100002073725203,
historical_best_ask_diagnostic,2026-05-28,Karachi,capped_d2_no,0.64,1.0,0.15661619999999998,0.24471281249999996,0.6448675299948853,,0.6282865276604698,,0.6287775870783567,,0.6282675991187293,
historical_best_ask_diagnostic,2026-05-28,LA,fresh_runway_current_no,0.41,1.0,0.6400000000000001,1.560975609756098,0.4578644712603007,,0.37256809395265283,,0.4448116968666143,,0.45536323711714594,
historical_best_ask_diagnostic,2026-05-28,Manila,fresh_runway_current_no,0.48,0.0,0.4303872000000001,0.8966400000000002,0.4919990243016136,,0.3884465314465874,,0.44232091981581845,,0.4484437261589602,
historical_best_ask_diagnostic,2026-05-28,Miami,false_fade_reheat_current_no,0.67,1.0,0.20928960000000002,0.31237253731343284,0.6745889083652077,,0.8511708599150781,,0.8458088265673631,,0.8421272111729319,
historical_best_ask_diagnostic,2026-05-28,Munich,capped_d2_no,0.64,1.0,0.19642499999999996,0.3069140624999999,0.6448675299948853,,0.7770917631749011,,0.7950897102555694,,0.7865285454477513,
historical_best_ask_diagnostic,2026-05-28,NYC,fresh_runway_current_no,0.48,0.0,0.18680000000000002,0.3891666666666667,0.4919990243016136,,0.38448100228332266,,0.42366008539662087,,0.3980825925712983,
historical_best_ask_diagnostic,2026-05-28,TelAviv,fresh_runway_current_no,0.48,0.0,0.5977600000000001,1.2453333333333336,0.4919990243016136,,0.43108356081353466,,0.4307600487323819,,0.4449543688075028,
historical_best_ask_diagnostic,2026-05-28,Wellington,false_fade_reheat_current_no,0.44,1.0,0.45759999999999995,1.0399999999999998,0.5693209279239803,,0.625499216167392,,0.674981404220563,,0.6726520640422607,
historical_best_ask_diagnostic,2026-05-28,Wuhan,fresh_runway_current_no,0.3,0.0,0.6720000000000002,2.2400000000000007,0.40513161373165585,,0.5980899757351085,,0.5441356567826523,,0.5571611234211479,
historical_best_ask_diagnostic,2026-05-29,Atlanta,fresh_runway_current_no,0.49,1.0,0.65664,1.3400816326530613,0.4968889586528189,,0.579716805199542,,0.6335382177292902,,0.6395470362002135,
historical_best_ask_diagnostic,2026-05-29,CapeTown,fresh_runway_current_no,0.53,1.0,0.52736,0.9950188679245283,0.5164452934283447,,0.45521394689023637,,0.49031426508075876,,0.48897088905808556,
historical_best_ask_diagnostic,2026-05-29,Chengdu,capped_d2_no,0.7,1.0,0.11846250000000004,0.16923214285714291,0.6712684992498725,,0.6187190500227704,,0.6496577057235058,,0.656513698527457,
historical_best_ask_diagnostic,2026-05-29,Istanbul,false_fade_reheat_current_no,0.659,1.0,0.3230396,0.4901966616084977,0.6698475563807968,,0.7051813193829133,,0.6982095305381357,,0.6857941077108064,
historical_best_ask_diagnostic,2026-05-29,LA,fresh_runway_current_no,0.59,0.0,0.4428800000000001,0.7506440677966104,0.5456670676238955,,0.5360746561455441,,0.5903869840330913,,0.5783601492239128,
