source_path,created_at_utc,candidate_status,execution_skip_reason,strategy_instance,city,target_date,bracket,token_id,market_id,route_leg,expression,rule_id,decision_snapshot_ts_utc,ask,bid,spread,top_ask_notional,ask_size,spread_bucket,depth_bucket,quality_bucket,soft_weight_to_ask_ratio,soft_shares,city_source_bias_regime,dedupe_key,final_price,settlement_status
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T18:59:16+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Dallas,2026-06-26,92-93,66140597145276676833132798746706681659445624104190243451351581080102823666889,2687161,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T18:30:53Z,0.84,0.83,0.010000000000000009,37.044,44.1,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.5104166666666665,,Dallas|2026-06-26|92-93|66140597145276676833132798746706681659445624104190243451351581080102823666889|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T19:45:06+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Dallas,2026-06-26,92-93,71367838641188411036593613586983905676741348154329845050573839922100292806056,2676610,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T19:30:22Z,0.85,0.75,0.09999999999999998,5.609999999999999,6.6,wide_gt_8c,usable_ge_5,thin_or_wide,,1.0856382352941174,,Dallas|2026-06-26|92-93|71367838641188411036593613586983905676741348154329845050573839922100292806056|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T19:58:21+00:00,blocked,soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Dallas,2026-06-26,94-95,71577941070120243201107948491355153605957432115196804925053142074227705847214,2676611,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T19:30:22Z,0.56,0.41,0.15000000000000008,27.8488,49.73,wide_gt_8c,usable_ge_5,thin_or_wide,,3.6999553571428563,,Dallas|2026-06-26|94-95|71577941070120243201107948491355153605957432115196804925053142074227705847214|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T17:00:49+00:00,blocked,ask_above_max|soft_size_below_min_shares|live_feature_parity_failed,regime_routed_no_soft_balanced_tiny_live_v1,Dallas,2026-06-27,90-91,39791758801777726515806638208991450218187086022154332770003576425348927270000,2687160,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T16:31:00Z,0.998,0.99,0.008000000000000007,29.94,30.0,tight_le_3c,usable_ge_5,not_thin_or_wide,,0.3557016175207557,,Dallas|2026-06-27|90-91|39791758801777726515806638208991450218187086022154332770003576425348927270000|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T18:06:05+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Dallas,2026-06-27,91,39791758801777726515806638208991450218187086022154332770003576425348927270000,2687160,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T17:30:43Z,0.998,0.991,0.007000000000000006,15324.6393,15355.35,tight_le_3c,usable_ge_5,not_thin_or_wide,,0.3962675350701402,,Dallas|2026-06-27|91|39791758801777726515806638208991450218187086022154332770003576425348927270000|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T19:01:08+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Dallas,2026-06-27,92-93,3257099711873376297695680171534901865465888329241411048162561952575854113980,2701019,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T18:30:54Z,0.932,0.921,0.01100000000000001,18.64,20.0,tight_le_3c,usable_ge_5,not_thin_or_wide,,0.4221918589055793,,Dallas|2026-06-27|92-93|3257099711873376297695680171534901865465888329241411048162561952575854113980|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T20:01:15+00:00,blocked,soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Dallas,2026-06-27,94-95,36841945000727369520740457346026230613774772165984145962093520159513336138106,2701020,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T19:30:35Z,0.66,0.65,0.010000000000000009,184.5162,279.57,tight_le_3c,usable_ge_5,not_thin_or_wide,,0.6545922077922075,,Dallas|2026-06-27|94-95|36841945000727369520740457346026230613774772165984145962093520159513336138106|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-29T18:01:16+00:00,blocked,ask_above_route_price_cap|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-06-29,93,46483960957375767988490073509476485278018504004130026863990365737705513713572,2714187,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,2026-06-29T17:23:37Z,0.995,0.981,0.014000000000000012,2969.08,2984.0,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.664321608040201,,Dallas|2026-06-29|93|46483960957375767988490073509476485278018504004130026863990365737705513713572|route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-29T19:02:32+00:00,blocked,ask_above_route_price_cap|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-06-29,94-95,77673372637326415565400578188563548037511509675876776420793352704881328861295,2714188,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,2026-06-29T18:38:06Z,0.959,0.938,0.02100000000000002,701.7003,731.7,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.8769551616266944,,Dallas|2026-06-29|94-95|77673372637326415565400578188563548037511509675876776420793352704881328861295|route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-30T18:04:21+00:00,blocked,ask_above_route_price_cap|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-06-30,90-91,15529922777411562835459048490559198688154311516434325429079365361856084027790,2725232,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,2026-06-30T17:28:57Z,0.997,0.992,0.0050000000000000044,6517.05002,6536.66,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.8054162487462386,,Dallas|2026-06-30|90-91|15529922777411562835459048490559198688154311516434325429079365361856084027790|route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-30T18:58:23+00:00,blocked,ask_above_route_price_cap|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-06-30,92-93,22202392595921903342761485336715816192111096631492870531894635329868527889179,2725233,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,2026-06-30T18:44:13Z,0.96,0.91,0.04999999999999993,221.76,231.0,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,,1.8749999999999998,,Dallas|2026-06-30|92-93|22202392595921903342761485336715816192111096631492870531894635329868527889179|route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-30T19:58:33+00:00,blocked,ask_above_route_price_cap|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-06-30,94-95,37071029926392532735147733823699565299971900014871516226622453238154548763210,2725234,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,2026-06-30T19:21:07Z,0.56,0.44,0.12000000000000005,5.6000000000000005,10.0,wide_gt_8c,usable_ge_5,thin_or_wide,,4.331428571428571,,Dallas|2026-06-30|94-95|37071029926392532735147733823699565299971900014871516226622453238154548763210|route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-03T20:06:18+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares|live_feature_parity_failed,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-07-03,100-101,39327954993878974486232791324082749360679307232561224602707994564123840455601,2763832,capped_d2_no,d2_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-03T19:52:55Z,0.98,0.978,0.0020000000000000018,739.7137999999999,754.81,tight_le_3c,usable_ge_5,not_thin_or_wide,0.1343112244897959,1.2088010204081634,hot_underforecast_clean,Dallas|2026-07-03|100-101|39327954993878974486232791324082749360679307232561224602707994564123840455601|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-03T17:16:59+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-07-03,92-93,92911587890094632116226062012130956347956490458318875661987574606234902632894,2763828,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-03T17:03:33Z,0.999,0.977,0.02200000000000002,1574.14428,1575.72,tight_le_3c,usable_ge_5,not_thin_or_wide,0.36036036036036034,3.243243243243243,hot_underforecast_clean,Dallas|2026-07-03|92-93|92911587890094632116226062012130956347956490458318875661987574606234902632894|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-03T18:02:28+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares|current_no_forecast_escape_margin_nonpositive,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-07-03,94-95,83372546205921463303753937679445887340609077429150234301971181715640440285660,2763829,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-03T17:54:38Z,0.92,0.85,0.07000000000000006,5.796,6.3,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,0.3913043478260869,3.5217391304347823,hot_underforecast_clean,Dallas|2026-07-03|94-95|83372546205921463303753937679445887340609077429150234301971181715640440285660|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-03T18:58:03+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares|live_feature_parity_failed,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-07-03,98-99,103223419596583997244846164702798935586412408798385196783345038565404504147566,2763831,capped_d2_no,d2_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-03T18:45:43Z,0.86,0.83,0.030000000000000027,49.88,58.0,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,0.15305232558139534,1.3774709302325583,hot_underforecast_clean,Dallas|2026-07-03|98-99|103223419596583997244846164702798935586412408798385196783345038565404504147566|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-04T18:05:50+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-07-04,95,28640092723919970923150338341822329490558747310613355493466201382849706825947,2777748,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-04T17:52:38Z,0.996,0.981,0.015000000000000013,14.94,15.0,tight_le_3c,usable_ge_5,not_thin_or_wide,0.3614457831325301,3.2530120481927707,hot_underforecast_clean,Dallas|2026-07-04|95|28640092723919970923150338341822329490558747310613355493466201382849706825947|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-04T18:56:21+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-07-04,96-97,65371701369192814393185771323113314659088454126528472396799021289112205711113,2777749,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-04T18:43:32Z,0.9,0.89,0.010000000000000009,4.5,5.0,tight_le_3c,small_2_5_to_5,not_thin_or_wide,0.39999999999999997,3.5999999999999996,hot_underforecast_clean,Dallas|2026-07-04|96-97|65371701369192814393185771323113314659088454126528472396799021289112205711113|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-05T19:11:47+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-07-05,100-101,111589825322260004370000876260953153669540469104173100445270922399447834086845,2790102,capped_d2_no,d2_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-05T19:04:56Z,0.93,0.91,0.020000000000000018,7.44,8.0,tight_le_3c,usable_ge_5,not_thin_or_wide,0.1415322580645161,1.273790322580645,hot_underforecast_clean,Dallas|2026-07-05|100-101|111589825322260004370000876260953153669540469104173100445270922399447834086845|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-05T16:05:53+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-07-05,90-91,93305095297510615847616914322526512074087012331378221596556156110742029592931,2790097,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-05T15:58:57Z,0.999,0.992,0.007000000000000006,376.34328000000005,376.72,tight_le_3c,usable_ge_5,not_thin_or_wide,0.36036036036036034,3.243243243243243,hot_underforecast_clean,Dallas|2026-07-05|90-91|93305095297510615847616914322526512074087012331378221596556156110742029592931|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-05T17:01:28+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-07-05,92-93,90599138661591740382613704489658176745387879062123169730894158282541140895076,2790098,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-05T16:48:48Z,0.989,0.981,0.008000000000000007,20.017359999999996,20.24,tight_le_3c,usable_ge_5,not_thin_or_wide,0.29120323559150657,2.6208291203235587,hot_underforecast_clean,Dallas|2026-07-05|92-93|90599138661591740382613704489658176745387879062123169730894158282541140895076|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-05T18:04:05+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,Dallas,2026-07-05,94-95,27356701087991618243543179954272833029606662450823520934487999390033101970997,2790099,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-05T17:56:33Z,0.916,0.881,0.03500000000000003,82.76976,90.36,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,0.31441048034934493,2.8296943231441043,hot_underforecast_clean,Dallas|2026-07-05|94-95|27356701087991618243543179954272833029606662450823520934487999390033101970997|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-25T18:12:19+00:00,blocked,ask_above_max|soft_size_below_min_shares|live_feature_parity_failed,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-25,66-67,80022362121436761097929645945847465995177744240978078852903453793466017925237,2661871,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-25T17:30:09Z,0.996,0.99,0.006000000000000005,9.96,10.0,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.2100401606425701,,Denver|2026-06-25|66-67|80022362121436761097929645945847465995177744240978078852903453793466017925237|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-25T18:50:01+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-25,68-69,10983331988947894523043246213183933595395822896483268437563460859896819246580,2661872,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-25T18:30:27Z,0.986,0.972,0.014000000000000012,422.57002,428.57,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.281313387423935,,Denver|2026-06-25|68-69|10983331988947894523043246213183933595395822896483268437563460859896819246580|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-25T19:12:27+00:00,blocked,ask_above_max|soft_size_below_min_shares|live_feature_parity_failed,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-25,70-71,112108415725029298699787946912037272458912081995252950112384975903428499973040,2661873,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-25T18:30:27Z,0.848,0.78,0.06799999999999995,4.47744,5.28,mid_3c_to_8c,small_2_5_to_5,not_thin_or_wide,,1.4454430592991911,,Denver|2026-06-25|70-71|112108415725029298699787946912037272458912081995252950112384975903428499973040|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-25T20:11:33+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-25,72-73,59272530532251203051172796988701155919125587293677764707534977416083872920985,2661874,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-25T19:31:06Z,0.8,0.67,0.13,24.0,30.0,wide_gt_8c,usable_ge_5,thin_or_wide,,1.7226562499999998,,Denver|2026-06-25|72-73|59272530532251203051172796988701155919125587293677764707534977416083872920985|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-25T20:44:09+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-25,74-75,30531785480377017050448218246127102805342926308567947797149663784037558631281,2661875,capped_d2_no,d2_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-25T20:30:30Z,0.72,0.57,0.15000000000000002,47.1744,65.52,wide_gt_8c,usable_ge_5,thin_or_wide,,1.1015625,,Denver|2026-06-25|74-75|30531785480377017050448218246127102805342926308567947797149663784037558631281|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T16:35:31+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-26,80-81,89990492545996711882324107643496122673650081137510137889220038933442723565946,2676666,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T16:00:27Z,0.998,0.987,0.01100000000000001,14.14166,14.17,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.2407314629258515,,Denver|2026-06-26|80-81|89990492545996711882324107643496122673650081137510137889220038933442723565946|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T17:18:17+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-26,82-83,47751150158389165650814283409409995704098245716300156824940153585809047446254,2676667,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T17:00:53Z,0.999,0.998,0.0010000000000000009,171.828,172.0,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.2998873873873869,,Denver|2026-06-26|82-83|47751150158389165650814283409409995704098245716300156824940153585809047446254|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T17:10:08+00:00,blocked,ask_above_max|soft_size_below_min_shares|live_feature_parity_failed,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-26,83,47751150158389165650814283409409995704098245716300156824940153585809047446254,2676667,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T16:35:31Z,0.98,0.961,0.019000000000000017,12.2598,12.51,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.2064878826530612,,Denver|2026-06-26|83|47751150158389165650814283409409995704098245716300156824940153585809047446254|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T18:16:26+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-26,84-85,97864546764282497420925781284522519781003253798040226965833600693801301060733,2676668,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T18:00:53Z,0.97,0.91,0.05999999999999994,775.1560999999999,799.13,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,,1.3157032400589102,,Denver|2026-06-26|84-85|97864546764282497420925781284522519781003253798040226965833600693801301060733|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T20:14:39+00:00,blocked,soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-26,92-93,22665974146276368829629292373137729282318901228452754918165842604182368591000,2687219,capped_d2_no,d2_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T20:00:02Z,0.69,0.66,0.029999999999999916,88.32,128.0,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.1487377994676131,,Denver|2026-06-26|92-93|22665974146276368829629292373137729282318901228452754918165842604182368591000|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T16:43:29+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-27,85,49193168299003222276029099880611965093823729729292146160906899097269856489325,2701075,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T16:00:40Z,0.999,0.997,0.0020000000000000018,151.19865,151.35,tight_le_3c,usable_ge_5,not_thin_or_wide,,0.3724662162162162,,Denver|2026-06-27|85|49193168299003222276029099880611965093823729729292146160906899097269856489325|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T17:11:00+00:00,blocked,ask_above_max|soft_size_below_min_shares|insufficient_top_ask_size|live_feature_parity_failed,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-27,86-87,105082666410076098566260585184757006513277763669425959044735894762919887161043,2687216,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T16:31:00Z,0.999,0.993,0.006000000000000005,0.06993,0.07,tight_le_3c,thin_lt_2_5,thin_or_wide,,0.3626126126126126,,Denver|2026-06-27|86-87|105082666410076098566260585184757006513277763669425959044735894762919887161043|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T18:06:05+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-27,90-91,51816225942755569556309312838712170675021168786924146342318493405299250818103,2701078,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T17:30:43Z,0.97,0.947,0.02300000000000002,92.9939,95.87,tight_le_3c,usable_ge_5,not_thin_or_wide,,0.4077061855670102,,Denver|2026-06-27|90-91|51816225942755569556309312838712170675021168786924146342318493405299250818103|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T19:16:25+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-27,92-93,22665974146276368829629292373137729282318901228452754918165842604182368591000,2687219,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T19:00:17Z,0.8,0.75,0.050000000000000044,36.0,45.0,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,,0.7509374999999998,,Denver|2026-06-27|92-93|22665974146276368829629292373137729282318901228452754918165842604182368591000|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T19:11:20+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,Denver,2026-06-27,92-93,67224711748905535385802042553811925103951047903391429025399140033116082431434,2701079,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T18:30:54Z,0.79,0.78,0.010000000000000009,10.6571,13.49,tight_le_3c,usable_ge_5,not_thin_or_wide,,0.7058968128390596,,Denver|2026-06-27|92-93|67224711748905535385802042553811925103951047903391429025399140033116082431434|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
