policy,scope,city,target_date,first_expression,target_book_final_expression,first_pnl_net,target_book_pnl_net,pnl_net_delta,closes,reopens,last_action
target_book_rebalance_ev0,dev_cv,SanFrancisco,2026-06-04,d2_no,d1_no,-0.86602,-1.607695,-0.7416750000000001,1,1,close_and_reopen
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-02,d2_no,d1_no,0.26014500000000007,-0.45172999999999996,-0.711875,1,1,close_and_reopen
target_book_rebalance_ev0,dev_cv,Busan,2026-06-12,d2_no,current_no,-0.6020949999999999,-1.3002850000000001,-0.6981900000000002,2,2,close_and_reopen
target_book_rebalance_ev0,dev_cv,Lucknow,2026-06-10,d2_yes,current_no,-0.422095,-1.1152799499999997,-0.6931849499999997,1,1,close_and_reopen
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-06,d2_yes,d2_no,0.39790499999999995,-0.25685499999999983,-0.6547599999999998,1,1,close_and_reopen
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-09,d2_no,d1_no,0.162945,-0.35580500000000015,-0.5187500000000002,1,1,close_and_reopen
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-07,d2_yes,d1_yes,0.4177449999999999,-0.09285480000000002,-0.5105997999999999,1,1,close_and_reopen
target_book_rebalance_ev0,dev_cv,Munich,2026-06-08,d2_yes,current_no,-0.63178,-1.095215,-0.46343500000000004,1,1,close_and_reopen
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-10,d2_no,d1_no,0.19199999999999995,-0.2676700000000003,-0.45967000000000025,1,1,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Ankara,2026-06-06,d2_yes,current_no,0.588,0.162725,-0.42527499999999996,1,1,close_and_reopen
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-03,d2_no,d1_no,0.19199999999999995,-0.22779000000000016,-0.4197900000000001,1,1,close_and_reopen
target_book_rebalance_ev0,dev_cv,NYC,2026-06-06,d2_no,d1_no,0.143625,-0.2075499999999999,-0.3511749999999999,1,1,hold_same_expression
target_book_rebalance_ev0,dev_cv,Busan,2026-06-11,d2_yes,d1_yes,-0.4724199999999999,-0.821275,-0.3488550000000001,1,1,close_and_reopen
target_book_rebalance_ev0,dev_cv,Seattle,2026-06-11,d2_yes,d1_yes,0.5476800000000002,0.20538480000000026,-0.3422951999999999,1,1,close_and_reopen
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-05,d2_no,current_no,0.497505,0.3463864499999998,-0.15111855000000018,2,2,close_and_reopen
target_book_rebalance_ev0,dev_cv,Austin,2026-06-09,d2_no,d2_yes,0.24062499999999998,0.11587499999999973,-0.12475000000000025,1,1,close_and_reopen
target_book_rebalance_ev0,dev_cv,Austin,2026-06-05,d2_no,current_no,0.30911999999999995,0.20032499999999986,-0.10879500000000009,1,1,hold_same_expression
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-09,d2_no,d2_yes,0.19199999999999995,0.12703999999999982,-0.06496000000000013,1,1,close_and_reopen
target_book_rebalance_ev0,dev_cv,Amsterdam,2026-06-02,d2_no,d2_no,0.06674499999999994,0.06674499999999994,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-02,d1_no,d1_no,0.47750499999999996,0.47750499999999996,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Busan,2026-06-02,current_no,current_no,0.43862004999999993,0.43862004999999993,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-02,d1_no,d1_no,-0.74962,-0.74962,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Guangzhou,2026-06-02,d1_yes,d1_yes,-0.442255,-0.442255,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-02,d1_no,d1_no,0.497505,0.497505,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-02,d2_no,d2_no,0.105105,0.105105,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-02,d2_no,d2_no,0.143625,0.143625,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,LA,2026-06-02,d1_no,d1_no,-0.442255,-0.442255,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-02,d1_no,d1_no,-0.5921799999999999,-0.5921799999999999,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Miami,2026-06-02,d1_no,d1_no,0.26503125000000005,0.26503125000000005,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Munich,2026-06-02,d2_yes,d2_yes,-0.5125,-0.5125,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,NYC,2026-06-02,d1_no,d1_no,0.143625,0.143625,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,SaoPaulo,2026-06-02,d2_yes,d2_yes,0.537625,0.537625,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Shanghai,2026-06-02,d1_no,d1_no,0.43762499999999993,0.43762499999999993,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Singapore,2026-06-02,d1_no,d1_no,0.44758,0.44758,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Taipei,2026-06-02,d1_no,d1_no,0.24062499999999998,0.24062499999999998,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Wuhan,2026-06-02,d1_yes,d1_yes,-0.57232,-0.57232,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Austin,2026-06-03,d2_no,d2_no,0.09550000000000003,0.09550000000000003,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-03,d1_no,d1_no,-0.759375,-0.759375,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Busan,2026-06-03,d2_no,d2_no,-0.5623750000000001,-0.5623750000000001,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-03,d1_yes,d1_yes,0.48750000000000004,0.48750000000000004,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-03,d2_no,d2_no,-0.65152,-0.65152,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-03,d2_no,d2_no,-0.5125,-0.5125,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,LA,2026-06-03,d2_yes,d2_yes,-0.41200000000000003,-0.41200000000000003,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,NYC,2026-06-03,current_no,current_no,0.15328000000000008,0.15328000000000008,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,SaoPaulo,2026-06-03,d2_yes,d2_yes,-0.422095,-0.422095,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Shanghai,2026-06-03,d1_no,d1_no,0.22114500000000004,0.22114500000000004,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Singapore,2026-06-03,d1_no,d1_no,0.30911999999999995,0.30911999999999995,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Taipei,2026-06-03,d2_no,d2_no,0.26014500000000007,0.26014500000000007,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,TelAviv,2026-06-03,d2_yes,d2_yes,0.40781999999999996,0.40781999999999996,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Tokyo,2026-06-03,d2_no,d2_no,0.378105,0.378105,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Warsaw,2026-06-03,d1_no,d1_no,-0.442255,-0.442255,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Wellington,2026-06-03,d1_no,d1_no,0.143625,0.143625,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Amsterdam,2026-06-04,d1_no,d1_no,0.17358805,0.17358805,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Ankara,2026-06-04,d2_no,d2_no,0.378105,0.378105,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-04,current_no,current_no,0.18230499999999994,0.18230499999999994,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Austin,2026-06-04,d2_yes,d2_yes,0.43762499999999993,0.43762499999999993,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-04,d2_no,d2_no,0.12338205000000002,0.12338205000000002,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Busan,2026-06-04,d1_yes,d1_yes,0.517545,0.517545,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-04,d2_yes,d2_yes,0.5577449999999999,0.5577449999999999,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-04,d1_no,d1_no,-0.5125,-0.5125,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Houston,2026-06-04,d1_no,d1_no,0.14459005000000003,0.14459005000000003,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-04,d1_no,d1_no,0.18230499999999994,0.18230499999999994,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-04,d1_no,d1_no,-0.41200000000000003,-0.41200000000000003,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-04,d2_yes,d2_yes,-0.4724199999999999,-0.4724199999999999,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Manila,2026-06-04,d1_no,d1_no,0.457545,0.457545,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Miami,2026-06-04,d1_no,d1_no,0.25038000000000005,0.25038000000000005,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Munich,2026-06-04,d2_no,d2_no,0.378105,0.378105,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,NYC,2026-06-04,current_no,current_no,0.29930500000000004,0.29930500000000004,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Shanghai,2026-06-04,d2_no,d2_no,0.12434500000000004,0.12434500000000004,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Singapore,2026-06-04,d1_no,d1_no,-0.74962,-0.74962,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Taipei,2026-06-04,d1_yes,d1_yes,-0.43218,-0.43218,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,TelAviv,2026-06-04,d1_no,d1_no,0.29930500000000004,0.29930500000000004,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Wellington,2026-06-04,d1_no,d1_no,0.36822,0.36822,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Wuhan,2026-06-04,d2_no,d2_no,0.279705,0.279705,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Amsterdam,2026-06-05,d2_yes,d2_yes,0.50752,0.50752,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-05,current_no,current_no,0.17358805,0.17358805,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-05,current_no,current_no,0.41774500000000003,0.41774500000000003,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Busan,2026-06-05,current_no,current_no,0.21141999999999994,0.21141999999999994,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-05,d2_yes,d2_yes,0.47750499999999996,0.47750499999999996,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Chengdu,2026-06-05,d2_no,d2_no,-0.778855,-0.778855,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-05,d2_yes,d2_yes,-0.4724199999999999,-0.4724199999999999,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Guangzhou,2026-06-05,d2_no,d2_no,0.143625,0.143625,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-05,d1_no,d1_no,-0.46237500000000004,-0.46237500000000004,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Miami,2026-06-05,d1_no,d1_no,0.279705,0.279705,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,NYC,2026-06-05,d1_no,d1_no,-0.45232,-0.45232,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Shanghai,2026-06-05,d1_no,d1_no,0.19199999999999995,0.19199999999999995,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Singapore,2026-06-05,d1_no,d1_no,0.21141999999999994,0.21141999999999994,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,TelAviv,2026-06-05,d2_yes,d2_yes,-0.55242,-0.55242,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Warsaw,2026-06-05,d1_no,d1_no,0.39790500000000006,0.39790500000000006,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Amsterdam,2026-06-06,d1_no,d1_no,-0.808,-0.808,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-06,d2_no,d2_no,0.15328000000000008,0.15328000000000008,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Chengdu,2026-06-06,current_no,current_no,0.15328000000000008,0.15328000000000008,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-06,current_no,current_no,0.21141999999999994,0.21141999999999994,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-06,d2_yes,d2_yes,-0.43218,-0.43218,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-06,d1_no,d1_no,0.13398,0.13398,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-06,d2_no,d2_no,0.5275799999999999,0.5275799999999999,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,LA,2026-06-06,d1_no,d1_no,-0.41200000000000003,-0.41200000000000003,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Miami,2026-06-06,d1_no,d1_no,0.18230499999999994,0.18230499999999994,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,SaoPaulo,2026-06-06,d1_no,d1_no,0.2017049999999999,0.2017049999999999,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Shanghai,2026-06-06,d1_no,d1_no,0.26992000000000005,0.26992000000000005,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Singapore,2026-06-06,d1_no,d1_no,0.22114500000000004,0.22114500000000004,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Taipei,2026-06-06,d1_yes,d1_yes,-0.41200000000000003,-0.41200000000000003,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Tokyo,2026-06-06,d1_no,d1_no,0.22114500000000004,0.22114500000000004,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Ankara,2026-06-07,d2_no,d2_no,0.13398,0.13398,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-07,d1_no,d1_no,0.15328000000000008,0.15328000000000008,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Austin,2026-06-07,d2_yes,d2_yes,0.577905,0.577905,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-07,d1_yes,d1_yes,-0.4724199999999999,-0.4724199999999999,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Busan,2026-06-07,d1_no,d1_no,-0.720295,-0.720295,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-07,d1_no,d1_no,0.30911999999999995,0.30911999999999995,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-07,d2_no,d2_no,0.12434500000000004,0.12434500000000004,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Denver,2026-06-07,d2_yes,d2_yes,0.4177449999999999,0.4177449999999999,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-07,d1_no,d1_no,0.15328000000000008,0.15328000000000008,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-07,d1_no,d1_no,-0.65152,-0.65152,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-07,d2_yes,d2_yes,-0.4523199999999999,-0.4523199999999999,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Miami,2026-06-07,d1_no,d1_no,0.279705,0.279705,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,NYC,2026-06-07,d2_yes,d2_yes,-0.5623750000000001,-0.5623750000000001,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,SanFrancisco,2026-06-07,d1_no,d1_no,0.36822,0.36822,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Seattle,2026-06-07,d1_no,d1_no,0.23087999999999997,0.23087999999999997,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Singapore,2026-06-07,d2_no,d2_no,0.30911999999999995,0.30911999999999995,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,TelAviv,2026-06-07,d2_no,d2_no,0.3189449999999999,0.3189449999999999,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Tokyo,2026-06-07,current_no,current_no,0.17262,0.17262,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Warsaw,2026-06-07,d1_no,d1_no,0.18230499999999994,0.18230499999999994,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Ankara,2026-06-08,d2_yes,d2_yes,0.388,0.388,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-08,d2_no,d2_no,0.19199999999999995,0.19199999999999995,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-08,d2_yes,d2_yes,0.5476800000000002,0.5476800000000002,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Busan,2026-06-08,d1_yes,d1_yes,0.5275800000000002,0.5275800000000002,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-08,d2_no,d2_no,0.143625,0.143625,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Denver,2026-06-08,d1_no,d1_no,0.39691405,0.39691405,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Guangzhou,2026-06-08,d1_yes,d1_yes,-0.4523199999999999,-0.4523199999999999,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Istanbul,2026-06-08,d1_no,d1_no,0.25038000000000005,0.25038000000000005,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Jeddah,2026-06-08,current_no,current_no,-0.41200000000000003,-0.41200000000000003,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-08,d2_no,d2_no,0.42767999999999995,0.42767999999999995,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,LA,2026-06-08,d1_no,d1_no,0.577905,0.577905,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Madrid,2026-06-08,current_no,current_no,0.23087999999999997,0.23087999999999997,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Manila,2026-06-08,d1_no,d1_no,0.2895000000000001,0.2895000000000001,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Miami,2026-06-08,d2_yes,d2_yes,0.388,0.388,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,SaoPaulo,2026-06-08,d1_no,d1_no,-0.46237500000000004,-0.46237500000000004,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Seattle,2026-06-08,d1_no,d1_no,0.2895000000000001,0.2895000000000001,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Shanghai,2026-06-08,d1_no,d1_no,0.29930500000000004,0.29930500000000004,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,TelAviv,2026-06-08,d2_yes,d2_yes,0.48750000000000004,0.48750000000000004,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Warsaw,2026-06-08,d1_no,d1_no,-0.621895,-0.621895,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Wellington,2026-06-08,d1_no,d1_no,0.36822,0.36822,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Wuhan,2026-06-08,current_no,current_no,0.36822,0.36822,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-09,d2_no,d2_no,-0.63178,-0.63178,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-09,d2_yes,d2_yes,-0.41200000000000003,-0.41200000000000003,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-09,d2_no,d2_no,0.35933205,0.35933205,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Busan,2026-06-09,d2_yes,d2_yes,0.5577449999999999,0.5577449999999999,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-09,d2_yes,d2_yes,0.5577449999999999,0.5577449999999999,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Houston,2026-06-09,d1_no,d1_no,0.18230499999999994,0.18230499999999994,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Manila,2026-06-09,d2_no,d2_no,0.143625,0.143625,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Miami,2026-06-09,d2_yes,d2_yes,0.33862499999999995,0.33862499999999995,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,NYC,2026-06-09,d1_no,d1_no,0.17358805,0.17358805,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,SaoPaulo,2026-06-09,d2_no,d2_no,-0.49248,-0.49248,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Seattle,2026-06-09,d1_no,d1_no,0.497505,0.497505,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Shanghai,2026-06-09,d2_yes,d2_yes,-0.5822550000000001,-0.5822550000000001,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Warsaw,2026-06-09,d1_no,d1_no,0.23087999999999997,0.23087999999999997,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Wellington,2026-06-09,d1_no,d1_no,0.26992000000000005,0.26992000000000005,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Austin,2026-06-10,d2_no,d2_no,-0.808,-0.808,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-10,current_no,current_no,0.46751999999999994,0.46751999999999994,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-10,d1_no,d1_no,0.24062499999999998,0.24062499999999998,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Denver,2026-06-10,current_no,current_no,-0.612,-0.612,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Guangzhou,2026-06-10,current_no,current_no,-0.65152,-0.65152,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-10,d2_no,d2_no,0.26014500000000007,0.26014500000000007,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Houston,2026-06-10,d1_no,d1_no,0.25038000000000005,0.25038000000000005,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-10,d1_no,d1_no,-0.47242,-0.47242,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Manila,2026-06-10,d1_no,d1_no,0.42767999999999995,0.42767999999999995,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Miami,2026-06-10,d1_no,d1_no,-0.55242,-0.55242,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,NYC,2026-06-10,d2_no,d2_no,0.43762499999999993,0.43762499999999993,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Seattle,2026-06-10,d1_no,d1_no,0.09550000000000003,0.09550000000000003,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Shanghai,2026-06-10,d2_yes,d2_yes,0.497505,0.497505,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Singapore,2026-06-10,d1_no,d1_no,0.388,0.388,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,TelAviv,2026-06-10,d1_no,d1_no,0.56782,0.56782,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,Tokyo,2026-06-10,current_no,current_no,0.29930500000000004,0.29930500000000004,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Warsaw,2026-06-10,d1_no,d1_no,0.40782000000000007,0.40782000000000007,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Austin,2026-06-11,d1_no,d1_no,0.2895000000000001,0.2895000000000001,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-11,d2_yes,d2_yes,0.577905,0.577905,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-11,d1_no,d1_no,0.497505,0.497505,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-11,d2_no,d2_no,0.44758,0.44758,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-11,d1_no,d1_no,-0.5623750000000001,-0.5623750000000001,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-11,d2_yes,d2_yes,-0.5324800000000001,-0.5324800000000001,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Denver,2026-06-11,d2_yes,d2_yes,0.5275800000000002,0.5275800000000002,0.0,0,0,hold_rebalance_not_worth_cost
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-11,d1_no,d1_no,-0.46237500000000004,-0.46237500000000004,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Karachi,2026-06-11,d2_no,d2_no,0.30911999999999995,0.30911999999999995,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,LA,2026-06-11,d2_yes,d2_yes,-0.4724199999999999,-0.4724199999999999,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Lucknow,2026-06-11,d2_yes,d2_yes,0.46751999999999994,0.46751999999999994,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Manila,2026-06-11,d1_no,d1_no,0.26992000000000005,0.26992000000000005,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Miami,2026-06-11,current_no,current_no,0.11183445000000003,0.11183445000000003,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Munich,2026-06-11,d1_no,d1_no,-0.808,-0.808,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,NYC,2026-06-11,d1_no,d1_no,0.21141999999999994,0.21141999999999994,0.0,0,0,hold_same_expression
target_book_rebalance_ev0,dev_cv,SanFrancisco,2026-06-11,current_no,current_no,-0.621895,-0.621895,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Shanghai,2026-06-11,d1_no,d1_no,-0.8467199999999999,-0.8467199999999999,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Singapore,2026-06-11,d2_no,d2_no,0.06674499999999994,0.06674499999999994,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Taipei,2026-06-11,d2_no,d2_no,0.07631999999999994,0.07631999999999994,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,TelAviv,2026-06-11,d2_no,d2_no,-0.612,-0.612,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Wellington,2026-06-11,d1_no,d1_no,0.22114500000000004,0.22114500000000004,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,Wuhan,2026-06-11,d1_no,d1_no,0.162945,0.162945,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-12,d1_no,d1_no,0.32877999999999996,0.32877999999999996,0.0,0,0,open
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-12,d1_no,d1_no,0.457545,0.457545,0.0,0,0,open
