any_fill,bracket,city,cost_usd,fill_fraction,filled_shares,final_yes,first_fill_wait_min,full_fill,intended_shares,last_fill_wait_min,missed_winner_cost_usd,order_id,pnl_usd,posted_price,scenario_model,scenario_notional_usd,settled,sizing_mode,target_date,unfilled_shares
False,28,Shanghai,0.0,0.0,0.0,,,False,18.51851851851852,,0.0,0x8380d5e41f347b5a922bd72af925f028cf8912516de8c601532af9ae549cca63,,0.054,absolute_fill_cap,1.0,False,price_tier_6_8_10_shares,2026-07-05,18.51851851851852
False,28,Shanghai,0.0,0.0,0.0,,,False,18.51851851851852,,0.0,0x8380d5e41f347b5a922bd72af925f028cf8912516de8c601532af9ae549cca63,,0.054,proportional_fill_fraction,1.0,False,price_tier_6_8_10_shares,2026-07-05,18.51851851851852
False,28,Shanghai,0.0,0.0,0.0,,,False,55.55555555555556,,0.0,0x8380d5e41f347b5a922bd72af925f028cf8912516de8c601532af9ae549cca63,,0.054,absolute_fill_cap,3.0,False,price_tier_6_8_10_shares,2026-07-05,55.55555555555556
False,28,Shanghai,0.0,0.0,0.0,,,False,55.55555555555556,,0.0,0x8380d5e41f347b5a922bd72af925f028cf8912516de8c601532af9ae549cca63,,0.054,proportional_fill_fraction,3.0,False,price_tier_6_8_10_shares,2026-07-05,55.55555555555556
False,28,Shanghai,0.0,0.0,0.0,,,False,92.5925925925926,,0.0,0x8380d5e41f347b5a922bd72af925f028cf8912516de8c601532af9ae549cca63,,0.054,absolute_fill_cap,5.0,False,price_tier_6_8_10_shares,2026-07-05,92.5925925925926
False,28,Shanghai,0.0,0.0,0.0,,,False,92.5925925925926,,0.0,0x8380d5e41f347b5a922bd72af925f028cf8912516de8c601532af9ae549cca63,,0.054,proportional_fill_fraction,5.0,False,price_tier_6_8_10_shares,2026-07-05,92.5925925925926
False,17,Helsinki,0.0,0.0,0.0,,,False,13.698630136986303,,0.0,0xa3e2808f6b9316c18cd2bfb56d5741d54b537fe82e74307300e7eeb5c2a058c3,,0.073,absolute_fill_cap,1.0,False,price_tier_6_8_10_shares,2026-07-05,13.698630136986303
False,17,Helsinki,0.0,0.0,0.0,,,False,13.698630136986303,,0.0,0xa3e2808f6b9316c18cd2bfb56d5741d54b537fe82e74307300e7eeb5c2a058c3,,0.073,proportional_fill_fraction,1.0,False,price_tier_6_8_10_shares,2026-07-05,13.698630136986303
False,17,Helsinki,0.0,0.0,0.0,,,False,41.09589041095891,,0.0,0xa3e2808f6b9316c18cd2bfb56d5741d54b537fe82e74307300e7eeb5c2a058c3,,0.073,absolute_fill_cap,3.0,False,price_tier_6_8_10_shares,2026-07-05,41.09589041095891
False,17,Helsinki,0.0,0.0,0.0,,,False,41.09589041095891,,0.0,0xa3e2808f6b9316c18cd2bfb56d5741d54b537fe82e74307300e7eeb5c2a058c3,,0.073,proportional_fill_fraction,3.0,False,price_tier_6_8_10_shares,2026-07-05,41.09589041095891
False,17,Helsinki,0.0,0.0,0.0,,,False,68.4931506849315,,0.0,0xa3e2808f6b9316c18cd2bfb56d5741d54b537fe82e74307300e7eeb5c2a058c3,,0.073,absolute_fill_cap,5.0,False,price_tier_6_8_10_shares,2026-07-05,68.4931506849315
False,17,Helsinki,0.0,0.0,0.0,,,False,68.4931506849315,,0.0,0xa3e2808f6b9316c18cd2bfb56d5741d54b537fe82e74307300e7eeb5c2a058c3,,0.073,proportional_fill_fraction,5.0,False,price_tier_6_8_10_shares,2026-07-05,68.4931506849315
